organ,age,Tsoil,Ksoil,SRWC,t,Tr,soil_water_potential,proteins,sucrose,green_area,xylem_water_potential,plant,axis,amino_acids,mstruct,total_water_potential
xylem,NA,NA,NA,NA,1315,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03502636
phloem,NA,NA,NA,NA,1316,NA,NA,NA,1626.02450878,NA,NA,1,MS,158.44581036,NA,NA
roots,NA,NA,NA,NA,1316,NA,NA,NA,802.87008180,NA,NA,1,MS,7.91361892,0.50383565,NA
xylem,NA,NA,NA,NA,1316,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03706119
phloem,NA,NA,NA,NA,1317,NA,NA,NA,1653.30791163,NA,NA,1,MS,162.31419763,NA,NA
roots,NA,NA,NA,NA,1317,NA,NA,NA,792.37713670,NA,NA,1,MS,5.82400384,0.50464492,NA
xylem,NA,NA,NA,NA,1317,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03804868
phloem,NA,NA,NA,NA,1318,NA,NA,NA,1708.42043846,NA,NA,1,MS,165.83444298,NA,NA
roots,NA,NA,NA,NA,1318,NA,NA,NA,791.33200858,NA,NA,1,MS,5.74009767,0.50544370,NA
xylem,NA,NA,NA,NA,1318,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04132377
phloem,NA,NA,NA,NA,1319,NA,NA,NA,1781.25384775,NA,NA,1,MS,168.48914151,NA,NA
roots,NA,NA,NA,NA,1319,NA,NA,NA,801.12785581,NA,NA,1,MS,6.44689769,0.50624142,NA
xylem,NA,NA,NA,NA,1319,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04346607
phloem,NA,NA,NA,NA,1320,NA,NA,NA,1869.83787027,NA,NA,1,MS,170.64809469,NA,NA
roots,NA,NA,NA,NA,1320,NA,NA,NA,822.01111422,NA,NA,1,MS,7.40616621,0.50704900,NA
xylem,NA,NA,NA,NA,1320,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04443631
phloem,NA,NA,NA,NA,1321,NA,NA,NA,1972.61446501,NA,NA,1,MS,172.57056360,NA,NA
roots,NA,NA,NA,NA,1321,NA,NA,NA,854.07621006,NA,NA,1,MS,8.39630133,0.50787718,NA
xylem,NA,NA,NA,NA,1321,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04625851
phloem,NA,NA,NA,NA,1322,NA,NA,NA,2065.88215220,NA,NA,1,MS,173.50680035,NA,NA
roots,NA,NA,NA,NA,1322,NA,NA,NA,894.79867113,NA,NA,1,MS,9.18072293,0.50873574,NA
xylem,NA,NA,NA,NA,1322,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04870892
phloem,NA,NA,NA,NA,1323,NA,NA,NA,2146.84229647,NA,NA,1,MS,173.90600200,NA,NA
roots,NA,NA,NA,NA,1323,NA,NA,NA,939.60649329,NA,NA,1,MS,9.59470230,0.50963074,NA
xylem,NA,NA,NA,NA,1323,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04600577
phloem,NA,NA,NA,NA,1324,NA,NA,NA,2207.22643168,NA,NA,1,MS,173.93523502,NA,NA
roots,NA,NA,NA,NA,1324,NA,NA,NA,984.06429945,NA,NA,1,MS,9.63197125,0.51056322,NA
xylem,NA,NA,NA,NA,1324,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04431311
phloem,NA,NA,NA,NA,1325,NA,NA,NA,2221.73425486,NA,NA,1,MS,173.11053039,NA,NA
roots,NA,NA,NA,NA,1325,NA,NA,NA,1021.34347780,NA,NA,1,MS,10.41285934,0.51153039,NA
xylem,NA,NA,NA,NA,1325,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04194602
phloem,NA,NA,NA,NA,1326,NA,NA,NA,2201.84046135,NA,NA,1,MS,171.54698938,NA,NA
roots,NA,NA,NA,NA,1326,NA,NA,NA,1045.59429690,NA,NA,1,MS,12.44425417,0.51252497,NA
xylem,NA,NA,NA,NA,1326,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03821438
phloem,NA,NA,NA,NA,1327,NA,NA,NA,2159.70074427,NA,NA,1,MS,169.29337996,NA,NA
roots,NA,NA,NA,NA,1327,NA,NA,NA,1055.49578984,NA,NA,1,MS,14.65669478,0.51353677,NA
xylem,NA,NA,NA,NA,1327,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03653613
phloem,NA,NA,NA,NA,1328,NA,NA,NA,2116.78074734,NA,NA,1,MS,168.25500495,NA,NA
roots,NA,NA,NA,NA,1328,NA,NA,NA,1047.45581653,NA,NA,1,MS,16.21385041,0.51455583,NA
xylem,NA,NA,NA,NA,1328,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03554975
phloem,NA,NA,NA,NA,1329,NA,NA,NA,2072.09017075,NA,NA,1,MS,167.11636039,NA,NA
roots,NA,NA,NA,NA,1329,NA,NA,NA,1034.62088726,NA,NA,1,MS,17.09026436,0.51557010,NA
xylem,NA,NA,NA,NA,1329,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497619
phloem,NA,NA,NA,NA,1330,NA,NA,NA,2027.22791181,NA,NA,1,MS,165.96444117,NA,NA
roots,NA,NA,NA,NA,1330,NA,NA,NA,1018.43006523,NA,NA,1,MS,17.52212000,0.51657616,NA
xylem,NA,NA,NA,NA,1330,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497667
phloem,NA,NA,NA,NA,1331,NA,NA,NA,1982.58279934,NA,NA,1,MS,164.82474935,NA,NA
roots,NA,NA,NA,NA,1331,NA,NA,NA,999.89629943,NA,NA,1,MS,17.66740564,0.51757135,NA
xylem,NA,NA,NA,NA,1331,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497691
phloem,NA,NA,NA,NA,1332,NA,NA,NA,1938.26631101,NA,NA,1,MS,163.69793008,NA,NA
roots,NA,NA,NA,NA,1332,NA,NA,NA,979.75722009,NA,NA,1,MS,17.63329372,0.51855353,NA
xylem,NA,NA,NA,NA,1332,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497662
phloem,NA,NA,NA,NA,1333,NA,NA,NA,1894.43090345,NA,NA,1,MS,162.57657757,NA,NA
roots,NA,NA,NA,NA,1333,NA,NA,NA,958.59469661,NA,NA,1,MS,17.49492670,0.51952093,NA
xylem,NA,NA,NA,NA,1333,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497654
phloem,NA,NA,NA,NA,1334,NA,NA,NA,1851.25423537,NA,NA,1,MS,161.46887412,NA,NA
roots,NA,NA,NA,NA,1334,NA,NA,NA,936.60149828,NA,NA,1,MS,17.27954994,0.52047211,NA
xylem,NA,NA,NA,NA,1334,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497992
phloem,NA,NA,NA,NA,1335,NA,NA,NA,1808.58426716,NA,NA,1,MS,160.34961379,NA,NA
roots,NA,NA,NA,NA,1335,NA,NA,NA,914.35146013,NA,NA,1,MS,17.04652797,0.52140567,NA
xylem,NA,NA,NA,NA,1335,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03498034
phloem,NA,NA,NA,NA,1336,NA,NA,NA,1766.51619077,NA,NA,1,MS,159.22104441,NA,NA
roots,NA,NA,NA,NA,1336,NA,NA,NA,891.99584855,NA,NA,1,MS,16.80661322,0.52232059,NA
xylem,NA,NA,NA,NA,1336,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497971
phloem,NA,NA,NA,NA,1337,NA,NA,NA,1724.56084681,NA,NA,1,MS,158.06993466,NA,NA
roots,NA,NA,NA,NA,1337,NA,NA,NA,869.87597172,NA,NA,1,MS,16.58720103,0.52321598,NA
xylem,NA,NA,NA,NA,1337,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497867
phloem,NA,NA,NA,NA,1338,NA,NA,NA,1681.55481544,NA,NA,1,MS,157.28290643,NA,NA
roots,NA,NA,NA,NA,1338,NA,NA,NA,847.69657789,NA,NA,1,MS,16.23329411,0.52409119,NA
xylem,NA,NA,NA,NA,1338,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497925
phloem,NA,NA,NA,NA,1339,NA,NA,NA,1642.48701974,NA,NA,1,MS,161.36001916,NA,NA
roots,NA,NA,NA,NA,1339,NA,NA,NA,828.99714352,NA,NA,1,MS,11.76506670,0.52494532,NA
xylem,NA,NA,NA,NA,1339,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03502301
phloem,NA,NA,NA,NA,1340,NA,NA,NA,1631.26854266,NA,NA,1,MS,164.19057328,NA,NA
roots,NA,NA,NA,NA,1340,NA,NA,NA,812.25006240,NA,NA,1,MS,8.21432063,0.52578101,NA
xylem,NA,NA,NA,NA,1340,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03706971
phloem,NA,NA,NA,NA,1341,NA,NA,NA,1661.03700209,NA,NA,1,MS,167.58122198,NA,NA
roots,NA,NA,NA,NA,1341,NA,NA,NA,801.70402684,NA,NA,1,MS,6.06289521,0.52659964,NA
xylem,NA,NA,NA,NA,1341,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03802157
phloem,NA,NA,NA,NA,1342,NA,NA,NA,1718.53380121,NA,NA,1,MS,170.58983753,NA,NA
roots,NA,NA,NA,NA,1342,NA,NA,NA,801.04418796,NA,NA,1,MS,6.00120226,0.52740724,NA
xylem,NA,NA,NA,NA,1342,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04126825
phloem,NA,NA,NA,NA,1343,NA,NA,NA,1793.26545078,NA,NA,1,MS,172.71952794,NA,NA
roots,NA,NA,NA,NA,1343,NA,NA,NA,811.56238642,NA,NA,1,MS,6.73435780,0.52821408,NA
xylem,NA,NA,NA,NA,1343,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04339649
phloem,NA,NA,NA,NA,1344,NA,NA,NA,1884.18573620,NA,NA,1,MS,174.34507196,NA,NA
roots,NA,NA,NA,NA,1344,NA,NA,NA,833.53854022,NA,NA,1,MS,7.70707248,0.52903190,NA
xylem,NA,NA,NA,NA,1344,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04436322
phloem,NA,NA,NA,NA,1345,NA,NA,NA,1989.40875242,NA,NA,1,MS,175.74012819,NA,NA
roots,NA,NA,NA,NA,1345,NA,NA,NA,866.86641093,NA,NA,1,MS,8.71246915,0.52987217,NA
xylem,NA,NA,NA,NA,1345,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04617374
phloem,NA,NA,NA,NA,1346,NA,NA,NA,2083.06084581,NA,NA,1,MS,176.13794229,NA,NA
roots,NA,NA,NA,NA,1346,NA,NA,NA,908.73761378,NA,NA,1,MS,9.48581090,0.53074519,NA
xylem,NA,NA,NA,NA,1346,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04860563
phloem,NA,NA,NA,NA,1347,NA,NA,NA,2164.77280915,NA,NA,1,MS,176.02936882,NA,NA
roots,NA,NA,NA,NA,1347,NA,NA,NA,954.54588924,NA,NA,1,MS,9.85715976,0.53165713,NA
xylem,NA,NA,NA,NA,1347,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04592597
phloem,NA,NA,NA,NA,1348,NA,NA,NA,2224.02733086,NA,NA,1,MS,175.53585443,NA,NA
roots,NA,NA,NA,NA,1348,NA,NA,NA,999.71410774,NA,NA,1,MS,9.86568485,0.53260893,NA
xylem,NA,NA,NA,NA,1348,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04424065
phloem,NA,NA,NA,NA,1349,NA,NA,NA,2236.70505854,NA,NA,1,MS,174.19219451,NA,NA
roots,NA,NA,NA,NA,1349,NA,NA,NA,1037.38318698,NA,NA,1,MS,10.60693640,0.53359746,NA
xylem,NA,NA,NA,NA,1349,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04188660
phloem,NA,NA,NA,NA,1350,NA,NA,NA,2214.29703334,NA,NA,1,MS,172.11414198,NA,NA
roots,NA,NA,NA,NA,1350,NA,NA,NA,1061.26081994,NA,NA,1,MS,12.61037427,0.53461485,NA
xylem,NA,NA,NA,NA,1350,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03818429
phloem,NA,NA,NA,NA,1351,NA,NA,NA,2167.04054416,NA,NA,1,MS,169.37079142,NA,NA
roots,NA,NA,NA,NA,1351,NA,NA,NA,1070.25719682,NA,NA,1,MS,14.77792674,0.53564997,NA
xylem,NA,NA,NA,NA,1351,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03652533
phloem,NA,NA,NA,NA,1352,NA,NA,NA,2123.99771046,NA,NA,1,MS,168.04148546,NA,NA
roots,NA,NA,NA,NA,1352,NA,NA,NA,1060.78056499,NA,NA,1,MS,16.26688978,0.53669196,NA
xylem,NA,NA,NA,NA,1352,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03555133
phloem,NA,NA,NA,NA,1353,NA,NA,NA,2076.49479294,NA,NA,1,MS,166.58847293,NA,NA
roots,NA,NA,NA,NA,1353,NA,NA,NA,1047.03478257,NA,NA,1,MS,17.13464812,0.53772783,NA
xylem,NA,NA,NA,NA,1353,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03498049
phloem,NA,NA,NA,NA,1354,NA,NA,NA,2029.17912879,NA,NA,1,MS,165.14827286,NA,NA
roots,NA,NA,NA,NA,1354,NA,NA,NA,1029.62691541,NA,NA,1,MS,17.52109587,0.53875429,NA
xylem,NA,NA,NA,NA,1354,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497913
phloem,NA,NA,NA,NA,1355,NA,NA,NA,1982.30784058,NA,NA,1,MS,163.72977083,NA,NA
roots,NA,NA,NA,NA,1355,NA,NA,NA,1009.79737040,NA,NA,1,MS,17.61573868,0.53976829,NA
xylem,NA,NA,NA,NA,1355,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497847
phloem,NA,NA,NA,NA,1356,NA,NA,NA,1936.38300972,NA,NA,1,MS,162.32687684,NA,NA
roots,NA,NA,NA,NA,1356,NA,NA,NA,988.39572055,NA,NA,1,MS,17.53321654,0.54076749,NA
xylem,NA,NA,NA,NA,1356,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497913
phloem,NA,NA,NA,NA,1357,NA,NA,NA,1890.91370089,NA,NA,1,MS,160.92610847,NA,NA
roots,NA,NA,NA,NA,1357,NA,NA,NA,966.07385246,NA,NA,1,MS,17.35535378,0.54174999,NA
xylem,NA,NA,NA,NA,1357,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497934
phloem,NA,NA,NA,NA,1358,NA,NA,NA,1846.16861704,NA,NA,1,MS,159.53417422,NA,NA
roots,NA,NA,NA,NA,1358,NA,NA,NA,943.10431261,NA,NA,1,MS,17.11519245,0.54271433,NA
xylem,NA,NA,NA,NA,1358,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497808
phloem,NA,NA,NA,NA,1359,NA,NA,NA,1802.00430207,NA,NA,1,MS,158.13695112,NA,NA
roots,NA,NA,NA,NA,1359,NA,NA,NA,919.90245448,NA,NA,1,MS,16.85400817,0.54365914,NA
xylem,NA,NA,NA,NA,1359,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497844
phloem,NA,NA,NA,NA,1360,NA,NA,NA,1758.48876097,NA,NA,1,MS,156.74530770,NA,NA
roots,NA,NA,NA,NA,1360,NA,NA,NA,896.54561081,NA,NA,1,MS,16.57419463,0.54458337,NA
xylem,NA,NA,NA,NA,1360,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03498113
phloem,NA,NA,NA,NA,1361,NA,NA,NA,1715.53453302,NA,NA,1,MS,155.33691202,NA,NA
roots,NA,NA,NA,NA,1361,NA,NA,NA,873.44662150,NA,NA,1,MS,16.31287378,0.54548598,NA
xylem,NA,NA,NA,NA,1361,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03498088
phloem,NA,NA,NA,NA,1362,NA,NA,NA,1672.52910771,NA,NA,1,MS,154.31959129,NA,NA
roots,NA,NA,NA,NA,1362,NA,NA,NA,850.55627445,NA,NA,1,MS,15.93831072,0.54636631,NA
xylem,NA,NA,NA,NA,1362,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03498064
phloem,NA,NA,NA,NA,1363,NA,NA,NA,1634.01705054,NA,NA,1,MS,158.26025351,NA,NA
roots,NA,NA,NA,NA,1363,NA,NA,NA,831.23881637,NA,NA,1,MS,11.50746072,0.54722368,NA
xylem,NA,NA,NA,NA,1363,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03502506
phloem,NA,NA,NA,NA,1364,NA,NA,NA,1625.57749091,NA,NA,1,MS,160.79715157,NA,NA
roots,NA,NA,NA,NA,1364,NA,NA,NA,814.28377249,NA,NA,1,MS,8.02320384,0.54806094,NA
xylem,NA,NA,NA,NA,1364,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03705494
phloem,NA,NA,NA,NA,1365,NA,NA,NA,1659.43158854,NA,NA,1,MS,163.99253650,NA,NA
roots,NA,NA,NA,NA,1365,NA,NA,NA,804.12155143,NA,NA,1,MS,6.00810508,0.54888001,NA
xylem,NA,NA,NA,NA,1365,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03804193
phloem,NA,NA,NA,NA,1366,NA,NA,NA,1721.81343562,NA,NA,1,MS,166.84444001,NA,NA
roots,NA,NA,NA,NA,1366,NA,NA,NA,804.50285864,NA,NA,1,MS,6.01231261,0.54968788,NA
xylem,NA,NA,NA,NA,1366,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04132881
phloem,NA,NA,NA,NA,1367,NA,NA,NA,1801.21476758,NA,NA,1,MS,168.83697124,NA,NA
roots,NA,NA,NA,NA,1367,NA,NA,NA,816.58505560,NA,NA,1,MS,6.78425744,0.55049605,NA
xylem,NA,NA,NA,NA,1367,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04348225
phloem,NA,NA,NA,NA,1368,NA,NA,NA,1897.68078100,NA,NA,1,MS,170.32773408,NA,NA
roots,NA,NA,NA,NA,1368,NA,NA,NA,840.64079072,NA,NA,1,MS,7.79078012,0.55131732,NA
xylem,NA,NA,NA,NA,1368,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04445849
phloem,NA,NA,NA,NA,1369,NA,NA,NA,2009.50131848,NA,NA,1,MS,171.57568682,NA,NA
roots,NA,NA,NA,NA,1369,NA,NA,NA,876.79908567,NA,NA,1,MS,8.81635384,0.55216420,NA
xylem,NA,NA,NA,NA,1369,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04630676
phloem,NA,NA,NA,NA,1370,NA,NA,NA,2109.06940454,NA,NA,1,MS,171.78906235,NA,NA
roots,NA,NA,NA,NA,1370,NA,NA,NA,922.18005885,NA,NA,1,MS,9.57296907,0.55304804,NA
xylem,NA,NA,NA,NA,1370,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04875949
phloem,NA,NA,NA,NA,1371,NA,NA,NA,2194.86668332,NA,NA,1,MS,171.45929001,NA,NA
roots,NA,NA,NA,NA,1371,NA,NA,NA,971.66122682,NA,NA,1,MS,9.96542155,0.55397568,NA
xylem,NA,NA,NA,NA,1371,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04605937
phloem,NA,NA,NA,NA,1372,NA,NA,NA,2256.84941345,NA,NA,1,MS,170.77804128,NA,NA
roots,NA,NA,NA,NA,1372,NA,NA,NA,1019.83814673,NA,NA,1,MS,9.91962949,0.55494793,NA
xylem,NA,NA,NA,NA,1372,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04435840
phloem,NA,NA,NA,NA,1373,NA,NA,NA,2267.86099415,NA,NA,1,MS,169.59299053,NA,NA
roots,NA,NA,NA,NA,1373,NA,NA,NA,1059.74044328,NA,NA,1,MS,10.54118123,0.55596066,NA
xylem,NA,NA,NA,NA,1373,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04196527
phloem,NA,NA,NA,NA,1374,NA,NA,NA,2243.49975100,NA,NA,1,MS,167.94973698,NA,NA
roots,NA,NA,NA,NA,1374,NA,NA,NA,1084.97120277,NA,NA,1,MS,12.50399914,0.55700496,NA
xylem,NA,NA,NA,NA,1374,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03820888
phloem,NA,NA,NA,NA,1375,NA,NA,NA,2193.41046847,NA,NA,1,MS,165.83173274,NA,NA
roots,NA,NA,NA,NA,1375,NA,NA,NA,1094.42129895,NA,NA,1,MS,14.65773024,0.55806851,NA
xylem,NA,NA,NA,NA,1375,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03653121
phloem,NA,NA,NA,NA,1376,NA,NA,NA,2146.44301628,NA,NA,1,MS,165.26298262,NA,NA
roots,NA,NA,NA,NA,1376,NA,NA,NA,1084.69884038,NA,NA,1,MS,16.15318634,0.55913945,NA
xylem,NA,NA,NA,NA,1376,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03555094
phloem,NA,NA,NA,NA,1377,NA,NA,NA,2098.07568186,NA,NA,1,MS,164.70620933,NA,NA
roots,NA,NA,NA,NA,1377,NA,NA,NA,1070.34158918,NA,NA,1,MS,17.01935309,0.56020383,NA
xylem,NA,NA,NA,NA,1377,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03498049
phloem,NA,NA,NA,NA,1378,NA,NA,NA,2050.73012767,NA,NA,1,MS,164.19303332,NA,NA
roots,NA,NA,NA,NA,1378,NA,NA,NA,1052.63349601,NA,NA,1,MS,17.45808505,0.56125800,NA
xylem,NA,NA,NA,NA,1378,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497963
phloem,NA,NA,NA,NA,1379,NA,NA,NA,2002.62862509,NA,NA,1,MS,163.72039111,NA,NA
roots,NA,NA,NA,NA,1379,NA,NA,NA,1032.57682237,NA,NA,1,MS,17.62198104,0.56229903,NA
xylem,NA,NA,NA,NA,1379,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03498076
phloem,NA,NA,NA,NA,1380,NA,NA,NA,1955.46864861,NA,NA,1,MS,163.26939162,NA,NA
roots,NA,NA,NA,NA,1380,NA,NA,NA,1010.99562404,NA,NA,1,MS,17.62386753,0.56332456,NA
xylem,NA,NA,NA,NA,1380,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497957
phloem,NA,NA,NA,NA,1381,NA,NA,NA,1908.62964151,NA,NA,1,MS,162.82213295,NA,NA
roots,NA,NA,NA,NA,1381,NA,NA,NA,988.43471870,NA,NA,1,MS,17.52633543,0.56433271,NA
xylem,NA,NA,NA,NA,1381,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497940
phloem,NA,NA,NA,NA,1382,NA,NA,NA,1862.87533730,NA,NA,1,MS,162.36836940,NA,NA
roots,NA,NA,NA,NA,1382,NA,NA,NA,965.24927185,NA,NA,1,MS,17.36940849,0.56532193,NA
xylem,NA,NA,NA,NA,1382,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497980
phloem,NA,NA,NA,NA,1383,NA,NA,NA,1817.30968569,NA,NA,1,MS,161.90028591,NA,NA
roots,NA,NA,NA,NA,1383,NA,NA,NA,941.77970152,NA,NA,1,MS,17.18772768,0.56629086,NA
xylem,NA,NA,NA,NA,1383,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497973
phloem,NA,NA,NA,NA,1384,NA,NA,NA,1772.89496492,NA,NA,1,MS,161.41328012,NA,NA
roots,NA,NA,NA,NA,1384,NA,NA,NA,918.29705292,NA,NA,1,MS,17.00007693,0.56723840,NA
xylem,NA,NA,NA,NA,1384,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497888
phloem,NA,NA,NA,NA,1385,NA,NA,NA,1729.34054588,NA,NA,1,MS,160.90522351,NA,NA
roots,NA,NA,NA,NA,1385,NA,NA,NA,894.96845165,NA,NA,1,MS,16.81809981,0.56816364,NA
xylem,NA,NA,NA,NA,1385,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497913
phloem,NA,NA,NA,NA,1386,NA,NA,NA,1685.38566223,NA,NA,1,MS,160.78498250,NA,NA
roots,NA,NA,NA,NA,1386,NA,NA,NA,871.71984900,NA,NA,1,MS,16.50326184,0.56906584,NA
xylem,NA,NA,NA,NA,1386,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03497996
phloem,NA,NA,NA,NA,1387,NA,NA,NA,1646.39085061,NA,NA,1,MS,165.92892340,NA,NA
roots,NA,NA,NA,NA,1387,NA,NA,NA,852.28639634,NA,NA,1,MS,11.93299399,0.56994418,NA
xylem,NA,NA,NA,NA,1387,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03502395
phloem,NA,NA,NA,NA,1388,NA,NA,NA,1638.78897935,NA,NA,1,MS,169.40824783,NA,NA
roots,NA,NA,NA,NA,1388,NA,NA,NA,835.47697960,NA,NA,1,MS,8.35409919,0.57080187,NA
xylem,NA,NA,NA,NA,1388,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03707901
phloem,NA,NA,NA,NA,1389,NA,NA,NA,1675.47089051,NA,NA,1,MS,173.47315744,NA,NA
roots,NA,NA,NA,NA,1389,NA,NA,NA,825.96183667,NA,NA,1,MS,6.42031372,0.57164117,NA
xylem,NA,NA,NA,NA,1389,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.03808176
phloem,NA,NA,NA,NA,1390,NA,NA,NA,1741.29309282,NA,NA,1,MS,177.07112352,NA,NA
roots,NA,NA,NA,NA,1390,NA,NA,NA,827.80792621,NA,NA,1,MS,6.56146910,0.57246977,NA
xylem,NA,NA,NA,NA,1390,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04144231
phloem,NA,NA,NA,NA,1391,NA,NA,NA,1823.99422703,NA,NA,1,MS,179.73775961,NA,NA
roots,NA,NA,NA,NA,1391,NA,NA,NA,842.12827496,NA,NA,1,MS,7.48597969,0.57330029,NA
xylem,NA,NA,NA,NA,1391,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04364646
phloem,NA,NA,NA,NA,1392,NA,NA,NA,1924.26171786,NA,NA,1,MS,181.85533167,NA,NA
roots,NA,NA,NA,NA,1392,NA,NA,NA,869.21935291,NA,NA,1,MS,8.63301684,0.57414655,NA
xylem,NA,NA,NA,NA,1392,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04464624
phloem,NA,NA,NA,NA,1393,NA,NA,NA,2040.49417850,NA,NA,1,MS,183.68078708,NA,NA
roots,NA,NA,NA,NA,1393,NA,NA,NA,909.16841430,NA,NA,1,MS,9.80982346,0.57502193,NA
xylem,NA,NA,NA,NA,1393,NA,-0.11900251,NA,NA,NA,NA,1,MS,NA,NA,-0.04651760
phloem,NA,NA,NA,NA,1394,NA,NA,NA,2142.98167194,NA,NA,1,MS,184.40423032,NA,NA
