Tillers_Photosynthesis,N_content_shoot,shoot_roots_ratio,sum_N_g,senesced_mstruct,plant,N_content_mstruct,axis,dry_mass_phloem,mstruct_laminae,sum_dry_mass_shoot,N_content_roots,sum_respi_shoot,Tillers_Photosynthesis_An,Total_Photosynthesis,t,mstruct_stem,N_content_mstruct_roots,C_N_ratio_shoot,mstruct_shoot,C_respired_shoot,sum_C_g,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,Cont_WSC_DM_stem,mstruct,sum_NSC_g,sum_respi_roots,sum_dry_mass,Cont_WSC_DM_roots,NNI,C_exudated,sum_dry_mass_roots,NS_stem,sum_dry_mass_laminae,NS_laminae,sum_N_g_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM,N_content_total_DM_shoot,sum_dry_mass_stem,Total_Transpiration,NS_shoot,NS,N_content,NS_roots,C_respired_roots,C_N_ratio,Cont_WSC_DM_laminae
0.00000000,3.92764570,0.81324863,0.00206316,0.00000000,1,3.48011833,MS,0.00759569,0.01462609,0.03794841,1.22728542,0.44506506,0.00000000,0.00000000,34.00000000,0.00735494,1.53521368,10.71136920,0.02198103,1.02698916,0.03573919,0.58925204,6.78075120,18.553411736484765,0.05928431,0.00965410,0.29152478,0.08461115,15.88480212126574,0.89264675,1.25617541,0.04666274,39.84393769,0.02572198,43.13776321,0.00149048,15.14776929997616,15.554240209702087,3.92764570,0.01222643,0.00010594,42.07654009,29.93321973,2.43840687,20.05768106,1.38071866,17.32251530,13.528964945170916
0.00000000,3.93752739,0.81184782,0.00206677,0.00000000,1,3.47807834,MS,0.00741551,0.01466011,0.03786929,1.23410248,0.44176655,0.00000000,0.00000000,35.00000000,0.00737096,1.53953133,10.68453363,0.02203107,1.03915836,0.03569587,0.58919684,6.76823009,18.243268849611173,0.05942278,0.00954985,0.29168943,0.08451509,15.641687964593054,0.89489259,1.14409363,0.04664580,39.53922359,0.02567798,42.90784702,0.00149111,14.835447804209542,15.28043007688118,3.93752739,0.01219131,0.00010606,41.82338168,29.68974578,2.44544572,19.83907993,1.38227007,17.27132703,13.217493328439128
0.00000000,3.94688634,0.81074808,0.00207036,0.00000000,1,3.47599527,MS,0.00724371,0.01469462,0.03779905,1.24076802,0.43865129,0.00000000,0.00000000,36.00000000,0.00738699,1.54342281,10.65921407,0.02208161,1.04192077,0.03565365,0.58915565,6.75623618,17.943476775744784,0.05956170,0.00944650,0.29133086,0.08442148,15.389000924347792,0.89701962,1.05106792,0.04662244,39.23820873,0.02564176,42.69262310,0.00149189,14.537993368401628,15.00796904734173,3.94688634,0.01215729,0.00010617,41.58158123,29.44722810,2.45241101,19.60932467,1.38142839,17.22097342,12.923382512227247
0.00000000,3.95587388,0.80985193,0.00207393,0.00000000,1,3.47397335,MS,0.00708115,0.01472763,0.03773534,1.24725611,0.43415178,0.00000000,0.00000000,37.00000000,0.00740302,1.54695145,10.63495578,0.02213065,1.01968800,0.03561264,0.58907776,6.74522550,17.656708445104645,0.05969896,0.00934509,0.29054326,0.08433070,15.131423232113802,0.89906225,0.97492112,0.04659536,38.95336715,0.02560851,42.48930633,0.00149276,14.256102332316816,14.739744605753344,3.95587388,0.01212683,0.00010735,41.35297798,29.20850881,2.45927754,19.37328707,1.37855783,17.17160441,12.645755726517896
0.00000000,3.96449470,0.80914714,0.00207746,0.00000000,1,3.47192626,MS,0.00692531,0.01476051,0.03767746,1.25360727,0.43115333,0.00000000,0.00000000,38.00000000,0.00741906,1.55016727,10.61176219,0.02217957,1.01516293,0.03557252,0.58900125,6.73466807,17.37946842368357,0.05983582,0.00924476,0.28942586,0.08424186,14.868539787890796,0.90102152,0.91038426,0.04656441,38.67575754,0.02557936,42.29523598,0.00149372,13.985324926691858,14.473518971250568,3.96449470,0.01209809,0.00010753,41.13303491,28.97139502,2.46606079,19.13083884,1.37397100,17.12311777,12.380020930024067
0.00000000,3.97282446,0.80858428,0.00208094,0.00000000,1,3.46988560,MS,0.00677604,0.01479260,0.03762410,1.25981631,0.42822031,0.00000000,0.00000000,39.00000000,0.00743511,1.55311111,10.58941355,0.02222771,1.00288651,0.03553327,0.58891034,6.72466711,17.11147334086141,0.05997151,0.00914580,0.28801601,0.08415494,14.60257771522557,0.90291465,0.85640141,0.04653084,38.40692640,0.02555276,42.10958089,0.00149474,13.724971335435884,14.210216279389925,3.97282446,0.01207134,0.00010771,40.92161906,28.73679676,2.47275163,18.88434095,1.36782494,17.07556170,12.125159480238368
0.00000000,3.98088294,0.80815266,0.00208438,0.00000000,1,3.46780817,MS,0.00663184,0.01482457,0.03757480,1.26589332,0.42532049,0.00000000,0.00000000,40.00000000,0.00745116,1.55580094,10.56785901,0.02227573,0.99862202,0.03549471,0.58882428,6.71496914,16.850612769188338,0.06010660,0.00904781,0.28635914,0.08406948,14.333615859159751,0.90474612,0.81050239,0.04649468,38.14345909,0.02552892,41.93028353,0.00149581,13.472541644991914,13.948759297754496,3.98088294,0.01204588,0.00010788,40.71628849,28.50365274,2.47935617,18.63397872,1.36026741,17.02889178,11.878591577289264
0.00000000,3.98854378,0.80789709,0.00208777,0.00000000,1,3.46565322,MS,0.00648939,0.01485708,0.03753050,1.27188209,0.42242583,0.00000000,0.00000000,41.00000000,0.00746722,1.55824907,10.54743404,0.02232430,1.00219082,0.03545670,0.58876171,6.70534107,16.609612209099314,0.06024167,0.00895036,0.28447591,0.08398505,14.059186347936617,0.90648722,0.77056043,0.04645455,37.89302528,0.02550734,41.75371290,0.00149692,13.228844018002548,13.688130299519363,3.98854378,0.01202316,0.00010806,40.51691414,28.27095727,2.48587988,18.37748440,1.35138395,16.98306855,11.635281886892239
0.36001660,3.99520075,0.80774534,0.00209110,0.00000000,1,3.46346142,MS,0.00635406,0.01488947,0.03749054,1.27823339,0.51667899,-0.16480660,0.35886440,42.00000000,0.00748329,1.56112208,10.53112889,0.02237276,1.09518251,0.03542243,0.58870677,6.69484830,16.372054315791097,0.06037599,0.00885700,0.28248228,0.08390434,13.781361880816137,0.90800017,0.73251512,0.04641381,37.65141627,0.02548819,41.58288641,0.00149782,12.988195834337954,13.42695567015833,3.99520075,0.01200234,0.00011381,40.32425281,28.04188308,2.49224162,18.12085622,1.34132374,16.93962378,11.39474337111159
8.06424098,3.99064744,0.80984908,0.00209434,0.00000000,1,3.46122309,MS,0.00628855,0.01492086,0.03758639,1.28070600,1.19334687,7.87955280,8.03553680,43.00000000,0.00749937,1.56057255,10.54937751,0.02242023,1.76006654,0.03547142,0.58863766,6.69012036,16.19423585330655,0.06050857,0.00884765,0.28061121,0.08399799,13.588237652794971,0.90696533,0.82874851,0.04641160,37.55540811,0.02557676,41.66241306,0.00149994,12.99865723912581,13.32441943610746,3.99064744,0.01200963,0.00034495,40.35013981,27.96426838,2.49331738,17.93358175,1.33027943,16.93682829,11.498165325722187
12.80793916,3.97934467,0.81321027,0.00209753,0.00000000,1,3.45879121,MS,0.00632343,0.01495522,0.03778749,1.27797529,0.85005905,12.71328560,12.76256082,44.00000000,0.00751544,1.55565485,10.57919912,0.02247067,1.45217176,0.03558102,0.58865593,6.69181115,16.274882673851028,0.06064350,0.00889788,0.27890704,0.08425455,13.525687369211752,0.90439652,0.85095941,0.04646706,37.59967327,0.02574357,41.90697015,0.00150369,13.259449271760463,13.40628171663623,3.97934467,0.01204392,0.00046797,40.53411581,28.02347257,2.48951781,17.84968896,1.32105191,16.96327750,11.848704036028595
25.95409570,3.95240400,0.81950337,0.00210068,0.00000000,1,3.45648143,MS,0.00657197,0.01498685,0.03822491,1.26463839,1.08771616,25.91980183,25.84468086,45.00000000,0.00753153,1.54189249,10.65029930,0.02251838,1.65731962,0.03584455,0.58861196,6.70919983,16.624600039704994,0.06077512,0.00910350,0.27754991,0.08486891,13.727817941734333,0.89827364,0.96762445,0.04664400,37.88920117,0.02609896,42.57682373,0.00151080,13.994109779900077,13.84775564722245,3.95240400,0.01212596,0.00089473,41.08978568,28.38941363,2.47520662,17.98141588,1.31246680,17.06330237,12.771945792189483
32.47088818,3.92342825,0.82500757,0.00210380,0.00000000,1,3.45398570,MS,0.00697470,0.01502152,0.03871917,1.24581363,1.25968738,32.44465320,32.31675221,46.00000000,0.00754762,1.52498606,10.72773804,0.02256914,1.86567955,0.03618104,0.58865352,6.73095522,17.180891557189998,0.06090942,0.00938090,0.27687361,0.08565106,14.141898305157236,0.89168824,1.19721371,0.04693189,38.34637040,0.02647720,43.26619305,0.00151912,14.806651644839027,14.442404750901058,3.92342825,0.01224196,0.00118485,41.71067667,28.88655439,2.45624825,18.30655640,1.30709691,17.19792621,13.708901093048324
34.77852811,3.89649784,0.82859309,0.00210694,0.00000000,1,3.45158038,MS,0.00744337,0.01505505,0.03918967,1.22611389,1.34374941,34.75376373,34.59967640,47.00000000,0.00756371,1.50924609,10.80076806,0.02261876,1.93613633,0.03654072,0.58866439,6.75114175,17.840625314383626,0.06104263,0.00968196,0.27760584,0.08648631,14.6792603637791,0.88556769,1.49947593,0.04729664,38.89274164,0.02681191,43.84938794,0.00152702,15.558106678880604,15.077493293496353,3.89649784,0.01237776,0.00131606,42.28386862,29.41931973,2.43614891,18.75984342,1.30851077,17.34306555,14.504378221508698
38.82354131,3.86855113,0.83163732,0.00211013,0.00000000,1,3.44917880,MS,0.00796270,0.01508998,0.03969149,1.20403563,1.48605717,38.79734435,38.59735205,48.00000000,0.00757982,1.49228185,10.87759242,0.02266980,2.09538737,0.03694286,0.58870245,6.77326374,18.55095443943513,0.06117788,0.01002460,0.28024053,0.08741841,15.323679930946252,0.87921617,1.83167206,0.04772692,39.48654087,0.02716565,44.45196607,0.00153549,16.343975082060915,15.786935136707639,3.86855113,0.01252584,0.00156651,42.88497724,30.01716008,2.41383328,19.31580314,1.31891408,17.50735002,15.326356503939481
43.33549610,3.83965487,0.83426591,0.00211347,0.00000000,1,3.44692406,MS,0.00853287,0.01512514,0.04023265,1.17920212,1.66638817,43.30471035,43.05952836,49.00000000,0.00759594,1.47349265,10.95809463,0.02272107,2.27846459,0.03739233,0.58872769,6.79895154,19.320224311327557,0.06131459,0.01041391,0.28488934,0.08845785,16.074373996777425,0.87264883,2.19354784,0.04822521,40.13967180,0.02754321,45.08579367,0.00154479,17.175102286632153,16.575010291285906,3.83965487,0.01268944,0.00189853,43.52577962,30.68496490,2.38923662,19.97231092,1.33860402,17.69240721,16.186822921945456
38.08058824,3.81759955,0.83369051,0.00211697,0.00000000,1,3.44470169,MS,0.00900735,0.01516310,0.04062289,1.16189796,1.47979659,38.05329610,37.83756372,50.00000000,0.00761207,1.46365683,11.02081744,0.02277517,2.12557092,0.03777627,0.58879880,6.80925482,19.97728648456471,0.06145589,0.01073567,0.29113720,0.08934946,16.773266653522487,0.86763626,2.52725773,0.04872658,40.68028882,0.02779061,45.43805476,0.00155082,17.732664282344558,17.209458418432792,3.81759955,0.01283227,0.00153639,43.93513458,31.21850818,2.36931721,20.61677740,1.36672966,17.84447944,16.69621332272159
34.15520340,3.80059263,0.83184064,0.00212067,0.00000000,1,3.44261833,MS,0.00937713,0.01520230,0.04092805,1.14866856,1.36103671,34.12819308,33.93581102,51.00000000,0.00762822,1.45773589,11.06986552,0.02283052,2.02186435,0.03811117,0.58886948,6.81328449,20.477976664401705,0.06160061,0.01100690,0.29939451,0.09012984,17.396244088700648,0.86377105,2.75996399,0.04920179,41.08936118,0.02797925,45.66579990,0.00155551,18.13093957566565,17.729870034288066,3.80059263,0.01294880,0.00130416,44.21790782,31.65347783,2.35290990,21.20187430,1.40148453,17.97125402,17.044730294224575
27.62753223,3.79128282,0.82850152,0.00212455,0.00000000,1,3.44070485,MS,0.00961669,0.01524146,0.04111078,1.14050295,1.19713897,27.59335614,27.45094453,52.00000000,0.00764439,1.45625384,11.09714023,0.02288585,1.85770382,0.03836809,0.58890517,6.81043413,20.80076176813234,0.06174755,0.01119917,0.30720792,0.09073143,17.89538519171619,0.86165519,2.86267631,0.04962065,41.35072221,0.02807670,45.71491976,0.00155863,18.309051375276994,18.082819032335603,3.79128282,0.01303408,0.00098267,44.33126069,31.94469560,2.34158216,21.68240756,1.43704772,18.05938885,17.15232157007506
13.44806024,3.79919392,0.82249457,0.00212859,0.00000000,1,3.43890101,MS,0.00961847,0.01528124,0.04104389,1.14073858,0.94981003,13.35746126,13.36971017,53.00000000,0.00766059,1.46128073,11.07471055,0.02294182,1.61799843,0.03845823,0.58892498,6.79691834,20.821501049661293,0.06189725,0.01122344,0.31448721,0.09094561,18.135086041346543,0.86345316,2.79398305,0.04990172,41.36266285,0.02797955,45.38424802,0.00155934,18.0317643144113,18.08845678890857,3.79919392,0.01306435,0.00049276,44.10416999,31.94036366,2.34050352,21.93569900,1.47052269,18.06750609,16.729166686600816
5.36221218,3.81459596,0.81672813,0.00213277,0.00000000,1,3.43724542,MS,0.00945919,0.01532094,0.04088419,1.14506037,0.84300855,5.05354436,5.33192130,54.00000000,0.00767680,1.46782529,11.03080173,0.02299774,1.51054454,0.03845534,0.58891594,6.78139013,20.606897647840793,0.06204871,0.01115391,0.32106223,0.09094269,18.163904960636774,0.86695363,2.54051759,0.05005850,41.18873461,0.02783091,44.94990031,0.00155957,17.57572200241603,17.89948148518761,3.81459596,0.01305328,0.00028437,43.74905603,31.77162949,2.34517654,21.98932836,1.49946149,18.03073134,16.154037254849708
0.00000000,3.83460665,0.81150866,0.00213707,0.00000000,1,3.43581739,MS,0.00921323,0.01535877,0.04067835,1.15150515,0.71836569,0.00000000,0.00000000,55.00000000,0.00769302,1.47444168,10.97320003,0.02305179,1.36360738,0.03839351,0.58883844,6.76674072,20.21106614938828,0.06219969,0.01102564,0.32599306,0.09080518,18.048919490979973,0.87150151,2.21971529,0.05012683,40.87320776,0.02766729,44.48764102,0.00155985,17.03184875572871,17.593298313601768,3.83460665,0.01301106,0.00016273,43.33155629,31.50204391,2.35346468,21.90229220,1.52144547,17.96550607,15.53676184919979
0.00000000,3.84727966,0.80857911,0.00214150,0.00000000,1,3.43454455,MS,0.00899170,0.01539674,0.04054581,1.15982847,0.48113698,0.00000000,0.00000000,56.00000000,0.00770926,1.48191707,10.93728002,0.02310601,1.12838285,0.03834111,0.58875093,6.75110405,19.86324456422426,0.06235182,0.01090631,0.32890221,0.09069032,17.84591450456066,0.87438174,1.65241418,0.05014451,40.53937133,0.02758048,44.17521960,0.00155991,16.63527139813613,17.304660478858263,3.84727966,0.01296532,0.00011123,43.01258526,31.24755083,2.36133350,21.73458979,1.53642243,17.90385047,15.117831924088316
0.00000000,3.85879882,0.80634864,0.00214595,0.00000000,1,3.43333377,MS,0.00877922,0.01543382,0.04043500,1.16788882,0.47731070,0.00000000,0.00000000,57.00000000,0.00772551,1.48852485,10.90476163,0.02315933,1.11386333,0.03829095,0.58863485,6.73726474,19.524130532080445,0.06250346,0.01078943,0.33003857,0.09058080,17.61996916159434,0.87699973,1.47448624,0.05014580,40.21576722,0.02751268,43.90288734,0.00156031,16.2771099325145,17.02052081067327,3.85879882,0.01292232,0.00011144,42.72454821,30.99700847,2.36910301,21.54052275,1.54269646,17.84333771,14.752030040115885
0.00000000,3.86944854,0.80463715,0.00215041,0.00000000,1,3.43209230,MS,0.00857719,0.01547136,0.04034040,1.17573806,0.47386767,0.00000000,0.00000000,58.00000000,0.00774177,1.49445907,10.87482336,0.02321313,1.11616280,0.03824253,0.58852789,6.72443113,19.197562037981953,0.06265583,0.01067396,0.33047711,0.09047529,17.376980456111127,0.87942012,1.32409104,0.05013489,39.90100683,0.02745871,43.65589221,0.00156095,15.945065364928693,16.738529632507834,3.86944854,0.01288169,0.00011165,42.45686411,30.74812994,2.37678810,21.32684749,1.54615575,17.78386428,14.419223151246424
0.00000000,3.87946057,0.80329303,0.00215484,0.00000000,1,3.43083685,MS,0.00838586,0.01550872,0.04025756,1.18339848,0.47075098,0.00000000,0.00000000,59.00000000,0.00775803,1.49986702,10.84678170,0.02326675,1.11089553,0.03819560,0.58841540,6.71248080,18.884780593653026,0.06280812,0.01056003,0.33026310,0.09037323,17.12254892795892,0.88169558,1.20333703,0.05011566,39.59753785,0.02741367,43.42703994,0.00156178,15.6333107840538,16.45915446117892,3.87946057,0.01284390,0.00011195,42.20526380,30.50140289,2.38438348,21.09977303,1.54719483,17.72545809,14.109926686703055
0.00000000,3.88880519,0.80228900,0.00215925,0.00000000,1,3.42955119,MS,0.00820143,0.01554591,0.04018546,1.19093132,0.46777015,0.00000000,0.00000000,60.00000000,0.00777430,1.50484179,10.82070096,0.02332022,1.10603285,0.03814992,0.58829973,6.70119877,18.600968248847312,0.06296024,0.01044742,0.32953771,0.09027396,16.85686243266548,0.88381936,1.10513987,0.05008850,39.31642997,0.02737424,43.20969727,0.00156273,15.340871541777995,16.182019045079528,3.88880519,0.01281122,0.00011216,41.96851462,30.25647324,2.39188995,20.86003129,1.54626934,17.66810574,13.815137643349521
0.00000000,3.89752207,0.80159667,0.00216363,0.00000000,1,3.42817298,MS,0.00802251,0.01558396,0.04012297,1.19835994,0.46478515,0.00000000,0.00000000,61.00000000,0.00779059,1.50942780,10.79646234,0.02337455,1.11343134,0.03810523,0.58820826,6.69018971,18.343235536381812,0.06311311,0.01033546,0.32847009,0.09017679,16.58038239815019,0.88580047,1.01768521,0.05005382,39.05175084,0.02734067,43.00081130,0.00156380,15.063706821318487,15.905557608080153,3.89752207,0.01278230,0.00011238,41.74272722,30.01180124,2.39931652,20.60832999,1.54375489,17.61174080,13.530463021193967
0.00000000,3.90608770,0.80099807,0.00216795,0.00000000,1,3.42679748,MS,0.00785448,0.01562086,0.04006415,1.20559070,0.46196574,0.00000000,0.00000000,62.00000000,0.00780688,1.51369701,10.77271049,0.02342774,1.09690356,0.03806158,0.58809157,6.67986310,18.07934013514018,0.06326462,0.01022515,0.32697508,0.09008193,16.30304630224292,0.88774720,0.95186886,0.05001778,38.78672126,0.02731057,42.80290071,0.00156494,14.794948650324658,15.632316374865127,3.90608770,0.01275357,0.00011259,41.52443485,29.76990872,2.40664300,20.35455603,1.53962174,17.55648245,13.261193473217386
0.00000000,3.91420691,0.80060115,0.00217222,0.00000000,1,3.42536295,MS,0.00769069,0.01565767,0.04001169,1.21271636,0.45907947,0.00000000,0.00000000,63.00000000,0.00782319,1.51766942,10.75026603,0.02348086,1.09323643,0.03801875,0.58797818,6.66986011,17.836278652346248,0.06341577,0.01011581,0.32526895,0.08998875,16.01927283041067,0.88959248,0.89350804,0.04997706,38.53754746,0.02728329,42.61076843,0.00156614,14.538093734182148,15.3606962844446,3.91420691,0.01272840,0.00011267,41.31500747,29.52922281,2.41387989,20.09351009,1.53426997,17.50225166,12.999400373127564
0.00000000,3.92214996,0.80029753,0.00217643,0.00000000,1,3.42386452,MS,0.00753400,0.01569442,0.03996248,1.21968075,0.45625165,0.00000000,0.00000000,64.00000000,0.00783950,1.52136607,10.72837718,0.02353392,1.08970707,0.03797662,0.58786939,6.66012496,17.58967993802802,0.06356648,0.01000737,0.32332648,0.08989701,15.733870400028561,0.89139772,0.84393455,0.04993453,38.28598057,0.02725953,42.42594242,0.00156739,14.286832086824337,15.090609401713195,3.92214996,0.01270295,0.00011288,41.10996444,29.28965838,2.42102630,19.82989666,1.52768943,17.44904312,12.747703235227867
0.00000000,3.92994453,0.80004508,0.00218057,0.00000000,1,3.42242255,MS,0.00738422,0.01572873,0.03991562,1.22647962,0.45352107,0.00000000,0.00000000,65.00000000,0.00785583,1.52483266,10.70693499,0.02358456,1.05812963,0.03793544,0.58770757,6.65122204,17.351812564829782,0.06371432,0.00990113,0.32114790,0.08980733,15.449259336538928,0.89316921,0.80648195,0.04989171,38.04753544,0.02723521,42.24851792,0.00156866,14.045426334911893,14.825314026150554,3.92994453,0.01268041,0.00011308,40.91394770,29.05442975,2.42805720,19.56628075,1.51991434,17.39700037,12.506009045493046
0.38093330,3.93671427,0.79991409,0.00218465,0.00000000,1,3.42078440,MS,0.00723875,0.01576527,0.03987330,1.23367090,0.55374529,-0.17317687,0.37725520,66.00000000,0.00787217,1.52871519,10.68980242,0.02363744,1.18495235,0.03789773,0.58760957,6.64072721,17.111606505478935,0.06386387,0.00979763,0.31876287,0.08972027,15.158721912087971,0.89470779,0.77501324,0.04984697,37.80780447,0.02721549,42.07243824,0.00156970,13.801498054913514,14.55554729908219,3.93671427,0.01265781,0.00011916,40.71862703,28.81890394,2.43495183,19.30014780,1.51106337,17.34731465,12.26198067083514
8.54797928,3.93284994,0.80186485,0.00218862,0.00000000,1,3.41905653,MS,0.00717283,0.01580132,0.03997027,1.23708948,1.28279800,8.34423699,8.45903832,67.00000000,0.00788852,1.52928862,10.70668266,0.02368984,1.90835219,0.03794800,0.58750894,6.63563380,16.909693925390787,0.06401235,0.00978256,0.31670492,0.08981692,14.955271424819971,0.89382953,0.87925974,0.04984665,37.70160253,0.02730780,42.13624120,0.00157197,13.793933146560333,14.438453339468813,3.93284994,0.01266248,0.00036329,40.73135947,28.73018574,2.43675524,19.10686642,1.50168813,17.33879084,12.34917190691821
13.62413134,3.92289766,0.80495454,0.00219254,0.00000000,1,3.41722671,MS,0.00721717,0.01583836,0.04017655,1.23509073,0.91673049,13.51426300,13.47470994,68.00000000,0.00790488,1.52519118,10.73366946,0.02374324,1.55421592,0.03806323,0.58744071,6.63803779,16.96320078497598,0.06416133,0.00983225,0.31475123,0.09008813,14.887296636669536,0.89156765,0.91754130,0.04991158,37.73945982,0.02748010,42.36426681,0.00157609,14.032589402634779,14.506123340944036,3.92289766,0.01269645,0.00049404,40.90275192,28.77936835,2.43377045,19.02059565,1.49363719,17.36035117,12.678578441064131
27.60279853,3.89803084,0.81083909,0.00219641,0.00000000,1,3.41543521,MS,0.00748949,0.01587380,0.04062980,1.22264078,1.17530303,27.55502551,27.25968731,69.00000000,0.00792125,1.51221010,10.80109260,0.02379505,1.79381363,0.03834162,0.58734030,6.65584816,17.288989849829036,0.06430827,0.01004599,0.31328232,0.09073814,15.081468024315722,0.88591610,1.06164415,0.05010834,38.02430175,0.02784859,42.99962130,0.00158376,14.728850745808913,14.92357664923542,3.89803084,0.01278121,0.00094833,41.43449879,29.12763510,2.42059970,19.14874891,1.48643492,17.45651963,13.553865454518801
34.44768654,3.87132985,0.81592876,0.00220025,0.00000000,1,3.41350118,MS,0.00791855,0.01591171,0.04114099,1.20492395,1.36194266,34.40716144,33.98364544,70.00000000,0.00793762,1.49613215,10.87432094,0.02384933,2.01001844,0.03869628,0.58730542,6.67818930,17.813383598792516,0.06445739,0.01033503,0.31261052,0.09156328,15.479957264478706,0.87984769,1.33386967,0.05042229,38.47428046,0.02823969,43.65479044,0.00159270,15.50033049179379,15.489111314150476,3.87132985,0.01290130,0.00125704,42.03024688,29.60345026,2.40298706,19.46406955,1.48228848,17.58718941,14.443611984760327
36.89057787,3.84643807,0.81924952,0.00220412,0.00000000,1,3.41159715,MS,0.00840800,0.01594975,0.04162939,1.18643092,1.45192482,36.85118088,36.36731257,71.00000000,0.00795401,1.48115301,10.94354036,0.02390376,2.10171978,0.03907505,0.58727281,6.69873065,18.42514393611899,0.06460676,0.01064808,0.31333326,0.09244344,15.992116606335394,0.87419047,1.67147305,0.05081405,38.99887488,0.02859027,44.21265253,0.00160125,16.213726413354244,16.09191255311209,3.84643807,0.01303912,0.00139718,42.57959807,30.11212475,2.38429276,19.89815319,1.48423705,17.72816907,15.205168902583665
41.24601247,3.82041450,0.82207549,0.00220807,0.00000000,1,3.40972810,MS,0.00894822,0.01598912,0.04215226,1.16563150,1.60479255,41.20309631,40.60952911,72.00000000,0.00797042,1.46496108,11.01683801,0.02395953,2.27057960,0.03949951,0.58726488,6.72129516,19.099412155728533,0.06475804,0.01100597,0.31609877,0.09342767,16.608441758046386,0.86827602,2.03695442,0.05127541,39.58115508,0.02896032,44.78957045,0.00161039,16.964974659224353,16.76930060382877,3.82041450,0.01319194,0.00166520,43.15954880,30.68643607,2.36340407,20.43259577,1.49412257,17.88867837,15.99270061179995
45.90806994,3.79373945,0.82445110,0.00221217,0.00000000,1,3.40808149,MS,0.00953965,0.01602775,0.04271363,1.14214905,1.79983917,45.86081303,45.16069427,73.00000000,0.00798684,1.44694888,11.09287984,0.02401459,2.45714274,0.03997271,0.58722433,6.74774659,19.825917971233764,0.06490968,0.01141245,0.32093542,0.09452220,17.327953553655497,0.86221351,2.42823987,0.05180857,40.22061931,0.02935310,45.39673694,0.00162044,17.757819884379813,17.522205824782063,3.79373945,0.01336053,0.00201729,43.77768341,31.32863488,2.34037608,21.06500310,1.51207678,18.06941682,16.816492592369602
40.34991897,3.77345507,0.82377580,0.00221647,0.00000000,1,3.40641943,MS,0.01002566,0.01607094,0.04311829,1.12608707,1.59393242,40.30772562,39.68901671,74.00000000,0.00800328,1.43784748,11.15189296,0.02407422,2.30580377,0.04037656,0.58727378,6.75847094,20.433551120266245,0.06506741,0.01174690,0.32750513,0.09546056,17.994050618240234,0.85760343,2.77906281,0.05234226,40.73798948,0.02961338,45.73081175,0.00162705,18.28299559614148,18.124563305321292,3.77345507,0.01350491,0.00163152,44.16702969,31.83843611,2.32186876,21.68243908,1.53733510,18.21661621,17.30225464784642
36.21397774,3.75787168,0.82189286,0.00222096,0.00000000,1,3.40494021,MS,0.01040356,0.01611459,0.04343524,1.11398143,1.46321220,36.17298756,35.61842866,75.00000000,0.00801976,1.43263681,11.19783387,0.02413435,2.18096201,0.04072922,0.58730903,6.76314399,20.902603419575037,0.06522744,0.01202915,0.33529022,0.09628305,18.587048618106643,0.85406175,3.00646518,0.05284781,41.13881527,0.02981037,45.94301736,0.00163224,18.657457558925746,18.61881152089951,3.75787168,0.01362486,0.00138440,44.43602431,32.25449307,2.30669401,22.24257950,1.56750418,18.33860632,17.631311146292383
29.30205212,3.74954175,0.81865802,0.00222564,0.00000000,1,3.40367205,MS,0.01064198,0.01615812,0.04362682,1.10681821,1.28335593,29.25454785,28.83096238,76.00000000,0.00803626,1.43180528,11.22276606,0.02419438,2.00006193,0.04099970,0.58731510,6.76109769,21.194913526393588,0.06538927,0.01222842,0.34362491,0.09691746,19.056920692934572,0.85216858,3.09723329,0.05329065,41.39239691,0.02991484,45.98627382,0.00163581,18.8216029024075,18.950993798515103,3.74954175,0.01371197,0.00104149,44.54241134,32.53097387,2.29642439,22.69771430,1.59909594,18.42156305,17.733755766700156
14.27127429,3.75794258,0.81281396,0.00223047,0.00000000,1,3.40248830,MS,0.01063201,0.01620289,0.04355592,1.10786324,1.01342093,14.16595689,14.05851683,77.00000000,0.00805279,1.43750124,11.19834700,0.02425568,1.74526960,0.04109378,0.58732650,6.74813519,21.173430525792032,0.06555415,0.01224996,0.35070603,0.09714249,19.274307655322296,0.85407786,2.99746872,0.05358658,41.38483553,0.02981751,45.65980163,0.00163681,18.536904644884675,18.943677224510896,3.75794258,0.01373841,0.00052008,44.31139160,32.51753258,2.29608306,22.93131934,1.62816752,18.42380350,17.32212596472101
