C_exudation,Total_Organic_Nitrogen,N_tot,cytokinins,N_exudation,sucrose,Unloading_Amino_Acids,plant,axis,senesced_mstruct,Export_cytokinins,S_grain_structure,Conc_Amino_Acids,WSC_g,R_grain_growth_starch,t,regul_transpiration,Nstruct,R_Nnit_red,Conc_cytokinins,Unloading_Sucrose,amino_acids,mstruct,nitrates,Uptake_Nitrates,Export_Amino_Acids,organ,Export_Nitrates,sucrose_consumption_mstruct,S_Proteins,S_grain_starch,Conc_Nitrates,proteins,RGR_Structure,Conc_Sucrose,R_grain_growth_struct,R_residual,structure,sum_respi,S_Amino_Acids,starch,Proteins_N_Mass,age_from_flowering,Respi_growth,AA_consumption_mstruct,R_Nnit_upt,S_cytokinins,synthetized_mstruct,HATS_LATS,Dry_Mass
16.56650037,22.59846494,0.00074828,11.92356146,0.24862408,206.34892932,1.63778020,1,MS,0.00000000,0.01031576,NA,45.403423961218806,0.0058956836948366,NA,185.00000000,0.00014391,0.00027302,0.16021227,218.51939261135615,82.83250186,3.09681048,0.05456523,30.84994965,0.50971121,0.07219482,roots,0.07991041,5.09194995,NA,NA,565.3774068415563,NA,NA,315.14103992805786,NA,0.11568849,NA,0.47777515,1.48290926,NA,NA,NA,1.75351022,0.05077732,0.20235535,1.30507367,NA,2.42199736,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,185.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00010028,NA,NA,361.87983134,NA,1,MS,NA,NA,NA,66.83122609199755,0.010339423752429314,NA,186.00000000,NA,NA,NA,NA,NA,7.16283340,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,351.7124364191761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.08326914,22.68421732,0.00075417,11.98388422,0.24858086,202.63550793,1.59171315,1,MS,0.00000000,0.01092480,NA,45.79894381801873,0.005789585940896723,NA,186.00000000,0.00015163,0.00027373,0.16035078,219.05550253336764,80.41634570,3.13190740,0.05470707,31.18524601,0.50171608,0.07693445,roots,0.08511745,5.07972878,NA,NA,570.0405320056543,NA,NA,308.66747242623245,NA,0.11538619,NA,0.47448206,1.48034329,NA,NA,NA,1.74930163,0.05065545,0.19918129,1.30334907,NA,2.41646859,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,186.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00010413,NA,NA,358.02163798,NA,1,MS,NA,NA,NA,69.2333666457708,0.010229189656565472,NA,187.00000000,NA,NA,NA,NA,NA,7.43818235,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,347.12562264540986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.02469252,22.63252951,0.00075558,12.02168219,0.28890132,199.51181818,1.97626508,1,MS,0.00000000,0.03354139,NA,44.19017194593063,0.005700337662239285,NA,187.00000000,0.00046408,0.00027444,0.16051390,219.1797583347305,95.12346261,3.02970611,0.05484851,31.33727222,0.49639042,0.22777833,roots,0.26177646,5.06549271,NA,NA,571.3423167276073,NA,NA,303.12557633375707,NA,0.11447291,NA,0.47231524,1.47802802,NA,NA,NA,1.74439917,0.05051349,0.19706700,1.30119845,NA,2.41940274,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,187.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00010563,NA,NA,359.76175479,NA,1,MS,NA,NA,NA,70.06241880144306,0.01027890727964968,NA,188.00000000,NA,NA,NA,NA,NA,7.54534008,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,347.97662178014457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.61234736,22.52138449,0.00075474,12.04721404,0.31501919,196.77449976,2.26639587,1,MS,0.00000000,0.04585280,NA,41.726615763013065,0.005622128564679712,NA,188.00000000,0.00063308,0.00027515,0.16069308,219.08160554079478,108.06173681,2.86816338,0.05498962,31.38831669,0.49259437,0.29415697,roots,0.35768503,5.05388160,NA,NA,570.8044028559426,NA,NA,298.19946475788066,NA,0.11332172,NA,0.47013401,1.47588074,NA,NA,NA,1.74040066,0.05039770,0.19555996,1.29883181,NA,2.42700017,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,188.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00011063,NA,NA,370.96447516,NA,1,MS,NA,NA,NA,73.20044582198884,0.010598985004497111,NA,189.00000000,NA,NA,NA,NA,NA,7.90218378,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,357.9543871044102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28.22645720,22.21329029,0.00074654,12.03053940,0.36315878,195.07153439,3.00636135,1,MS,0.00000000,0.08797924,NA,36.41937516239795,0.005573472411093505,NA,189.00000000,0.00121640,0.00027585,0.16093273,218.21948582311268,141.13228598,2.50977088,0.05513045,31.11087953,0.49352732,0.49456707,roots,0.68117846,5.04391472,NA,NA,564.3138603637351,NA,NA,294.8635447745538,NA,0.11137055,NA,0.46977832,1.47430594,NA,NA,NA,1.73696837,0.05029831,0.19593035,1.29601304,NA,2.44980073,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,189.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00011783,NA,NA,387.46190422,NA,1,MS,NA,NA,NA,77.77447337491765,0.011070340120461281,NA,190.00000000,NA,NA,NA,NA,NA,8.41631767,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,372.9689991027418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36.80470493,21.88117536,0.00073511,11.98577592,0.40132956,195.09638778,3.99729735,1,MS,0.00000000,0.11595544,NA,30.79201685950507,0.005574182508008458,NA,190.00000000,0.00160919,0.00027655,0.16129268,216.853911629683,184.02352463,2.12738965,0.05527120,30.62694825,0.49922640,0.55458492,roots,0.88711972,5.04070363,NA,NA,554.1212831485699,NA,NA,294.15015996217915,NA,0.10962019,NA,0.47076958,1.47384081,NA,NA,NA,1.73586257,0.05026629,0.19819288,1.29372141,NA,2.48208219,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,190.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00012555,NA,NA,405.53296557,NA,1,MS,NA,NA,NA,82.67126541241761,0.011586656159205755,NA,191.00000000,NA,NA,NA,NA,NA,8.96795829,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,389.41792303079615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45.45355067,21.63638745,0.00072386,11.92870272,0.42263293,197.05495393,5.02580038,1,MS,0.00000000,0.12826499,NA,26.45254246490094,0.005630141540867738,NA,191.00000000,0.00178853,0.00027726,0.16179391,215.27211099525863,227.26775335,1.83224219,0.05541221,30.06769502,0.50890632,0.53087690,roots,0.96798489,5.05005633,NA,NA,542.6186175624628,NA,NA,296.3470889865906,NA,0.10865254,NA,0.47371153,1.47465879,NA,NA,NA,1.73908335,0.05035956,0.20203581,1.29253429,NA,2.51773986,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,191.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00013430,NA,NA,425.11823343,NA,1,MS,NA,NA,NA,88.21220167521558,0.01214623524083937,NA,192.00000000,NA,NA,NA,NA,NA,9.59261283,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,407.22107396601484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54.13641042,21.43584728,0.00071107,11.84767697,0.42600534,200.92570975,6.10782583,1,MS,0.00000000,0.15214638,NA,22.768621018732585,0.005740734564366966,NA,192.00000000,0.00213604,0.00027797,0.16242745,213.26463860076024,270.68205209,1.58110639,0.05555387,29.35482568,0.52333102,0.54712374,roots,1.12865565,5.07372935,NA,NA,528.4028513179477,NA,NA,301.3976846803675,NA,0.10822500,NA,0.47942734,1.47665786,NA,NA,NA,1.74723561,0.05059563,0.20776241,1.29197027,NA,2.56033368,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,192.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00014437,NA,NA,446.39082661,NA,1,MS,NA,NA,NA,94.59162948588,0.012754023617459103,NA,193.00000000,NA,NA,NA,NA,NA,10.31188449,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,426.5389498100297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.92276464,21.27447868,0.00069620,11.73586873,0.41661308,206.73120368,7.26776002,1,MS,0.00000000,0.18276399,NA,19.660411564242096,0.005906605819394008,NA,193.00000000,0.00259034,0.00027868,0.16318153,210.71076616998127,314.61382318,1.36877207,0.05569658,28.45386920,0.54291586,0.57438431,roots,1.32669243,5.11084220,NA,NA,510.87283938544925,NA,NA,309.31164482082255,NA,0.10828545,NA,0.48782593,1.47971232,NA,NA,NA,1.76001613,0.05096572,0.21553759,1.29155394,NA,2.61134210,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,193.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00015100,NA,NA,463.82759487,NA,1,MS,NA,NA,NA,98.6858150707432,0.013252216996400116,NA,194.00000000,NA,NA,NA,NA,NA,10.78558430,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,442.07545693248244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.31394995,21.31545968,0.00068841,11.66042098,0.43342854,214.08528127,7.94266959,1,MS,0.00000000,0.14700496,NA,19.459622548659986,0.0061167223220761945,NA,194.00000000,0.00209700,0.00027940,0.16403087,208.8159818911357,341.56974973,1.35829756,0.05584065,27.85647802,0.56233869,0.46143309,roots,1.05147151,5.15995918,NA,NA,498.8565866129233,NA,NA,319.4883806974946,NA,0.10957714,NA,0.49664580,1.48357637,NA,NA,NA,1.77693050,0.05145552,0.22324846,1.29269708,NA,2.64846138,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,194.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00015493,NA,NA,477.54724150,NA,1,MS,NA,NA,NA,100.99592542773935,0.013644206899945116,NA,195.00000000,NA,NA,NA,NA,NA,11.06639855,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,453.98620227781294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.61655730,21.44064151,0.00068453,11.60823746,0.45483044,222.24719297,8.18213256,1,MS,0.00000000,0.12422155,NA,20.454432180147894,0.006349919799235246,NA,195.00000000,0.00177997,0.00028013,0.16491372,207.34065037276747,353.08278648,1.43146017,0.05598631,27.45458654,0.58119482,0.41276796,roots,0.87962813,5.21648705,NA,NA,490.3803741564738,NA,NA,330.80587304394237,NA,0.11137683,NA,0.50637462,1.48768082,NA,NA,NA,1.79639695,0.05201922,0.23073434,1.29448393,NA,2.67676108,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,195.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00015596,NA,NA,486.27847465,NA,1,MS,NA,NA,NA,101.40768775979929,0.013893670704259396,NA,196.00000000,NA,NA,NA,NA,NA,11.14013699,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,461.0989802239657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.39230971,21.63769924,0.00068506,11.58726909,0.47451601,230.45971408,7.94853028,1,MS,0.00000000,0.09352336,NA,22.459589174427283,0.0065845632595433485,NA,196.00000000,0.00134252,0.00028086,0.16578358,206.4231339232322,346.96154857,1.57592138,0.05613358,27.29488136,0.59761031,0.34274380,roots,0.65958954,5.27437935,NA,NA,486.2487359814346,NA,NA,342.1299131831842,NA,0.11351303,NA,0.51551412,1.49160416,NA,NA,NA,1.81633327,0.05259652,0.23725129,1.29681513,NA,2.69423180,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,196.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00015316,NA,NA,484.75866762,NA,1,MS,NA,NA,NA,99.3269715476015,0.013850247646247402,NA,197.00000000,NA,NA,NA,NA,NA,10.94017578,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,458.4555602549709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.91973751,21.94262815,0.00069191,11.61356407,0.47620654,237.65161450,6.98711398,1,MS,0.00000000,0.04674041,NA,25.979129469091244,0.006790046128482943,NA,197.00000000,0.00066943,0.00028161,0.16658957,206.34460201722993,309.59868753,1.82770885,0.05628237,27.47947100,0.60869992,0.19821207,roots,0.33112269,5.32902314,NA,NA,488.2429263277056,NA,NA,351.8739489441212,NA,0.11604187,NA,0.52267271,1.49489335,NA,NA,NA,1.83515090,0.05314144,0.24165387,1.29986781,NA,2.69632825,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,197.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00014863,NA,NA,476.98030365,NA,1,MS,NA,NA,NA,96.14464044212721,0.013628008675701981,NA,198.00000000,NA,NA,NA,NA,NA,10.61675663,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,449.94810840508995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52.15292952,22.25166110,0.00070089,11.66015788,0.44732543,242.86926415,5.80417007,1,MS,0.00000000,0.02680772,NA,29.53101273860984,0.006939121832939067,NA,198.00000000,0.00038242,0.00028236,0.16728503,206.62142381227238,260.76464759,2.08313509,0.05643247,27.81209928,0.61492740,0.12905327,roots,0.19144447,5.37568044,NA,NA,492.83857134655614,NA,NA,358.6428936673578,NA,0.11830900,NA,0.52807713,1.49714138,NA,NA,NA,1.85121823,0.05360671,0.24412618,1.30261867,NA,2.69184658,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,198.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00014261,NA,NA,465.71297906,NA,1,MS,NA,NA,NA,92.0110976497218,0.013306085115879895,NA,199.00000000,NA,NA,NA,NA,NA,10.18619015,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,438.20319652238186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42.43591098,22.54000277,0.00071077,11.71860020,0.40004658,245.83594586,4.64084401,1,MS,0.00000000,0.01528661,NA,32.76589855760867,0.007023884167388805,NA,199.00000000,0.00021698,0.00028311,0.16786421,207.10253294313142,212.17955489,2.31751430,0.05658357,28.22931721,0.61664083,0.08146179,roots,0.11025273,5.41135601,NA,NA,498.89602855462914,NA,NA,362.05438520449115,NA,0.12015859,NA,0.53129209,1.49831317,NA,NA,NA,1.86350380,0.05396247,0.24480641,1.30485236,NA,2.68359621,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,199.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00013869,NA,NA,456.07996733,NA,1,MS,NA,NA,NA,89.25462175956068,0.013030856209488588,NA,200.00000000,NA,NA,NA,NA,NA,9.90612290,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,428.05223224280047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31.26750775,22.76715500,0.00072024,11.78211423,0.31688397,245.73773741,3.39567397,1,MS,0.00000000,0.01049811,NA,35.1168091096377,0.007021078211852237,NA,200.00000000,0.00014821,0.00028387,0.16828894,207.66792979752523,156.33753875,2.49045590,0.05673536,28.67864240,0.61324751,0.05979473,roots,0.07650682,5.43624209,NA,NA,505.480949982011,NA,NA,360.94149562991635,NA,0.12126571,NA,0.53180402,1.49808549,NA,NA,NA,1.87207380,0.05421063,0.24345926,1.30615253,NA,2.67390605,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,200.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00013482,NA,NA,446.92275548,NA,1,MS,NA,NA,NA,86.5430017478856,0.012769221585096163,NA,201.00000000,NA,NA,NA,NA,NA,9.62971208,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,418.3886428403733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.38986537,22.96322191,0.00072920,11.84581206,0.29471590,244.62750532,2.95080653,1,MS,0.00000000,0.01057413,NA,37.01624752672506,0.006989357294879568,NA,201.00000000,0.00014848,0.00028463,0.16866146,208.23239444799688,136.94932687,2.63220039,0.05688746,29.12231611,0.60836157,0.06331326,roots,0.07783216,5.44745201,NA,NA,511.928568814902,NA,NA,358.35007141652864,NA,0.12206439,NA,0.53120317,1.49738722,NA,NA,NA,1.87593415,0.05432242,0.24151954,1.30704023,NA,2.66445225,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,201.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00013106,NA,NA,438.31753276,NA,1,MS,NA,NA,NA,83.91972463101675,0.012523358078879018,NA,202.00000000,NA,NA,NA,NA,NA,9.36160205,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,409.29032984329314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24.42823997,23.13531582,0.00073772,11.90967023,0.27672616,242.75030319,2.60869626,1,MS,0.00000000,0.01065033,NA,38.5682745509588,0.006935722948266723,NA,202.00000000,0.00014875,0.00028540,0.16899225,208.79598274058011,122.14119986,2.74990583,0.05703975,29.55900576,0.60237705,0.06626395,roots,0.07914196,5.45407600,NA,NA,518.2176782309311,NA,NA,354.6507944276231,NA,0.12262141,NA,0.52984522,1.49631838,NA,NA,NA,1.87821524,0.05438847,0.23914369,1.30757381,NA,2.65528854,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,202.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00012744,NA,NA,430.17991775,NA,1,MS,NA,NA,NA,81.39606937312963,0.012290854792820246,NA,203.00000000,NA,NA,NA,NA,NA,9.10310466,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,400.6755083029502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.16839989,23.28858415,0.00074587,11.97367313,0.26282225,240.28549458,2.34554492,1,MS,0.00000000,0.01072300,NA,39.84824101581846,0.006865299845271209,NA,203.00000000,0.00014896,0.00028616,0.16928838,209.3588019104757,110.84199945,2.84875659,0.05719212,29.98785778,0.59557280,0.06874486,roots,0.08040588,5.45699465,NA,NA,524.3355072836987,NA,NA,350.1145297563994,NA,0.12298469,NA,0.52790608,1.49494698,NA,NA,NA,1.87922033,0.05441758,0.23644240,1.30778858,NA,2.64644906,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,203.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00012459,NA,NA,422.21682672,NA,1,MS,NA,NA,NA,79.37942782294202,0.012063337906231417,NA,204.00000000,NA,NA,NA,NA,NA,8.89963194,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,392.2836634995292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20.37070984,23.42573329,0.00075366,12.03764440,0.25160091,237.34627373,2.14690425,1,MS,0.00000000,0.01095476,NA,40.89656490008716,0.006781322106463283,NA,204.00000000,0.00015137,0.00028692,0.16955352,209.91810081176746,101.85354921,2.93149033,0.05734448,30.40696648,0.58813255,0.07188626,roots,0.08284914,5.45677616,NA,NA,530.2509729551471,NA,NA,344.9129896862867,NA,0.12318059,NA,0.52550155,1.49331006,NA,NA,NA,1.87914509,0.05441540,0.23348862,1.30769238,NA,2.63801739,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,204.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00012187,NA,NA,414.48388878,NA,1,MS,NA,NA,NA,77.44480669757823,0.011842396822417564,NA,205.00000000,NA,NA,NA,NA,NA,8.70490461,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,384.1180403953443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18.94569354,23.55071902,0.00076114,12.10165176,0.24302379,234.03759759,1.98946762,1,MS,0.00000000,0.01109851,NA,41.77058441592645,0.006686788502467469,NA,205.00000000,0.00015255,0.00028768,0.16979116,210.47537882139568,94.72846771,3.00209144,0.05749676,30.81643750,0.58020542,0.07418905,roots,0.08461665,5.45368936,NA,NA,535.9682699650955,NA,NA,339.2040537824713,NA,0.12324150,NA,0.52272016,1.49144254,NA,NA,NA,1.87808210,0.05438462,0.23034155,1.30729855,NA,2.62998624,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,205.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00011930,NA,NA,407.26612786,NA,1,MS,NA,NA,NA,75.62709160245223,0.011636175081719987,NA,206.00000000,NA,NA,NA,NA,NA,8.52174069,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,376.49233825975386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.94434291,23.66696011,0.00076837,12.16573161,0.23855195,230.48041365,1.87736012,1,MS,0.00000000,0.01118831,NA,42.51954366947051,0.006585154675695433,NA,206.00000000,0.00015297,0.00028844,0.17000612,211.0315534833267,89.72171455,3.06400481,0.05764887,31.21631682,0.57196764,0.07592972,roots,0.08595309,5.44798281,NA,NA,541.4904787209762,NA,NA,333.16697328671574,NA,0.12320034,NA,0.51967251,1.48939035,NA,NA,NA,1.87611694,0.05432771,0.22707115,1.30663033,NA,2.62235136,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,206.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,0.00011686,NA,NA,400.27819047,NA,1,MS,NA,NA,NA,73.89594526268375,0.01143651972758068,NA,207.00000000,NA,NA,NA,NA,NA,8.34722730,NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,369.12126383153634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.17461881,23.77630379,0.00077536,12.22987832,0.23625775,226.74114792,1.79076016,1,MS,0.00000000,0.01126659,NA,43.17035960059442,0.006478318511904109,NA,207.00000000,0.00015323,0.00028920,0.17020058,211.5867698907634,85.87309404,3.11910006,0.05780077,31.60646264,0.56351443,0.07742759,roots,0.08717658,5.44003345,NA,NA,546.8173243226885,NA,NA,326.9004117548058,NA,0.12307440,NA,0.51642421,1.48717544,NA,NA,NA,1.87337942,0.05424844,0.22371523,1.30569207,NA,2.61511777,NA
NA,NA,0.00000000,NA,NA,NA,NA,1,MS,NA,NA,NA,NA,NA,NA,207.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
