LAI_turgor,mstruct,Total_Transpiration_turgor,xylem_water_potential,Tr,plant_WC_DM,total_water_influx,plant,plant_water_content,delta_plant_water_content,Growth,axis,t,green_area
0.00000000,0.08693693,0.12789121,-0.03754188,NA,90.75603467,0.12789774,1,0.53685459,0.00018123,0.00017470,MS,192,0.00145924
0.00000000,0.08715286,0.15494964,-0.03829037,NA,90.76026431,0.15495698,1,0.53712538,0.00018561,0.00017827,MS,193,0.00146097
0.00000000,0.08737465,0.12531006,-0.03926463,NA,90.76878967,0.12530767,1,0.53767193,0.00017840,0.00018079,MS,194,0.00146272
0.00000000,0.08759899,0.10626773,-0.03819735,NA,90.77484268,0.10627616,1,0.53806060,0.00019496,0.00018653,MS,195,0.00146476
0.00000000,0.08782467,0.08006815,-0.03751242,NA,90.78061817,0.08007352,1,0.53843192,0.00019511,0.00018974,MS,196,0.00146672
0.00000000,0.08805231,0.03988395,-0.03656924,NA,90.78633927,0.03988788,1,0.53880021,0.00019637,0.00019245,MS,197,0.00146864
0.00000000,0.08828042,0.02278231,-0.03512266,NA,90.78804199,0.02278848,1,0.53890991,0.00020064,0.00019447,MS,198,0.00147056
0.00000000,0.08850541,0.01291537,-0.03450715,NA,90.78859707,0.01292327,1,0.53894568,0.00020228,0.00019438,MS,199,0.00147228
0.00000000,0.08873019,0.00882135,-0.03415200,NA,90.78840715,0.00882149,1,0.53893344,0.00019237,0.00019222,MS,200,0.00147380
0.00000000,0.08895692,0.00883456,-0.03400426,NA,90.78918269,0.00883939,1,0.53898342,0.00019626,0.00019142,MS,201,0.00147523
0.00000000,0.08918350,0.00884593,-0.03400487,NA,90.79027954,0.00884753,1,0.53905412,0.00019123,0.00018962,MS,202,0.00147676
0.00000000,0.08940967,0.00885724,-0.03400510,NA,90.79158352,0.00885660,1,0.53913820,0.00018737,0.00018802,MS,203,0.00147830
0.00000000,0.08963281,0.00900565,-0.03400537,NA,91.35079440,0.00901163,1,0.57753136,0.00019354,0.00018755,MS,204,0.00151283
0.00000000,0.08986168,0.00907574,-0.03401093,NA,91.35850067,0.00907408,1,0.57809515,0.00018409,0.00018574,MS,205,0.00192268
0.00000000,0.09008527,0.00909769,-0.03401312,NA,91.36002773,0.00910262,1,0.57820699,0.00019069,0.00018577,MS,206,0.00192578
0.00000000,0.09030766,0.00911897,-0.03401415,NA,91.36156471,0.00912205,1,0.57831960,0.00018789,0.00018481,MS,207,0.00192729
0.00000000,0.09052964,0.00912109,-0.03401481,NA,91.36311770,0.00912444,1,0.57843342,0.00018755,0.00018419,MS,208,0.00192876
0.00000000,0.09075208,0.00913175,-0.03401487,NA,91.36468393,0.00913509,1,0.57854825,0.00018692,0.00018357,MS,209,0.00193020
0.00000000,0.09097400,0.00961816,-0.03401524,NA,91.36623184,0.00962040,1,0.57866178,0.00018504,0.00018280,MS,210,0.00193166
0.00000000,0.09119439,0.02924791,-0.03403268,NA,91.36701067,0.02924908,1,0.57871892,0.00018327,0.00018209,MS,211,0.00193311
0.00000000,0.09141617,0.03986151,-0.03473929,NA,91.37185227,0.03986072,1,0.57907434,0.00018113,0.00018191,MS,212,0.00193446
0.00000000,0.09163805,0.07657531,-0.03512130,NA,91.37438563,0.07657464,1,0.57926048,0.00018209,0.00018276,MS,213,0.00193615
0.00000000,0.09186278,0.10116524,-0.03644303,NA,91.38068246,0.10116352,1,0.57972360,0.00018242,0.00018414,MS,214,0.00193768
0.00000000,0.09208778,0.11215234,-0.03732828,NA,91.38745146,0.11215069,1,0.58022221,0.00018576,0.00018741,MS,215,0.00193937
0.00000000,0.09231746,0.13348489,-0.03772394,NA,91.39240315,0.13348886,1,0.58058745,0.00019646,0.00019250,MS,216,0.00194105
0.00000000,0.09254889,0.16178356,-0.03849229,NA,91.39698812,0.16178191,1,0.58092602,0.00019432,0.00019597,MS,217,0.00194281
0.00000000,0.09278456,0.13083670,-0.03951097,NA,91.40541821,0.13084075,1,0.58154946,0.00020508,0.00020103,MS,218,0.00194455
0.00000000,0.09302315,0.11108844,-0.03839727,NA,91.41087331,0.11108755,1,0.58195354,0.00020548,0.00020636,MS,219,0.00194651
0.00000000,0.09326442,0.08367892,-0.03768634,NA,91.41598317,0.08367739,1,0.58233252,0.00020946,0.00021100,MS,220,0.00194840
0.00000000,0.09350803,0.04173500,-0.03669975,NA,91.42077428,0.04173655,1,0.58268826,0.00021701,0.00021547,MS,221,0.00195028
0.00000000,0.09375193,0.02392544,-0.03519004,NA,91.42131226,0.02392982,1,0.58272823,0.00022321,0.00021883,MS,222,0.00195215
0.00000000,0.09399585,0.01367403,-0.03454912,NA,91.42101770,0.01367896,1,0.58270634,0.00022470,0.00021977,MS,223,0.00195372
0.00000000,0.09424289,0.00934065,-0.03418012,NA,91.42020117,0.00933860,1,0.58264568,0.00021647,0.00021853,MS,224,0.00195519
0.00000000,0.09448813,0.00935249,-0.03402382,NA,91.42071521,0.00935757,1,0.58268387,0.00022362,0.00021854,MS,225,0.00195669
0.00000000,0.09473153,0.00937196,-0.03402450,NA,91.42167408,0.00937091,1,0.58275511,0.00021552,0.00021656,MS,226,0.00195821
0.00000000,0.09497593,0.00938355,-0.03402491,NA,91.42290860,0.00938184,1,0.58284686,0.00021371,0.00021541,MS,227,0.00195966
0.00000000,0.09521917,0.00939493,-0.03402526,NA,91.42431178,0.00939893,1,0.58295118,0.00021922,0.00021522,MS,228,0.00196115
0.00000000,0.09546240,0.00940595,-0.03402587,NA,91.42584332,0.00940840,1,0.58306507,0.00021701,0.00021456,MS,229,0.00196259
0.00000000,0.09569222,0.00941689,-0.03402619,NA,91.42627760,0.00941477,1,0.58309738,0.00021128,0.00021340,MS,230,0.00196402
0.00000000,0.09593876,0.00942979,-0.03402638,NA,91.44551618,0.00943222,1,0.58453171,0.00021430,0.00021187,MS,231,0.00196573
0.00000000,0.09622341,0.00944130,-0.03402695,NA,91.44740146,0.00922620,1,0.58467261,0.00000774,0.00022285,MS,232,0.00196745
0.00000000,0.09648324,0.00945918,-0.03401993,NA,91.44925134,0.00945673,1,0.58481093,0.00021900,0.00022145,MS,233,0.00197002
0.00000000,0.09674092,0.00995399,-0.03402818,NA,91.45108102,0.00989635,1,0.58494780,0.00016255,0.00022019,MS,234,0.00197195
0.00000000,0.09699747,0.03017185,-0.03404396,NA,91.45217031,0.03016944,1,0.58502931,0.00021680,0.00021922,MS,235,0.00197381
0.00000000,0.09726042,0.04104485,-0.03477376,NA,91.45731866,0.04101943,1,0.58541484,0.00019306,0.00021848,MS,236,0.00197559
0.00000000,0.09752397,0.07865352,-0.03516433,NA,91.46021229,0.07864861,1,0.58563173,0.00021385,0.00021876,MS,237,0.00197790
0.00000000,0.09778971,0.10383414,-0.03651899,NA,91.46688835,0.10386517,1,0.58613269,0.00025077,0.00021974,MS,238,0.00198006
0.00000000,0.09805718,0.11524482,-0.03742682,NA,91.47401817,0.11524197,1,0.58666857,0.00021979,0.00022263,MS,239,0.00198250
0.00000000,0.09832716,0.13716293,-0.03783649,NA,91.47933763,0.13762275,1,0.58706896,0.00068669,0.00022687,MS,240,0.00198499
0.00000000,0.09859935,0.16607096,-0.03864235,NA,91.48425832,0.16606759,1,0.58743979,0.00022714,0.00023051,MS,241,0.00198739
0.00000000,0.09888136,0.13439344,-0.03966650,NA,91.49294022,0.13445217,1,0.58809511,0.00029326,0.00023454,MS,242,0.00198981
0.00000000,0.09916410,0.11413892,-0.03852848,NA,91.49864033,0.11409210,1,0.58852608,0.00019332,0.00024014,MS,243,0.00199269
0.00000000,0.09945344,0.08618867,-0.03779572,NA,91.50400631,0.08626618,1,0.58893233,0.00032193,0.00024442,MS,244,0.00199530
0.00000000,0.09974165,0.04307306,-0.03679415,NA,91.50899362,0.04321390,1,0.58931036,0.00038869,0.00024785,MS,245,0.00199802
0.00000000,0.10003237,0.02476581,-0.03524439,NA,91.50974795,0.02476146,1,0.58936758,0.00024541,0.00024975,MS,246,0.00200058
0.00000000,0.10032288,0.01417973,-0.03458017,NA,91.50966161,0.01417544,1,0.58936103,0.00024502,0.00024931,MS,247,0.00200290
0.00000000,0.10061741,0.00967073,-0.03419905,NA,91.50899916,0.00966655,1,0.58931078,0.00024249,0.00024668,MS,248,0.00200511
0.00000000,0.10090763,0.00968260,-0.03403664,NA,91.50967854,0.00979592,1,0.58936231,0.00035755,0.00024422,MS,249,0.00200738
0.00000000,0.10120072,0.00967595,-0.03404121,NA,91.51078912,0.00967192,1,0.58944657,0.00023716,0.00024118,MS,250,0.00200956
0.00000000,0.10149702,0.00975050,-0.03403664,NA,91.51215707,0.00974650,1,0.58955038,0.00023441,0.00023841,MS,251,0.00201186
0.00000000,0.10179331,0.00978057,-0.03403922,NA,91.51366471,0.00977659,1,0.58966483,0.00023161,0.00023559,MS,252,0.00201421
0.00000000,0.10208743,0.00979882,-0.03404020,NA,91.51527196,0.00979496,1,0.58978689,0.00022903,0.00023288,MS,253,0.00201662
0.00000000,0.10238036,0.00980443,-0.03404077,NA,91.51694455,0.00980066,1,0.58991396,0.00022647,0.00023024,MS,254,0.00201896
0.00000000,0.10267337,0.00982192,-0.03404088,NA,91.51867453,0.00981823,1,0.59004544,0.00022459,0.00022827,MS,255,0.00202127
0.00000000,0.10296618,0.00983505,-0.03404144,NA,91.52042636,0.00983146,1,0.59017864,0.00022210,0.00022568,MS,256,0.00202358
0.00000000,0.10325975,0.00985259,-0.03404182,NA,91.52219573,0.00984909,1,0.59031322,0.00021962,0.00022311,MS,257,0.00202589
0.00000000,0.10355190,0.01038255,-0.03404236,NA,91.52394011,0.01037914,1,0.59044596,0.00021778,0.00022120,MS,258,0.00202824
0.00000000,0.10384673,0.03179428,-0.03406138,NA,91.52492169,0.03179303,1,0.59052068,0.00021812,0.00021937,MS,259,0.00203056
0.00000000,0.10413974,0.04339440,-0.03483221,NA,91.53001335,0.04339103,1,0.59090854,0.00021507,0.00021844,MS,260,0.00203294
0.00000000,0.10443253,0.08348592,-0.03524970,NA,91.53289490,0.08348251,1,0.59112825,0.00021401,0.00021742,MS,261,0.00203557
0.00000000,0.10472900,0.11053018,-0.03669296,NA,91.53961666,0.11063105,1,0.59164134,0.00031928,0.00021841,MS,262,0.00203807
0.00000000,0.10503329,0.12275381,-0.03767034,NA,91.54682035,0.12291609,1,0.59219213,0.00038355,0.00022127,MS,263,0.00204090
0.00000000,0.10534173,0.14618284,-0.03811271,NA,91.55206467,0.14617871,1,0.59259370,0.00022055,0.00022469,MS,264,0.00204397
0.00000000,0.10565117,0.17721001,-0.03895029,NA,91.55697135,0.17728156,1,0.59296986,0.00029949,0.00022794,MS,265,0.00204699
0.00000000,0.10596895,0.14344663,-0.04007011,NA,91.56559078,0.14344184,1,0.59363172,0.00022591,0.00023070,MS,266,0.00204997
0.00000000,0.10629386,0.12168579,-0.03885197,NA,91.57119624,0.12183345,1,0.59406287,0.00038368,0.00023602,MS,267,0.00205334
0.00000000,0.10661789,0.09167668,-0.03807426,NA,91.57640041,0.09185159,1,0.59446367,0.00041416,0.00023925,MS,268,0.00205664
0.00000000,0.10694944,0.04574088,-0.03699503,NA,91.58125368,0.04577125,1,0.59483789,0.00027121,0.00024084,MS,269,0.00205979
0.00000000,0.10727749,0.02619770,-0.03533620,NA,91.58178842,0.02628539,1,0.59487915,0.00032984,0.00024216,MS,270,0.00206307
0.00000000,0.10761255,0.01489406,-0.03463476,NA,91.58137882,0.01490693,1,0.59484755,0.00025276,0.00023988,MS,271,0.00206588
0.00000000,0.10794200,0.01017879,-0.03422505,NA,91.58035597,0.01021460,1,0.59476864,0.00027254,0.00023674,MS,272,0.00206876
0.00000000,0.10827103,0.01019892,-0.03405601,NA,91.58073267,0.01038785,1,0.59479770,0.00042500,0.00023607,MS,273,0.00207145
0.00000000,0.10859985,0.01021937,-0.03406222,NA,91.58151501,0.01025226,1,0.59485806,0.00026487,0.00023198,MS,274,0.00207420
0.00000000,0.10892810,0.01023997,-0.03405720,NA,91.58257345,0.01039423,1,0.59493973,0.00038382,0.00022956,MS,275,0.00207697
0.00000000,0.10925570,0.01026060,-0.03406222,NA,91.58380857,0.01034051,1,0.59503507,0.00030596,0.00022605,MS,276,0.00207975
0.00000000,0.10958119,0.01028122,-0.03406016,NA,91.58514839,0.01034152,1,0.59513852,0.00028352,0.00022322,MS,277,0.00208253
0.00000000,0.10990708,0.01029491,-0.03406009,NA,91.58656635,0.01039045,1,0.59524803,0.00031614,0.00022060,MS,278,0.00208526
0.00000000,0.11023095,0.01032539,-0.03406176,NA,91.58803758,0.01041397,1,0.59536170,0.00030731,0.00021873,MS,279,0.00208802
0.00000000,0.11055426,0.01034560,-0.03406254,NA,91.58955599,0.01050272,1,0.59547906,0.00037485,0.00021773,MS,280,0.00209074
0.00000000,0.11087411,0.01036583,-0.03406570,NA,91.59109478,0.01051007,1,0.59559804,0.00036008,0.00021584,MS,281,0.00209347
0.00000000,0.11119498,0.01091809,-0.03406590,NA,91.59263432,0.01106463,1,0.59571712,0.00036073,0.00021420,MS,282,0.00209613
0.00000000,0.11151391,0.03325221,-0.03408580,NA,91.59341797,0.03332215,1,0.59577775,0.00028135,0.00021141,MS,283,0.00209884
0.00000000,0.11183535,0.04533593,-0.03488697,NA,91.59830640,0.04539300,1,0.59615621,0.00026688,0.00020981,MS,284,0.00210149
0.00000000,0.11215590,0.08708775,-0.03532146,NA,91.60108555,0.08717506,1,0.59637157,0.00029636,0.00020906,MS,285,0.00210456
0.00000000,0.11248200,0.11532532,-0.03682559,NA,91.60772624,0.11536892,1,0.59688674,0.00025239,0.00020879,MS,286,0.00210747
0.00000000,0.11281732,0.12812649,-0.03784056,NA,91.61488099,0.12818957,1,0.59744270,0.00027433,0.00021125,MS,287,0.00211079
0.00000000,0.11315704,0.15252142,-0.03830219,NA,91.62003344,0.15264276,1,0.59784366,0.00033647,0.00021514,MS,288,0.00211439
0.00000000,0.11350225,0.18482169,-0.03918265,NA,91.62481710,0.18488410,1,0.59821636,0.00028037,0.00021796,MS,289,0.00211794
0.00000000,0.11385329,0.14978310,-0.04034344,NA,91.63330653,0.14989434,1,0.59887884,0.00033296,0.00022172,MS,290,0.00212156
0.00000000,0.11421013,0.12718045,-0.03908394,NA,91.63879279,0.12717688,1,0.59930767,0.00022224,0.00022581,MS,291,0.00212548
0.00000000,0.11457252,0.09615756,-0.03826626,NA,91.64388780,0.09620808,1,0.59970643,0.00028000,0.00022948,MS,292,0.00212922
0.00000000,0.11493155,0.04796423,-0.03715152,NA,91.64861510,0.04797805,1,0.60007685,0.00024532,0.00023150,MS,293,0.00213308
0.00000000,0.11528960,0.02754648,-0.03541531,NA,91.64890910,0.02766384,1,0.60009990,0.00035035,0.00023300,MS,294,0.00213666
0.00000000,0.11564449,0.01569790,-0.03468405,NA,91.64822633,0.01574036,1,0.60004637,0.00027287,0.00023042,MS,295,0.00213986
0.00000000,0.11599576,0.01072631,-0.03425471,NA,91.64694861,0.01076845,1,0.59994622,0.00026926,0.00022713,MS,296,0.00214286
0.00000000,0.11635188,0.01074780,-0.03407560,NA,91.64702903,0.01082036,1,0.59995252,0.00029686,0.00022430,MS,297,0.00214569
0.00000000,0.11670684,0.01077098,-0.03407737,NA,91.64754938,0.01078109,1,0.59999331,0.00023050,0.00022039,MS,298,0.00214875
0.00000000,0.11705884,0.01079045,-0.03407582,NA,91.64834573,0.01089128,1,0.60005573,0.00031899,0.00021816,MS,299,0.00215182
0.00000000,0.11740427,0.01081041,-0.03407970,NA,91.64932016,0.01082781,1,0.60013213,0.00023156,0.00021416,MS,300,0.00215484
0.00000000,0.11775491,0.01083178,-0.03407727,NA,91.65041922,0.01086751,1,0.60021833,0.00024715,0.00021142,MS,301,0.00215774
0.00000000,0.11810377,0.01085472,-0.03407861,NA,91.65158567,0.01085134,1,0.60030983,0.00020464,0.00020802,MS,302,0.00216078
0.00000000,0.11845064,0.01087750,-0.03407790,NA,91.65280679,0.01087776,1,0.60040565,0.00020574,0.00020547,MS,303,0.00216379
0.00000000,0.11879380,0.01090012,-0.03407876,NA,91.65405874,0.01094883,1,0.60050392,0.00025202,0.00020331,MS,304,0.00216679
0.00000000,0.11913465,0.01092226,-0.03408124,NA,91.65534515,0.01096781,1,0.60060492,0.00024657,0.00020102,MS,305,0.00216972
0.00000000,0.11947313,0.01149412,-0.03408184,NA,91.65662141,0.01153805,1,0.60070516,0.00024272,0.00019879,MS,306,0.00217263
0.00000000,0.11980876,0.03469713,-0.03410229,NA,91.65717477,0.03474616,1,0.60074863,0.00024589,0.00019686,MS,307,0.00217552
0.00000000,0.12014598,0.04719252,-0.03493771,NA,91.66179341,0.04724862,1,0.60111168,0.00025194,0.00019585,MS,308,0.00217835
0.00000000,0.12048218,0.09031978,-0.03538776,NA,91.66443465,0.09032787,1,0.60131948,0.00020247,0.00019438,MS,309,0.00218157
0.00000000,0.12082379,0.11942410,-0.03693856,NA,91.67094725,0.11945745,1,0.60183241,0.00022882,0.00019548,MS,310,0.00218464
0.00000000,0.12117818,0.13262974,-0.03798727,NA,91.67798224,0.13268355,1,0.60238739,0.00025242,0.00019860,MS,311,0.00218812
0.00000000,0.12153854,0.15765834,-0.03846352,NA,91.68311686,0.15767169,1,0.60279305,0.00021529,0.00020194,MS,312,0.00219191
0.00000000,0.12190175,0.19075121,-0.03936321,NA,91.68783330,0.19079879,1,0.60316611,0.00025376,0.00020618,MS,313,0.00219572
0.00000000,0.12227224,0.15494499,-0.04055594,NA,91.69614942,0.15497770,1,0.60382493,0.00024261,0.00020989,MS,314,0.00219950
0.00000000,0.12264865,0.13179214,-0.03926652,NA,91.70152021,0.13147861,1,0.60425112,-0.00009829,0.00021524,MS,315,0.00220360
0.00000000,0.12302407,0.09955539,-0.03842074,NA,91.70629923,0.09955448,1,0.60463081,0.00021809,0.00021900,MS,316,0.00220753
0.00000000,0.12340532,0.05000743,-0.03727161,NA,91.71072932,0.05000574,1,0.60498317,0.00021941,0.00022109,MS,317,0.00221132
0.00000000,0.12378749,0.02880962,-0.03548793,NA,91.71087697,0.02880832,1,0.60499492,0.00022078,0.00022209,MS,318,0.00221511
0.00000000,0.12416266,0.01657077,-0.03472486,NA,91.71008232,0.01656963,1,0.60493168,0.00021905,0.00022020,MS,319,0.00221855
0.00000000,0.12452959,0.01131412,-0.03428420,NA,91.70873888,0.01131303,1,0.60482481,0.00021586,0.00021696,MS,320,0.00222164
0.00000000,0.12489528,0.01133415,-0.03409484,NA,91.70872276,0.01133350,1,0.60482352,0.00021361,0.00021427,MS,321,0.00222435
0.00000000,0.12525884,0.01135403,-0.03409548,NA,91.70904348,0.01137018,1,0.60484904,0.00022689,0.00021074,MS,322,0.00222715
0.00000000,0.12562072,0.01137451,-0.03409668,NA,91.70965080,0.01143828,1,0.60489735,0.00027219,0.00020842,MS,323,0.00222993
0.00000000,0.12598081,0.01139495,-0.03409904,NA,91.71044242,0.01144889,1,0.60496034,0.00025933,0.00020539,MS,324,0.00223270
0.00000000,0.12633887,0.01141529,-0.03409932,NA,91.71135877,0.01146023,1,0.60503326,0.00024738,0.00020244,MS,325,0.00223547
0.00000000,0.12669470,0.01143551,-0.03409962,NA,91.71235879,0.01147216,1,0.60511287,0.00023624,0.00019959,MS,326,0.00223823
0.00000000,0.12704809,0.01145562,-0.03409995,NA,91.71342024,0.01148645,1,0.60519738,0.00022766,0.00019683,MS,327,0.00224096
0.00000000,0.12739876,0.01147559,-0.03410036,NA,91.71452399,0.01150293,1,0.60528529,0.00022184,0.00019451,MS,328,0.00224368
0.00000000,0.12774733,0.01149414,-0.03410087,NA,91.71566823,0.01151868,1,0.60537644,0.00021761,0.00019307,MS,329,0.00224638
0.00000000,0.12809299,0.01208016,-0.03410139,NA,91.71680623,0.01210214,1,0.60546713,0.00021282,0.00019084,MS,330,0.00224908
0.00000000,0.12843544,0.03610119,-0.03412231,NA,91.71723279,0.03611841,1,0.60550112,0.00020596,0.00018874,MS,331,0.00225176
0.00000000,0.12878784,0.04894844,-0.03498682,NA,91.72168304,0.04896650,1,0.60585602,0.00020588,0.00018782,MS,332,0.00225438
0.00000000,0.12912962,0.09329233,-0.03544932,NA,91.72425054,0.09331658,1,0.60606095,0.00021165,0.00018739,MS,333,0.00225756
0.00000000,0.12947596,0.12311383,-0.03704591,NA,91.73069544,0.12314277,1,0.60657592,0.00021738,0.00018844,MS,334,0.00226041
0.00000000,0.12983012,0.13678093,-0.03811969,NA,91.73768444,0.13680880,1,0.60713527,0.00021936,0.00019149,MS,335,0.00226360
0.00000000,0.13019045,0.16220089,-0.03861177,NA,91.74283855,0.16220980,1,0.60754837,0.00020419,0.00019528,MS,336,0.00226697
0.00000000,0.13054876,0.19612666,-0.03952635,NA,91.74737090,0.19612586,1,0.60791207,0.00019878,0.00019957,MS,337,0.00227031
0.00000000,0.13091538,0.15909118,-0.04074748,NA,91.75520317,0.15908993,1,0.60854151,0.00020201,0.00020326,MS,338,0.00227351
0.00000000,0.13128933,0.13555076,-0.03941432,NA,91.76022786,0.13554958,1,0.60894595,0.00020763,0.00020882,MS,339,0.00227703
0.00000000,0.13166976,0.10248360,-0.03856707,NA,91.76488974,0.10248274,1,0.60932163,0.00021200,0.00021286,MS,340,0.00228040
0.00000000,0.13206045,0.05166916,-0.03737681,NA,91.76916860,0.05166783,1,0.60966682,0.00021379,0.00021512,MS,341,0.00228378
0.00000000,0.13244832,0.02990337,-0.03554755,NA,91.76924365,0.02990245,1,0.60967287,0.00021598,0.00021690,MS,342,0.00228726
0.00000000,0.13284517,0.01734457,-0.03476406,NA,91.76841356,0.01734336,1,0.60960588,0.00021302,0.00021423,MS,343,0.00229034
0.00000000,0.13324393,0.01184548,-0.03431184,NA,91.76704503,0.01184440,1,0.60949546,0.00021016,0.00021124,MS,344,0.00229353
0.00000000,0.13363838,0.01187074,-0.03411377,NA,91.76694916,0.01187006,1,0.60948772,0.00020805,0.00020873,MS,345,0.00229672
0.00000000,0.13403302,0.01189009,-0.03411460,NA,91.76729203,0.01188928,1,0.60951538,0.00020460,0.00020541,MS,346,0.00229989
0.00000000,0.13442289,0.01191393,-0.03411517,NA,91.76793056,0.01191317,1,0.60956690,0.00020172,0.00020248,MS,347,0.00230312
0.00000000,0.13480775,0.01193724,-0.03411593,NA,91.76874807,0.01193642,1,0.60963288,0.00019865,0.00019947,MS,348,0.00230627
0.00000000,0.13519192,0.01195995,-0.03411666,NA,91.76969420,0.01195940,1,0.60970924,0.00019672,0.00019727,MS,349,0.00230935
0.00000000,0.13557290,0.01198134,-0.03411740,NA,91.77071648,0.01198081,1,0.60979178,0.00019400,0.00019453,MS,350,0.00231245
0.00000000,0.13594849,0.01200394,-0.03411808,NA,91.77174453,0.01202965,1,0.60987480,0.00021800,0.00019229,MS,351,0.00231552
0.00000000,0.13632495,0.01202349,-0.03411975,NA,91.77273798,0.01204653,1,0.60995504,0.00021278,0.00018975,MS,352,0.00231852
0.00000000,0.13669024,0.01204773,-0.03412027,NA,91.77375507,0.01206976,1,0.61003722,0.00020953,0.00018749,MS,353,0.00232158
0.00000000,0.13705144,0.01264912,-0.03412102,NA,91.77478201,0.01266960,1,0.61012021,0.00020582,0.00018534,MS,354,0.00232446
0.00000000,0.13740817,0.03741382,-0.03414254,NA,91.77511488,0.03741366,1,0.61014712,0.00018263,0.00018279,MS,355,0.00232730
0.00000000,0.13776458,0.05072150,-0.03503324,NA,91.77940994,0.05072302,1,0.61049447,0.00018358,0.00018206,MS,356,0.00233007
0.00000000,0.13812382,0.09634423,-0.03551235,NA,91.78193218,0.09634419,1,0.61069862,0.00018169,0.00018173,MS,357,0.00233317
0.00000000,0.13848780,0.12717658,-0.03715470,NA,91.78827480,0.12719102,1,0.61121255,0.00019770,0.00018326,MS,358,0.00233626
0.00000000,0.13885738,0.14135903,-0.03826524,NA,91.79513426,0.14135862,1,0.61176926,0.00018606,0.00018647,MS,359,0.00233968
0.00000000,0.13922182,0.17041137,-0.03877539,NA,91.79985702,0.17041050,1,0.61215309,0.00018934,0.00019021,MS,360,0.00234323
0.00000000,0.13959332,0.20636169,-0.03982139,NA,91.80411068,0.20636080,1,0.61249918,0.00019359,0.00019448,MS,361,0.00234651
0.00000000,0.13997903,0.16732915,-0.04111575,NA,91.81176997,0.16732837,1,0.61312326,0.00019810,0.00019888,MS,362,0.00234985
