t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC,PARi
4088,155,20,7,22.44444444,10,0.75,400,3,80,0
4089,155,21,7,0,10,0.75,400,3,80,0
4090,155,22,7,0,10,0.75,400,3,80,0
4091,155,23,7,0,10,0.75,400,3,80,0
4092,155,24,7,0,10,0.75,400,3,80,0
4093,156,1,7,0,10,0.75,400,3,80,0
4094,156,2,7,0,10,0.75,400,3,80,0
4095,156,3,7,0,10,0.75,400,3,80,0
4096,156,4,7,0,10,0.75,400,3,80,0
4097,156,5,7,22.44444444,10,0.75,400,3,80,0
4098,156,6,7,179.5555556,10,0.75,400,3,80,3.206349206
4099,156,7,13,639.6666667,10,0.75,400,3,80,81.76190476
4100,156,8,13,830.4444444,10,0.75,400,3,80,138.2698413
4101,156,9,13,1189.555556,10,0.75,400,3,80,338.6666667
4102,156,10,13,729.4444444,10,0.75,400,3,80,474.3333333
4103,156,11,13,1032.444444,10,0.75,400,3,80,535.650794
4104,156,12,13,1256.888889,10,0.75,400,3,80,649.476191
4105,156,13,13,1537.444444,10,0.75,400,3,80,795.968254
4106,156,14,13,1133.444444,10,0.75,400,3,80,635.650793
4107,156,15,13,1189.555556,10,0.75,400,3,80,529.4444444
4108,156,16,13,1054.888889,10,0.75,400,3,80,379.3492063
4109,156,17,13,662.1111111,10,0.75,400,3,80,148.4920635
4110,156,18,13,202,10,0.75,400,3,80,52.9047619
4111,156,19,13,101,10,0.75,400,3,80,0
4112,156,20,7,11.22222222,10,0.75,400,3,80,0
4113,156,21,7,0,10,0.75,400,3,80,0
4114,156,22,7,0,10,0.75,400,3,80,0
4115,156,23,7,0,10,0.75,400,3,80,0
4116,156,24,7,0,10,0.75,400,3,80,0
4117,157,1,7,0,10,0.75,400,3,80,0
4118,157,2,7,0,10,0.75,400,3,80,0
4119,157,3,7,0,10,0.75,400,3,80,0
4120,157,4,7,0,10,0.75,400,3,80,0
4121,157,5,7,33.66666667,10,0.75,400,3,80,0
4122,157,6,7,246.8888889,10,0.75,400,3,80,3.206349206
4123,157,7,13,763.1111111,10,0.75,400,3,80,81.76190476
4124,157,8,13,976.3333333,10,0.75,400,3,80,138.2698413
4125,157,9,13,796.7777778,10,0.75,400,3,80,338.6666667
4126,157,10,13,998.7777778,10,0.75,400,3,80,474.3333333
4127,157,11,13,1346.666667,10,0.75,400,3,80,535.650794
4128,157,12,13,1111,10,0.75,400,3,80,649.476191
4129,157,13,13,1952.666667,10,0.75,400,3,80,795.968254
4130,157,14,13,482.5555556,10,0.75,400,3,80,635.650793
4131,157,15,13,246.8888889,10,0.75,400,3,80,529.4444444
4132,157,16,13,673.3333333,10,0.75,400,3,80,379.3492063
4133,157,17,13,426.4444444,10,0.75,400,3,80,148.4920635
4134,157,18,13,314.2222222,10,0.75,400,3,80,52.9047619
4135,157,19,13,325.4444444,10,0.75,400,3,80,0
4136,157,20,7,33.66666667,10,0.75,400,3,80,0
4137,157,21,7,0,10,0.75,400,3,80,0
4138,157,22,7,0,10,0.75,400,3,80,0
4139,157,23,7,0,10,0.75,400,3,80,0
4140,157,24,7,0,10,0.75,400,3,80,0
4141,158,1,7,0,10,0.75,400,3,80,0
4142,158,2,7,0,10,0.75,400,3,80,0
4143,158,3,7,0,10,0.75,400,3,80,0
4144,158,4,7,0,10,0.75,400,3,80,0
4145,158,5,7,101,10,0.75,400,3,80,0
4146,158,6,7,258.1111111,10,0.75,400,3,80,3.206349206
4147,158,7,13,336.6666667,10,0.75,400,3,80,81.76190476
4148,158,8,13,953.8888889,10,0.75,400,3,80,138.2698413
4149,158,9,13,1402.777778,10,0.75,400,3,80,338.6666667
4150,158,10,13,1290.555556,10,0.75,400,3,80,474.3333333
4151,158,11,13,1380.333333,10,0.75,400,3,80,535.650794
4152,158,12,13,1436.444444,10,0.75,400,3,80,649.476191
4153,158,13,13,1167.111111,10,0.75,400,3,80,795.968254
4154,158,14,13,976.3333333,10,0.75,400,3,80,635.650793
4155,158,15,13,1167.111111,10,0.75,400,3,80,529.4444444
4156,158,16,13,628.4444444,10,0.75,400,3,80,379.3492063
4157,158,17,13,707,10,0.75,400,3,80,148.4920635
4158,158,18,13,112.2222222,10,0.75,400,3,80,52.9047619
4159,158,19,13,112.2222222,10,0.75,400,3,80,0
4160,158,20,7,22.44444444,10,0.75,400,3,80,0
4161,158,21,7,0,10,0.75,400,3,80,0
4162,158,22,7,0,10,0.75,400,3,80,0
4163,158,23,7,0,10,0.75,400,3,80,0
4164,158,24,7,0,10,0.75,400,3,80,0
4165,159,1,7,0,10,0.75,400,3,80,0
4166,159,2,7,0,10,0.75,400,3,80,0
4167,159,3,7,0,10,0.75,400,3,80,0
4168,159,4,7,0,10,0.75,400,3,80,0
4169,159,5,7,44.88888889,10,0.75,400,3,80,0
4170,159,6,7,179.5555556,10,0.75,400,3,80,3.206349206
4171,159,7,13,426.4444444,10,0.75,400,3,80,81.76190476
4172,159,8,13,852.8888889,10,0.75,400,3,80,138.2698413
4173,159,9,13,1369.111111,10,0.75,400,3,80,338.6666667
4174,159,10,13,1223.222222,10,0.75,400,3,80,474.3333333
4175,159,11,13,931.4444444,10,0.75,400,3,80,535.650794
4176,159,12,13,1021.222222,10,0.75,400,3,80,649.476191
4177,159,13,13,808,10,0.75,400,3,80,795.968254
4178,159,14,13,1212,10,0.75,400,3,80,635.650793
4179,159,15,13,931.4444444,10,0.75,400,3,80,529.4444444
4180,159,16,13,763.1111111,10,0.75,400,3,80,379.3492063
4181,159,17,13,864.1111111,10,0.75,400,3,80,148.4920635
4182,159,18,13,594.7777778,10,0.75,400,3,80,52.9047619
4183,159,19,13,235.6666667,10,0.75,400,3,80,0
4184,159,20,7,44.88888889,10,0.75,400,3,80,0
4185,159,21,7,0,10,0.75,400,3,80,0
4186,159,22,7,0,10,0.75,400,3,80,0
4187,159,23,7,0,10,0.75,400,3,80,0
4188,159,24,7,0,10,0.75,400,3,80,0
4189,160,1,7,0,10,0.75,400,3,80,0
4190,160,2,7,0,10,0.75,400,3,80,0
4191,160,3,7,0,10,0.75,400,3,80,0
4192,160,4,7,0,10,0.75,400,3,80,0
4193,160,5,7,44.88888889,10,0.75,400,3,80,0
4194,160,6,7,190.7777778,10,0.75,400,3,80,3.206349206
4195,160,7,13,505,10,0.75,400,3,80,81.76190476
4196,160,8,13,426.4444444,10,0.75,400,3,80,138.2698413
4197,160,9,13,1380.333333,10,0.75,400,3,80,338.6666667
4198,160,10,13,830.4444444,10,0.75,400,3,80,474.3333333
4199,160,11,13,583.5555556,10,0.75,400,3,80,535.650794
4200,160,12,13,1043.666667,10,0.75,400,3,80,649.476191
4201,160,13,13,808,10,0.75,400,3,80,795.968254
4202,160,14,13,1223.222222,10,0.75,400,3,80,635.650793
4203,160,15,13,1021.222222,10,0.75,400,3,80,529.4444444
4204,160,16,13,1133.444444,10,0.75,400,3,80,379.3492063
4205,160,17,13,1021.222222,10,0.75,400,3,80,148.4920635
4206,160,18,13,202,10,0.75,400,3,80,52.9047619
4207,160,19,13,56.11111111,10,0.75,400,3,80,0
4208,160,20,7,11.22222222,10,0.75,400,3,80,0
4209,160,21,7,0,10,0.75,400,3,80,0
4210,160,22,7,0,10,0.75,400,3,80,0
4211,160,23,7,0,10,0.75,400,3,80,0
4212,160,24,7,0,10,0.75,400,3,80,0
4213,161,1,7,0,10,0.75,400,3,80,0
4214,161,2,7,0,10,0.75,400,3,80,0
4215,161,3,7,0,10,0.75,400,3,80,0
4216,161,4,7,11.22222222,10,0.75,400,3,80,0
4217,161,5,7,89.77777778,10,0.75,400,3,80,0
4218,161,6,7,325.4444444,10,0.75,400,3,80,3.206349206
4219,161,7,13,639.6666667,10,0.75,400,3,80,81.76190476
4220,161,8,13,1043.666667,10,0.75,400,3,80,138.2698413
4221,161,9,13,1380.333333,10,0.75,400,3,80,338.6666667
4222,161,10,13,1470.111111,10,0.75,400,3,80,474.3333333
4223,161,11,13,1414,10,0.75,400,3,80,535.650794
4224,161,12,13,1773.111111,10,0.75,400,3,80,649.476191
4225,161,13,13,1313,10,0.75,400,3,80,795.968254
4226,161,14,13,998.7777778,10,0.75,400,3,80,635.650793
4227,161,15,13,763.1111111,10,0.75,400,3,80,529.4444444
4228,161,16,13,684.5555556,10,0.75,400,3,80,379.3492063
4229,161,17,13,617.2222222,10,0.75,400,3,80,148.4920635
4230,161,18,13,527.4444444,10,0.75,400,3,80,52.9047619
4231,161,19,13,303,10,0.75,400,3,80,0
4232,161,20,7,56.11111111,10,0.75,400,3,80,0
4233,161,21,7,0,10,0.75,400,3,80,0
4234,161,22,7,0,10,0.75,400,3,80,0
4235,161,23,7,0,10,0.75,400,3,80,0
4236,161,24,7,0,10,0.75,400,3,80,0
4237,162,1,7,0,10,0.75,400,3,80,0
4238,162,2,7,0,10,0.75,400,3,80,0
4239,162,3,7,0,10,0.75,400,3,80,0
4240,162,4,7,0,10,0.75,400,3,80,0
4241,162,5,7,56.11111111,10,0.75,400,3,80,0
4242,162,6,7,280.5555556,10,0.75,400,3,80,3.206349206
4243,162,7,13,650.8888889,10,0.75,400,3,80,81.76190476
4244,162,8,13,1021.222222,10,0.75,400,3,80,138.2698413
4245,162,9,13,1369.111111,10,0.75,400,3,80,338.6666667
4246,162,10,13,1582.333333,10,0.75,400,3,80,474.3333333
4247,162,11,13,1515,10,0.75,400,3,80,535.650794
4248,162,12,13,1806.777778,10,0.75,400,3,80,649.476191
4249,162,13,13,1032.444444,10,0.75,400,3,80,795.968254
4250,162,14,13,695.7777778,10,0.75,400,3,80,635.650793
4251,162,15,13,1021.222222,10,0.75,400,3,80,529.4444444
4252,162,16,13,314.2222222,10,0.75,400,3,80,379.3492063
4253,162,17,13,785.5555556,10,0.75,400,3,80,148.4920635
4254,162,18,13,549.8888889,10,0.75,400,3,80,52.9047619
4255,162,19,13,157.1111111,10,0.75,400,3,80,0
4256,162,20,7,22.44444444,10,0.75,400,3,80,0
4257,162,21,7,0,10,0.75,400,3,80,0
4258,162,22,7,0,10,0.75,400,3,80,0
4259,162,23,7,0,10,0.75,400,3,80,0
4260,162,24,7,0,10,0.75,400,3,80,0
4261,163,1,7,0,10,0.75,400,3,80,0
4262,163,2,7,0,10,0.75,400,3,80,0
4263,163,3,7,0,10,0.75,400,3,80,0
4264,163,4,7,0,10,0.75,400,3,80,0
4265,163,5,7,0,10,0.75,400,3,80,0
4266,163,6,7,67.33333333,10,0.75,400,3,80,3.206349206
4267,163,7,13,224.4444444,10,0.75,400,3,80,81.76190476
4268,163,8,13,325.4444444,10,0.75,400,3,80,138.2698413
4269,163,9,13,482.5555556,10,0.75,400,3,80,338.6666667
4270,163,10,13,909,10,0.75,400,3,80,474.3333333
4271,163,11,13,1245.666667,10,0.75,400,3,80,535.650794
4272,163,12,13,583.5555556,10,0.75,400,3,80,649.476191
4273,163,13,13,493.7777778,10,0.75,400,3,80,795.968254
4274,163,14,13,1032.444444,10,0.75,400,3,80,635.650793
4275,163,15,13,1245.666667,10,0.75,400,3,80,529.4444444
4276,163,16,13,1391.555556,10,0.75,400,3,80,379.3492063
4277,163,17,13,998.7777778,10,0.75,400,3,80,148.4920635
4278,163,18,13,359.1111111,10,0.75,400,3,80,52.9047619
4279,163,19,13,157.1111111,10,0.75,400,3,80,0
4280,163,20,7,44.88888889,10,0.75,400,3,80,0
4281,163,21,7,0,10,0.75,400,3,80,0
4282,163,22,7,0,10,0.75,400,3,80,0
4283,163,23,7,0,10,0.75,400,3,80,0
4284,163,24,7,0,10,0.75,400,3,80,0
4285,164,1,7,0,10,0.75,400,3,80,0
4286,164,2,7,0,10,0.75,400,3,80,0
4287,164,3,7,0,10,0.75,400,3,80,0
4288,164,4,7,0,10,0.75,400,3,80,0
4289,164,5,7,67.33333333,10,0.75,400,3,80,0
4290,164,6,7,246.8888889,10,0.75,400,3,80,3.206349206
4291,164,7,13,493.7777778,10,0.75,400,3,80,81.76190476
4292,164,8,13,707,10,0.75,400,3,80,138.2698413
4293,164,9,13,774.3333333,10,0.75,400,3,80,338.6666667
4294,164,10,13,1010,10,0.75,400,3,80,474.3333333
4295,164,11,13,1223.222222,10,0.75,400,3,80,535.650794
4296,164,12,13,1290.555556,10,0.75,400,3,80,649.476191
4297,164,13,13,1616,10,0.75,400,3,80,795.968254
4298,164,14,13,1200.777778,10,0.75,400,3,80,635.650793
4299,164,15,13,1301.777778,10,0.75,400,3,80,529.4444444
4300,164,16,13,998.7777778,10,0.75,400,3,80,379.3492063
4301,164,17,13,886.5555556,10,0.75,400,3,80,148.4920635
4302,164,18,13,516.2222222,10,0.75,400,3,80,52.9047619
4303,164,19,13,202,10,0.75,400,3,80,0
4304,164,20,7,22.44444444,10,0.75,400,3,80,0
4305,164,21,7,0,10,0.75,400,3,80,0
4306,164,22,7,0,10,0.75,400,3,80,0
4307,164,23,7,0,10,0.75,400,3,80,0
4308,164,24,7,0,10,0.75,400,3,80,0
4309,165,1,7,0,10,0.75,400,3,80,0
4310,165,2,7,0,10,0.75,400,3,80,0
4311,165,3,7,0,10,0.75,400,3,80,0
4312,165,4,7,0,10,0.75,400,3,80,0
4313,165,5,7,78.55555556,10,0.75,400,3,80,0
4314,165,6,7,291.7777778,10,0.75,400,3,80,3.206349206
4315,165,7,13,594.7777778,10,0.75,400,3,80,81.76190476
4316,165,8,13,942.6666667,10,0.75,400,3,80,138.2698413
4317,165,9,13,1301.777778,10,0.75,400,3,80,338.6666667
4318,165,10,13,1593.555556,10,0.75,400,3,80,474.3333333
4319,165,11,13,1784.333333,10,0.75,400,3,80,535.650794
4320,165,12,13,1907.777778,10,0.75,400,3,80,649.476191
4321,165,13,13,1660.888889,10,0.75,400,3,80,795.968254
4322,165,14,13,1021.222222,10,0.75,400,3,80,635.650793
4323,165,15,13,1548.666667,10,0.75,400,3,80,529.4444444
4324,165,16,13,1066.111111,10,0.75,400,3,80,379.3492063
4325,165,17,13,875.3333333,10,0.75,400,3,80,148.4920635
4326,165,18,13,415.2222222,10,0.75,400,3,80,52.9047619
4327,165,19,13,280.5555556,10,0.75,400,3,80,0
4328,165,20,7,44.88888889,10,0.75,400,3,80,0
4329,165,21,7,0,10,0.75,400,3,80,0
4330,165,22,7,0,10,0.75,400,3,80,0
4331,165,23,7,0,10,0.75,400,3,80,0
4332,165,24,7,0,10,0.75,400,3,80,0
4333,166,1,7,0,10,0.75,400,3,80,0
4334,166,2,7,0,10,0.75,400,3,80,0
4335,166,3,7,0,10,0.75,400,3,80,0
4336,166,4,7,0,10,0.75,400,3,80,0
4337,166,5,7,78.55555556,10,0.75,400,3,80,0
4338,166,6,7,303,10,0.75,400,3,80,3.206349206
4339,166,7,13,617.2222222,10,0.75,400,3,80,81.76190476
4340,166,8,13,965.1111111,10,0.75,400,3,80,138.2698413
4341,166,9,13,1313,10,0.75,400,3,80,338.6666667
4342,166,10,13,1582.333333,10,0.75,400,3,80,474.3333333
4343,166,11,13,1784.333333,10,0.75,400,3,80,535.650794
4344,166,12,13,1806.777778,10,0.75,400,3,80,649.476191
4345,166,13,13,1481.333333,10,0.75,400,3,80,795.968254
4346,166,14,13,1806.777778,10,0.75,400,3,80,635.650793
4347,166,15,13,841.6666667,10,0.75,400,3,80,529.4444444
4348,166,16,13,942.6666667,10,0.75,400,3,80,379.3492063
4349,166,17,13,527.4444444,10,0.75,400,3,80,148.4920635
4350,166,18,13,415.2222222,10,0.75,400,3,80,52.9047619
4351,166,19,13,123.4444444,10,0.75,400,3,80,0
4352,166,20,7,22.44444444,10,0.75,400,3,80,0
4353,166,21,7,0,10,0.75,400,3,80,0
4354,166,22,7,0,10,0.75,400,3,80,0
4355,166,23,7,0,10,0.75,400,3,80,0
4356,166,24,7,0,10,0.75,400,3,80,0
4357,167,1,7,0,10,0.75,400,3,80,0
4358,167,2,7,0,10,0.75,400,3,80,0
4359,167,3,7,0,10,0.75,400,3,80,0
4360,167,4,7,0,10,0.75,400,3,80,0
4361,167,5,7,67.33333333,10,0.75,400,3,80,0
4362,167,6,7,303,10,0.75,400,3,80,3.206349206
4363,167,7,13,628.4444444,10,0.75,400,3,80,81.76190476
4364,167,8,13,1010,10,0.75,400,3,80,138.2698413
4365,167,9,13,1335.444444,10,0.75,400,3,80,338.6666667
4366,167,10,13,1649.666667,10,0.75,400,3,80,474.3333333
4367,167,11,13,1705.777778,10,0.75,400,3,80,535.650794
4368,167,12,13,1829.222222,10,0.75,400,3,80,649.476191
4369,167,13,13,1750.666667,10,0.75,400,3,80,795.968254
4370,167,14,13,1660.888889,10,0.75,400,3,80,635.650793
4371,167,15,13,1054.888889,10,0.75,400,3,80,529.4444444
4372,167,16,13,628.4444444,10,0.75,400,3,80,379.3492063
4373,167,17,13,808,10,0.75,400,3,80,148.4920635
4374,167,18,13,628.4444444,10,0.75,400,3,80,52.9047619
4375,167,19,13,291.7777778,10,0.75,400,3,80,0
4376,167,20,7,44.88888889,10,0.75,400,3,80,0
4377,167,21,7,0,10,0.75,400,3,80,0
4378,167,22,7,0,10,0.75,400,3,80,0
4379,167,23,7,0,10,0.75,400,3,80,0
4380,167,24,7,0,10,0.75,400,3,80,0
4381,168,1,7,0,10,0.75,400,3,80,0
4382,168,2,7,0,10,0.75,400,3,80,0
4383,168,3,7,0,10,0.75,400,3,80,0
4384,168,4,7,0,10,0.75,400,3,80,0
4385,168,5,7,78.55555556,10,0.75,400,3,80,0
4386,168,6,7,325.4444444,10,0.75,400,3,80,3.206349206
4387,168,7,13,662.1111111,10,0.75,400,3,80,81.76190476
4388,168,8,13,1010,10,0.75,400,3,80,138.2698413
4389,168,9,13,1369.111111,10,0.75,400,3,80,338.6666667
4390,168,10,13,1616,10,0.75,400,3,80,474.3333333
4391,168,11,13,1784.333333,10,0.75,400,3,80,535.650794
4392,168,12,13,1997.555556,10,0.75,400,3,80,649.476191
4393,168,13,13,1941.444444,10,0.75,400,3,80,795.968254
4394,168,14,13,1795.555556,10,0.75,400,3,80,635.650793
4395,168,15,13,1627.222222,10,0.75,400,3,80,529.4444444
4396,168,16,13,1346.666667,10,0.75,400,3,80,379.3492063
4397,168,17,13,987.5555556,10,0.75,400,3,80,148.4920635
4398,168,18,13,628.4444444,10,0.75,400,3,80,52.9047619
4399,168,19,13,303,10,0.75,400,3,80,0
4400,168,20,7,44.88888889,10,0.75,400,3,80,0
4401,168,21,7,0,10,0.75,400,3,80,0
4402,168,22,7,0,10,0.75,400,3,80,0
4403,168,23,7,0,10,0.75,400,3,80,0
4404,168,24,7,0,10,0.75,400,3,80,0
4405,169,1,7,0,10,0.75,400,3,80,0
4406,169,2,7,0,10,0.75,400,3,80,0
4407,169,3,7,0,10,0.75,400,3,80,0
4408,169,4,7,11.22222222,10,0.75,400,3,80,0
4409,169,5,7,89.77777778,10,0.75,400,3,80,0
4410,169,6,7,359.1111111,10,0.75,400,3,80,3.206349206
4411,169,7,13,695.7777778,10,0.75,400,3,80,81.76190476
4412,169,8,13,1043.666667,10,0.75,400,3,80,138.2698413
4413,169,9,13,1391.555556,10,0.75,400,3,80,338.6666667
4414,169,10,13,1694.555556,10,0.75,400,3,80,474.3333333
4415,169,11,13,1907.777778,10,0.75,400,3,80,535.650794
4416,169,12,13,2031.222222,10,0.75,400,3,80,649.476191
4417,169,13,13,2008.777778,10,0.75,400,3,80,795.968254
4418,169,14,13,1874.111111,10,0.75,400,3,80,635.650793
4419,169,15,13,1660.888889,10,0.75,400,3,80,529.4444444
4420,169,16,13,1335.444444,10,0.75,400,3,80,379.3492063
4421,169,17,13,998.7777778,10,0.75,400,3,80,148.4920635
4422,169,18,13,617.2222222,10,0.75,400,3,80,52.9047619
4423,169,19,13,235.6666667,10,0.75,400,3,80,0
4424,169,20,7,33.66666667,10,0.75,400,3,80,0
4425,169,21,7,0,10,0.75,400,3,80,0
4426,169,22,7,0,10,0.75,400,3,80,0
4427,169,23,7,0,10,0.75,400,3,80,0
4428,169,24,7,0,10,0.75,400,3,80,0
4429,170,1,7,0,10,0.75,400,3,80,0
4430,170,2,7,0,10,0.75,400,3,80,0
4431,170,3,7,0,10,0.75,400,3,80,0
4432,170,4,7,0,10,0.75,400,3,80,0
4433,170,5,7,33.66666667,10,0.75,400,3,80,0
4434,170,6,7,112.2222222,10,0.75,400,3,80,3.206349206
4435,170,7,13,202,10,0.75,400,3,80,81.76190476
4436,170,8,13,258.1111111,10,0.75,400,3,80,138.2698413
4437,170,9,13,303,10,0.75,400,3,80,338.6666667
4438,170,10,13,370.3333333,10,0.75,400,3,80,474.3333333
4439,170,11,13,471.3333333,10,0.75,400,3,80,535.650794
4440,170,12,13,729.4444444,10,0.75,400,3,80,649.476191
4441,170,13,13,639.6666667,10,0.75,400,3,80,795.968254
4442,170,14,13,505,10,0.75,400,3,80,635.650793
4443,170,15,13,482.5555556,10,0.75,400,3,80,529.4444444
4444,170,16,13,392.7777778,10,0.75,400,3,80,379.3492063
4445,170,17,13,325.4444444,10,0.75,400,3,80,148.4920635
4446,170,18,13,213.2222222,10,0.75,400,3,80,52.9047619
4447,170,19,13,168.3333333,10,0.75,400,3,80,0
4448,170,20,7,22.44444444,10,0.75,400,3,80,0
4449,170,21,7,0,10,0.75,400,3,80,0
4450,170,22,7,0,10,0.75,400,3,80,0
4451,170,23,7,0,10,0.75,400,3,80,0
4452,170,24,7,0,10,0.75,400,3,80,0
4453,171,1,7,0,10,0.75,400,3,80,0
4454,171,2,7,0,10,0.75,400,3,80,0
4455,171,3,7,0,10,0.75,400,3,80,0
4456,171,4,7,11.22222222,10,0.75,400,3,80,0
4457,171,5,7,78.55555556,10,0.75,400,3,80,0
4458,171,6,7,359.1111111,10,0.75,400,3,80,3.206349206
4459,171,7,13,695.7777778,10,0.75,400,3,80,81.76190476
4460,171,8,13,864.1111111,10,0.75,400,3,80,138.2698413
4461,171,9,13,1301.777778,10,0.75,400,3,80,338.6666667
4462,171,10,13,673.3333333,10,0.75,400,3,80,474.3333333
4463,171,11,13,695.7777778,10,0.75,400,3,80,535.650794
4464,171,12,13,897.7777778,10,0.75,400,3,80,649.476191
4465,171,13,13,965.1111111,10,0.75,400,3,80,795.968254
4466,171,14,13,1200.777778,10,0.75,400,3,80,635.650793
4467,171,15,13,1043.666667,10,0.75,400,3,80,529.4444444
4468,171,16,13,1088.555556,10,0.75,400,3,80,379.3492063
4469,171,17,13,875.3333333,10,0.75,400,3,80,148.4920635
4470,171,18,13,549.8888889,10,0.75,400,3,80,52.9047619
4471,171,19,13,291.7777778,10,0.75,400,3,80,0
4472,171,20,7,56.11111111,10,0.75,400,3,80,0
4473,171,21,7,0,10,0.75,400,3,80,0
4474,171,22,7,0,10,0.75,400,3,80,0
4475,171,23,7,0,10,0.75,400,3,80,0
4476,171,24,7,0,10,0.75,400,3,80,0
4477,172,1,7,0,10,0.75,400,3,80,0
4478,172,2,7,0,10,0.75,400,3,80,0
4479,172,3,7,0,10,0.75,400,3,80,0
4480,172,4,7,11.22222222,10,0.75,400,3,80,0
4481,172,5,7,89.77777778,10,0.75,400,3,80,0
4482,172,6,7,370.3333333,10,0.75,400,3,80,3.206349206
4483,172,7,13,673.3333333,10,0.75,400,3,80,81.76190476
4484,172,8,13,1032.444444,10,0.75,400,3,80,138.2698413
4485,172,9,13,1335.444444,10,0.75,400,3,80,338.6666667
4486,172,10,13,1133.444444,10,0.75,400,3,80,474.3333333
4487,172,11,13,1537.444444,10,0.75,400,3,80,535.650794
4488,172,12,13,1167.111111,10,0.75,400,3,80,649.476191
4489,172,13,13,1930.222222,10,0.75,400,3,80,795.968254
4490,172,14,13,740.6666667,10,0.75,400,3,80,635.650793
4491,172,15,13,606,10,0.75,400,3,80,529.4444444
4492,172,16,13,841.6666667,10,0.75,400,3,80,379.3492063
4493,172,17,13,695.7777778,10,0.75,400,3,80,148.4920635
4494,172,18,13,617.2222222,10,0.75,400,3,80,52.9047619
4495,172,19,13,269.3333333,10,0.75,400,3,80,0
4496,172,20,7,44.88888889,10,0.75,400,3,80,0
4497,172,21,7,0,10,0.75,400,3,80,0
4498,172,22,7,0,10,0.75,400,3,80,0
4499,172,23,7,0,10,0.75,400,3,80,0
4500,172,24,7,0,10,0.75,400,3,80,0
4501,173,1,7,0,10,0.75,400,3,80,0
4502,173,2,7,0,10,0.75,400,3,80,0
4503,173,3,7,0,10,0.75,400,3,80,0
4504,173,4,7,0,10,0.75,400,3,80,0
4505,173,5,7,78.55555556,10,0.75,400,3,80,0
4506,173,6,7,325.4444444,10,0.75,400,3,80,3.206349206
4507,173,7,13,650.8888889,10,0.75,400,3,80,81.76190476
4508,173,8,13,976.3333333,10,0.75,400,3,80,138.2698413
4509,173,9,13,1391.555556,10,0.75,400,3,80,338.6666667
4510,173,10,13,1212,10,0.75,400,3,80,474.3333333
4511,173,11,13,1919,10,0.75,400,3,80,535.650794
4512,173,12,13,1380.333333,10,0.75,400,3,80,649.476191
4513,173,13,13,1975.111111,10,0.75,400,3,80,795.968254
4514,173,14,13,1728.222222,10,0.75,400,3,80,635.650793
4515,173,15,13,1301.777778,10,0.75,400,3,80,529.4444444
4516,173,16,13,572.3333333,10,0.75,400,3,80,379.3492063
4517,173,17,13,426.4444444,10,0.75,400,3,80,148.4920635
4518,173,18,13,448.8888889,10,0.75,400,3,80,52.9047619
4519,173,19,13,269.3333333,10,0.75,400,3,80,0
4520,173,20,7,44.88888889,10,0.75,400,3,80,0
4521,173,21,7,0,10,0.75,400,3,80,0
4522,173,22,7,0,10,0.75,400,3,80,0
4523,173,23,7,0,10,0.75,400,3,80,0
4524,173,24,7,0,10,0.75,400,3,80,0
4525,174,1,7,0,10,0.75,400,3,80,0
4526,174,2,7,0,10,0.75,400,3,80,0
4527,174,3,7,0,10,0.75,400,3,80,0
4528,174,4,7,0,10,0.75,400,3,80,0
4529,174,5,7,89.77777778,10,0.75,400,3,80,0
4530,174,6,7,325.4444444,10,0.75,400,3,80,3.206349206
4531,174,7,13,650.8888889,10,0.75,400,3,80,81.76190476
4532,174,8,13,1032.444444,10,0.75,400,3,80,138.2698413
4533,174,9,13,1369.111111,10,0.75,400,3,80,338.6666667
4534,174,10,13,1638.444444,10,0.75,400,3,80,474.3333333
4535,174,11,13,1874.111111,10,0.75,400,3,80,535.650794
4536,174,12,13,1986.333333,10,0.75,400,3,80,649.476191
4537,174,13,13,1975.111111,10,0.75,400,3,80,795.968254
4538,174,14,13,1829.222222,10,0.75,400,3,80,635.650793
4539,174,15,13,1593.555556,10,0.75,400,3,80,529.4444444
4540,174,16,13,1301.777778,10,0.75,400,3,80,379.3492063
4541,174,17,13,965.1111111,10,0.75,400,3,80,148.4920635
4542,174,18,13,617.2222222,10,0.75,400,3,80,52.9047619
4543,174,19,13,280.5555556,10,0.75,400,3,80,0
4544,174,20,7,56.11111111,10,0.75,400,3,80,0
4545,174,21,7,0,10,0.75,400,3,80,0
4546,174,22,7,0,10,0.75,400,3,80,0
4547,174,23,7,0,10,0.75,400,3,80,0
4548,174,24,7,0,10,0.75,400,3,80,0
4549,175,1,7,0,10,0.75,400,3,80,0
4550,175,2,7,0,10,0.75,400,3,80,0
4551,175,3,7,0,10,0.75,400,3,80,0
4552,175,4,7,0,10,0.75,400,3,80,0
4553,175,5,7,78.55555556,10,0.75,400,3,80,0
4554,175,6,7,314.2222222,10,0.75,400,3,80,3.206349206
4555,175,7,13,639.6666667,10,0.75,400,3,80,81.76190476
4556,175,8,13,1010,10,0.75,400,3,80,138.2698413
4557,175,9,13,1346.666667,10,0.75,400,3,80,338.6666667
4558,175,10,13,1660.888889,10,0.75,400,3,80,474.3333333
4559,175,11,13,1874.111111,10,0.75,400,3,80,535.650794
4560,175,12,13,1963.888889,10,0.75,400,3,80,649.476191
4561,175,13,13,1930.222222,10,0.75,400,3,80,795.968254
