plant,proteins,mstruct,axis,organ,Ksoil,Tsoil,green_area,sucrose,t,Tr,soil_water_potential,xylem_water_potential,age,total_water_potential,amino_acids,SRWC
1,NA,NA,MS,xylem,NA,NA,NA,NA,80,NA,-0.11900251,NA,NA,-0.03407695,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,315.62552763,81,NA,NA,NA,NA,NA,6.83743722,NA
1,NA,0.04172443,MS,roots,NA,NA,NA,153.62037054,81,NA,NA,NA,NA,NA,2.29364554,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,81,NA,-0.11900251,NA,NA,-0.03395393,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,308.79391418,82,NA,NA,NA,NA,NA,6.66281469,NA
1,NA,0.04183213,MS,roots,NA,NA,NA,153.08526820,82,NA,NA,NA,NA,NA,2.39418601,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,82,NA,-0.11900251,NA,NA,-0.03395527,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,302.37138751,83,NA,NA,NA,NA,NA,6.49411868,NA
1,NA,0.04193994,MS,roots,NA,NA,NA,152.05614955,83,NA,NA,NA,NA,NA,2.48023617,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,83,NA,-0.11900251,NA,NA,-0.03395469,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,295.89487307,84,NA,NA,NA,NA,NA,6.33195340,NA
1,NA,0.04204774,MS,roots,NA,NA,NA,150.61270910,84,NA,NA,NA,NA,NA,2.55402897,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,84,NA,-0.11900251,NA,NA,-0.03395452,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,290.11137937,85,NA,NA,NA,NA,NA,6.17670979,NA
1,NA,0.04215546,MS,roots,NA,NA,NA,148.84067929,85,NA,NA,NA,NA,NA,2.61787280,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,85,NA,-0.11900251,NA,NA,-0.03395499,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,284.49332342,86,NA,NA,NA,NA,NA,6.02743536,NA
1,NA,0.04226302,MS,roots,NA,NA,NA,146.81524192,86,NA,NA,NA,NA,NA,2.67363870,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,86,NA,-0.11900251,NA,NA,-0.03395630,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,279.11316964,87,NA,NA,NA,NA,NA,5.88475850,NA
1,NA,0.04237034,MS,roots,NA,NA,NA,144.59388834,87,NA,NA,NA,NA,NA,2.72282011,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,87,NA,-0.11900251,NA,NA,-0.03395646,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,273.91184106,88,NA,NA,NA,NA,NA,5.74803865,NA
1,NA,0.04247735,MS,roots,NA,NA,NA,142.21796758,88,NA,NA,NA,NA,NA,2.76649141,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,88,NA,-0.11900251,NA,NA,-0.03395687,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,268.72657851,89,NA,NA,NA,NA,NA,5.61677558,NA
1,NA,0.04258401,MS,roots,NA,NA,NA,139.71704256,89,NA,NA,NA,NA,NA,2.80546000,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,89,NA,-0.11900251,NA,NA,-0.03395660,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,263.74590140,90,NA,NA,NA,NA,NA,5.53288975,NA
1,NA,0.04269024,MS,roots,NA,NA,NA,137.11334648,90,NA,NA,NA,NA,NA,2.83784793,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,90,NA,-0.11900251,NA,NA,-0.03395682,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,260.87538823,91,NA,NA,NA,NA,NA,5.65520157,NA
1,NA,0.04279598,MS,roots,NA,NA,NA,134.95795677,91,NA,NA,NA,NA,NA,2.76716516,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,91,NA,-0.11900251,NA,NA,-0.03397117,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,262.32568079,92,NA,NA,NA,NA,NA,5.71469163,NA
1,NA,0.04290133,MS,roots,NA,NA,NA,133.01628313,92,NA,NA,NA,NA,NA,2.64817544,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,92,NA,-0.11900251,NA,NA,-0.03455364,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,271.61196667,93,NA,NA,NA,NA,NA,5.93067364,NA
1,NA,0.04300630,MS,roots,NA,NA,NA,131.73965138,93,NA,NA,NA,NA,NA,2.37067586,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,93,NA,-0.11900251,NA,NA,-0.03486721,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,286.01923239,94,NA,NA,NA,NA,NA,6.26520072,NA
1,NA,0.04311106,MS,roots,NA,NA,NA,131.65430237,94,NA,NA,NA,NA,NA,2.05706012,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,94,NA,-0.11900251,NA,NA,-0.03595264,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,302.24177427,95,NA,NA,NA,NA,NA,6.64364199,NA
1,NA,0.04321597,MS,roots,NA,NA,NA,133.01679149,95,NA,NA,NA,NA,NA,1.79766123,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,95,NA,-0.11900251,NA,NA,-0.03668752,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,320.07325433,96,NA,NA,NA,NA,NA,7.07639465,NA
1,NA,0.04332143,MS,roots,NA,NA,NA,135.90238541,96,NA,NA,NA,NA,NA,1.56405957,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,96,NA,-0.11900251,NA,NA,-0.03702156,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,339.51076417,97,NA,NA,NA,NA,NA,7.57345474,NA
1,NA,0.04342787,MS,roots,NA,NA,NA,140.38946386,97,NA,NA,NA,NA,NA,1.35511804,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,97,NA,-0.11900251,NA,NA,-0.03766082,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,355.61265565,98,NA,NA,NA,NA,NA,7.92193045,NA
1,NA,0.04353568,MS,roots,NA,NA,NA,146.24775156,98,NA,NA,NA,NA,NA,1.31383978,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,98,NA,-0.11900251,NA,NA,-0.03850154,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,368.36679738,99,NA,NA,NA,NA,NA,8.13476780,NA
1,NA,0.04364510,MS,roots,NA,NA,NA,152.92721179,99,NA,NA,NA,NA,NA,1.34994630,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,99,NA,-0.11900251,NA,NA,-0.03757748,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,376.51340541,100,NA,NA,NA,NA,NA,8.20106710,NA
1,NA,0.04375621,MS,roots,NA,NA,NA,159.80964721,100,NA,NA,NA,NA,NA,1.45199521,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,100,NA,-0.11900251,NA,NA,-0.03698568,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,376.16618845,101,NA,NA,NA,NA,NA,8.08510228,NA
1,NA,0.04386891,MS,roots,NA,NA,NA,166.07688792,101,NA,NA,NA,NA,NA,1.64462931,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,101,NA,-0.11900251,NA,NA,-0.03617050,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,370.29600518,102,NA,NA,NA,NA,NA,7.87628265,NA
1,NA,0.04398298,MS,roots,NA,NA,NA,170.96778081,102,NA,NA,NA,NA,NA,1.84694047,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,102,NA,-0.11900251,NA,NA,-0.03492503,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,361.32581802,103,NA,NA,NA,NA,NA,7.59380208,NA
1,NA,0.04409809,MS,roots,NA,NA,NA,174.20873142,103,NA,NA,NA,NA,NA,2.03780151,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,103,NA,-0.11900251,NA,NA,-0.03439755,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,353.29107167,104,NA,NA,NA,NA,NA,7.40533870,NA
1,NA,0.04421396,MS,roots,NA,NA,NA,174.89896018,104,NA,NA,NA,NA,NA,2.18078224,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,104,NA,-0.11900251,NA,NA,-0.03409197,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,345.67315320,105,NA,NA,NA,NA,NA,7.21621832,NA
1,NA,0.04433016,MS,roots,NA,NA,NA,174.75631596,105,NA,NA,NA,NA,NA,2.30050360,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,105,NA,-0.11900251,NA,NA,-0.03396339,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,338.51097970,106,NA,NA,NA,NA,NA,7.03120493,NA
1,NA,0.04444658,MS,roots,NA,NA,NA,173.95601488,106,NA,NA,NA,NA,NA,2.40159371,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,106,NA,-0.11900251,NA,NA,-0.03396438,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,331.75042796,107,NA,NA,NA,NA,NA,6.85226608,NA
1,NA,0.04456310,MS,roots,NA,NA,NA,172.63364009,107,NA,NA,NA,NA,NA,2.48761234,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,107,NA,-0.11900251,NA,NA,-0.03396441,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,325.35406648,108,NA,NA,NA,NA,NA,6.68025783,NA
1,NA,0.04467964,MS,roots,NA,NA,NA,170.90416715,108,NA,NA,NA,NA,NA,2.56157609,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,108,NA,-0.11900251,NA,NA,-0.03396441,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,319.23891307,109,NA,NA,NA,NA,NA,6.51502774,NA
1,NA,0.04479612,MS,roots,NA,NA,NA,168.85334294,109,NA,NA,NA,NA,NA,2.62573736,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,109,NA,-0.11900251,NA,NA,-0.03396477,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,313.37868783,110,NA,NA,NA,NA,NA,6.35657779,NA
1,NA,0.04491246,MS,roots,NA,NA,NA,166.55097995,110,NA,NA,NA,NA,NA,2.68190772,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,110,NA,-0.11900251,NA,NA,-0.03396564,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,307.62055448,111,NA,NA,NA,NA,NA,6.20371288,NA
1,NA,0.04502861,MS,roots,NA,NA,NA,164.04137546,111,NA,NA,NA,NA,NA,2.73128628,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,111,NA,-0.11900251,NA,NA,-0.03396571,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,302.11534570,112,NA,NA,NA,NA,NA,6.05765781,NA
1,NA,0.04514451,MS,roots,NA,NA,NA,161.37685255,112,NA,NA,NA,NA,NA,2.77517750,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,112,NA,-0.11900251,NA,NA,-0.03396588,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,296.73900942,113,NA,NA,NA,NA,NA,5.91723653,NA
1,NA,0.04526010,MS,roots,NA,NA,NA,158.58998788,113,NA,NA,NA,NA,NA,2.81441837,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,113,NA,-0.11900251,NA,NA,-0.03396619,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,291.44021458,114,NA,NA,NA,NA,NA,5.82814173,NA
1,NA,0.04537532,MS,roots,NA,NA,NA,155.70442740,114,NA,NA,NA,NA,NA,2.84706192,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,114,NA,-0.11900251,NA,NA,-0.03396649,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,288.29460687,115,NA,NA,NA,NA,NA,5.98341579,NA
1,NA,0.04549012,MS,roots,NA,NA,NA,153.29912966,115,NA,NA,NA,NA,NA,2.77232193,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,115,NA,-0.11900251,NA,NA,-0.03398121,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,289.75426500,116,NA,NA,NA,NA,NA,6.05307110,NA
1,NA,0.04560457,MS,roots,NA,NA,NA,151.14523760,116,NA,NA,NA,NA,NA,2.64819261,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,116,NA,-0.11900251,NA,NA,-0.03458170,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,299.43824112,117,NA,NA,NA,NA,NA,6.29467790,NA
1,NA,0.04571871,MS,roots,NA,NA,NA,149.74385955,117,NA,NA,NA,NA,NA,2.36169051,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,117,NA,-0.11900251,NA,NA,-0.03490435,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,314.26393945,118,NA,NA,NA,NA,NA,6.66170019,NA
1,NA,0.04583269,MS,roots,NA,NA,NA,149.65818612,118,NA,NA,NA,NA,NA,2.04178892,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,118,NA,-0.11900251,NA,NA,-0.03602142,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,330.81558578,119,NA,NA,NA,NA,NA,7.07202477,NA
1,NA,0.04594685,MS,roots,NA,NA,NA,151.13992796,119,NA,NA,NA,NA,NA,1.78124618,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,119,NA,-0.11900251,NA,NA,-0.03677478,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,348.90884775,120,NA,NA,NA,NA,NA,7.53957909,NA
1,NA,0.04606157,MS,roots,NA,NA,NA,154.23838088,120,NA,NA,NA,NA,NA,1.55017905,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,120,NA,-0.11900251,NA,NA,-0.03711735,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,368.65313302,121,NA,NA,NA,NA,NA,8.07854548,NA
1,NA,0.04617723,MS,roots,NA,NA,NA,159.01312629,121,NA,NA,NA,NA,NA,1.34525711,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,121,NA,-0.11900251,NA,NA,-0.03776716,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,384.87963871,122,NA,NA,NA,NA,NA,8.45085937,NA
1,NA,0.04629418,MS,roots,NA,NA,NA,165.21482100,122,NA,NA,NA,NA,NA,1.31173024,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,122,NA,-0.11900251,NA,NA,-0.03863042,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,397.66015142,123,NA,NA,NA,NA,NA,8.67890261,NA
1,NA,0.04641265,MS,roots,NA,NA,NA,172.19431910,123,NA,NA,NA,NA,NA,1.35372436,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,123,NA,-0.11900251,NA,NA,-0.03768480,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,405.83548846,124,NA,NA,NA,NA,NA,8.75259491,NA
1,NA,0.04653270,MS,roots,NA,NA,NA,179.33786298,124,NA,NA,NA,NA,NA,1.46365754,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,124,NA,-0.11900251,NA,NA,-0.03707984,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,405.18190968,125,NA,NA,NA,NA,NA,8.62658981,NA
1,NA,0.04665423,MS,roots,NA,NA,NA,185.78244495,125,NA,NA,NA,NA,NA,1.66597146,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,125,NA,-0.11900251,NA,NA,-0.03624089,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,398.84858420,126,NA,NA,NA,NA,NA,8.40132818,NA
1,NA,0.04677705,MS,roots,NA,NA,NA,190.69011210,126,NA,NA,NA,NA,NA,1.87568635,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,126,NA,-0.11900251,NA,NA,-0.03496250,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,389.41552144,127,NA,NA,NA,NA,NA,8.09521432,NA
1,NA,0.04690084,MS,roots,NA,NA,NA,193.84765590,127,NA,NA,NA,NA,NA,2.07295356,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,127,NA,-0.11900251,NA,NA,-0.03442079,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,381.02411007,128,NA,NA,NA,NA,NA,7.89214860,NA
1,NA,0.04702535,MS,roots,NA,NA,NA,194.32462455,128,NA,NA,NA,NA,NA,2.21993974,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,128,NA,-0.11900251,NA,NA,-0.03410636,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,373.07099958,129,NA,NA,NA,NA,NA,7.68895844,NA
1,NA,0.04715018,MS,roots,NA,NA,NA,193.93058861,129,NA,NA,NA,NA,NA,2.34246249,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,129,NA,-0.11900251,NA,NA,-0.03397300,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,365.60028318,130,NA,NA,NA,NA,NA,7.49046314,NA
1,NA,0.04727521,MS,roots,NA,NA,NA,192.85370501,130,NA,NA,NA,NA,NA,2.44550708,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,130,NA,-0.11900251,NA,NA,-0.03397407,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,358.55067903,131,NA,NA,NA,NA,NA,7.29847530,NA
1,NA,0.04740035,MS,roots,NA,NA,NA,191.24707562,131,NA,NA,NA,NA,NA,2.53312923,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,131,NA,-0.11900251,NA,NA,-0.03397419,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,351.87218767,132,NA,NA,NA,NA,NA,7.11381267,NA
1,NA,0.04752551,MS,roots,NA,NA,NA,189.22545760,132,NA,NA,NA,NA,NA,2.60833321,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,132,NA,-0.11900251,NA,NA,-0.03397416,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,345.49952137,133,NA,NA,NA,NA,NA,6.93638706,NA
1,NA,0.04765061,MS,roots,NA,NA,NA,186.88514843,133,NA,NA,NA,NA,NA,2.67364319,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,133,NA,-0.11900251,NA,NA,-0.03397525,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,339.35364627,134,NA,NA,NA,NA,NA,6.76582720,NA
1,NA,0.04777559,MS,roots,NA,NA,NA,184.29165284,134,NA,NA,NA,NA,NA,2.73077893,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,134,NA,-0.11900251,NA,NA,-0.03397536,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,333.37313796,135,NA,NA,NA,NA,NA,6.60163499,NA
1,NA,0.04790040,MS,roots,NA,NA,NA,181.49961677,135,NA,NA,NA,NA,NA,2.78116800,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,135,NA,-0.11900251,NA,NA,-0.03397552,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,327.55101781,136,NA,NA,NA,NA,NA,6.44372003,NA
1,NA,0.04802497,MS,roots,NA,NA,NA,178.55260911,136,NA,NA,NA,NA,NA,2.82594085,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,136,NA,-0.11900251,NA,NA,-0.03397605,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,321.85946480,137,NA,NA,NA,NA,NA,6.29176137,NA
1,NA,0.04814926,MS,roots,NA,NA,NA,175.48483178,137,NA,NA,NA,NA,NA,2.86598574,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,137,NA,-0.11900251,NA,NA,-0.03397639,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,315.98234743,138,NA,NA,NA,NA,NA,6.19511147,NA
1,NA,0.04827320,MS,roots,NA,NA,NA,172.30709120,138,NA,NA,NA,NA,NA,2.89898852,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,138,NA,-0.11900251,NA,NA,-0.03397672,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,312.62051892,139,NA,NA,NA,NA,NA,6.38990704,NA
1,NA,0.04839675,MS,roots,NA,NA,NA,169.63451091,139,NA,NA,NA,NA,NA,2.81807436,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,139,NA,-0.11900251,NA,NA,-0.03399188,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,314.11448943,140,NA,NA,NA,NA,NA,6.47211427,NA
1,NA,0.04851997,MS,roots,NA,NA,NA,167.25688061,140,NA,NA,NA,NA,NA,2.68593429,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,140,NA,-0.11900251,NA,NA,-0.03461098,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,324.21082228,141,NA,NA,NA,NA,NA,6.74634635,NA
1,NA,0.04864289,MS,roots,NA,NA,NA,165.72553337,141,NA,NA,NA,NA,NA,2.38448587,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,141,NA,-0.11900251,NA,NA,-0.03494376,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,339.55770435,142,NA,NA,NA,NA,NA,7.15495836,NA
1,NA,0.04876569,MS,roots,NA,NA,NA,165.64782033,142,NA,NA,NA,NA,NA,2.05251034,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,142,NA,-0.11900251,NA,NA,-0.03609676,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,356.52911259,143,NA,NA,NA,NA,NA,7.60526391,NA
1,NA,0.04888869,MS,roots,NA,NA,NA,167.24582944,143,NA,NA,NA,NA,NA,1.78639674,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,143,NA,-0.11900251,NA,NA,-0.03687333,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,374.89222716,144,NA,NA,NA,NA,NA,8.11569942,NA
1,NA,0.04901226,MS,roots,NA,NA,NA,170.54089338,144,NA,NA,NA,NA,NA,1.55341276,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,144,NA,-0.11900251,NA,NA,-0.03722319,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,395.05098967,145,NA,NA,NA,NA,NA,8.70548335,NA
1,NA,0.04913678,MS,roots,NA,NA,NA,175.59379922,145,NA,NA,NA,NA,NA,1.34965496,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,145,NA,-0.11900251,NA,NA,-0.03789161,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,411.60890664,146,NA,NA,NA,NA,NA,9.10953109,NA
1,NA,0.04926257,MS,roots,NA,NA,NA,182.10367329,146,NA,NA,NA,NA,NA,1.32358772,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,146,NA,-0.11900251,NA,NA,-0.03877616,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,424.60535810,147,NA,NA,NA,NA,NA,9.35602938,NA
1,NA,0.04938987,MS,roots,NA,NA,NA,189.41601753,147,NA,NA,NA,NA,NA,1.37588823,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,147,NA,-0.11900251,NA,NA,-0.03780474,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,433.24389714,148,NA,NA,NA,NA,NA,9.44471447,NA
1,NA,0.04951871,MS,roots,NA,NA,NA,196.87977106,148,NA,NA,NA,NA,NA,1.49071467,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,148,NA,-0.11900251,NA,NA,-0.03718280,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,432.46078928,149,NA,NA,NA,NA,NA,9.30489211,NA
1,NA,0.04964901,MS,roots,NA,NA,NA,203.59030217,149,NA,NA,NA,NA,NA,1.70589030,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,149,NA,-0.11900251,NA,NA,-0.03637639,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,425.71119539,150,NA,NA,NA,NA,NA,9.05579733,NA
1,NA,0.04978058,MS,roots,NA,NA,NA,208.63066477,150,NA,NA,NA,NA,NA,1.92843499,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,150,NA,-0.11900251,NA,NA,-0.03502817,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,415.71769078,151,NA,NA,NA,NA,NA,8.71601907,NA
1,NA,0.04991313,MS,roots,NA,NA,NA,211.76573068,151,NA,NA,NA,NA,NA,2.13677833,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,151,NA,-0.11900251,NA,NA,-0.03445475,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,407.02196966,152,NA,NA,NA,NA,NA,8.49292081,NA
1,NA,0.05004638,MS,roots,NA,NA,NA,212.08179495,152,NA,NA,NA,NA,NA,2.29133460,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,152,NA,-0.11900251,NA,NA,-0.03412282,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,398.73257526,153,NA,NA,NA,NA,NA,8.27036846,NA
1,NA,0.05017995,MS,roots,NA,NA,NA,211.48275241,153,NA,NA,NA,NA,NA,2.41956637,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,153,NA,-0.11900251,NA,NA,-0.03398416,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,390.92518744,154,NA,NA,NA,NA,NA,8.05336094,NA
1,NA,0.05031372,MS,roots,NA,NA,NA,210.17026003,154,NA,NA,NA,NA,NA,2.52696033,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,154,NA,-0.11900251,NA,NA,-0.03398441,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,383.56420203,155,NA,NA,NA,NA,NA,7.84376709,NA
1,NA,0.05044759,MS,roots,NA,NA,NA,208.30724091,155,NA,NA,NA,NA,NA,2.61792618,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,155,NA,-0.11900251,NA,NA,-0.03398499,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,376.58231464,156,NA,NA,NA,NA,NA,7.64218068,NA
1,NA,0.05058148,MS,roots,NA,NA,NA,206.02332673,156,NA,NA,NA,NA,NA,2.69593113,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,156,NA,-0.11900251,NA,NA,-0.03398512,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,369.88352104,157,NA,NA,NA,NA,NA,7.44836240,NA
1,NA,0.05071533,MS,roots,NA,NA,NA,203.40775788,157,NA,NA,NA,NA,NA,2.76337548,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,157,NA,-0.11900251,NA,NA,-0.03398596,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,363.42377016,158,NA,NA,NA,NA,NA,7.26212684,NA
1,NA,0.05084905,MS,roots,NA,NA,NA,200.53082361,158,NA,NA,NA,NA,NA,2.82213007,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,158,NA,-0.11900251,NA,NA,-0.03398626,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,357.14841764,159,NA,NA,NA,NA,NA,7.08271198,NA
1,NA,0.05098260,MS,roots,NA,NA,NA,197.46624228,159,NA,NA,NA,NA,NA,2.87416769,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,159,NA,-0.11900251,NA,NA,-0.03398662,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,351.03220907,160,NA,NA,NA,NA,NA,6.91015167,NA
1,NA,0.05111592,MS,roots,NA,NA,NA,194.24206159,160,NA,NA,NA,NA,NA,2.92023344,NA
1,NA,NA,MS,xylem,NA,NA,NA,NA,160,NA,-0.11900251,NA,NA,-0.03398690,NA,NA
1,NA,NA,MS,phloem,NA,NA,NA,345.03757871,161,NA,NA,NA,NA,NA,6.74368960,NA
