plant,mstruct,axis,LAI_turgor,green_area,total_water_influx,t,Tr,plant_water_content,xylem_water_potential,plant_WC_DM,Growth,delta_plant_water_content,Total_Transpiration_turgor
1,0.59044496,MS,0.00000000,0.00403505,0.06068820,1133,NA,0.33623355,-0.69498306,86.01194897,-0.00000446,-0.00005628,0.06074002
1,0.59114987,MS,0.00000000,0.00403198,0.04077035,1134,NA,0.33621215,-0.69542449,86.01118325,-0.00000273,-0.00010443,0.04087205
1,0.59187086,MS,0.00000000,0.00402865,0.02953455,1135,NA,0.33618491,-0.69620429,86.01020815,-0.00000181,-0.00006157,0.02959431
1,0.59260005,MS,0.00000000,0.00402524,0.02009301,1136,NA,0.33615997,-0.69688615,86.00931562,-0.00000128,-0.00003440,0.02012613
1,0.59332656,MS,0.00000000,0.00402181,0.02009412,1137,NA,0.33613639,-0.69728629,86.00847124,-0.00000081,-0.00000822,0.02010153
1,0.59404729,MS,0.00000000,0.00401815,0.02007031,1138,NA,0.33611365,-0.69802720,86.00765709,-0.00000081,-0.00000577,0.02007528
1,0.59475979,MS,0.00000000,0.00401467,0.02004041,1139,NA,0.33609199,-0.69876711,86.00688159,-0.00000082,-0.00001086,0.02005044
1,0.59546247,MS,0.00000000,0.00401119,0.02001921,1140,NA,0.33614612,-0.69950648,86.00881958,-0.00000081,-0.00000707,0.02002547
1,0.59615307,MS,0.00000000,0.00400773,0.01998216,1141,NA,0.33612661,-0.70024617,86.00812128,-0.00000086,-0.00001925,0.02000055
1,0.59683078,MS,0.00000000,0.00400427,0.01996760,1142,NA,0.33603955,-0.70098469,86.00500369,-0.00000082,-0.00000892,0.01997570
1,0.59749451,MS,0.00000000,0.00400087,0.01994073,1143,NA,0.33600792,-0.70172427,86.00387061,-0.00000083,-0.00001141,0.01995131
1,0.59814354,MS,0.00000000,0.00399741,0.01991000,1144,NA,0.33598633,-0.70246319,86.00309716,-0.00000085,-0.00001810,0.01992726
1,0.59877724,MS,0.00000000,0.00399396,0.01988227,1145,NA,0.33596722,-0.70320161,86.00241252,-0.00000086,-0.00002107,0.01990248
1,0.59939510,MS,0.00000000,0.00399053,0.02035278,1146,NA,0.33594816,-0.70393989,86.00172941,-0.00000086,-0.00002090,0.02037283
1,0.59999671,MS,0.00000000,0.00398710,0.04713050,1147,NA,0.33589344,-0.70471440,85.99976807,-0.00000087,-0.00001901,0.04714864
1,0.60058469,MS,0.00000000,0.00398343,0.05909113,1148,NA,0.33585373,-0.70743587,85.99834460,-0.00000212,-0.00007324,0.05916225
1,0.60115822,MS,0.00000000,0.00397970,0.10502218,1149,NA,0.33576347,-0.71007605,85.99510786,-0.00000258,-0.00006741,0.10508701
1,0.60171919,MS,0.00000000,0.00397578,0.13279203,1150,NA,0.33568338,-0.71567387,85.99223471,-0.00000493,-0.00020880,0.13299590
1,0.60227367,MS,0.00000000,0.00397200,0.14366060,1151,NA,0.33562134,-0.72169218,85.99000813,-0.00000717,-0.00051242,0.14416584
1,0.60283092,MS,0.00000000,0.00396840,0.16887604,1152,NA,0.33554134,-0.72755258,85.98713572,-0.00000912,-0.00090171,0.16976863
1,0.60340084,MS,0.00000000,0.00396466,0.20178866,1153,NA,0.33544484,-0.73494280,85.98366961,-0.00000719,-0.00008739,0.20186887
1,0.60399224,MS,0.00000000,0.00396084,0.15587205,1154,NA,0.33544568,-0.74395012,85.98369975,-0.00000869,-0.00011558,0.15597894
1,0.60461158,MS,0.00000000,0.00395792,0.13469641,1155,NA,0.33543760,-0.74839680,85.98340939,-0.00000798,-0.00042416,0.13511259
1,0.60526112,MS,0.00000000,0.00395468,0.10302823,1156,NA,0.33544248,-0.75294621,85.98358493,-0.00000754,-0.00052910,0.10354979
1,0.60593973,MS,0.00000000,0.00395160,0.05666631,1157,NA,0.33547699,-0.75589462,85.98482444,-0.00000477,-0.00012287,0.05678442
1,0.60664301,MS,0.00000000,0.00394875,0.03877043,1158,NA,0.33548332,-0.75648387,85.98505205,-0.00000249,-0.00002780,0.03879575
1,0.60736217,MS,0.00000000,0.00394571,0.02870676,1159,NA,0.33547693,-0.75738865,85.98482251,-0.00000170,-0.00001690,0.02872197
1,0.60809140,MS,0.00000000,0.00394262,0.01950905,1160,NA,0.33546867,-0.75817533,85.98452563,-0.00000131,-0.00002511,0.01953285
1,0.60881759,MS,0.00000000,0.00393919,0.01948875,1161,NA,0.33545047,-0.75862603,85.98387175,-0.00000089,-0.00002029,0.01950815
1,0.60953739,MS,0.00000000,0.00393608,0.01946634,1162,NA,0.33543178,-0.75940713,85.98320033,-0.00000090,-0.00002034,0.01948577
1,0.61024810,MS,0.00000000,0.00393304,0.01944468,1163,NA,0.33541349,-0.76018805,85.98254320,-0.00000090,-0.00002012,0.01946391
1,0.61094763,MS,0.00000000,0.00393009,0.01942359,1164,NA,0.33539532,-0.76096893,85.98189037,-0.00000090,-0.00001994,0.01944264
1,0.61163433,MS,0.00000000,0.00392723,0.01940302,1165,NA,0.33537732,-0.76174978,85.98124332,-0.00000090,-0.00001985,0.01942197
1,0.61230683,MS,0.00000000,0.00392445,0.01938319,1166,NA,0.33535945,-0.76253063,85.98060101,-0.00000090,-0.00001962,0.01940191
1,0.61299106,MS,0.00000000,0.00392295,0.01937912,1167,NA,0.22187481,-0.76331083,80.22775061,-0.00000088,-0.00001283,0.01939108
1,0.61369262,MS,0.00000000,0.00392294,0.01938092,1168,NA,0.22187058,-0.76409323,80.22744838,-0.00000087,-0.00001091,0.01939096
1,0.61437775,MS,0.00000000,0.00392292,0.01938338,1169,NA,0.22186637,-0.76487640,80.22714712,-0.00000086,-0.00000833,0.01939084
1,0.61504595,MS,0.00000000,0.00392291,0.01982157,1170,NA,0.22186156,-0.76566050,80.22680279,-0.00000088,-0.00001309,0.01983378
1,0.61569686,MS,0.00000000,0.00392289,0.04471401,1171,NA,0.22182390,-0.76647884,80.22410994,-0.00000090,-0.00001268,0.04472579
1,0.61633326,MS,0.00000000,0.00392262,0.05576694,1172,NA,0.22180015,-0.76918854,80.22241124,-0.00000201,-0.00002248,0.05578741
1,0.61695435,MS,0.00000000,0.00392246,0.09835424,1173,NA,0.22172986,-0.77185427,80.21738162,-0.00000281,-0.00010804,0.09845947
1,0.61756213,MS,0.00000000,0.00392196,0.12487350,1174,NA,0.22167141,-0.77740351,80.21319744,-0.00000489,-0.00017181,0.12504042
1,0.61816317,MS,0.00000000,0.00392158,0.13555808,1175,NA,0.22162998,-0.78348728,80.21023112,-0.00000656,-0.00030174,0.13585326
1,0.61876741,MS,0.00000000,0.00392135,0.15986146,1176,NA,0.22157259,-0.78947831,80.20611979,-0.00000752,-0.00042871,0.16028264
1,0.61938548,MS,0.00000000,0.00392098,0.19007649,1177,NA,0.22150061,-0.79701667,80.20096064,-0.00001068,-0.00098821,0.19105402
1,0.62002690,MS,0.00000000,0.00392052,0.14673344,1178,NA,0.22152348,-0.80610083,80.20260049,-0.00001330,-0.00131831,0.14803845
1,0.62069856,MS,0.00000000,0.00392079,0.12728851,1179,NA,0.22153115,-0.81076849,80.20315016,-0.00000884,-0.00060800,0.12788766
1,0.62140290,MS,0.00000000,0.00392090,0.09669197,1180,NA,0.22155260,-0.81551081,80.20468729,-0.00000846,-0.00072014,0.09740365
1,0.62213884,MS,0.00000000,0.00392112,0.05393061,1181,NA,0.22163076,-0.81141187,80.21028678,-0.00000484,-0.00012590,0.05405167
1,0.62290149,MS,0.00000000,0.00392164,0.03753805,1182,NA,0.22167986,-0.80506740,80.21380279,-0.00000283,-0.00011507,0.03765029
1,0.62368272,MS,0.00000000,0.00392194,0.02846380,1183,NA,0.22171824,-0.79900876,80.21655015,-0.00000171,-0.00000823,0.02847032
1,0.62447333,MS,0.00000000,0.00392215,0.01934213,1184,NA,0.22175564,-0.79287059,80.21922648,-0.00000125,-0.00004417,0.01938505
1,0.62526073,MS,0.00000000,0.00392236,0.01936721,1185,NA,0.22178225,-0.78639380,80.22113072,-0.00000075,-0.00002010,0.01938657
1,0.62604133,MS,0.00000000,0.00392248,0.01937917,1186,NA,0.22180913,-0.78029509,80.22305392,-0.00000088,-0.00000923,0.01938752
1,0.62681222,MS,0.00000000,0.00392260,0.01936806,1187,NA,0.22183585,-0.77424373,80.22496499,-0.00000085,-0.00002123,0.01938844
1,0.62757118,MS,0.00000000,0.00392272,0.01938313,1188,NA,0.22186238,-0.76823807,80.22686210,-0.00000086,-0.00000707,0.01938934
1,0.62831648,MS,0.00000000,0.00392284,0.01937832,1189,NA,0.22188873,-0.76228057,80.22874559,-0.00000087,-0.00001278,0.01939023
1,0.62904680,MS,0.00000000,0.00392296,0.01937965,1190,NA,0.22191490,-0.75636842,80.23061652,-0.00000086,-0.00001233,0.01939112
1,0.62976102,MS,0.00000000,0.00392308,0.01938055,1191,NA,0.22194091,-0.75050244,80.23247479,-0.00000086,-0.00001230,0.01939200
1,0.63045838,MS,0.00000000,0.00392319,0.01938154,1192,NA,0.22196673,-0.74468201,80.23431972,-0.00000085,-0.00001218,0.01939287
1,0.63113832,MS,0.00000000,0.00392331,0.01938233,1193,NA,0.22199236,-0.73890681,80.23615140,-0.00000085,-0.00001225,0.01939374
1,0.63180040,MS,0.00000000,0.00392342,0.01985014,1194,NA,0.22201717,-0.73317646,80.23792331,-0.00000084,-0.00001207,0.01986136
1,0.63244437,MS,0.00000000,0.00392353,0.04575842,1195,NA,0.22200758,-0.72752539,80.23723801,-0.00000087,-0.00001618,0.04577373
1,0.63307313,MS,0.00000000,0.00392339,0.05778274,1196,NA,0.22201172,-0.72382322,80.23753392,-0.00000195,-0.00002511,0.05780590
1,0.63368585,MS,0.00000000,0.00392334,0.10404105,1197,NA,0.22196541,-0.72010732,80.23422546,-0.00000250,-0.00004473,0.10408329
1,0.63428460,MS,0.00000000,0.00392294,0.13280723,1198,NA,0.22193208,-0.71939693,80.23184435,-0.00000526,-0.00029614,0.13309812
1,0.63487627,MS,0.00000000,0.00392266,0.14502235,1199,NA,0.22191807,-0.71915085,80.23084275,-0.00000587,-0.00014613,0.14516262
1,0.63547139,MS,0.00000000,0.00392254,0.17220428,1200,NA,0.22188495,-0.71877225,80.22847514,-0.00000778,-0.00053906,0.17273555
1,0.63608143,MS,0.00000000,0.00392227,0.20688235,1201,NA,0.22183744,-0.71995895,80.22507853,-0.00000702,-0.00002952,0.20690485
1,0.63671682,MS,0.00000000,0.00392190,0.16035999,1202,NA,0.22189381,-0.72272677,80.22910867,-0.00000844,-0.00003553,0.16038708
1,0.63738520,MS,0.00000000,0.00392233,0.13996582,1203,NA,0.22193212,-0.72081242,80.23184687,-0.00000655,-0.00002755,0.13998683
1,0.63808944,MS,0.00000000,0.00392257,0.10682324,1204,NA,0.22198654,-0.71906814,80.23573507,-0.00000605,-0.00011680,0.10693399
1,0.63882828,MS,0.00000000,0.00392294,0.05821207,1205,NA,0.22206917,-0.71561721,80.24163642,-0.00000435,-0.00001831,0.05822603
1,0.63959639,MS,0.00000000,0.00392351,0.03923400,1206,NA,0.22211922,-0.70979429,80.24520906,-0.00000266,-0.00009640,0.03932774
1,0.64038474,MS,0.00000000,0.00392382,0.02845450,1207,NA,0.22215704,-0.70435540,80.24790794,-0.00000170,-0.00003836,0.02849116
1,0.64118331,MS,0.00000000,0.00392404,0.01939156,1208,NA,0.22219159,-0.69884557,80.25037244,-0.00000115,-0.00000878,0.01939919
1,0.64197858,MS,0.00000000,0.00392423,0.01939303,1209,NA,0.22221480,-0.69310278,80.25202838,-0.00000079,-0.00000837,0.01940062
1,0.64276668,MS,0.00000000,0.00392434,0.01938596,1210,NA,0.22223843,-0.68772842,80.25371299,-0.00000079,-0.00001629,0.01940146
1,0.64354452,MS,0.00000000,0.00392445,0.01938575,1211,NA,0.22226188,-0.68239520,80.25538530,-0.00000076,-0.00001728,0.01940227
1,0.64430973,MS,0.00000000,0.00392455,0.01939913,1212,NA,0.22228519,-0.67710361,80.25704687,-0.00000076,-0.00000469,0.01940306
1,0.64506049,MS,0.00000000,0.00392466,0.01939958,1213,NA,0.22230835,-0.67185407,80.25869734,-0.00000075,-0.00000502,0.01940385
1,0.64579533,MS,0.00000000,0.00392476,0.01940002,1214,NA,0.22233136,-0.66664482,80.26033757,-0.00000075,-0.00000535,0.01940463
1,0.64651324,MS,0.00000000,0.00392486,0.01940059,1215,NA,0.22235422,-0.66147602,80.26196653,-0.00000075,-0.00000556,0.01940540
1,0.64721347,MS,0.00000000,0.00392497,0.01939938,1216,NA,0.22237693,-0.65634737,80.26358427,-0.00000075,-0.00000754,0.01940617
1,0.64789545,MS,0.00000000,0.00392507,0.01939722,1217,NA,0.22239948,-0.65125841,80.26519072,-0.00000075,-0.00001047,0.01940693
1,0.64855877,MS,0.00000000,0.00392517,0.01995199,1218,NA,0.22242110,-0.64620885,80.26673049,-0.00000075,-0.00001232,0.01996356
1,0.64920320,MS,0.00000000,0.00392526,0.04880939,1219,NA,0.22240426,-0.64123732,80.26553087,-0.00000074,-0.00001759,0.04882625
1,0.64983177,MS,0.00000000,0.00392507,0.06260959,1220,NA,0.22240264,-0.63829434,80.26541529,-0.00000188,-0.00003252,0.06264023
1,0.65044368,MS,0.00000000,0.00392499,0.11498612,1221,NA,0.22234439,-0.63529599,80.26126602,-0.00000276,-0.00013689,0.11512026
1,0.65104114,MS,0.00000000,0.00392451,0.14640608,1222,NA,0.22230346,-0.63545247,80.25834894,-0.00000577,-0.00047498,0.14687529
1,0.65163134,MS,0.00000000,0.00392419,0.15927903,1223,NA,0.22228532,-0.63590646,80.25705625,-0.00000644,-0.00033331,0.15960590
1,0.65222538,MS,0.00000000,0.00392406,0.18930275,1224,NA,0.22224582,-0.63612273,80.25423993,-0.00000846,-0.00077158,0.19006587
1,0.65283550,MS,0.00000000,0.00392374,0.22631817,1225,NA,0.22219170,-0.63795811,80.25038060,-0.00000901,-0.00062381,0.22693297
1,0.65347295,MS,0.00000000,0.00392333,0.17465540,1226,NA,0.22225277,-0.64128477,80.25473568,-0.00000971,-0.00044957,0.17509525
1,0.65375884,MS,0.00000000,0.00391326,0.15228865,1227,NA,0.22229220,-0.63969171,80.25754663,-0.00000901,-0.00075750,0.15303714
1,0.65408380,MS,0.00000000,0.00390297,0.11677572,1228,NA,0.22234883,-0.63840411,80.26158235,-0.00000598,-0.00014537,0.11691512
1,0.65444640,MS,0.00000000,0.00389282,0.06210908,1229,NA,0.22243733,-0.63545670,80.26788587,-0.00000543,-0.00034301,0.06244667
1,0.65484072,MS,0.00000000,0.00388289,0.04093142,1230,NA,0.22248930,-0.63000587,80.27158573,-0.00000263,-0.00012997,0.04105876
1,0.65525707,MS,0.00000000,0.00387267,0.02844337,1231,NA,0.22252743,-0.62508096,80.27429938,-0.00000165,-0.00006687,0.02850859
1,0.65568464,MS,0.00000000,0.00386236,0.01939918,1232,NA,0.22255992,-0.62008731,80.27661076,-0.00000104,-0.00001290,0.01941104
1,0.65610907,MS,0.00000000,0.00385200,0.01940892,1233,NA,0.22258055,-0.61495678,80.27807892,-0.00000069,-0.00000416,0.01941239
1,0.65652629,MS,0.00000000,0.00384155,0.01939790,1234,NA,0.22260169,-0.61018980,80.27958234,-0.00000077,-0.00001601,0.01941314
1,0.65693305,MS,0.00000000,0.00383110,0.01941113,1235,NA,0.22262272,-0.60545870,80.28107737,-0.00000068,-0.00000341,0.01941386
1,0.65732681,MS,0.00000000,0.00382065,0.01941170,1236,NA,0.22264360,-0.60076562,80.28256231,-0.00000067,-0.00000354,0.01941456
1,0.65770576,MS,0.00000000,0.00381020,0.01941141,1237,NA,0.22266436,-0.59610853,80.28403824,-0.00000067,-0.00000452,0.01941526
1,0.65806853,MS,0.00000000,0.00379975,0.01941130,1238,NA,0.22268500,-0.59148754,80.28550509,-0.00000067,-0.00000532,0.01941595
1,0.65841407,MS,0.00000000,0.00378930,0.01941061,1239,NA,0.22270550,-0.58690242,80.28696254,-0.00000067,-0.00000670,0.01941664
1,0.65874161,MS,0.00000000,0.00377885,0.01941007,1240,NA,0.22272588,-0.58235284,80.28841036,-0.00000067,-0.00000792,0.01941732
1,0.65905056,MS,0.00000000,0.00376839,0.01940967,1241,NA,0.22274612,-0.57783856,80.28984836,-0.00000067,-0.00000900,0.01941800
1,0.65934051,MS,0.00000000,0.00375794,0.02005315,1242,NA,0.22276532,-0.57335931,80.29121250,-0.00000066,-0.00000929,0.02006179
1,0.65961122,MS,0.00000000,0.00374748,0.05165330,1243,NA,0.22274228,-0.56895734,80.28957593,-0.00000068,-0.00001322,0.05166584
1,0.65986582,MS,0.00000000,0.00373671,0.06681593,1244,NA,0.22273653,-0.56664743,80.28916705,-0.00000186,-0.00005521,0.06686928
1,0.66010358,MS,0.00000000,0.00372606,0.12473973,1245,NA,0.22266855,-0.56421709,80.28433577,-0.00000262,-0.00013217,0.12486928
1,0.66032683,MS,0.00000000,0.00371497,0.15929209,1246,NA,0.22262108,-0.56505702,80.28096104,-0.00000471,-0.00020383,0.15949121
1,0.66054308,MS,0.00000000,0.00370406,0.17248491,1247,NA,0.22259927,-0.56608159,80.27941039,-0.00000768,-0.00072910,0.17320632
1,0.66076405,MS,0.00000000,0.00369337,0.20524609,1248,NA,0.22255692,-0.56672826,80.27639789,-0.00000568,-0.00005241,0.20529282
1,0.66100269,MS,0.00000000,0.00368249,0.24458560,1249,NA,0.22249586,-0.56905233,80.27205276,-0.00000961,-0.00083939,0.24541538
1,0.66127092,MS,0.00000000,0.00367149,0.18837239,1250,NA,0.22256185,-0.57278779,80.27674823,-0.00000947,-0.00045678,0.18881970
1,0.66157769,MS,0.00000000,0.00366147,0.16471490,1251,NA,0.22260265,-0.57141140,80.27965059,-0.00000820,-0.00059096,0.16529767
1,0.66192627,MS,0.00000000,0.00365118,0.12538762,1252,NA,0.22266192,-0.57050079,80.28386496,-0.00000744,-0.00059231,0.12597249
1,0.66231475,MS,0.00000000,0.00364106,0.06610899,1253,NA,0.22275605,-0.56785278,80.29055413,-0.00000423,-0.00005935,0.06616411
1,0.66273655,MS,0.00000000,0.00363118,0.04243322,1254,NA,0.22280940,-0.56272932,80.29434367,-0.00000228,-0.00004700,0.04247795
1,0.66318114,MS,0.00000000,0.00362099,0.02835082,1255,NA,0.22284751,-0.55820574,80.29704919,-0.00000150,-0.00004388,0.02839320
1,0.66363703,MS,0.00000000,0.00361068,0.01933014,1256,NA,0.22287778,-0.55363969,80.29919825,-0.00000095,-0.00001732,0.01934650
1,0.66408926,MS,0.00000000,0.00360031,0.01934357,1257,NA,0.22289587,-0.54902371,80.30048247,-0.00000062,-0.00000482,0.01934778
1,0.66453353,MS,0.00000000,0.00358986,0.01934477,1258,NA,0.22291449,-0.54476668,80.30180358,-0.00000061,-0.00000429,0.01934845
1,0.66496647,MS,0.00000000,0.00357941,0.01934027,1259,NA,0.22293309,-0.54054229,80.30312298,-0.00000063,-0.00000945,0.01934909
1,0.66538560,MS,0.00000000,0.00356895,0.01933918,1260,NA,0.22295159,-0.53635037,80.30443597,-0.00000063,-0.00001116,0.01934971
1,0.66571257,MS,0.00000000,0.00355811,0.01933570,1261,NA,0.22297002,-0.53219109,80.30574287,-0.00000062,-0.00001254,0.01934761
1,0.66602239,MS,0.00000000,0.00354719,0.01934068,1262,NA,0.22298840,-0.52806392,80.30704668,-0.00000060,-0.00000473,0.01934482
1,0.66631400,MS,0.00000000,0.00353619,0.01933654,1263,NA,0.22300670,-0.52396924,80.30834424,-0.00000060,-0.00000548,0.01934142
1,0.66658659,MS,0.00000000,0.00352511,0.01933388,1264,NA,0.22300789,-0.51990591,80.30842915,-0.00000059,-0.00000413,0.01933743
1,0.66683874,MS,0.00000000,0.00351391,0.01932544,1265,NA,0.22297770,-0.51587411,80.30628794,-0.00000060,-0.00000800,0.01933284
1,0.66706910,MS,0.00000000,0.00350259,0.02003486,1266,NA,0.22294678,-0.51187318,80.30409440,-0.00000058,-0.00000549,0.02003977
1,0.66727918,MS,0.00000000,0.00349113,0.05364023,1267,NA,0.22287035,-0.50794821,80.29867061,-0.00000061,-0.00001313,0.05365275
1,0.66747219,MS,0.00000000,0.00347930,0.07056943,1268,NA,0.22280665,-0.50613362,80.29414835,-0.00000165,-0.00002825,0.07059603
1,0.66764685,MS,0.00000000,0.00346749,0.13267164,1269,NA,0.22268532,-0.50418575,80.28552814,-0.00000256,-0.00014534,0.13281442
1,0.66780763,MS,0.00000000,0.00345517,0.16952493,1270,NA,0.22258680,-0.50551955,80.27852280,-0.00000442,-0.00017341,0.16969393
1,0.66796084,MS,0.00000000,0.00344297,0.18448717,1271,NA,0.22251435,-0.50692141,80.27336873,-0.00000491,-0.00002049,0.18450275
1,0.66824416,MS,0.00000000,0.00343431,0.21881499,1272,NA,0.20463255,-0.50793199,78.91305746,-0.00000535,-0.00002083,0.21883047
1,0.66881051,MS,0.00000000,0.00343256,0.26044838,1273,NA,0.20456859,-0.51055209,78.90785461,-0.00000707,-0.00021175,0.26065306
1,0.66940788,MS,0.00000000,0.00343071,0.20009602,1274,NA,0.20464046,-0.51455045,78.91370037,-0.00000799,-0.00013364,0.20022167
1,0.67004554,MS,0.00000000,0.00342972,0.17569643,1275,NA,0.20468062,-0.51327135,78.91696577,-0.00000623,-0.00011947,0.17580968
1,0.67072655,MS,0.00000000,0.00342836,0.13399470,1276,NA,0.20474151,-0.51263428,78.92191398,-0.00000514,-0.00002002,0.13400958
1,0.67144878,MS,0.00000000,0.00342713,0.06929998,1277,NA,0.20483901,-0.51025812,78.92983278,-0.00000484,-0.00026070,0.06955585
1,0.67220524,MS,0.00000000,0.00342609,0.04364215,1278,NA,0.20489209,-0.50533174,78.93414138,-0.00000225,-0.00006919,0.04370909
1,0.67298463,MS,0.00000000,0.00342465,0.02816581,1279,NA,0.20492870,-0.50114559,78.93711178,-0.00000126,-0.00000492,0.02816947
1,0.67377489,MS,0.00000000,0.00342304,0.01917373,1280,NA,0.20495534,-0.49694089,78.93927312,-0.00000083,-0.00000887,0.01918177
1,0.67456045,MS,0.00000000,0.00342108,0.01916595,1281,NA,0.20496971,-0.49276211,78.94043926,-0.00000055,-0.00000220,0.01916761
1,0.67533682,MS,0.00000000,0.00341917,0.01914231,1282,NA,0.20498487,-0.48893653,78.94166855,-0.00000058,-0.00001056,0.01915230
1,0.67610050,MS,0.00000000,0.00341720,0.01913330,1283,NA,0.20500001,-0.48513950,78.94289639,-0.00000055,-0.00000532,0.01913808
1,0.67684886,MS,0.00000000,0.00341517,0.01911875,1284,NA,0.20501511,-0.48137229,78.94412060,-0.00000055,-0.00000525,0.01912345
1,0.67757991,MS,0.00000000,0.00341309,0.01910622,1285,NA,0.20503016,-0.47763379,78.94534093,-0.00000053,-0.00000275,0.01910844
1,0.67829219,MS,0.00000000,0.00341096,0.01908360,1286,NA,0.20504516,-0.47392413,78.94655638,-0.00000055,-0.00000998,0.01909303
1,0.67898458,MS,0.00000000,0.00340877,0.01906944,1287,NA,0.20506008,-0.47024238,78.94776619,-0.00000054,-0.00000833,0.01907723
1,0.67965627,MS,0.00000000,0.00340666,0.01905515,1288,NA,0.20507498,-0.46658923,78.94897338,-0.00000054,-0.00000738,0.01906199
1,0.68030669,MS,0.00000000,0.00340435,0.01903482,1289,NA,0.20508974,-0.46296413,78.95016977,-0.00000054,-0.00000993,0.01904421
1,0.68093545,MS,0.00000000,0.00340201,0.01979352,1290,NA,0.20510335,-0.45936652,78.95127248,-0.00000051,-0.00000386,0.01979687
1,0.68154237,MS,0.00000000,0.00339961,0.05489346,1291,NA,0.20507050,-0.45584321,78.94861020,-0.00000053,-0.00000332,0.05489624
1,0.68213067,MS,0.00000000,0.00339683,0.07251111,1292,NA,0.20505690,-0.45442306,78.94750839,-0.00000165,-0.00007638,0.07258584
1,0.68269965,MS,0.00000000,0.00339414,0.13717670,1293,NA,0.20497565,-0.45280871,78.94092059,-0.00000237,-0.00013003,0.13730436
1,0.68325202,MS,0.00000000,0.00339092,0.17562987,1294,NA,0.20492000,-0.45443441,78.93640645,-0.00000413,-0.00015981,0.17578554
1,0.68379610,MS,0.00000000,0.00338765,0.19044210,1295,NA,0.20489426,-0.45603141,78.93431734,-0.00000722,-0.00073385,0.19116873
1,0.68434478,MS,0.00000000,0.00338480,0.22644805,1296,NA,0.20484557,-0.45713003,78.93036541,-0.00000617,-0.00033543,0.22677732
1,0.68491218,MS,0.00000000,0.00338170,0.26928504,1297,NA,0.20477970,-0.45985211,78.92501611,-0.00000824,-0.00063489,0.26991169
1,0.68551145,MS,0.00000000,0.00337847,0.20752299,1298,NA,0.20485309,-0.46385255,78.93097586,-0.00000708,-0.00002752,0.20754343
1,0.68615248,MS,0.00000000,0.00337627,0.18151434,1299,NA,0.20489402,-0.46261135,78.93429816,-0.00000801,-0.00069222,0.18219855
1,0.68683862,MS,0.00000000,0.00337372,0.13765809,1300,NA,0.20495736,-0.46203211,78.93943729,-0.00000749,-0.00073956,0.13839017
1,0.68756772,MS,0.00000000,0.00337133,0.07109145,1301,NA,0.20505775,-0.45975426,78.94757722,-0.00000427,-0.00018334,0.07127052
1,0.68833236,MS,0.00000000,0.00336933,0.04400556,1302,NA,0.20511164,-0.45506370,78.95194438,-0.00000195,-0.00003003,0.04403364
1,0.68912052,MS,0.00000000,0.00336679,0.02753897,1303,NA,0.20514823,-0.45116135,78.95490845,-0.00000118,-0.00001240,0.02755020
1,0.68991967,MS,0.00000000,0.00336409,0.01873403,1304,NA,0.20517314,-0.44727125,78.95692544,-0.00000073,-0.00001911,0.01875241
1,0.69071363,MS,0.00000000,0.00336126,0.01872374,1305,NA,0.20518581,-0.44347484,78.95795122,-0.00000048,-0.00000881,0.01873206
1,0.69149769,MS,0.00000000,0.00335831,0.01870865,1306,NA,0.20519936,-0.44002192,78.95904845,-0.00000048,-0.00000270,0.01871086
1,0.69226823,MS,0.00000000,0.00335532,0.01868511,1307,NA,0.20520041,-0.43659540,78.95913405,-0.00000049,-0.00000476,0.01868939
1,0.69302251,MS,0.00000000,0.00335224,0.01866200,1308,NA,0.20518544,-0.43319474,78.95792194,-0.00000048,-0.00000571,0.01866722
1,0.69375850,MS,0.00000000,0.00334890,0.01863498,1309,NA,0.20517317,-0.42982009,78.95692830,-0.00000050,-0.00000872,0.01864320
1,0.69447471,MS,0.00000000,0.00334569,0.01861293,1310,NA,0.20516272,-0.42647101,78.95608208,-0.00000048,-0.00000713,0.01861958
1,0.69517004,MS,0.00000000,0.00334244,0.01859207,1311,NA,0.20515366,-0.42314774,78.95534783,-0.00000047,-0.00000463,0.01859623
1,0.69584372,MS,0.00000000,0.00333916,0.01856653,1312,NA,0.20514564,-0.41984997,78.95469803,-0.00000047,-0.00000660,0.01857266
1,0.69649520,MS,0.00000000,0.00333586,0.01854579,1313,NA,0.20513840,-0.41657720,78.95411197,-0.00000046,-0.00000354,0.01854887
1,0.69712415,MS,0.00000000,0.00333252,0.01932444,1314,NA,0.20513066,-0.41332969,78.95348535,-0.00000045,-0.00000301,0.01932700
1,0.69790347,MS,0.00000000,0.00332914,0.05501393,1315,NA,0.20508115,-0.41015317,78.94947366,-0.00000047,-0.00000340,0.05501687
1,0.69831726,MS,0.00000000,0.00332549,0.07310659,1316,NA,0.20517386,-0.40902616,78.95698368,-0.00000154,-0.00007445,0.07317950
1,0.69888437,MS,0.00000000,0.00332245,0.13891785,1317,NA,0.20512143,-0.40766731,78.95273700,-0.00000221,-0.00013484,0.13905049
1,0.69943440,MS,0.00000000,0.00331850,0.17810215,1318,NA,0.20511232,-0.40944196,78.95199918,-0.00000489,-0.00044713,0.17854439
1,0.69997597,MS,0.00000000,0.00331483,0.19391499,1319,NA,0.20508520,-0.41109683,78.94980161,-0.00000586,-0.00045601,0.19436513
1,0.70052216,MS,0.00000000,0.00331115,0.22984346,1320,NA,0.20503539,-0.41224941,78.94576481,-0.00000657,-0.00054352,0.23038042
