N_content_shoot,plant,N_content,NS_roots,sum_respi_shoot,C_respired_roots,sum_NSC_g,mstruct_shoot,mstruct_stem,C_respired_shoot,C_N_ratio_shoot,NS_laminae,N_content_mstruct_shoot,sum_dry_mass,Cont_WSC_DM_roots,Total_Transpiration,dry_mass_phloem,Cont_WSC_DM,NNI,C_N_ratio,shoot_roots_ratio,N_content_mstruct,Cont_WSC_DM_stem,sum_N_g_shoot,shoot_roots_mstruct_ratio,Total_Photosynthesis,NS_shoot,C_exudated,mstruct,sum_respi_roots,NS_stem,sum_N_g,NS,N_content_total_DM_shoot,sum_dry_mass_laminae,Tillers_Photosynthesis,sum_C_g,Tillers_Photosynthesis_An,sum_dry_mass_stem,sum_dry_mass_shoot,axis,Cont_WSC_DM_laminae,mstruct_laminae,t,Cont_WSC_DM_shoot,sum_dry_mass_roots,N_content_roots,senesced_mstruct,N_content_mstruct_roots
3.98088294,1,2.47935617,18.63397872,0.42532049,1.36026741,0.00904781,0.02227573,0.00745116,0.99862202,10.56785901,41.93028353,6.71496914,0.08406948,14.333615859159751,0.00010788,0.00663184,13.948759297754496,0.90474612,17.02889178,0.80815266,3.46780817,16.850612769188338,0.00149581,0.58882428,0.00000000,40.71628849,0.81050239,0.06010660,0.28635914,38.14345909,0.00208438,28.50365274,3.98088294,0.02552892,0.00000000,0.03549471,0.00000000,0.01204588,0.03757480,MS,11.878591577289264,0.01482457,40.00000000,13.472541644991914,0.04649468,1.26589332,0.00000000,1.55580094
3.98854378,1,2.48587988,18.37748440,0.42242583,1.35138395,0.00895036,0.02232430,0.00746722,1.00219082,10.54743404,41.75371290,6.70534107,0.08398505,14.059186347936617,0.00010806,0.00648939,13.688130299519363,0.90648722,16.98306855,0.80789709,3.46565322,16.609612209099314,0.00149692,0.58876171,0.00000000,40.51691414,0.77056043,0.06024167,0.28447591,37.89302528,0.00208777,28.27095727,3.98854378,0.02550734,0.00000000,0.03545670,0.00000000,0.01202316,0.03753050,MS,11.635281886892239,0.01485708,41.00000000,13.228844018002548,0.04645455,1.27188209,0.00000000,1.55824907
3.99520075,1,2.49224162,18.12085622,0.51667899,1.34132374,0.00885700,0.02237276,0.00748329,1.09518251,10.53112889,41.58288641,6.69484830,0.08390434,13.781361880816137,0.00011381,0.00635406,13.42695567015833,0.90800017,16.93962378,0.80774534,3.46346142,16.372054315791097,0.00149782,0.58870677,0.35886440,40.32425281,0.73251512,0.06037599,0.28248228,37.65141627,0.00209110,28.04188308,3.99520075,0.02548819,0.36001660,0.03542243,-0.16480660,0.01200234,0.03749054,MS,11.39474337111159,0.01488947,42.00000000,12.988195834337954,0.04641381,1.27823339,0.00000000,1.56112208
3.99064744,1,2.49331738,17.93358175,1.19334687,1.33027943,0.00884765,0.02242023,0.00749937,1.76006654,10.54937751,41.66241306,6.69012036,0.08399799,13.588237652794971,0.00034495,0.00628855,13.32441943610746,0.90696533,16.93682829,0.80984908,3.46122309,16.19423585330655,0.00149994,0.58863766,8.03553680,40.35013981,0.82874851,0.06050857,0.28061121,37.55540811,0.00209434,27.96426838,3.99064744,0.02557676,8.06424098,0.03547142,7.87955280,0.01200963,0.03758639,MS,11.498165325722187,0.01492086,43.00000000,12.99865723912581,0.04641160,1.28070600,0.00000000,1.56057255
3.97934467,1,2.48951781,17.84968896,0.85005905,1.32105191,0.00889788,0.02247067,0.00751544,1.45217176,10.57919912,41.90697015,6.69181115,0.08425455,13.525687369211752,0.00046797,0.00632343,13.40628171663623,0.90439652,16.96327750,0.81321027,3.45879121,16.274882673851028,0.00150369,0.58865593,12.76256082,40.53411581,0.85095941,0.06064350,0.27890704,37.59967327,0.00209753,28.02347257,3.97934467,0.02574357,12.80793916,0.03558102,12.71328560,0.01204392,0.03778749,MS,11.848704036028595,0.01495522,44.00000000,13.259449271760463,0.04646706,1.27797529,0.00000000,1.55565485
3.95240400,1,2.47520662,17.98141588,1.08771616,1.31246680,0.00910350,0.02251838,0.00753153,1.65731962,10.65029930,42.57682373,6.70919983,0.08486891,13.727817941734333,0.00089473,0.00657197,13.84775564722245,0.89827364,17.06330237,0.81950337,3.45648143,16.624600039704994,0.00151080,0.58861196,25.84468086,41.08978568,0.96762445,0.06077512,0.27754991,37.88920117,0.00210068,28.38941363,3.95240400,0.02609896,25.95409570,0.03584455,25.91980183,0.01212596,0.03822491,MS,12.771945792189483,0.01498685,45.00000000,13.994109779900077,0.04664400,1.26463839,0.00000000,1.54189249
3.92342825,1,2.45624825,18.30655640,1.25968738,1.30709691,0.00938090,0.02256914,0.00754762,1.86567955,10.72773804,43.26619305,6.73095522,0.08565106,14.141898305157236,0.00118485,0.00697470,14.442404750901058,0.89168824,17.19792621,0.82500757,3.45398570,17.180891557189998,0.00151912,0.58865352,32.31675221,41.71067667,1.19721371,0.06090942,0.27687361,38.34637040,0.00210380,28.88655439,3.92342825,0.02647720,32.47088818,0.03618104,32.44465320,0.01224196,0.03871917,MS,13.708901093048324,0.01502152,46.00000000,14.806651644839027,0.04693189,1.24581363,0.00000000,1.52498606
3.89649784,1,2.43614891,18.75984342,1.34374941,1.30851077,0.00968196,0.02261876,0.00756371,1.93613633,10.80076806,43.84938794,6.75114175,0.08648631,14.6792603637791,0.00131606,0.00744337,15.077493293496353,0.88556769,17.34306555,0.82859309,3.45158038,17.840625314383626,0.00152702,0.58866439,34.59967640,42.28386862,1.49947593,0.06104263,0.27760584,38.89274164,0.00210694,29.41931973,3.89649784,0.02681191,34.77852811,0.03654072,34.75376373,0.01237776,0.03918967,MS,14.504378221508698,0.01505505,47.00000000,15.558106678880604,0.04729664,1.22611389,0.00000000,1.50924609
3.86855113,1,2.41383328,19.31580314,1.48605717,1.31891408,0.01002460,0.02266980,0.00757982,2.09538737,10.87759242,44.45196607,6.77326374,0.08741841,15.323679930946252,0.00156651,0.00796270,15.786935136707639,0.87921617,17.50735002,0.83163732,3.44917880,18.55095443943513,0.00153549,0.58870245,38.59735205,42.88497724,1.83167206,0.06117788,0.28024053,39.48654087,0.00211013,30.01716008,3.86855113,0.02716565,38.82354131,0.03694286,38.79734435,0.01252584,0.03969149,MS,15.326356503939481,0.01508998,48.00000000,16.343975082060915,0.04772692,1.20403563,0.00000000,1.49228185
3.83965487,1,2.38923662,19.97231092,1.66638817,1.33860402,0.01041391,0.02272107,0.00759594,2.27846459,10.95809463,45.08579367,6.79895154,0.08845785,16.074373996777425,0.00189853,0.00853287,16.575010291285906,0.87264883,17.69240721,0.83426591,3.44692406,19.320224311327557,0.00154479,0.58872769,43.05952836,43.52577962,2.19354784,0.06131459,0.28488934,40.13967180,0.00211347,30.68496490,3.83965487,0.02754321,43.33549610,0.03739233,43.30471035,0.01268944,0.04023265,MS,16.186822921945456,0.01512514,49.00000000,17.175102286632153,0.04822521,1.17920212,0.00000000,1.47349265
3.81759955,1,2.36931721,20.61677740,1.47979659,1.36672966,0.01073567,0.02277517,0.00761207,2.12557092,11.02081744,45.43805476,6.80925482,0.08934946,16.773266653522487,0.00153639,0.00900735,17.209458418432792,0.86763626,17.84447944,0.83369051,3.44470169,19.97728648456471,0.00155082,0.58879880,37.83756372,43.93513458,2.52725773,0.06145589,0.29113720,40.68028882,0.00211697,31.21850818,3.81759955,0.02779061,38.08058824,0.03777627,38.05329610,0.01283227,0.04062289,MS,16.69621332272159,0.01516310,50.00000000,17.732664282344558,0.04872658,1.16189796,0.00000000,1.46365683
3.80059263,1,2.35290990,21.20187430,1.36103671,1.40148453,0.01100690,0.02283052,0.00762822,2.02186435,11.06986552,45.66579990,6.81328449,0.09012984,17.396244088700648,0.00130416,0.00937713,17.729870034288066,0.86377105,17.97125402,0.83184064,3.44261833,20.477976664401705,0.00155551,0.58886948,33.93581102,44.21790782,2.75996399,0.06160061,0.29939451,41.08936118,0.00212067,31.65347783,3.80059263,0.02797925,34.15520340,0.03811117,34.12819308,0.01294880,0.04092805,MS,17.044730294224575,0.01520230,51.00000000,18.13093957566565,0.04920179,1.14866856,0.00000000,1.45773589
3.79128282,1,2.34158216,21.68240756,1.19713897,1.43704772,0.01119917,0.02288585,0.00764439,1.85770382,11.09714023,45.71491976,6.81043413,0.09073143,17.89538519171619,0.00098267,0.00961669,18.082819032335603,0.86165519,18.05938885,0.82850152,3.44070485,20.80076176813234,0.00155863,0.58890517,27.45094453,44.33126069,2.86267631,0.06174755,0.30720792,41.35072221,0.00212455,31.94469560,3.79128282,0.02807670,27.62753223,0.03836809,27.59335614,0.01303408,0.04111078,MS,17.15232157007506,0.01524146,52.00000000,18.309051375276994,0.04962065,1.14050295,0.00000000,1.45625384
3.79919392,1,2.34050352,21.93569900,0.94981003,1.47052269,0.01122344,0.02294182,0.00766059,1.61799843,11.07471055,45.38424802,6.79691834,0.09094561,18.135086041346543,0.00049276,0.00961847,18.08845678890857,0.86345316,18.06750609,0.82249457,3.43890101,20.821501049661293,0.00155934,0.58892498,13.36971017,44.10416999,2.79398305,0.06189725,0.31448721,41.36266285,0.00212859,31.94036366,3.79919392,0.02797955,13.44806024,0.03845823,13.35746126,0.01306435,0.04104389,MS,16.729166686600816,0.01528124,53.00000000,18.0317643144113,0.04990172,1.14073858,0.00000000,1.46128073
3.81459596,1,2.34517654,21.98932836,0.84300855,1.49946149,0.01115391,0.02299774,0.00767680,1.51054454,11.03080173,44.94990031,6.78139013,0.09094269,18.163904960636774,0.00028437,0.00945919,17.89948148518761,0.86695363,18.03073134,0.81672813,3.43724542,20.606897647840793,0.00155957,0.58891594,5.33192130,43.74905603,2.54051759,0.06204871,0.32106223,41.18873461,0.00213277,31.77162949,3.81459596,0.02783091,5.36221218,0.03845534,5.05354436,0.01305328,0.04088419,MS,16.154037254849708,0.01532094,54.00000000,17.57572200241603,0.05005850,1.14506037,0.00000000,1.46782529
3.83460665,1,2.35346468,21.90229220,0.71836569,1.52144547,0.01102564,0.02305179,0.00769302,1.36360738,10.97320003,44.48764102,6.76674072,0.09080518,18.048919490979973,0.00016273,0.00921323,17.593298313601768,0.87150151,17.96550607,0.81150866,3.43581739,20.21106614938828,0.00155985,0.58883844,0.00000000,43.33155629,2.21971529,0.06219969,0.32599306,40.87320776,0.00213707,31.50204391,3.83460665,0.02766729,0.00000000,0.03839351,0.00000000,0.01301106,0.04067835,MS,15.53676184919979,0.01535877,55.00000000,17.03184875572871,0.05012683,1.15150515,0.00000000,1.47444168
3.84727966,1,2.36133350,21.73458979,0.48113698,1.53642243,0.01090631,0.02310601,0.00770926,1.12838285,10.93728002,44.17521960,6.75110405,0.09069032,17.84591450456066,0.00011123,0.00899170,17.304660478858263,0.87438174,17.90385047,0.80857911,3.43454455,19.86324456422426,0.00155991,0.58875093,0.00000000,43.01258526,1.65241418,0.06235182,0.32890221,40.53937133,0.00214150,31.24755083,3.84727966,0.02758048,0.00000000,0.03834111,0.00000000,0.01296532,0.04054581,MS,15.117831924088316,0.01539674,56.00000000,16.63527139813613,0.05014451,1.15982847,0.00000000,1.48191707
3.85879882,1,2.36910301,21.54052275,0.47731070,1.54269646,0.01078943,0.02315933,0.00772551,1.11386333,10.90476163,43.90288734,6.73726474,0.09058080,17.61996916159434,0.00011144,0.00877922,17.02052081067327,0.87699973,17.84333771,0.80634864,3.43333377,19.524130532080445,0.00156031,0.58863485,0.00000000,42.72454821,1.47448624,0.06250346,0.33003857,40.21576722,0.00214595,30.99700847,3.85879882,0.02751268,0.00000000,0.03829095,0.00000000,0.01292232,0.04043500,MS,14.752030040115885,0.01543382,57.00000000,16.2771099325145,0.05014580,1.16788882,0.00000000,1.48852485
3.86944854,1,2.37678810,21.32684749,0.47386767,1.54615575,0.01067396,0.02321313,0.00774177,1.11616280,10.87482336,43.65589221,6.72443113,0.09047529,17.376980456111127,0.00011165,0.00857719,16.738529632507834,0.87942012,17.78386428,0.80463715,3.43209230,19.197562037981953,0.00156095,0.58852789,0.00000000,42.45686411,1.32409104,0.06265583,0.33047711,39.90100683,0.00215041,30.74812994,3.86944854,0.02745871,0.00000000,0.03824253,0.00000000,0.01288169,0.04034040,MS,14.419223151246424,0.01547136,58.00000000,15.945065364928693,0.05013489,1.17573806,0.00000000,1.49445907
3.87946057,1,2.38438348,21.09977303,0.47075098,1.54719483,0.01056003,0.02326675,0.00775803,1.11089553,10.84678170,43.42703994,6.71248080,0.09037323,17.12254892795892,0.00011195,0.00838586,16.45915446117892,0.88169558,17.72545809,0.80329303,3.43083685,18.884780593653026,0.00156178,0.58841540,0.00000000,42.20526380,1.20333703,0.06280812,0.33026310,39.59753785,0.00215484,30.50140289,3.87946057,0.02741367,0.00000000,0.03819560,0.00000000,0.01284390,0.04025756,MS,14.109926686703055,0.01550872,59.00000000,15.6333107840538,0.05011566,1.18339848,0.00000000,1.49986702
3.88880519,1,2.39188995,20.86003129,0.46777015,1.54626934,0.01044742,0.02332022,0.00777430,1.10603285,10.82070096,43.20969727,6.70119877,0.09027396,16.85686243266548,0.00011216,0.00820143,16.182019045079528,0.88381936,17.66810574,0.80228900,3.42955119,18.600968248847312,0.00156273,0.58829973,0.00000000,41.96851462,1.10513987,0.06296024,0.32953771,39.31642997,0.00215925,30.25647324,3.88880519,0.02737424,0.00000000,0.03814992,0.00000000,0.01281122,0.04018546,MS,13.815137643349521,0.01554591,60.00000000,15.340871541777995,0.05008850,1.19093132,0.00000000,1.50484179
3.89752207,1,2.39931652,20.60832999,0.46478515,1.54375489,0.01033546,0.02337455,0.00779059,1.11343134,10.79646234,43.00081130,6.69018971,0.09017679,16.58038239815019,0.00011238,0.00802251,15.905557608080153,0.88580047,17.61174080,0.80159667,3.42817298,18.343235536381812,0.00156380,0.58820826,0.00000000,41.74272722,1.01768521,0.06311311,0.32847009,39.05175084,0.00216363,30.01180124,3.89752207,0.02734067,0.00000000,0.03810523,0.00000000,0.01278230,0.04012297,MS,13.530463021193967,0.01558396,61.00000000,15.063706821318487,0.05005382,1.19835994,0.00000000,1.50942780
3.90608770,1,2.40664300,20.35455603,0.46196574,1.53962174,0.01022515,0.02342774,0.00780688,1.09690356,10.77271049,42.80290071,6.67986310,0.09008193,16.30304630224292,0.00011259,0.00785448,15.632316374865127,0.88774720,17.55648245,0.80099807,3.42679748,18.07934013514018,0.00156494,0.58809157,0.00000000,41.52443485,0.95186886,0.06326462,0.32697508,38.78672126,0.00216795,29.76990872,3.90608770,0.02731057,0.00000000,0.03806158,0.00000000,0.01275357,0.04006415,MS,13.261193473217386,0.01562086,62.00000000,14.794948650324658,0.05001778,1.20559070,0.00000000,1.51369701
3.91420691,1,2.41387989,20.09351009,0.45907947,1.53426997,0.01011581,0.02348086,0.00782319,1.09323643,10.75026603,42.61076843,6.66986011,0.08998875,16.01927283041067,0.00011267,0.00769069,15.3606962844446,0.88959248,17.50225166,0.80060115,3.42536295,17.836278652346248,0.00156614,0.58797818,0.00000000,41.31500747,0.89350804,0.06341577,0.32526895,38.53754746,0.00217222,29.52922281,3.91420691,0.02728329,0.00000000,0.03801875,0.00000000,0.01272840,0.04001169,MS,12.999400373127564,0.01565767,63.00000000,14.538093734182148,0.04997706,1.21271636,0.00000000,1.51766942
3.92214996,1,2.42102630,19.82989666,0.45625165,1.52768943,0.01000737,0.02353392,0.00783950,1.08970707,10.72837718,42.42594242,6.66012496,0.08989701,15.733870400028561,0.00011288,0.00753400,15.090609401713195,0.89139772,17.44904312,0.80029753,3.42386452,17.58967993802802,0.00156739,0.58786939,0.00000000,41.10996444,0.84393455,0.06356648,0.32332648,38.28598057,0.00217643,29.28965838,3.92214996,0.02725953,0.00000000,0.03797662,0.00000000,0.01270295,0.03996248,MS,12.747703235227867,0.01569442,64.00000000,14.286832086824337,0.04993453,1.21968075,0.00000000,1.52136607
3.92994453,1,2.42805720,19.56628075,0.45352107,1.51991434,0.00990113,0.02358456,0.00785583,1.05812963,10.70693499,42.24851792,6.65122204,0.08980733,15.449259336538928,0.00011308,0.00738422,14.825314026150554,0.89316921,17.39700037,0.80004508,3.42242255,17.351812564829782,0.00156866,0.58770757,0.00000000,40.91394770,0.80648195,0.06371432,0.32114790,38.04753544,0.00218057,29.05442975,3.92994453,0.02723521,0.00000000,0.03793544,0.00000000,0.01268041,0.03991562,MS,12.506009045493046,0.01572873,65.00000000,14.045426334911893,0.04989171,1.22647962,0.00000000,1.52483266
3.93671427,1,2.43495183,19.30014780,0.55374529,1.51106337,0.00979763,0.02363744,0.00787217,1.18495235,10.68980242,42.07243824,6.64072721,0.08972027,15.158721912087971,0.00011916,0.00723875,14.55554729908219,0.89470779,17.34731465,0.79991409,3.42078440,17.111606505478935,0.00156970,0.58760957,0.37725520,40.71862703,0.77501324,0.06386387,0.31876287,37.80780447,0.00218465,28.81890394,3.93671427,0.02721549,0.38093330,0.03789773,-0.17317687,0.01265781,0.03987330,MS,12.26198067083514,0.01576527,66.00000000,13.801498054913514,0.04984697,1.23367090,0.00000000,1.52871519
3.93284994,1,2.43675524,19.10686642,1.28279800,1.50168813,0.00978256,0.02368984,0.00788852,1.90835219,10.70668266,42.13624120,6.63563380,0.08981692,14.955271424819971,0.00036329,0.00717283,14.438453339468813,0.89382953,17.33879084,0.80186485,3.41905653,16.909693925390787,0.00157197,0.58750894,8.45903832,40.73135947,0.87925974,0.06401235,0.31670492,37.70160253,0.00218862,28.73018574,3.93284994,0.02730780,8.54797928,0.03794800,8.34423699,0.01266248,0.03997027,MS,12.34917190691821,0.01580132,67.00000000,13.793933146560333,0.04984665,1.23708948,0.00000000,1.52928862
3.92289766,1,2.43377045,19.02059565,0.91673049,1.49363719,0.00983225,0.02374324,0.00790488,1.55421592,10.73366946,42.36426681,6.63803779,0.09008813,14.887296636669536,0.00049404,0.00721717,14.506123340944036,0.89156765,17.36035117,0.80495454,3.41722671,16.96320078497598,0.00157609,0.58744071,13.47470994,40.90275192,0.91754130,0.06416133,0.31475123,37.73945982,0.00219254,28.77936835,3.92289766,0.02748010,13.62413134,0.03806323,13.51426300,0.01269645,0.04017655,MS,12.678578441064131,0.01583836,68.00000000,14.032589402634779,0.04991158,1.23509073,0.00000000,1.52519118
3.89803084,1,2.42059970,19.14874891,1.17530303,1.48643492,0.01004599,0.02379505,0.00792125,1.79381363,10.80109260,42.99962130,6.65584816,0.09073814,15.081468024315722,0.00094833,0.00748949,14.92357664923542,0.88591610,17.45651963,0.81083909,3.41543521,17.288989849829036,0.00158376,0.58734030,27.25968731,41.43449879,1.06164415,0.06430827,0.31328232,38.02430175,0.00219641,29.12763510,3.89803084,0.02784859,27.60279853,0.03834162,27.55502551,0.01278121,0.04062980,MS,13.553865454518801,0.01587380,69.00000000,14.728850745808913,0.05010834,1.22264078,0.00000000,1.51221010
3.87132985,1,2.40298706,19.46406955,1.36194266,1.48228848,0.01033503,0.02384933,0.00793762,2.01001844,10.87432094,43.65479044,6.67818930,0.09156328,15.479957264478706,0.00125704,0.00791855,15.489111314150476,0.87984769,17.58718941,0.81592876,3.41350118,17.813383598792516,0.00159270,0.58730542,33.98364544,42.03024688,1.33386967,0.06445739,0.31261052,38.47428046,0.00220025,29.60345026,3.87132985,0.02823969,34.44768654,0.03869628,34.40716144,0.01290130,0.04114099,MS,14.443611984760327,0.01591171,70.00000000,15.50033049179379,0.05042229,1.20492395,0.00000000,1.49613215
3.84643807,1,2.38429276,19.89815319,1.45192482,1.48423705,0.01064808,0.02390376,0.00795401,2.10171978,10.94354036,44.21265253,6.69873065,0.09244344,15.992116606335394,0.00139718,0.00840800,16.09191255311209,0.87419047,17.72816907,0.81924952,3.41159715,18.42514393611899,0.00160125,0.58727281,36.36731257,42.57959807,1.67147305,0.06460676,0.31333326,38.99887488,0.00220412,30.11212475,3.84643807,0.02859027,36.89057787,0.03907505,36.85118088,0.01303912,0.04162939,MS,15.205168902583665,0.01594975,71.00000000,16.213726413354244,0.05081405,1.18643092,0.00000000,1.48115301
3.82041450,1,2.36340407,20.43259577,1.60479255,1.49412257,0.01100597,0.02395953,0.00797042,2.27057960,11.01683801,44.78957045,6.72129516,0.09342767,16.608441758046386,0.00166520,0.00894822,16.76930060382877,0.86827602,17.88867837,0.82207549,3.40972810,19.099412155728533,0.00161039,0.58726488,40.60952911,43.15954880,2.03695442,0.06475804,0.31609877,39.58115508,0.00220807,30.68643607,3.82041450,0.02896032,41.24601247,0.03949951,41.20309631,0.01319194,0.04215226,MS,15.99270061179995,0.01598912,72.00000000,16.964974659224353,0.05127541,1.16563150,0.00000000,1.46496108
3.79373945,1,2.34037608,21.06500310,1.79983917,1.51207678,0.01141245,0.02401459,0.00798684,2.45714274,11.09287984,45.39673694,6.74774659,0.09452220,17.327953553655497,0.00201729,0.00953965,17.522205824782063,0.86221351,18.06941682,0.82445110,3.40808149,19.825917971233764,0.00162044,0.58722433,45.16069427,43.77768341,2.42823987,0.06490968,0.32093542,40.22061931,0.00221217,31.32863488,3.79373945,0.02935310,45.90806994,0.03997271,45.86081303,0.01336053,0.04271363,MS,16.816492592369602,0.01602775,73.00000000,17.757819884379813,0.05180857,1.14214905,0.00000000,1.44694888
3.77345507,1,2.32186876,21.68243908,1.59393242,1.53733510,0.01174690,0.02407422,0.00800328,2.30580377,11.15189296,45.73081175,6.75847094,0.09546056,17.994050618240234,0.00163152,0.01002566,18.124563305321292,0.85760343,18.21661621,0.82377580,3.40641943,20.433551120266245,0.00162705,0.58727378,39.68901671,44.16702969,2.77906281,0.06506741,0.32750513,40.73798948,0.00221647,31.83843611,3.77345507,0.02961338,40.34991897,0.04037656,40.30772562,0.01350491,0.04311829,MS,17.30225464784642,0.01607094,74.00000000,18.28299559614148,0.05234226,1.12608707,0.00000000,1.43784748
3.75787168,1,2.30669401,22.24257950,1.46321220,1.56750418,0.01202915,0.02413435,0.00801976,2.18096201,11.19783387,45.94301736,6.76314399,0.09628305,18.587048618106643,0.00138440,0.01040356,18.61881152089951,0.85406175,18.33860632,0.82189286,3.40494021,20.902603419575037,0.00163224,0.58730903,35.61842866,44.43602431,3.00646518,0.06522744,0.33529022,41.13881527,0.00222096,32.25449307,3.75787168,0.02981037,36.21397774,0.04072922,36.17298756,0.01362486,0.04343524,MS,17.631311146292383,0.01611459,75.00000000,18.657457558925746,0.05284781,1.11398143,0.00000000,1.43263681
3.74954175,1,2.29642439,22.69771430,1.28335593,1.59909594,0.01222842,0.02419438,0.00803626,2.00006193,11.22276606,45.98627382,6.76109769,0.09691746,19.056920692934572,0.00104149,0.01064198,18.950993798515103,0.85216858,18.42156305,0.81865802,3.40367205,21.194913526393588,0.00163581,0.58731510,28.83096238,44.54241134,3.09723329,0.06538927,0.34362491,41.39239691,0.00222564,32.53097387,3.74954175,0.02991484,29.30205212,0.04099970,29.25454785,0.01371197,0.04362682,MS,17.733755766700156,0.01615812,76.00000000,18.8216029024075,0.05329065,1.10681821,0.00000000,1.43180528
3.75794258,1,2.29608306,22.93131934,1.01342093,1.62816752,0.01224996,0.02425568,0.00805279,1.74526960,11.19834700,45.65980163,6.74813519,0.09714249,19.274307655322296,0.00052008,0.01063201,18.943677224510896,0.85407786,18.42380350,0.81281396,3.40248830,21.173430525792032,0.00163681,0.58732650,14.05851683,44.31139160,2.99746872,0.06555415,0.35070603,41.38483553,0.00223047,32.51753258,3.75794258,0.02981751,14.27127429,0.04109378,14.16595689,0.01373841,0.04355592,MS,17.32212596472101,0.01620289,77.00000000,18.536904644884675,0.05358658,1.10786324,0.00000000,1.43750124
