sum_respi,organ,RGR_Structure,Uptake_Nitrates,WSC_g,amino_acids,senesced_mstruct,sucrose_consumption_mstruct,axis,Unloading_Sucrose,Dry_Mass,R_grain_growth_struct,R_residual,plant,Export_cytokinins,N_tot,sucrose,nitrates,R_grain_growth_starch,S_Amino_Acids,Nstruct,S_grain_structure,Conc_Nitrates,Export_Nitrates,Conc_Amino_Acids,mstruct,cytokinins,Conc_Sucrose,starch,Total_Organic_Nitrogen,S_grain_starch,t,Respi_growth,Unloading_Amino_Acids,AA_consumption_mstruct,regul_transpiration,proteins,N_exudation,R_Nnit_red,HATS_LATS,synthetized_mstruct,structure,Export_Amino_Acids,S_cytokinins,age_from_flowering,Conc_cytokinins,Proteins_N_Mass,S_Proteins,C_exudation,R_Nnit_upt
3.70624429,roots,NA,3.26189257,0.020307318321134082,129.38453393,0.00000000,25.81634655,MS,42.38528529,NA,NA,1.04899519,1,0.06940833,0.00547821,710.75614124,65.48739605,NA,1.25015778,0.00275000,NA,119.07628150636391,0.74392285,188.20878660186042,0.54996172,18.29342154,107.69782109181112,NA,325.81332158,NA,1314.00000000,8.89035202,20.59570637,0.25744263,0.00063110,NA,1.54314541,1.36132705,34.88262140,NA,NA,13.22802642,0.57337494,NA,33.26308182401778,NA,NA,8.47705706,1.29497135
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.028403387420752525,510.30519371,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00714427,994.11855973,NA,NA,NA,NA,NA,NA,NA,583.2158165930919,NA,NA,118.34945267994003,NA,NA,NA,1315.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.66321661,roots,NA,3.20266645,0.019869981251603806,106.59322504,0.00000000,24.98945558,MS,44.95187542,NA,NA,0.96375557,1,0.21606132,0.00516513,695.44934381,65.66693532,NA,1.24402411,0.00275349,NA,119.25144180316708,2.31132067,154.85901037529626,0.55065947,18.37879816,105.24492088200395,NA,303.27120950,NA,1315.00000000,8.60559632,23.07488908,0.24919680,0.00195542,NA,1.37797682,1.35636663,34.92308626,NA,NA,33.76646268,0.55593583,NA,33.37597786315148,NA,NA,8.99037508,1.27145858
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.027897893695743303,531.95041714,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00744731,976.42627935,NA,NA,NA,NA,NA,NA,NA,607.5717695433343,NA,NA,116.17017912900579,NA,NA,NA,1316.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.55040382,roots,NA,3.14590749,0.01943094830180476,81.08654457,0.00000000,24.28720516,MS,45.07942843,NA,NA,0.87162969,1,0.29582494,0.00480142,680.08319056,64.95172662,NA,1.23724586,0.00275688,NA,117.80753843706249,3.13098803,117.65791874697766,0.55133761,18.37374218,102.79291353183463,NA,278.00672294,NA,1316.00000000,8.36376298,24.55896699,0.24219391,0.00267805,NA,1.07496704,1.35063755,34.99738170,NA,NA,35.17888007,0.53580033,NA,33.32575516225189,NA,NA,9.01588569,1.24892527
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.02799963788249649,561.20818933,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00785691,979.98732589,NA,NA,NA,NA,NA,NA,NA,640.4464078279053,NA,NA,116.49519704989132,NA,NA,NA,1317.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.43975617,roots,NA,3.10832282,0.019064997851894312,46.73119621,0.00000000,23.56804352,MS,53.29463746,NA,NA,0.75578003,1,0.56280986,0.00427482,667.27492482,61.45761444,NA,1.22991415,0.00276017,NA,111.33713098085776,5.72615632,67.72690232341597,0.55199567,18.08538394,100.73673861471717,NA,243.88639695,NA,1317.00000000,8.11610593,30.52017735,0.23502237,0.00517625,NA,0.74647557,1.34423643,35.17933049,NA,NA,39.18653908,0.51136197,NA,32.763633580804346,NA,NA,10.65892749,1.23400416
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.028911379229851788,582.35501273,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00815297,1011.89827304,NA,NA,NA,NA,NA,NA,NA,664.0332484554712,NA,NA,120.18980452016696,NA,NA,NA,1318.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.32266057,roots,NA,3.10235709,0.018895908314963215,31.12704330,0.00000000,22.95632220,MS,71.45295179,NA,NA,0.70400079,1,0.72572914,0.00399094,661.35679102,56.55622753,NA,1.22430138,0.00276338,NA,102.3389004079496,6.97562890,45.05968694035753,0.55263665,17.61672447,99.72748909211151,NA,228.51116628,NA,1318.00000000,7.90544801,41.12170734,0.22892224,0.00685221,NA,0.67259281,1.33965576,35.41481897,NA,NA,31.12704330,0.49036091,NA,31.877589600680036,NA,NA,14.29059036,1.23163576
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.030407052765307026,590.57683043,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00826808,1064.24684679,NA,NA,NA,NA,NA,NA,NA,672.8633829121736,NA,NA,126.30531581703235,NA,NA,NA,1319.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.29070572,roots,NA,3.13730881,0.019017390166049444,29.56962862,0.00000000,22.66496180,MS,95.67163950,NA,NA,0.70204616,1,0.78212276,0.00390221,665.60865581,51.54980197,NA,1.22233303,0.00276654,NA,93.17304107414806,7.06706812,42.756202613333876,0.55326950,17.08111352,100.25383263137063,NA,227.17976838,NA,1319.00000000,7.80511249,53.09055299,0.22601677,0.00761623,NA,0.85004148,1.33903358,35.65323448,NA,NA,29.56962862,0.47878946,NA,30.87304374965221,NA,NA,19.13432790,1.24551160
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03219463432533721,592.14518632,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00829003,1126.81220139,NA,NA,NA,NA,NA,NA,NA,674.099610547027,NA,NA,133.621450248236,NA,NA,NA,1320.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.33070398,roots,NA,3.21869139,0.019455193673084053,32.87606036,0.00000000,22.85725088,MS,121.22296801,NA,NA,0.72193829,1,0.89613797,0.00387458,680.93177856,46.04122833,NA,1.22363376,0.00276973,NA,83.12075619756867,7.52225847,47.48236477715699,0.55390772,16.42203838,102.44362572421363,NA,230.71413441,NA,1320.00000000,7.87133091,63.70324788,0.22793429,0.00907672,NA,1.17055298,1.34200476,35.91087905,NA,NA,32.87606036,0.47421320,NA,29.647607108811233,NA,NA,24.24459360,1.27782048
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.034166839602879216,591.95616666,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00828739,1195.83938610,NA,NA,NA,NA,NA,NA,NA,673.3157252898164,NA,NA,141.68726872152067,NA,NA,NA,1321.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.41202451,roots,NA,3.34442248,0.020196156700366046,37.36500876,0.00000000,23.56953871,MS,146.34465624,NA,NA,0.75211853,1,1.03038785,0.00385766,706.86548451,40.10885379,NA,1.22696884,0.00277302,NA,72.32478494532198,7.92179358,53.901639509403545,0.55456582,15.61963893,106.21905414214716,NA,235.43812009,NA,1321.00000000,8.11662083,72.44252257,0.23503728,0.01097263,NA,1.54715982,1.34726126,36.18551187,NA,NA,37.36500876,0.47246266,NA,28.165527559028863,NA,NA,29.26893125,1.32773573
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.036029843483033556,591.04299212,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00827460,1261.04452191,NA,NA,NA,NA,NA,NA,NA,671.6785072867641,NA,NA,149.2799793091834,NA,NA,NA,1322.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.51722970,roots,NA,3.49574954,0.021188371703543856,41.36038269,0.00000000,24.75480371,MS,165.24861565,NA,NA,0.78601590,1,0.79329155,0.00386996,741.59300962,36.74509606,NA,1.23458465,0.00277648,NA,66.1767338010091,5.79137243,59.5909730289782,0.55525702,15.06968771,111.29875921635623,NA,239.68035086,NA,1322.00000000,8.52478947,77.45090244,0.24685684,0.00875608,NA,1.84326063,1.35731335,36.36248713,NA,NA,41.36038269,0.48396504,NA,27.140021914056785,NA,NA,33.04972313,1.38781257
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.037556016150897126,590.67090848,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00826939,1314.46056528,NA,NA,NA,NA,NA,NA,NA,670.6176258631228,NA,NA,155.45536350589543,NA,NA,NA,1323.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.63008922,roots,NA,3.65848506,0.022310263124889183,43.73364032,0.00000000,26.28963860,MS,174.21796712,NA,NA,0.81691364,1,0.65769039,0.00387929,780.85920937,34.77658937,NA,1.24415352,0.00278015,NA,62.54882660414347,4.66823080,62.92711125072115,0.55599108,14.66931029,117.03713181852015,NA,242.31577082,NA,1323.00000000,9.05333918,78.28723632,0.26216233,0.00745749,NA,1.95148775,1.36964174,36.48834697,NA,NA,43.73364032,0.50170586,NA,26.38407509740026,NA,NA,34.84359342,1.45241857
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.038653994770531136,590.16047699,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00826225,1352.88981697,NA,NA,NA,NA,NA,NA,NA,669.3577956395434,NA,NA,159.8377653435234,NA,NA,NA,1324.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.73524954,roots,NA,3.81320340,0.02342925473113287,46.89356367,0.00000000,27.94804511,MS,173.15775875,NA,NA,0.84993901,1,0.48748898,0.00392036,820.02391559,34.27109143,NA,1.25485475,0.00278405,NA,61.55325009844793,3.45998292,67.37926648477304,0.55677144,14.45680466,122.73497152278571,NA,245.75439426,NA,1324.00000000,9.62444314,75.53524627,0.27870009,0.00560885,NA,1.98042624,1.38336122,36.56091971,NA,NA,42.60904175,0.52492739,NA,25.96542088099127,NA,NA,34.63155175,1.51384175
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.039000872819219365,582.41010540,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00815374,1365.03054867,NA,NA,NA,NA,NA,NA,NA,659.856224443735,NA,NA,161.0985211392153,NA,NA,NA,1325.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.82908246,roots,NA,3.93812368,0.024397919256606875,63.45136669,0.00000000,29.51975279,MS,157.62915640,NA,NA,0.92708024,1,0.24199727,0.00417537,853.92717398,35.63402093,NA,1.26631379,0.00278817,NA,63.906558376379564,1.77942668,91.03566454274822,0.55759568,14.50937613,127.62042511600417,NA,262.60657056,NA,1325.00000000,10.16569070,67.25476854,0.29437328,0.00277423,NA,2.34253827,1.39806037,36.56446883,NA,NA,28.51666654,0.55527512,NA,26.021320880256173,NA,NA,31.52583128,1.56343510
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1325.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.038611978695997556,570.92399139,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00799294,1351.41925436,NA,NA,NA,NA,NA,NA,NA,646.1139902893606,NA,NA,159.31245156831787,NA,NA,NA,1326.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.94393583,roots,NA,4.01660166,0.02505268623969538,81.08655005,0.00000000,30.81488183,MS,132.69429526,NA,NA,1.00331463,1,0.13815716,0.00445691,876.84401839,37.80151720,NA,1.27533895,0.00279247,NA,67.68932775684193,1.06493368,116.15817499368394,0.55845609,14.68295898,130.84347432993619,NA,280.54904233,NA,1326.00000000,10.61169312,56.05836711,0.30728841,0.00156510,NA,2.45419308,1.41019718,36.53938116,NA,NA,20.55912669,0.58288902,NA,26.29205641611206,NA,NA,26.53885905,1.59459086
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03778012804376606,558.61815554,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00782065,1322.30448153,NA,NA,NA,NA,NA,NA,NA,631.4550214824676,NA,NA,155.69964110527266,NA,NA,NA,1327.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.03375459,roots,NA,4.04586288,0.025352003659348536,98.48317233,0.00000000,31.65720696,MS,107.17262461,NA,NA,1.07231916,1,0.07798904,0.00474179,887.32012808,40.43774727,NA,1.28118866,0.00279689,NA,72.29546638377124,0.63240683,140.8562515172928,0.55934002,14.93060776,132.19748632003578,NA,298.26135275,NA,1327.00000000,10.90176386,45.27593661,0.31568814,0.00086883,NA,2.37900612,1.41890776,36.49766296,NA,NA,13.86162467,0.60478264,NA,26.69325875266574,NA,NA,21.43452492,1.60620756
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.036923551749982506,549.09502098,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00768733,1292.32431125,NA,NA,NA,NA,NA,NA,NA,619.962697423467,NA,NA,151.99116184770062,NA,NA,NA,1328.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.08304472,roots,NA,4.01237433,0.02517515115964747,110.42843873,0.00000000,32.03422634,MS,79.66701072,NA,NA,1.11149142,1,0.05406015,0.00495262,881.13029059,43.23216675,NA,1.28241832,0.00280137,NA,77.16798793222746,0.46001232,157.6888889595979,0.56023447,15.21136898,131.06570243555066,NA,310.52606696,NA,1328.00000000,11.03159769,33.84967577,0.31944781,0.00059114,NA,1.99686782,1.42254079,36.45037435,NA,NA,10.57513458,0.61594697,NA,27.15179058618767,NA,NA,15.93340214,1.59291261
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1328.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03603122205547346,541.06052985,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00757485,1261.09277194,NA,NA,NA,NA,NA,NA,NA,610.1814855106178,NA,NA,148.14567457953862,NA,NA,NA,1329.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.10087051,roots,NA,3.96230607,0.02486836018618299,119.04505935,0.00000000,31.81206159,MS,70.14288159,NA,NA,1.13531774,1,0.05501046,0.00511580,870.39260652,45.95406490,NA,1.28194195,0.00280581,NA,81.89663917036147,0.48842485,169.72409803292365,0.56112272,15.49619120,129.26355441644952,NA,319.45991995,NA,1329.00000000,10.95509101,30.09417350,0.31723237,0.00059047,NA,1.91871196,1.42426698,36.40529852,NA,NA,11.38748207,0.62214008,NA,27.616403065855085,NA,NA,14.02857632,1.57303551
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.035150242746856276,534.87173932,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00748820,1230.25849614,NA,NA,NA,NA,NA,NA,NA,602.5110202944193,NA,NA,144.3578757696045,NA,NA,NA,1330.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.09740692,roots,NA,3.89984162,0.02446420791958486,125.12926443,0.00000000,31.42008574,MS,63.02684270,NA,NA,1.14728212,1,0.05596867,0.00524230,856.24727719,48.59226879,NA,1.28007126,0.00281019,NA,86.46310778686443,0.51592620,178.11994123950126,0.56200003,15.78258424,126.96429984352223,NA,325.85744858,NA,1330.00000000,10.82010665,27.40178351,0.31332355,0.00058986,NA,1.84210862,1.42441217,36.36256114,NA,NA,11.95698839,0.62392767,NA,28.082888833806646,NA,NA,12.60536854,1.54823712
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03428977393766294,530.14856014,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00742208,1200.14208782,NA,NA,NA,NA,NA,NA,NA,596.5198427620752,NA,NA,140.66587166698056,NA,NA,NA,1331.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.07841211,roots,NA,3.82941587,0.023997351637649225,129.44941840,0.00000000,30.89233617,MS,57.66662093,NA,NA,1.15092682,1,0.05691918,0.00534273,839.90730732,51.13803485,NA,1.27713418,0.00281451,NA,90.8534964445046,0.54236307,183.98723859897535,0.56286260,16.06815670,124.35055398424322,NA,330.48566334,NA,1331.00000000,10.63836600,25.47354715,0.30806079,0.00058921,NA,1.77755580,1.42332510,36.32226022,NA,NA,12.35630686,0.62202716,NA,28.54720995910775,NA,NA,11.53332419,1.52027810
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.0334525688582491,526.52734985,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00737138,1170.83991004,NA,NA,NA,NA,NA,NA,NA,591.7951327908825,NA,NA,137.08083418353507,NA,NA,NA,1332.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.04860706,roots,NA,3.75393253,0.02349064210904281,132.50466155,0.00000000,30.26705101,MS,53.57464978,NA,NA,1.14860290,1,0.05785792,0.00542401,822.17247382,53.58671991,NA,1.27335415,0.00281873,NA,95.06118020417132,0.56771332,188.04733007493135,0.56370771,16.35100543,121.54237377343982,NA,333.84273189,NA,1332.00000000,10.42303711,24.09254940,0.30182540,0.00058857,NA,1.72686171,1.42124311,36.28440800,NA,NA,12.63413687,0.61698459,NA,29.00617683469697,NA,NA,10.71492996,1.49031121
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03263835442468323,523.71532379,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00733201,1142.34240486,NA,NA,NA,NA,NA,NA,NA,588.0053164375031,NA,NA,133.60140852133483,NA,NA,NA,1333.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.01124156,roots,NA,3.67548995,0.022960594222693878,134.64843025,0.00000000,29.56957150,MS,50.37146908,NA,NA,1.14200692,1,0.05877919,0.00549104,803.62079779,55.93607274,NA,1.26890065,0.00282286,NA,99.08373600687791,0.59195633,190.81024265101823,0.56453334,16.62950997,118.62611947621946,NA,336.28137067,NA,1333.00000000,10.18284672,23.09317253,0.29487008,0.00058793,NA,1.68797006,1.41834671,36.24897183,NA,NA,12.82453129,0.60926861,NA,29.457090828976867,NA,NA,10.07429382,1.45916951
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.03184628931939045,521.49929456,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00730099,1114.62012618,NA,NA,NA,NA,NA,NA,NA,584.9091924025297,NA,NA,130.22380148196746,NA,NA,NA,1334.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.96864205,roots,NA,3.59557558,0.022418884835715996,136.12827481,0.00000000,28.81908004,MS,47.78604328,NA,NA,1.13234551,1,0.05967816,0.00554728,784.66096925,58.18552383,NA,1.26390161,0.00282688,NA,102.9216527599091,0.61508909,192.63275273133186,0.56533802,16.90230235,115.66250860929267,NA,338.04860135,NA,1334.00000000,9.92440065,22.35774079,0.28738612,0.00058729,NA,1.65804899,1.41477264,36.21588951,NA,NA,12.95131677,0.59928129,NA,29.89769239892182,NA,NA,9.55720866,1.42744351
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.031075872166464995,519.72683842,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00727618,1087.65552583,NA,NA,NA,NA,NA,NA,NA,582.3344204965707,NA,NA,126.94554209067822,NA,NA,NA,1335.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.92246734,roots,NA,3.51524669,0.021873769752141982,137.11827983,0.00000000,28.03007478,MS,45.63370040,NA,NA,1.12048026,1,0.06055080,0.00559515,765.58194132,60.33567755,NA,1.25845523,0.00283080,NA,106.5774139904155,0.63712112,193.76544386093622,0.56612067,17.16823333,112.6941620921791,NA,339.31812447,NA,1335.00000000,9.65269162,21.80567126,0.27951810,0.00058664,NA,1.63462960,1.41062630,36.18507983,NA,NA,13.03123784,0.58737376,NA,30.326101992526716,NA,NA,9.12674008,1.39555294
NA,xylem,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,phloem,NA,NA,0.0303266498214869,518.28925930,NA,NA,MS,NA,NA,NA,NA,1,NA,0.00725605,1061.43274375,NA,NA,NA,NA,NA,NA,NA,580.1581370214622,NA,NA,123.76431053032437,NA,NA,NA,1336.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.87390964,roots,NA,3.43526075,0.02133111480399901,137.74179735,0.00000000,27.21376706,MS,43.78580246,NA,NA,1.10703216,1,0.06139380,0.00563641,746.58901814,62.38795818,NA,1.25263856,0.00283460,NA,110.05486087355328,0.65807060,194.38564476182145,0.56688053,17.42634640,109.75108141000362,NA,340.21301980,NA,1336.00000000,9.37158047,21.38026291,0.27137781,0.00058600,NA,1.61565064,1.40599090,36.15644987,NA,NA,13.07615227,0.57385829,NA,30.74077409146058,NA,NA,8.75716049,1.36379852
