xylem_water_potential,axis,Ksoil,mstruct,SRWC,Tsoil,organ,proteins,Tr,soil_water_potential,total_water_potential,plant,age,amino_acids,t,sucrose,green_area
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.89355419,448,1542.10816282,NA
NA,MS,NA,0.07108607,NA,NA,roots,NA,NA,NA,NA,1,NA,1.57126740,448,801.34529938,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00055331,1,NA,NA,448,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.46051426,449,1534.60908927,NA
NA,MS,NA,0.07120359,NA,NA,roots,NA,NA,NA,NA,1,NA,1.59466805,449,795.81736534,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00055362,1,NA,NA,449,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.15242363,450,1526.50175880,NA
NA,MS,NA,0.07132127,NA,NA,roots,NA,NA,NA,NA,1,NA,1.61932700,450,790.75910031,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00055465,1,NA,NA,450,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.36880663,451,1519.68221834,NA
NA,MS,NA,0.07143910,NA,NA,roots,NA,NA,NA,NA,1,NA,1.52954013,451,786.08365106,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057003,1,NA,NA,451,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.42806311,452,1526.86446915,NA
NA,MS,NA,0.07155710,NA,NA,roots,NA,NA,NA,NA,1,NA,1.42031585,452,783.54870775,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00135593,1,NA,NA,452,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.02717319,453,1552.16074613,NA
NA,MS,NA,0.07167527,NA,NA,roots,NA,NA,NA,NA,1,NA,1.19556474,453,785.38568738,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00176677,1,NA,NA,453,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.89132778,454,1586.73877440,NA
NA,MS,NA,0.07179364,NA,NA,roots,NA,NA,NA,NA,1,NA,0.99596797,454,792.79537925,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00333111,1,NA,NA,454,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.83353463,455,1623.66163959,NA
NA,MS,NA,0.07191224,NA,NA,roots,NA,NA,NA,NA,1,NA,0.88615004,455,804.94376910,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00444927,1,NA,NA,455,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.97748025,456,1664.91170053,NA
NA,MS,NA,0.07203109,NA,NA,roots,NA,NA,NA,NA,1,NA,0.80273338,456,820.72098457,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00496337,1,NA,NA,456,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.38524301,457,1711.66460061,NA
NA,MS,NA,0.07215021,NA,NA,roots,NA,NA,NA,NA,1,NA,0.73091178,457,839.90065546,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00594132,1,NA,NA,457,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.26743498,458,1750.43593789,NA
NA,MS,NA,0.07226962,NA,NA,roots,NA,NA,NA,NA,1,NA,0.79775312,458,860.68480375,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00726617,1,NA,NA,458,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.78542728,459,1782.64346211,NA
NA,MS,NA,0.07238932,NA,NA,roots,NA,NA,NA,NA,1,NA,0.89084911,459,880.78054533,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00580276,1,NA,NA,459,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.88513403,460,1805.14783049,NA
NA,MS,NA,0.07250930,NA,NA,roots,NA,NA,NA,NA,1,NA,1.01317891,460,898.49423348,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00488758,1,NA,NA,460,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.44891666,461,1807.62541301,NA
NA,MS,NA,0.07262954,NA,NA,roots,NA,NA,NA,NA,1,NA,1.19897837,461,911.19573482,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00363109,1,NA,NA,461,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.79827218,462,1799.19703709,NA
NA,MS,NA,0.07275003,NA,NA,roots,NA,NA,NA,NA,1,NA,1.33837955,462,917.20868221,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00183108,1,NA,NA,462,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.87659477,463,1785.68897132,NA
NA,MS,NA,0.07287074,NA,NA,roots,NA,NA,NA,NA,1,NA,1.43398403,463,917.96961222,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00115540,1,NA,NA,463,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.32177386,464,1772.35413752,NA
NA,MS,NA,0.07299164,NA,NA,roots,NA,NA,NA,NA,1,NA,1.49608547,464,914.27171998,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00080993,1,NA,NA,464,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.75590821,465,1760.42624198,NA
NA,MS,NA,0.07311272,NA,NA,roots,NA,NA,NA,NA,1,NA,1.53781844,465,909.30757716,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056513,1,NA,NA,465,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.18679714,466,1749.40115561,NA
NA,MS,NA,0.07323398,NA,NA,roots,NA,NA,NA,NA,1,NA,1.57007866,466,903.81513955,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056557,1,NA,NA,466,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.61763872,467,1738.65891634,NA
NA,MS,NA,0.07335541,NA,NA,roots,NA,NA,NA,NA,1,NA,1.59710008,467,898.07417316,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00055795,1,NA,NA,467,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.05098136,468,1727.78528215,NA
NA,MS,NA,0.07347701,NA,NA,roots,NA,NA,NA,NA,1,NA,1.61991435,468,892.13851096,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056003,1,NA,NA,468,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.49296936,469,1717.05365576,NA
NA,MS,NA,0.07359878,NA,NA,roots,NA,NA,NA,NA,1,NA,1.64022288,469,886.12457301,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00055494,1,NA,NA,469,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.94586798,470,1706.36780551,NA
NA,MS,NA,0.07372073,NA,NA,roots,NA,NA,NA,NA,1,NA,1.65878300,470,880.08501956,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056315,1,NA,NA,470,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.40784825,471,1695.38092939,NA
NA,MS,NA,0.07384284,NA,NA,roots,NA,NA,NA,NA,1,NA,1.67482971,471,873.93787904,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056420,1,NA,NA,471,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.87870186,472,1683.91649455,NA
NA,MS,NA,0.07396512,NA,NA,roots,NA,NA,NA,NA,1,NA,1.68750818,472,867.58390706,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056345,1,NA,NA,472,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.37244128,473,1673.41064835,NA
NA,MS,NA,0.07408756,NA,NA,roots,NA,NA,NA,NA,1,NA,1.70090309,473,861.39219551,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056822,1,NA,NA,473,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.00254818,474,1662.93753248,NA
NA,MS,NA,0.07421017,NA,NA,roots,NA,NA,NA,NA,1,NA,1.71205832,474,855.32638640,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00056603,1,NA,NA,474,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.23322315,475,1653.60062130,NA
NA,MS,NA,0.07433295,NA,NA,roots,NA,NA,NA,NA,1,NA,1.59601695,475,849.28970746,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00058154,1,NA,NA,475,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.22266282,476,1658.94538842,NA
NA,MS,NA,0.07445589,NA,NA,roots,NA,NA,NA,NA,1,NA,1.45875337,476,845.43146458,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00137846,1,NA,NA,476,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.78139150,477,1682.50985050,NA
NA,MS,NA,0.07457901,NA,NA,roots,NA,NA,NA,NA,1,NA,1.20004467,477,846.03903419,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00179418,1,NA,NA,477,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.61287607,478,1715.51716164,NA
NA,MS,NA,0.07470233,NA,NA,roots,NA,NA,NA,NA,1,NA,0.97104003,478,852.28181369,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00338012,1,NA,NA,478,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.51326243,479,1750.82519934,NA
NA,MS,NA,0.07482588,NA,NA,roots,NA,NA,NA,NA,1,NA,0.83789679,479,863.16502903,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00451617,1,NA,NA,479,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.61964103,480,1791.11786930,NA
NA,MS,NA,0.07494968,NA,NA,roots,NA,NA,NA,NA,1,NA,0.74061669,480,877.69756900,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00504230,1,NA,NA,480,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.98711640,481,1837.35527098,NA
NA,MS,NA,0.07507375,NA,NA,roots,NA,NA,NA,NA,1,NA,0.66214545,481,895.63932993,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00603362,1,NA,NA,481,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.78509682,482,1875.16232505,NA
NA,MS,NA,0.07519810,NA,NA,roots,NA,NA,NA,NA,1,NA,0.71695245,482,915.15189059,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00738098,1,NA,NA,482,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.19950560,483,1906.25735650,NA
NA,MS,NA,0.07532273,NA,NA,roots,NA,NA,NA,NA,1,NA,0.79456703,483,933.75575632,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00589756,1,NA,NA,483,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,21.17526296,484,1927.19204340,NA
NA,MS,NA,0.07544765,NA,NA,roots,NA,NA,NA,NA,1,NA,0.89755065,484,949.75457684,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00496974,1,NA,NA,484,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,20.60224503,485,1927.73902516,NA
NA,MS,NA,0.07557282,NA,NA,roots,NA,NA,NA,NA,1,NA,1.05661640,485,960.61239795,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00369077,1,NA,NA,485,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.81835508,486,1917.82962324,NA
NA,MS,NA,0.07569824,NA,NA,roots,NA,NA,NA,NA,1,NA,1.17647142,486,965.00977898,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00186585,1,NA,NA,486,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.75371765,487,1901.65874894,NA
NA,MS,NA,0.07582388,NA,NA,roots,NA,NA,NA,NA,1,NA,1.25535091,487,964.01638605,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00118123,1,NA,NA,487,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.12954898,488,1888.08245221,NA
NA,MS,NA,0.07594971,NA,NA,roots,NA,NA,NA,NA,1,NA,1.31464791,488,959.35023447,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00083099,1,NA,NA,488,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.49166675,489,1875.33140533,NA
NA,MS,NA,0.07607573,NA,NA,roots,NA,NA,NA,NA,1,NA,1.35738314,489,953.57887218,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057565,1,NA,NA,489,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.85057905,490,1862.86344471,NA
NA,MS,NA,0.07620193,NA,NA,roots,NA,NA,NA,NA,1,NA,1.39068884,490,947.21652569,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057618,1,NA,NA,490,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.21441741,491,1850.52774518,NA
NA,MS,NA,0.07632831,NA,NA,roots,NA,NA,NA,NA,1,NA,1.41850865,491,940.54331698,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057673,1,NA,NA,491,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.58849712,492,1838.18383099,NA
NA,MS,NA,0.07645487,NA,NA,roots,NA,NA,NA,NA,1,NA,1.44258770,492,933.68538376,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057742,1,NA,NA,492,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.97638953,493,1825.83452390,NA
NA,MS,NA,0.07658160,NA,NA,roots,NA,NA,NA,NA,1,NA,1.46392628,493,926.71133872,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057803,1,NA,NA,493,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.37960778,494,1813.25239536,NA
NA,MS,NA,0.07670850,NA,NA,roots,NA,NA,NA,NA,1,NA,1.48236643,494,919.59389020,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057865,1,NA,NA,494,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.80242031,495,1800.87967686,NA
NA,MS,NA,0.07683558,NA,NA,roots,NA,NA,NA,NA,1,NA,1.49953708,495,912.46446560,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057928,1,NA,NA,495,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.24405468,496,1788.42464087,NA
NA,MS,NA,0.07696283,NA,NA,roots,NA,NA,NA,NA,1,NA,1.51534299,496,905.30957768,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00057993,1,NA,NA,496,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.70525896,497,1775.90384007,NA
NA,MS,NA,0.07709025,NA,NA,roots,NA,NA,NA,NA,1,NA,1.52989240,497,898.12647640,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00058059,1,NA,NA,497,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.31047646,498,1763.21986127,NA
NA,MS,NA,0.07721784,NA,NA,roots,NA,NA,NA,NA,1,NA,1.54081775,498,890.90325056,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00058105,1,NA,NA,498,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.65122209,499,1751.26203135,NA
NA,MS,NA,0.07734559,NA,NA,roots,NA,NA,NA,NA,1,NA,1.43141824,499,883.46809710,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059706,1,NA,NA,499,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.63464269,500,1755.46224315,NA
NA,MS,NA,0.07747352,NA,NA,roots,NA,NA,NA,NA,1,NA,1.29945011,500,878.31658854,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00140709,1,NA,NA,500,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.23053120,501,1778.56404861,NA
NA,MS,NA,0.07760162,NA,NA,roots,NA,NA,NA,NA,1,NA,1.05425834,501,877.79283702,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00184537,1,NA,NA,501,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.12099767,502,1811.97712868,NA
NA,MS,NA,0.07772993,NA,NA,roots,NA,NA,NA,NA,1,NA,0.84205450,502,883.22632288,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00348093,1,NA,NA,502,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.06992933,503,1847.93342204,NA
NA,MS,NA,0.07785847,NA,NA,roots,NA,NA,NA,NA,1,NA,0.72159292,503,893.46141945,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00465590,1,NA,NA,503,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.21129531,504,1889.21900813,NA
NA,MS,NA,0.07798726,NA,NA,roots,NA,NA,NA,NA,1,NA,0.63697188,504,907.40702883,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00519911,1,NA,NA,504,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.62050056,505,1937.44318282,NA
NA,MS,NA,0.07811633,NA,NA,roots,NA,NA,NA,NA,1,NA,0.57232203,505,925.06561149,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00621622,1,NA,NA,505,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.41127744,506,1976.65422920,NA
NA,MS,NA,0.07824569,NA,NA,roots,NA,NA,NA,NA,1,NA,0.62729172,506,944.40895954,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00761078,1,NA,NA,506,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.78700189,507,2008.64227427,NA
NA,MS,NA,0.07837534,NA,NA,roots,NA,NA,NA,NA,1,NA,0.69720692,507,962.71390665,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00608051,1,NA,NA,507,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.72812100,508,2030.30453022,NA
NA,MS,NA,0.07850527,NA,NA,roots,NA,NA,NA,NA,1,NA,0.78791561,508,978.41805121,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00512405,1,NA,NA,508,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,19.07964061,509,2029.96865464,NA
NA,MS,NA,0.07863548,NA,NA,roots,NA,NA,NA,NA,1,NA,0.93231801,509,988.83223252,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00383928,1,NA,NA,509,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,18.21149757,510,2017.91910963,NA
NA,MS,NA,0.07876594,NA,NA,roots,NA,NA,NA,NA,1,NA,1.03879642,510,992.30132583,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00193380,1,NA,NA,510,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,17.05917409,511,2000.15083651,NA
NA,MS,NA,0.07889663,NA,NA,roots,NA,NA,NA,NA,1,NA,1.10982324,511,990.25247870,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00121976,1,NA,NA,511,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.38483640,512,1984.32420286,NA
NA,MS,NA,0.07902751,NA,NA,roots,NA,NA,NA,NA,1,NA,1.16578176,512,984.56691283,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00085495,1,NA,NA,512,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.70497136,513,1969.42089170,NA
NA,MS,NA,0.07915859,NA,NA,roots,NA,NA,NA,NA,1,NA,1.20614743,513,977.67103564,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059231,1,NA,NA,513,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,15.03225469,514,1955.22763196,NA
NA,MS,NA,0.07928984,NA,NA,roots,NA,NA,NA,NA,1,NA,1.23901418,514,970.25503341,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059312,1,NA,NA,514,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.37134246,515,1941.13663224,NA
NA,MS,NA,0.07942128,NA,NA,roots,NA,NA,NA,NA,1,NA,1.26728170,515,962.55805211,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059388,1,NA,NA,515,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.72602945,516,1926.89735417,NA
NA,MS,NA,0.07955290,NA,NA,roots,NA,NA,NA,NA,1,NA,1.29218374,516,954.65405151,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059463,1,NA,NA,516,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.10297609,517,1912.85675188,NA
NA,MS,NA,0.07968469,NA,NA,roots,NA,NA,NA,NA,1,NA,1.31528259,517,946.69039638,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059543,1,NA,NA,517,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.50009464,518,1898.58592879,NA
NA,MS,NA,0.07981666,NA,NA,roots,NA,NA,NA,NA,1,NA,1.33689745,518,938.60359220,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059617,1,NA,NA,518,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.92106612,519,1884.24964110,NA
NA,MS,NA,0.07994880,NA,NA,roots,NA,NA,NA,NA,1,NA,1.35717470,519,930.45638016,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059694,1,NA,NA,519,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,11.36699506,520,1870.60121942,NA
NA,MS,NA,0.08008112,NA,NA,roots,NA,NA,NA,NA,1,NA,1.37613828,520,922.43139795,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059777,1,NA,NA,520,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.83902692,521,1856.00592838,NA
NA,MS,NA,0.08021361,NA,NA,roots,NA,NA,NA,NA,1,NA,1.39374784,521,914.28761571,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059864,1,NA,NA,521,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,10.47411933,522,1841.38243358,NA
NA,MS,NA,0.08034627,NA,NA,roots,NA,NA,NA,NA,1,NA,1.40810169,522,906.05356097,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00059946,1,NA,NA,522,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.01283789,523,1827.95477305,NA
NA,MS,NA,0.08047910,NA,NA,roots,NA,NA,NA,NA,1,NA,1.30489228,523,897.49897520,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00061647,1,NA,NA,523,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.03935121,524,1831.23519289,NA
NA,MS,NA,0.08061209,NA,NA,roots,NA,NA,NA,NA,1,NA,1.17670776,524,891.45537067,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00146616,1,NA,NA,524,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,12.73918478,525,1855.44160965,NA
NA,MS,NA,0.08074526,NA,NA,roots,NA,NA,NA,NA,1,NA,0.93895013,525,890.23462379,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00190995,1,NA,NA,525,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,13.75637171,526,1891.06607030,NA
NA,MS,NA,0.08087864,NA,NA,roots,NA,NA,NA,NA,1,NA,0.73776716,526,895.34218213,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00360996,1,NA,NA,526,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,14.81327295,527,1929.60138757,NA
NA,MS,NA,0.08101226,NA,NA,roots,NA,NA,NA,NA,1,NA,0.62879379,527,905.59026802,NA
NA,MS,NA,NA,NA,NA,xylem,NA,NA,-0.11900251,-0.00483391,1,NA,NA,527,NA,NA
NA,MS,NA,NA,NA,NA,phloem,NA,NA,NA,NA,1,NA,16.06188904,528,1973.64903185,NA
