xylem_water_potential,axis,total_water_influx,Growth,mstruct,delta_plant_water_content,LAI_turgor,Tr,plant_WC_DM,plant_water_content,plant,t,Total_Transpiration_turgor,green_area
-0.00117898,MS,0.06786085,0.00007394,0.87315558,0.00007353,0.00000000,NA,88.26797309,0.41140500,1,1267,0.06786126,0.00421218
-0.00244565,MS,0.08253037,0.00007347,0.87453003,0.00007296,0.00000000,NA,88.27225063,0.41157500,1,1268,0.08253088,0.00421253
-0.00297374,MS,0.13581131,0.00007313,0.87588244,0.00007220,0.00000000,NA,88.27328953,0.41161631,1,1269,0.13581224,0.00421389
-0.00489184,MS,0.16570376,0.00007255,0.87725298,0.00007155,0.00000000,NA,88.27624050,0.41173368,1,1270,0.16570477,0.00421492
-0.00596795,MS,0.18031175,0.00007212,0.87864331,0.00007099,0.00000000,NA,88.28000302,0.41188342,1,1271,0.18031289,0.00421617
-0.00649382,MS,0.20641344,0.00007179,0.87999923,0.00007055,0.00000000,NA,88.28196247,0.41196143,1,1272,0.20641468,0.00421740
-0.00743347,MS,0.24031199,0.00007139,0.88135254,0.00006993,0.00000000,NA,88.28308516,0.41200615,1,1273,0.24031344,0.00421829
-0.00865380,MS,0.19389127,0.00007094,0.88276327,0.00006984,0.00000000,NA,88.28992638,0.41227879,1,1274,0.19389237,0.00421911
-0.00698264,MS,0.17697192,0.00007100,0.88415248,0.00006991,0.00000000,NA,88.29259770,0.41238534,1,1275,0.17697300,0.00422051
-0.00637354,MS,0.13718881,0.00007087,0.88555276,0.00007006,0.00000000,NA,88.29605978,0.41252350,1,1276,0.13718962,0.00422131
-0.00494135,MS,0.08310881,0.00007088,0.88696259,0.00007038,0.00000000,NA,88.29985157,0.41267491,1,1277,0.08310931,0.00422204
-0.00299447,MS,0.06008228,0.00007096,0.88835441,0.00007063,0.00000000,NA,88.29993901,0.41267841,1,1278,0.06008261,0.00422276
-0.00216552,MS,0.04701675,0.00007089,0.88974743,0.00007064,0.00000000,NA,88.29950230,0.41266096,1,1279,0.04701699,0.00422299
-0.00169515,MS,0.03220124,0.00007073,0.89114188,0.00007056,0.00000000,NA,88.29908122,0.41264414,1,1280,0.03220141,0.00422327
-0.00116179,MS,0.03220542,0.00007059,0.89253322,0.00007042,0.00000000,NA,88.29909701,0.41264477,1,1281,0.03220559,0.00422358
-0.00116194,MS,0.03221015,0.00007036,0.89390836,0.00007020,0.00000000,NA,88.29948015,0.41266008,1,1282,0.03221030,0.00422407
-0.00116210,MS,0.03221582,0.00007013,0.89530866,0.00006995,0.00000000,NA,88.30013385,0.41268619,1,1283,0.03221600,0.00422465
-0.00116229,MS,0.03222243,0.00006990,0.89670012,0.00006973,0.00000000,NA,88.30095944,0.41271917,1,1284,0.03222260,0.00422533
-0.00116252,MS,0.03222881,0.00006967,0.89809085,0.00006950,0.00000000,NA,88.30190239,0.41275685,1,1285,0.03222898,0.00422598
-0.00116275,MS,0.03223526,0.00006944,0.89946443,0.00006925,0.00000000,NA,88.30291828,0.41279744,1,1286,0.03223545,0.00422667
-0.00116297,MS,0.03224117,0.00006921,0.90083745,0.00006903,0.00000000,NA,88.30398881,0.41284023,1,1287,0.03224134,0.00422727
-0.00116317,MS,0.03224820,0.00006898,0.90220981,0.00006880,0.00000000,NA,88.30509271,0.41288436,1,1288,0.03224837,0.00422790
-0.00116342,MS,0.03225455,0.00006876,0.90358181,0.00006859,0.00000000,NA,88.30622433,0.41292961,1,1289,0.03225472,0.00422855
-0.00116364,MS,0.03284357,0.00006853,0.90495239,0.00006834,0.00000000,NA,88.30733903,0.41297419,1,1290,0.03284376,0.00422923
-0.00118484,MS,0.06808489,0.00006831,0.90630943,0.00006788,0.00000000,NA,88.30625631,0.41293089,1,1291,0.06808531,0.00422992
-0.00245352,MS,0.08232435,0.00006787,0.90758558,0.00006735,0.00000000,NA,88.31015115,0.41308669,1,1292,0.08232488,0.00422455
-0.00296612,MS,0.13465339,0.00006757,0.90883731,0.00006666,0.00000000,NA,88.31093664,0.41311812,1,1293,0.13465430,0.00422013
-0.00484995,MS,0.16306814,0.00006701,0.91011490,0.00006601,0.00000000,NA,88.31353019,0.41322194,1,1294,0.16306913,0.00421499
-0.00587287,MS,0.17688237,0.00006666,0.91140116,0.00006553,0.00000000,NA,88.31703989,0.41336250,1,1295,0.17688349,0.00421049
-0.00637016,MS,0.20136949,0.00006636,0.91266227,0.00006512,0.00000000,NA,88.31888104,0.41343627,1,1296,0.20137074,0.00420614
-0.00725169,MS,0.23329284,0.00006600,0.91394996,0.00006456,0.00000000,NA,88.31985040,0.41347512,1,1297,0.23329428,0.00420137
-0.00840092,MS,0.18840294,0.00006561,0.91526563,0.00006452,0.00000000,NA,88.32637918,0.41373695,1,1298,0.18840403,0.00419675
-0.00678487,MS,0.17315733,0.00006565,0.91654713,0.00006455,0.00000000,NA,88.32874944,0.41383208,1,1299,0.17315842,0.00419251
-0.00623603,MS,0.13406503,0.00006553,0.91787004,0.00006472,0.00000000,NA,88.33230464,0.41397484,1,1300,0.13406584,0.00418760
-0.00482870,MS,0.08240935,0.00006554,0.91920269,0.00006504,0.00000000,NA,88.33582035,0.41411610,1,1301,0.08240986,0.00418292
-0.00296910,MS,0.06011021,0.00006561,0.92054077,0.00006528,0.00000000,NA,88.33585396,0.41411745,1,1302,0.06011054,0.00417819
-0.00216633,MS,0.04730980,0.00006551,0.92185231,0.00006524,0.00000000,NA,88.33547141,0.41410207,1,1303,0.04731008,0.00417318
-0.00170551,MS,0.03240356,0.00006540,0.92318066,0.00006523,0.00000000,NA,88.33518521,0.41409057,1,1304,0.03240374,0.00416803
-0.00116852,MS,0.03241541,0.00006528,0.92448274,0.00006510,0.00000000,NA,84.40785698,0.29601692,1,1305,0.03241559,0.00416339
-0.00116930,MS,0.03241621,0.00006507,0.92579605,0.00006489,0.00000000,NA,84.40866553,0.29603510,1,1306,0.03241639,0.00415987
-0.00116933,MS,0.03243830,0.00006486,0.92710849,0.00006468,0.00000000,NA,84.40994411,0.29606387,1,1307,0.03243848,0.00415631
-0.00117011,MS,0.03245958,0.00006466,0.92840487,0.00006447,0.00000000,NA,84.41151668,0.29609925,1,1308,0.03245976,0.00415279
-0.00117087,MS,0.03247953,0.00006445,0.92970025,0.00006374,0.00000000,NA,84.41328037,0.29613894,1,1309,0.03248024,0.00414919
-0.00117158,MS,0.03250075,0.00006425,0.93101062,0.00006407,0.00000000,NA,84.41517205,0.29618152,1,1310,0.03250092,0.00414561
-0.00117234,MS,0.03252213,0.00006405,0.93231099,0.00006387,0.00000000,NA,84.41714725,0.29622600,1,1311,0.03252230,0.00414217
-0.00117310,MS,0.03254287,0.00006385,0.93361953,0.00006367,0.00000000,NA,84.41918443,0.29627188,1,1312,0.03254304,0.00413866
-0.00117384,MS,0.03256421,0.00006364,0.93491055,0.00006307,0.00000000,NA,84.42125883,0.29631861,1,1313,0.03256479,0.00413524
-0.00117460,MS,0.03314896,0.00006345,0.93621520,0.00006324,0.00000000,NA,84.42198041,0.29633487,1,1314,0.03314916,0.00413170
-0.00119565,MS,0.06785759,0.00006324,0.93749246,0.00006277,0.00000000,NA,84.41873467,0.29626175,1,1315,0.06785806,0.00412818
-0.00244515,MS,0.08138601,0.00006286,0.93881307,0.00006231,0.00000000,NA,84.42522755,0.29640805,1,1316,0.08138656,0.00412439
-0.00293216,MS,0.13113522,0.00006259,0.94008653,0.00006165,0.00000000,NA,84.42713141,0.29645097,1,1317,0.13113616,0.00412170
-0.00472312,MS,0.15643775,0.00006212,0.94140580,0.00006112,0.00000000,NA,84.43314398,0.29658660,1,1318,0.15643875,0.00411856
-0.00563400,MS,0.16990999,0.00006180,0.94270532,0.00006069,0.00000000,NA,84.44020227,0.29674594,1,1319,0.16991110,0.00411588
-0.00611898,MS,0.19128539,0.00006153,0.94401762,0.00006033,0.00000000,NA,84.44369261,0.29682479,1,1320,0.19128659,0.00411309
-0.00688849,MS,0.22138574,0.00006123,0.94531856,0.00005983,0.00000000,NA,84.44547524,0.29686507,1,1321,0.22138714,0.00411008
-0.00797209,MS,0.17891438,0.00006088,0.94670851,0.00005983,0.00000000,NA,84.45685928,0.29712255,1,1322,0.17891544,0.00410690
-0.00644311,MS,0.16591084,0.00006092,0.94802669,0.00005985,0.00000000,NA,84.46062281,0.29720776,1,1323,0.16591192,0.00410459
-0.00597498,MS,0.12869359,0.00006080,0.94937822,0.00006002,0.00000000,NA,84.46674164,0.29734637,1,1324,0.12869438,0.00410130
-0.00463516,MS,0.08105975,0.00006082,0.95076163,0.00006031,0.00000000,NA,84.47264433,0.29748019,1,1325,0.08106026,0.00409816
-0.00292034,MS,0.06019803,0.00006089,0.95210783,0.00006053,0.00000000,NA,84.47261753,0.29747959,1,1326,0.06019839,0.00409510
-0.00216932,MS,0.04806675,0.00006082,0.95346908,0.00006056,0.00000000,NA,84.47203245,0.29746632,1,1327,0.04806700,0.00409138
-0.00173259,MS,0.03299145,0.00006070,0.95483097,0.00006052,0.00000000,NA,84.47171803,0.29745919,1,1328,0.03299162,0.00408782
-0.00118988,MS,0.03296907,0.00006060,0.95616359,0.00006041,0.00000000,NA,84.47175399,0.29746000,1,1329,0.03296925,0.00408428
-0.00118907,MS,0.03296487,0.00006042,0.95749526,0.00006023,0.00000000,NA,84.47240201,0.29747470,1,1330,0.03296505,0.00408070
-0.00118891,MS,0.03298622,0.00006024,0.95881554,0.00006005,0.00000000,NA,84.47348404,0.29749924,1,1331,0.03298641,0.00407717
-0.00118967,MS,0.03300748,0.00006006,0.96014560,0.00005988,0.00000000,NA,84.47485017,0.29753023,1,1332,0.03300766,0.00407361
-0.00119043,MS,0.03303171,0.00005989,0.96147351,0.00005969,0.00000000,NA,84.47546241,0.29754412,1,1333,0.03303191,0.00407016
-0.00119130,MS,0.03306973,0.00005971,0.96278460,0.00005951,0.00000000,NA,84.47558819,0.29754697,1,1334,0.03306993,0.00406665
-0.00119266,MS,0.03309078,0.00005954,0.96409428,0.00005934,0.00000000,NA,84.47585603,0.29755305,1,1335,0.03309097,0.00406299
-0.00119341,MS,0.03310055,0.00005937,0.96541789,0.00005917,0.00000000,NA,84.47620904,0.29756106,1,1336,0.03310075,0.00405934
-0.00119376,MS,0.03312328,0.00005920,0.96673967,0.00005900,0.00000000,NA,84.47663683,0.29757077,1,1337,0.03312348,0.00405581
-0.00119457,MS,0.03369979,0.00005903,0.96805875,0.00005883,0.00000000,NA,84.47706159,0.29758041,1,1338,0.03369999,0.00405229
-0.00121532,MS,0.06763246,0.00005885,0.96934343,0.00005841,0.00000000,NA,84.47356391,0.29750105,1,1339,0.06763290,0.00404876
-0.00243689,MS,0.07954873,0.00005852,0.97066095,0.00005798,0.00000000,NA,84.47890379,0.29762222,1,1340,0.07954927,0.00404491
-0.00286586,MS,0.12493297,0.00005829,0.97195632,0.00005738,0.00000000,NA,84.48129843,0.29767658,1,1341,0.12493388,0.00404199
-0.00449969,MS,0.14719941,0.00005790,0.97332428,0.00005695,0.00000000,NA,84.48654945,0.29779585,1,1342,0.14720035,0.00403896
-0.00530126,MS,0.19750100,0.00005762,0.97458828,0.00005653,0.00000000,NA,86.12305531,0.33936343,1,1343,0.19750210,0.00608431
-0.00711211,MS,0.25679075,0.00005701,0.97730415,0.00005576,0.00000000,NA,86.17204672,0.34075950,1,1344,0.25679200,0.00684430
-0.00924652,MS,0.28935464,0.00005656,0.97997978,0.00005513,0.00000000,NA,86.16858467,0.34066052,1,1345,0.28935606,0.00685781
-0.01041880,MS,0.23849919,0.00005623,0.98275255,0.00005515,0.00000000,NA,86.17917001,0.34096331,1,1346,0.23850027,0.00685399
-0.00858800,MS,0.22195540,0.00005632,0.98546446,0.00005523,0.00000000,NA,86.18393101,0.34109965,1,1347,0.22195650,0.00685265
-0.00799242,MS,0.17973308,0.00005617,0.98820149,0.00005506,0.00000000,NA,86.19150616,0.34131677,1,1348,0.17973419,0.00684993
-0.00647241,MS,0.12184571,0.00005630,0.99097302,0.00005577,0.00000000,NA,86.19875395,0.34152473,1,1349,0.12184625,0.00684744
-0.00438847,MS,0.09408322,0.00005643,0.99371893,0.00005604,0.00000000,NA,86.20037873,0.34157138,1,1350,0.09408361,0.00684534
-0.00338903,MS,0.07586791,0.00005633,0.99646579,0.00005597,0.00000000,NA,86.20297031,0.34164581,1,1351,0.07586827,0.00684186
-0.00273327,MS,0.05181035,0.00005630,0.99920893,0.00005606,0.00000000,NA,86.20285724,0.34164256,1,1352,0.05181059,0.00683798
-0.00186720,MS,0.05189739,0.00005630,1.00192782,0.00005611,0.00000000,NA,86.20083594,0.34158451,1,1353,0.05189758,0.00683416
-0.00187033,MS,0.05191887,0.00005615,1.00464587,0.00005595,0.00000000,NA,86.19477572,0.34141056,1,1354,0.05191906,0.00683021
-0.00187110,MS,0.05193093,0.00005599,1.00736045,0.00005550,0.00000000,NA,86.18930191,0.34125357,1,1355,0.05193142,0.00682523
-0.00187153,MS,0.05194346,0.00005583,1.01008911,0.00005559,0.00000000,NA,86.18456748,0.34111788,1,1356,0.05194371,0.00682037
-0.00187197,MS,0.05195706,0.00005567,1.01279743,0.00005550,0.00000000,NA,86.18032272,0.34099631,1,1357,0.05195723,0.00681580
-0.00187246,MS,0.05197028,0.00005552,1.01550218,0.00005521,0.00000000,NA,86.17643674,0.34088508,1,1358,0.05197058,0.00681122
-0.00187293,MS,0.05198391,0.00005536,1.01820273,0.00005488,0.00000000,NA,86.17281307,0.34078142,1,1359,0.05198439,0.00680670
-0.00187341,MS,0.05199743,0.00005521,1.02091550,0.00005467,0.00000000,NA,86.16940349,0.34068392,1,1360,0.05199797,0.00680224
-0.00187389,MS,0.05201274,0.00005505,1.02360703,0.00005486,0.00000000,NA,86.16617565,0.34059167,1,1361,0.05201293,0.00679795
-0.00187444,MS,0.05286485,0.00005490,1.02628963,0.00005536,0.00000000,NA,86.16295681,0.34049972,1,1362,0.05286438,0.00679354
-0.00190511,MS,0.10493120,0.00005474,1.02890416,0.00005426,0.00000000,NA,86.15363244,0.34023360,1,1363,0.10493168,0.00678908
-0.00377949,MS,0.12096631,0.00005434,1.03165235,0.00005377,0.00000000,NA,84.98735994,0.30955422,1,1364,0.12096688,0.00678882
-0.00435674,MS,0.17835979,0.00005412,1.03433108,0.00005316,0.00000000,NA,84.98832995,0.30957776,1,1365,0.17836075,0.00679476
-0.00642290,MS,0.20594371,0.00005383,1.03712121,0.00005284,0.00000000,NA,84.99345676,0.30970220,1,1366,0.20594470,0.00679708
-0.00741591,MS,0.22166912,0.00005353,1.03985205,0.00005248,0.00000000,NA,84.99529893,0.30974694,1,1367,0.22167018,0.00680017
-0.00798202,MS,0.24521749,0.00005319,1.04260598,0.00005201,0.00000000,NA,84.99521724,0.30974496,1,1368,0.24521867,0.00680226
-0.00882974,MS,0.27958306,0.00005293,1.04532475,0.00005153,0.00000000,NA,84.99310073,0.30969356,1,1369,0.27958446,0.00680405
-0.01006690,MS,0.23055106,0.00005272,1.04816527,0.00005157,0.00000000,NA,85.00440858,0.30996833,1,1370,0.23055222,0.00680525
-0.00830174,MS,0.21616026,0.00005270,1.05095799,0.00005162,0.00000000,NA,85.00934590,0.31008843,1,1371,0.21616133,0.00680860
-0.00778367,MS,0.17502361,0.00005261,1.05379053,0.00005181,0.00000000,NA,85.01793689,0.31029759,1,1372,0.17502441,0.00681110
-0.00630274,MS,0.12048646,0.00005269,1.05659242,0.00005224,0.00000000,NA,85.02804834,0.31054408,1,1373,0.12048691,0.00681402
-0.00433941,MS,0.09407505,0.00005276,1.05943307,0.00005236,0.00000000,NA,85.03245535,0.31065162,1,1374,0.09407544,0.00681688
-0.00338860,MS,0.07660901,0.00005274,1.06226586,0.00005246,0.00000000,NA,85.03508300,0.31071577,1,1375,0.07660930,0.00681925
-0.00275982,MS,0.05234654,0.00005267,1.06510360,0.00005248,0.00000000,NA,85.03067897,0.31060827,1,1376,0.05234673,0.00682127
-0.00188637,MS,0.05231585,0.00005264,1.06789401,0.00005244,0.00000000,NA,85.02425182,0.31045150,1,1377,0.05231605,0.00682170
-0.00188527,MS,0.05232006,0.00005250,1.07069590,0.00005230,0.00000000,NA,85.01944193,0.31033426,1,1378,0.05232025,0.00682149
-0.00188541,MS,0.05232796,0.00005235,1.07347634,0.00005182,0.00000000,NA,85.01432885,0.31020972,1,1379,0.05232849,0.00682174
-0.00188569,MS,0.05233711,0.00005221,1.07626638,0.00005170,0.00000000,NA,85.00918422,0.31008449,1,1380,0.05233762,0.00682210
-0.00188602,MS,0.05234859,0.00005206,1.07894894,0.00005157,0.00000000,NA,85.00465928,0.30997442,1,1381,0.05234908,0.00682273
-0.00188642,MS,0.05235015,0.00005192,1.08157767,0.00005105,0.00000000,NA,85.00071924,0.30987863,1,1382,0.05235101,0.00682274
-0.00188647,MS,0.05234151,0.00005177,1.08420032,0.00005074,0.00000000,NA,84.99715386,0.30979200,1,1383,0.05234255,0.00682236
-0.00188616,MS,0.05233898,0.00005163,1.08681642,0.00005065,0.00000000,NA,84.99389613,0.30971287,1,1384,0.05233997,0.00682204
-0.00188606,MS,0.05233686,0.00005149,1.08942548,0.00005057,0.00000000,NA,84.99088255,0.30963971,1,1385,0.05233779,0.00682176
-0.00188598,MS,0.05313036,0.00005135,1.09202704,0.00005041,0.00000000,NA,84.98788564,0.30956698,1,1386,0.05313129,0.00682152
-0.00191454,MS,0.10398129,0.00005121,1.09462300,0.00005048,0.00000000,NA,84.97776905,0.30932168,1,1387,0.10398201,0.00682127
-0.00374517,MS,0.11896056,0.00005085,1.09720766,0.00005008,0.00000000,NA,84.99396745,0.30971460,1,1388,0.11896133,0.00682018
-0.00428441,MS,0.17403996,0.00005064,1.09980152,0.00004943,0.00000000,NA,84.99252000,0.30967946,1,1389,0.17404117,0.00682432
-0.00626726,MS,0.19961738,0.00005026,1.10238832,0.00004909,0.00000000,NA,85.00288487,0.30993128,1,1390,0.19961855,0.00682526
-0.00718803,MS,0.21432541,0.00005001,1.10495716,0.00004871,0.00000000,NA,85.01162376,0.31014386,1,1391,0.21432671,0.00682753
-0.00771752,MS,0.23898031,0.00004983,1.10754257,0.00004842,0.00000000,NA,85.01751012,0.31028720,1,1392,0.23898172,0.00682944
-0.00860508,MS,0.27149333,0.00004958,1.11013426,0.00004802,0.00000000,NA,85.01835014,0.31030766,1,1393,0.27149490,0.00683064
-0.00977554,MS,0.22516113,0.00004929,1.11273439,0.00004823,0.00000000,NA,85.03248782,0.31065241,1,1394,0.22516219,0.00683066
-0.00810757,MS,0.21139521,0.00004930,1.11534835,0.00004802,0.00000000,NA,85.03939100,0.31082099,1,1395,0.21139649,0.00683205
-0.00761200,MS,0.17294803,0.00004928,1.11796285,0.00004825,0.00000000,NA,85.04912567,0.31105897,1,1396,0.17294906,0.00683290
-0.00622790,MS,0.11967189,0.00004932,1.12059450,0.00004854,0.00000000,NA,85.05975712,0.31131923,1,1397,0.11967267,0.00683372
-0.00430996,MS,0.09378396,0.00004941,1.12325570,0.00004878,0.00000000,NA,85.06145956,0.31136094,1,1398,0.09378459,0.00683480
-0.00337800,MS,0.07687715,0.00004940,1.12592723,0.00004888,0.00000000,NA,85.05497763,0.31120218,1,1399,0.07687767,0.00683502
-0.00276936,MS,0.05244405,0.00004933,1.12860404,0.00004894,0.00000000,NA,85.04532784,0.31096609,1,1400,0.05244444,0.00683355
-0.00188976,MS,0.05242406,0.00004932,1.13128437,0.00004891,0.00000000,NA,85.03725596,0.31076883,1,1401,0.05242446,0.00683121
-0.00188904,MS,0.05240397,0.00004919,1.13396536,0.00004880,0.00000000,NA,85.03056652,0.31060552,1,1402,0.05240436,0.00682964
-0.00188831,MS,0.05239367,0.00004906,1.13662967,0.00004866,0.00000000,NA,85.02509816,0.31047213,1,1403,0.05239407,0.00682842
-0.00188794,MS,0.05238454,0.00004893,1.13929332,0.00004856,0.00000000,NA,85.02046967,0.31035930,1,1404,0.05238492,0.00682734
-0.00188761,MS,0.05237679,0.00004881,1.14195453,0.00004844,0.00000000,NA,85.01646907,0.31026184,1,1405,0.05237716,0.00682641
-0.00188732,MS,0.05236989,0.00004868,1.14460924,0.00004815,0.00000000,NA,85.01289777,0.31017488,1,1406,0.05237042,0.00682560
-0.00188707,MS,0.05236329,0.00004855,1.14726033,0.00004750,0.00000000,NA,85.00846566,0.31006701,1,1407,0.05236434,0.00682487
-0.00188683,MS,0.05235778,0.00004843,1.14990731,0.00004741,0.00000000,NA,85.00390318,0.30995604,1,1408,0.05235880,0.00682420
-0.00188662,MS,0.05235257,0.00004831,1.15255005,0.00004729,0.00000000,NA,84.99962609,0.30985207,1,1409,0.05235359,0.00682356
-0.00188643,MS,0.05314387,0.00004818,1.15518861,0.00004716,0.00000000,NA,84.99548462,0.30975145,1,1410,0.05314489,0.00682296
-0.00191491,MS,0.10403943,0.00004806,1.15784157,0.00004711,0.00000000,NA,84.98427731,0.30947945,1,1411,0.10404038,0.00682238
-0.00374715,MS,0.11909126,0.00004774,1.16047022,0.00004675,0.00000000,NA,84.99705182,0.30978952,1,1412,0.11909224,0.00682105
-0.00428900,MS,0.17399628,0.00004755,1.16311129,0.00004610,0.00000000,NA,84.99644472,0.30977477,1,1413,0.17399773,0.00682413
-0.00626558,MS,0.19921060,0.00004721,1.16574862,0.00004583,0.00000000,NA,85.00724486,0.31003731,1,1414,0.19921198,0.00682493
-0.00717328,MS,0.21370575,0.00004698,1.16838872,0.00004546,0.00000000,NA,85.01847516,0.31031071,1,1415,0.21370727,0.00682685
-0.00769510,MS,0.23785333,0.00004681,1.17103550,0.00004518,0.00000000,NA,85.02521511,0.31047498,1,1416,0.23785496,0.00682863
-0.00856440,MS,0.26994651,0.00004661,1.17368766,0.00004479,0.00000000,NA,85.03057017,0.31060561,1,1417,0.26994833,0.00682912
-0.00971975,MS,0.22401134,0.00004637,1.17635081,0.00004576,0.00000000,NA,85.04896287,0.31105499,1,1418,0.22401196,0.00682942
-0.00806608,MS,0.21045102,0.00004635,1.17903355,0.00004517,0.00000000,NA,85.05650459,0.31123957,1,1419,0.21045220,0.00683113
-0.00757791,MS,0.17254085,0.00004636,1.18172368,0.00004544,0.00000000,NA,85.06582594,0.31146796,1,1420,0.17254176,0.00683176
-0.00621314,MS,0.11957797,0.00004641,1.18442511,0.00004574,0.00000000,NA,85.07534344,0.31170146,1,1421,0.11957864,0.00683231
-0.00430648,MS,0.09373928,0.00004651,1.18717824,0.00004598,0.00000000,NA,85.07523443,0.31169878,1,1422,0.09373981,0.00683260
-0.00337629,MS,0.07681967,0.00004651,1.18995274,0.00004609,0.00000000,NA,85.06955469,0.31155940,1,1423,0.07682010,0.00683175
-0.00276718,MS,0.05239771,0.00004647,1.19274132,0.00004615,0.00000000,NA,85.06094568,0.31134835,1,1424,0.05239803,0.00682999
-0.00188799,MS,0.05237803,0.00004647,1.19554260,0.00004574,0.00000000,NA,85.05218442,0.31113381,1,1425,0.05237875,0.00682772
-0.00188728,MS,0.05235976,0.00004636,1.19835102,0.00004566,0.00000000,NA,85.04409358,0.31093591,1,1426,0.05236046,0.00682587
-0.00188662,MS,0.05234697,0.00004625,1.20116973,0.00004559,0.00000000,NA,85.03728935,0.31076965,1,1427,0.05234764,0.00682435
-0.00188616,MS,0.05233635,0.00004615,1.20398012,0.00004557,0.00000000,NA,85.03123061,0.31062173,1,1428,0.05233693,0.00682308
-0.00188577,MS,0.05232599,0.00004605,1.20681342,0.00004545,0.00000000,NA,85.02583743,0.31049016,1,1429,0.05232658,0.00682185
-0.00188539,MS,0.05231763,0.00004595,1.20965447,0.00004537,0.00000000,NA,85.02091376,0.31037013,1,1430,0.05231820,0.00682084
-0.00188509,MS,0.05230997,0.00004585,1.21250288,0.00004530,0.00000000,NA,85.01637754,0.31025961,1,1431,0.05231052,0.00681991
-0.00188481,MS,0.05230284,0.00004575,1.21535711,0.00004523,0.00000000,NA,85.01216817,0.31015711,1,1432,0.05230335,0.00681905
-0.00188455,MS,0.05229615,0.00004565,1.21821712,0.00004518,0.00000000,NA,85.00821704,0.31006096,1,1433,0.05229662,0.00681823
-0.00188430,MS,0.05308490,0.00004555,1.22108544,0.00004475,0.00000000,NA,85.00390630,0.30995611,1,1434,0.05308570,0.00681744
-0.00191270,MS,0.10386332,0.00004545,1.22396376,0.00004023,0.00000000,NA,84.99170773,0.30965974,1,1435,0.10386854,0.00681667
-0.00374072,MS,0.11867348,0.00004516,1.22682961,0.00004411,0.00000000,NA,85.00154630,0.30989874,1,1436,0.11867454,0.00681506
-0.00427387,MS,0.17271367,0.00004500,1.22971104,0.00004356,0.00000000,NA,85.00151613,0.30989800,1,1437,0.17271510,0.00681725
-0.00621931,MS,0.19730904,0.00004462,1.23216597,0.00004317,0.00000000,NA,85.04367719,0.31092573,1,1438,0.19731050,0.00681899
-0.00710473,MS,0.21144964,0.00004441,1.23463274,0.00004312,0.00000000,NA,85.05563345,0.31121824,1,1439,0.21145092,0.00682082
-0.00761379,MS,0.23533868,0.00004417,1.23714804,0.00004382,0.00000000,NA,85.06305257,0.31139998,1,1440,0.23533904,0.00682210
-0.00847378,MS,0.26670096,0.00004392,1.23961304,0.00004234,0.00000000,NA,85.06864703,0.31153714,1,1441,0.26670255,0.00682302
-0.00960282,MS,0.22136743,0.00004365,1.24208344,0.00004289,0.00000000,NA,85.08778016,0.31200702,1,1442,0.22136819,0.00682341
-0.00797080,MS,0.20820415,0.00004367,1.24455548,0.00004230,0.00000000,NA,85.09727950,0.31224075,1,1443,0.20820552,0.00682524
-0.00749692,MS,0.17098341,0.00004357,1.24701487,0.00004250,0.00000000,NA,85.10832677,0.31251295,1,1444,0.17098448,0.00682596
-0.00615697,MS,0.11906907,0.00004356,1.24951625,0.00004262,0.00000000,NA,85.11911106,0.31277906,1,1445,0.11907001,0.00682643
-0.00428805,MS,0.09359875,0.00004360,1.25201534,0.00004280,0.00000000,NA,85.11934206,0.31278476,1,1446,0.09359954,0.00682720
-0.00337112,MS,0.07675114,0.00004354,1.25451027,0.00004286,0.00000000,NA,85.11347768,0.31264001,1,1447,0.07675182,0.00682658
-0.00276461,MS,0.05235286,0.00004345,1.25701793,0.00004288,0.00000000,NA,85.10422394,0.31241181,1,1448,0.05235343,0.00682499
-0.00188627,MS,0.05235758,0.00004339,1.25953778,0.00004284,0.00000000,NA,85.09575349,0.31220319,1,1449,0.05235813,0.00682302
-0.00188643,MS,0.05234238,0.00004324,1.26205793,0.00004253,0.00000000,NA,85.08871287,0.31202995,1,1450,0.05234309,0.00682152
-0.00188588,MS,0.05233332,0.00004308,1.26457768,0.00004257,0.00000000,NA,85.08286549,0.31188621,1,1451,0.05233383,0.00682038
-0.00188555,MS,0.05232651,0.00004293,1.26709595,0.00004245,0.00000000,NA,85.07779620,0.31176168,1,1452,0.05232699,0.00681952
-0.00188530,MS,0.05232089,0.00004278,1.26959819,0.00004188,0.00000000,NA,85.07332085,0.31165181,1,1453,0.05232179,0.00681885
-0.00188509,MS,0.05231587,0.00004262,1.27209438,0.00004157,0.00000000,NA,85.06881118,0.31154117,1,1454,0.05231692,0.00681822
-0.00188491,MS,0.05231188,0.00004247,1.27459020,0.00004158,0.00000000,NA,85.06415914,0.31142710,1,1455,0.05231278,0.00681767
-0.00188476,MS,0.05228869,0.00004232,1.27708284,0.00004160,0.00000000,NA,85.05979229,0.31132009,1,1456,0.05228941,0.00681724
-0.00188392,MS,0.05228683,0.00004217,1.27955811,0.00004194,0.00000000,NA,85.05571170,0.31122015,1,1457,0.05228706,0.00681689
-0.00188384,MS,0.05307071,0.00004202,1.28203039,0.00004136,0.00000000,NA,85.05155153,0.31111832,1,1458,0.05307136,0.00681650
-0.00191206,MS,0.10369114,0.00004186,1.28453384,0.00004076,0.00000000,NA,85.04013286,0.31083911,1,1459,0.10369224,0.00681635
