R_Nnit_upt,R_grain_growth_starch,Conc_Nitrates,AA_consumption_mstruct,Proteins_N_Mass,S_grain_starch,HATS_LATS,N_exudation,Export_Amino_Acids,C_exudation,Conc_Sucrose,age_from_flowering,sucrose,cytokinins,Nstruct,RGR_Structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Export_cytokinins,Unloading_Sucrose,S_Amino_Acids,structure,sum_respi,sucrose_consumption_mstruct,t,nitrates,WSC_g,axis,regul_transpiration,S_Proteins,mstruct,S_cytokinins,Export_Nitrates,Uptake_Nitrates,plant,amino_acids,S_grain_structure,Conc_Amino_Acids,R_grain_growth_struct,Respi_growth,Conc_cytokinins,Dry_Mass,starch,senesced_mstruct,organ,proteins,synthetized_mstruct,N_tot,R_residual,R_Nnit_red
0.11304809,NA,683.0020426543861,0.01703021,NA,NA,1.62315285,0.26184943,0.19528465,17.06214086,241.0375301483734,NA,102.70431756,9.28238984,0.00017774,NA,14.27158350,2.50708993,0.04268006,85.31070432,1.70369102,NA,0.30990455,1.70778984,21.00000000,24.25184529,0.0029344090731428575,MS,0.00076480,NA,0.03550772,1.50143372,0.33385937,0.28475588,1,1.57618361,NA,35.51190805830394,NA,0.58811005,261.4189207304778,NA,NA,0.00000000,roots,NA,NA,0.00053933,0.07670122,0.11977848
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.7374363665655,NA,220.48621120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.00000000,NA,0.006299606034285715,MS,NA,NA,NA,NA,NA,NA,1,6.12145896,NA,86.2854689623421,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008570,NA,NA
0.11435002,NA,675.8776241516736,0.01699354,NA,NA,1.63976978,0.37344644,0.24348750,26.18697730,241.46907931682014,NA,103.02606667,9.27854639,0.00017797,NA,14.18162439,3.63520481,0.05706509,130.93488652,1.70394119,NA,0.31105805,1.70411252,22.00000000,24.03103169,0.002943601904857143,MS,0.00102299,NA,0.03555530,1.50089027,0.44250330,0.28803530,1,1.46923096,NA,33.05793420390209,NA,0.58684370,260.96099287588635,NA,NA,0.00000000,roots,NA,NA,0.00053497,0.07626764,0.11995660
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.75141319953974,NA,239.89643361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.00000000,NA,0.006854183817428571,MS,NA,NA,NA,NA,NA,NA,1,6.30146971,NA,88.70031157515423,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008822,NA,NA
0.11693876,NA,667.614887854893,0.01702856,NA,NA,1.65868979,0.48885877,0.25652790,36.87300154,245.23294389027737,NA,104.77228316,9.26834574,0.00017821,NA,14.11848301,4.84280026,0.06352131,184.36500771,1.70667098,NA,0.31394669,1.70762403,23.00000000,23.76907950,0.0029934938045714284,MS,0.00113998,NA,0.03560298,1.50413450,0.48773412,0.29455606,1,1.38906102,NA,31.212241671904994,NA,0.58805295,260.3249991995052,NA,NA,0.00000000,roots,NA,NA,0.00053042,0.07635655,0.12030990
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.231661641159,NA,261.04736084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.00000000,NA,0.007458496024000001,MS,NA,NA,NA,NA,NA,NA,1,6.53033668,NA,91.79397083161507,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00009142,NA,NA
0.12112357,NA,657.089760685669,0.01715628,NA,NA,1.68217741,0.59294107,0.29083002,48.75812168,252.7279035541386,NA,108.12009053,9.24597083,0.00017845,NA,14.06141239,6.09864335,0.07589702,243.79060838,1.71194517,NA,0.31915336,1.72043175,24.00000000,23.42592020,0.003089145443714285,MS,0.00136538,NA,0.03565102,1.51074202,0.57573471,0.30509716,1,1.31483413,NA,29.50455005214437,NA,0.59246353,259.34660018142534,NA,NA,0.00000000,roots,NA,NA,0.00052482,0.07687325,0.12084453
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.2140218864207,NA,283.97315724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.00000000,NA,0.008113518778285714,MS,NA,NA,NA,NA,NA,NA,1,6.82450015,NA,95.79366778533559,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00009554,NA,NA
0.12711895,NA,643.6674457586174,0.01737802,NA,NA,1.71148243,0.67579564,0.33470632,61.77557186,264.3061358206386,NA,113.22773365,9.20742906,0.00017870,NA,14.00261432,7.42301497,0.09233255,308.87785930,1.71957688,NA,0.32675586,1.74266819,25.00000000,22.97872184,0.0032350781042857144,MS,0.00166801,NA,0.03569968,1.51966513,0.68991540,0.32019887,1,1.23865803,NA,27.757291493929362,NA,0.60012107,257.9134899808626,NA,NA,0.00000000,roots,NA,NA,0.00051774,0.07776147,0.12154891
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.63722356554206,NA,303.17110487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.00000000,NA,0.008662031567714288,MS,NA,NA,NA,NA,NA,NA,1,7.03656016,NA,98.62607836091347,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00009851,NA,NA
0.13363110,NA,634.8602743167048,0.01768360,NA,NA,1.73152635,0.75525732,0.27461638,71.22421706,279.57788892093316,NA,119.93619685,9.18815648,0.00017894,NA,14.05343613,8.26552202,0.07362770,356.12108530,1.72885182,NA,0.33525983,1.77331149,26.00000000,22.69574057,0.003426748481428571,MS,0.00133289,NA,0.03574919,1.53034052,0.54451614,0.33660227,1,1.27179624,NA,28.460420837507087,NA,0.61067368,257.01719339654966,NA,NA,0.00000000,roots,NA,NA,0.00051449,0.07954237,0.12237401
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.98722337822073,NA,318.26245918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.00000000,NA,0.009093213119428572,MS,NA,NA,NA,NA,NA,NA,1,7.15584862,NA,100.15046848555951,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00010018,NA,NA
0.14032329,NA,629.0952488428675,0.01803892,NA,NA,1.74552274,0.81161411,0.24605545,76.45761275,297.15815472382917,NA,127.65807350,9.18118104,0.00017920,NA,14.15479691,8.59540745,0.06186690,382.28806374,1.73849355,NA,0.34469132,1.80894334,27.00000000,22.52142118,0.0036473735285714286,MS,0.00112083,NA,0.03579970,1.54058824,0.45436945,0.35345916,1,1.35511809,NA,30.282222253259103,NA,0.62294419,256.45972005352,NA,NA,0.00000000,roots,NA,NA,0.00051347,0.08172289,0.12323035
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478.05384059791305,NA,328.39625572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.00000000,NA,0.009382750163428571,MS,NA,NA,NA,NA,NA,NA,1,7.17379058,NA,100.25326889490044,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00010043,NA,NA
0.14649549,NA,627.0547716520585,0.01839597,NA,NA,1.75212184,0.84110554,0.20076915,76.83148204,315.4977639759811,NA,135.73171909,9.19045969,0.00017945,NA,14.30398522,8.39188864,0.04608351,384.15741022,1.74754615,NA,0.35381244,1.84474812,28.00000000,22.48067230,0.0038780491168571426,MS,0.00083404,NA,0.03585121,1.54957397,0.33749794,0.36900628,1,1.48591043,NA,33.15727262761842,NA,0.63527425,256.35005596742764,NA,NA,0.00000000,roots,NA,NA,0.00051498,0.08414430,0.12405025
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.7499902468033,NA,330.05818720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.00000000,NA,0.00943023392,MS,NA,NA,NA,NA,NA,NA,1,7.06548067,NA,98.59103144285275,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00009892,NA,NA
0.15125384,NA,630.0593839675821,0.01872142,NA,NA,1.74865465,0.81959177,0.11388859,69.86336575,332.60266222848963,NA,143.29971506,9.22303860,0.00017972,NA,14.51789567,7.47774604,0.02318808,349.31682876,1.75522450,NA,0.36152134,1.87738355,29.00000000,22.62141900,0.004094277573142858,MS,0.00041819,NA,0.03590363,1.55715903,0.17028020,0.38099203,1,1.68109947,NA,37.45803908964079,NA,0.64651288,256.8831786646643,NA,NA,0.00000000,roots,NA,NA,0.00051996,0.08676849,0.12477748
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473.3434378438648,NA,326.13654447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.00000000,NA,0.009318186984857143,MS,NA,NA,NA,NA,NA,NA,1,6.89367852,NA,96.05039495147619,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00009651,NA,NA
0.15458312,NA,635.1098926740164,0.01899166,NA,NA,1.74107915,0.74401755,0.07814584,59.41599992,346.6318243331375,NA,149.56529577,9.26478047,0.00017998,NA,14.72867068,6.27949872,0.01434612,297.07999961,1.76103695,NA,0.36777616,1.90448344,30.00000000,22.83652574,0.004273294164857143,MS,0.00025756,NA,0.03595681,1.56289053,0.10587241,0.38937813,1,1.87288282,NA,41.66961017954596,NA,0.65584525,257.66413844832175,NA,NA,0.00000000,roots,NA,NA,0.00052591,0.08909189,0.12537610
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.7364599189277,NA,319.30709252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.00000000,NA,0.009123059786285715,MS,NA,NA,NA,NA,NA,NA,1,6.67395736,NA,92.84955253957983,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00009344,NA,NA
0.15655815,NA,641.2604252752526,0.01919704,NA,NA,1.73125701,0.64298990,0.05711810,48.52638634,356.98141922350925,NA,154.26120979,9.31146995,0.00018025,NA,14.91899450,5.07134105,0.00965635,242.63193170,1.76508805,NA,0.37224855,1.92507888,31.00000000,23.09214702,0.004407463136857143,MS,0.00017249,NA,0.03601056,1.56708935,0.07169893,0.39435302,1,2.04400960,NA,45.409115548328046,NA,0.66293768,258.5760940679623,NA,NA,0.00000000,roots,NA,NA,0.00053216,0.09099891,0.12585237
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.4262315219043,NA,313.35521477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.00000000,NA,0.008953006136285715,MS,NA,NA,NA,NA,NA,NA,1,6.53455272,NA,90.7730261332385,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00009148,NA,NA
0.15689641,NA,648.0554012342255,0.01934545,NA,NA,1.72007923,0.48805349,0.04195051,35.15562581,361.9989571987989,NA,156.66469238,9.36131661,0.00018052,NA,15.06925252,3.66558907,0.00670092,175.77812904,1.76702415,NA,0.37443042,1.93996185,32.00000000,23.37193659,0.004476134067999999,MS,0.00011906,NA,0.03606472,1.56966322,0.05008939,0.39520506,1,2.17492217,NA,48.244870222200525,NA,0.66806292,259.5699234598244,NA,NA,0.00000000,roots,NA,NA,0.00053818,0.09227416,0.12617993
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444.6194442113471,NA,307.73381567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.00000000,NA,0.008792394733428572,MS,NA,NA,NA,NA,NA,NA,1,6.39420111,NA,88.68920342775625,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008952,NA,NA
0.15669617,NA,654.8082478730801,0.01942954,NA,NA,1.70891990,0.43326917,0.04408760,30.01828886,365.08616555825125,NA,158.23913610,9.41129064,0.00018079,NA,15.19770551,3.11865265,0.00674192,150.09144432,1.76822304,NA,0.37564353,1.94839471,33.00000000,23.65110423,0.0045211181742857145,MS,0.00011916,NA,0.03611913,1.57163977,0.05072705,0.39470068,1,2.28394561,NA,50.58694625258139,NA,0.67096693,260.56249527604905,NA,NA,0.00000000,roots,NA,NA,0.00054388,0.09327976,0.12645601
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436.57794588173294,NA,302.62112814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.00000000,NA,0.008646317946857144,MS,NA,NA,NA,NA,NA,NA,1,6.25800391,NA,86.67016241643132,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008761,NA,NA
0.15608639,NA,661.4881413844864,0.01949178,NA,NA,1.69784081,0.38726212,0.04588711,25.94649383,366.6371364877429,NA,159.15146141,9.46137306,0.00018107,NA,15.30865289,2.68278129,0.00678284,129.73246916,1.76885802,NA,0.37616775,1.95463586,34.00000000,23.92847358,0.004547184611714285,MS,0.00011924,NA,0.03617370,1.57316676,0.05136014,0.39316471,1,2.37540121,NA,52.53322076536268,NA,0.67311619,261.55392066611927,NA,NA,0.00000000,roots,NA,NA,0.00054932,0.09407055,0.12669257
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.132573575897,NA,297.90857020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.00000000,NA,0.008511673434285712,MS,NA,NA,NA,NA,NA,NA,1,6.12743039,NA,84.73407703801425,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008578,NA,NA
0.15516415,NA,668.0713569819928,0.01953753,NA,NA,1.68688896,0.34888899,0.04741682,22.69307707,366.96287913270277,NA,159.53377968,9.51154935,0.00018134,NA,15.40550106,2.33377392,0.00682403,113.46538536,1.76905246,NA,0.37615580,1.95922374,35.00000000,24.20316303,0.004558107990857143,MS,0.00011934,NA,0.03622841,1.57434025,0.05198949,0.39084169,1,2.45271185,NA,54.16107082811528,NA,0.67469611,262.5439358227424,NA,NA,0.00000000,roots,NA,NA,0.00055452,0.09468880,0.12689812
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422.20452409163914,NA,293.54098857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.00000000,NA,0.008386885387714286,MS,NA,NA,NA,NA,NA,NA,1,6.00316311,NA,82.89064265945669,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008404,NA,NA
0.15400452,NA,674.5437043745578,0.01957049,NA,NA,1.67609451,0.31728127,0.04862908,20.09092858,366.3167835756538,NA,159.49378542,9.56182210,0.00018161,NA,15.49112783,2.05438296,0.00685098,100.45464289,1.76889864,NA,0.37572643,1.96252824,36.00000000,24.47461088,0.004556965297714285,MS,0.00011918,NA,0.03628321,1.57522720,0.05250264,0.38792071,1,2.51876814,NA,55.535728839868355,NA,0.67583408,263.53297020853444,NA,NA,0.00000000,roots,NA,NA,0.00055952,0.09516895,0.12707900
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.5840255330354,NA,289.38397359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.00000000,NA,0.008268113531142856,MS,NA,NA,NA,NA,NA,NA,1,5.88460217,NA,81.12836253525694,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008238,NA,NA
0.15266174,NA,680.8890147440411,0.01959331,NA,NA,1.66549215,0.29070293,0.04976783,17.95884389,364.8825144446765,NA,159.10951622,9.61216652,0.00018189,NA,15.56748642,1.82595896,0.00689298,89.79421945,1.76845896,NA,0.37496733,1.96481748,37.00000000,24.74219268,0.004545986177714286,MS,0.00011928,NA,0.03633807,1.57586891,0.05312234,0.38453838,1,2.57553341,NA,56.70160049776997,NA,0.67662243,264.52055709067656,NA,NA,0.00000000,roots,NA,NA,0.00056434,0.09553467,0.12723952
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.4405872304585,NA,285.53597152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.00000000,NA,0.008158170614857142,MS,NA,NA,NA,NA,NA,NA,1,5.77287527,NA,79.46821729169685,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00008082,NA,NA
0.15118247,NA,687.0983742189769,0.01960777,NA,NA,1.65510204,0.26973899,0.05072190,16.28313865,362.8270726919696,NA,158.45225726,9.66258036,0.00018216,NA,15.63640802,1.64603654,0.00692929,81.41569325,1.76778780,NA,0.37395134,1.96626721,38.00000000,25.00555052,0.0045272073502857155,MS,0.00011928,NA,0.03639297,1.57630035,0.05368901,0.38081227,1,2.62484724,NA,57.700094056626874,NA,0.67712167,265.5067822164556,NA,NA,0.00000000,roots,NA,NA,0.00056899,0.09580777,0.12738340
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.57650306131484,NA,281.87071190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.00000000,NA,0.008053448911428571,MS,NA,NA,NA,NA,NA,NA,1,5.66678074,NA,77.89033339713339,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00007933,NA,NA
0.14960318,NA,693.1629916025317,0.01961535,NA,NA,1.64494476,0.25265689,0.05164577,14.92206788,360.28225230139066,NA,157.57833481,9.71304409,0.00018244,NA,15.69925491,1.49998001,0.00697743,74.61033942,1.76692641,NA,0.37273718,1.96702776,39.00000000,25.26432847,0.0045022381374285715,MS,0.00011949,NA,0.03644789,1.57654647,0.05433772,0.37683420,1,2.66807878,NA,58.562046362628955,NA,0.67738358,266.4912588904324,NA,NA,0.00000000,roots,NA,NA,0.00057349,0.09600485,0.12751347
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.94132322496887,NA,278.35362037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.00000000,NA,0.007952960581999999,MS,NA,NA,NA,NA,NA,NA,1,5.56596973,NA,76.38960047239388,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00007792,NA,NA
0.14794820,NA,699.0793886609309,0.01961718,NA,NA,1.63502988,0.23881392,0.05242498,13.81259778,357.3392616424339,NA,156.52668896,9.76355792,0.00018271,NA,15.75707300,1.38098619,0.00701904,69.06298890,1.76590165,NA,0.37136482,1.96721082,40.00000000,25.51836909,0.0044721911131428566,MS,0.00011958,NA,0.03650282,1.57662241,0.05492575,0.37266549,1,2.70627968,NA,59.31113661903382,NA,0.67744662,267.4740724141313,NA,NA,0.00000000,roots,NA,NA,0.00057786,0.09613781,0.12763158
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,392.1765068299093,NA,274.73620857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.00000000,NA,0.007849605959142856,MS,NA,NA,NA,NA,NA,NA,1,5.46978706,NA,74.9561593545023,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00007658,NA,NA
0.14623949,NA,704.8461256084212,0.01961394,NA,NA,1.62536339,0.22554505,0.05312771,12.78433999,354.08284089315515,NA,155.33362123,9.81411415,0.00018299,NA,15.81084828,1.27263199,0.00706083,63.92169994,1.76473864,NA,0.36986953,1.96688578,41.00000000,25.76758140,0.004438103463714286,MS,0.00011967,NA,0.03655774,1.57654245,0.05550495,0.36836144,1,2.74044103,NA,59.96959396286532,NA,0.67733469,268.45516571866864,NA,NA,0.00000000,roots,NA,NA,0.00058210,0.09621787,0.12773942
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386.56821435021976,NA,271.21706325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.00000000,NA,0.00774905895,MS,NA,NA,NA,NA,NA,NA,1,5.41302469,NA,74.06625280244323,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00007578,NA,NA
0.14449166,NA,710.4110927264464,0.01960628,NA,NA,1.61605809,0.21456447,0.05545495,11.93254234,350.53281703622935,NA,154.00718206,9.86448030,0.00018326,NA,15.85928676,1.19076480,0.00733082,59.66271171,1.76343809,NA,0.36827235,1.96611771,42.00000000,26.01002559,0.004400205201714286,MS,0.00012361,NA,0.03661264,1.57629515,0.05787258,0.36395885,1,2.76927322,NA,60.50966485891212,NA,0.67707019,269.428271219994,NA,NA,0.00000000,roots,NA,NA,0.00058617,0.09623766,0.12783696
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.02180116089784,NA,269.83528416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.00000000,NA,0.007709579547428572,MS,NA,NA,NA,NA,NA,NA,1,5.55232257,NA,75.85829272741309,NA,NA,NA,NA,NA,NA,phloem,NA,NA,0.00007773,NA,NA
0.14335987,NA,713.4302112224723,0.01959413,NA,NA,1.61208705,0.25032657,0.13768710,14.06908221,347.51849221608603,NA,152.91161176,9.90366650,0.00018353,NA,15.83031389,1.44747717,0.01859994,70.34541106,1.76229527,NA,0.36730643,1.96489971,43.00000000,26.15970227,0.004368903193142856,MS,0.00031239,NA,0.03666750,1.57579536,0.14709634,0.36110799,1,2.72070623,NA,59.359514120133625,NA,0.67665074,270.09385695779645,NA,NA,0.00000000,roots,NA,NA,0.00058786,0.09582563,0.12794555
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.00000000,NA,NA,MS,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,xylem,NA,NA,0.00000000,NA,NA
