t,day,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,,,
4121,171,157,5,11.4,33.66666667,13.97575758,0.88,400,2.7,,,
4122,171,157,6,12.7,246.8888889,14.16060606,0.87,400,2.7,,,
4123,171,157,7,14.7,763.1111111,14.24242424,0.81,400,2.7,,,
4124,171,157,8,15.3,976.3333333,14.28181818,0.73,400,2.7,,,
4125,171,157,9,13.1,796.7777778,14.33939394,0.84,400,2.7,,,
4126,171,157,10,16,998.7777778,14.31515152,0.78,400,2.7,,,
4127,171,157,11,17.1,1346.666667,14.30909091,0.73,400,2.7,,,
4128,172,157,12,16.6,1111,14.26363636,0.73,400,2.7,,,
4129,172,157,13,17.7,1952.666667,14.16969697,0.64,400,2.7,,,
4130,172,157,14,13.7,482.5555556,14.04242424,0.87,400,2.7,,,
4131,172,157,15,13.2,246.8888889,13.86969697,0.9,400,2.7,,,
4132,172,157,16,14,673.3333333,13.63333333,0.86,400,2.7,,,
4133,172,157,17,12.7,426.4444444,13.35151515,0.82,400,2.7,,,
4134,172,157,18,13.2,314.2222222,13.09393939,0.83,400,2.7,,,
4135,172,157,19,12.8,325.4444444,12.88181818,0.8,400,2.7,,,
4136,172,157,20,12,33.66666667,12.68484848,0.88,400,2.7,,,
4137,172,157,21,11.4,0,12.50909091,0.86,400,2.7,,,
4138,172,157,22,10.2,0,12.37272727,0.91,400,2.7,,,
4139,172,157,23,8.9,0,12.26666667,0.92,400,2.7,,,
4140,172,157,24,8.6,0,12.17878788,0.95,400,2.4,,,
4141,172,158,1,9.5,0,12.17575758,0.96,400,2.4,,,
4142,172,158,2,9.4,0,12.18787879,0.95,400,2.4,,,
4143,172,158,3,9.1,0,12.23333333,0.95,400,2.4,,,
4144,172,158,4,8.1,0,12.29393939,0.96,400,2.4,,,
4145,172,158,5,8.6,101,12.4,0.95,400,2.4,,,
4146,172,158,6,9.7,258.1111111,12.50909091,0.88,400,2.4,,,
4147,172,158,7,10.4,336.6666667,12.61818182,0.82,400,2.4,,,
4148,172,158,8,12.7,953.8888889,12.68484848,0.74,400,2.4,,,
4149,172,158,9,13,1402.777778,12.68787879,0.61,400,2.4,,,
4150,172,158,10,13.2,1290.555556,12.65151515,0.48,400,2.4,,,
4151,172,158,11,13.4,1380.333333,12.65757576,0.51,400,2.4,,,
4152,173,158,12,15.4,1436.444444,12.56969697,0.48,400,2.4,,,
4153,173,158,13,15,1167.111111,12.43939394,0.49,400,2.4,,,
4154,173,158,14,15,976.3333333,12.28787879,0.48,400,2.4,,,
4155,173,158,15,14.9,1167.111111,12.1,0.53,400,2.4,,,
4156,173,158,16,14.8,628.4444444,12.02121212,0.51,400,2.4,,,
4157,173,158,17,14.1,707,11.95151515,0.56,400,2.4,,,
4158,173,158,18,13.3,112.2222222,11.85454545,0.61,400,2.4,,,
4159,173,158,19,13.1,112.2222222,11.7969697,0.65,400,2.4,,,
4160,173,158,20,12.8,22.44444444,11.72121212,0.7,400,2.4,,,
4161,173,158,21,11.6,0,11.63636364,0.76,400,2.4,,,
4162,173,158,22,11.5,0,11.59393939,0.74,400,2.4,,,
4163,173,158,23,11.1,0,11.62424242,0.78,400,2.4,,,
4164,173,158,24,10.9,0,11.72424242,0.79,400,1.2,,,
4165,173,159,1,10.8,0,11.91212121,0.79,400,1.2,,,
4166,173,159,2,10.8,0,12.16060606,0.79,400,1.2,,,
4167,173,159,3,10.7,0,12.4030303,0.78,400,1.2,,,
4168,173,159,4,10,0,12.64545455,0.85,400,1.2,,,
4169,173,159,5,10.6,44.88888889,12.90606061,0.87,400,1.2,,,
4170,173,159,6,12.4,179.5555556,13.18484848,0.78,400,1.2,,,
4171,173,159,7,13.5,426.4444444,13.50606061,0.67,400,1.2,,,
4172,173,159,8,15.1,852.8888889,13.76363636,0.6,400,1.2,,,
4173,173,159,9,16.8,1369.111111,13.98787879,0.56,400,1.2,,,
4174,173,159,10,17.5,1223.222222,14.15151515,0.55,400,1.2,,,
4175,173,159,11,17.4,931.4444444,14.28484848,0.53,400,1.2,,,
4176,174,159,12,17.7,1021.222222,14.37878788,0.5,400,1.2,,,
4177,174,159,13,17.3,808,14.43939394,0.56,400,1.2,,,
4178,174,159,14,19.2,1212,14.4,0.52,400,1.2,,,
4179,174,159,15,18.2,931.4444444,14.35757576,0.54,400,1.2,,,
4180,174,159,16,17.8,763.1111111,14.31212121,0.58,400,1.2,,,
4181,174,159,17,18.1,864.1111111,14.25454545,0.53,400,1.2,,,
4182,174,159,18,17.4,594.7777778,14.17272727,0.56,400,1.2,,,
4183,174,159,19,16.3,235.6666667,14.0969697,0.63,400,1.2,,,
4184,174,159,20,15.4,44.88888889,14.03333333,0.66,400,1.2,,,
4185,174,159,21,14.1,0,13.96363636,0.72,400,1.2,,,
4186,174,159,22,13.6,0,13.92727273,0.79,400,1.2,,,
4187,174,159,23,13.5,0,13.97575758,0.77,400,1.2,,,
4188,174,159,24,13,0,14.06666667,0.82,400,1.6,,,
4189,174,160,1,12.1,0,14.2,0.86,400,1.6,,,
4190,174,160,2,11.6,0,14.40909091,0.9,400,1.6,,,
4191,174,160,3,11.2,0,14.58484848,0.92,400,1.6,,,
4192,174,160,4,10.8,0,14.80606061,0.94,400,1.6,,,
4193,174,160,5,11.6,44.88888889,15.04848485,0.95,400,1.6,,,
4194,174,160,6,13.2,190.7777778,15.29090909,0.93,400,1.6,,,
4195,174,160,7,14.5,505,15.53333333,0.84,400,1.6,,,
4196,174,160,8,15.5,426.4444444,15.76666667,0.76,400,1.6,,,
4197,174,160,9,17.8,1380.333333,15.98484848,0.62,400,1.6,,,
4198,174,160,10,16.6,830.4444444,16.07878788,0.65,400,1.6,,,
4199,174,160,11,18.1,583.5555556,16.08181818,0.57,400,1.6,,,
4200,175,160,12,18.7,1043.666667,16.04242424,0.55,400,1.6,,,
4201,175,160,13,18,808,15.97272727,0.64,400,1.6,,,
4202,175,160,14,18.6,1223.222222,15.86969697,0.56,400,1.6,,,
4203,175,160,15,20.1,1021.222222,15.75757576,0.58,400,1.6,,,
4204,175,160,16,20.7,1133.444444,15.54545455,0.54,400,1.6,,,
4205,175,160,17,18.2,1021.222222,15.34848485,0.56,400,1.6,,,
4206,175,160,18,16.9,202,15.15757576,0.62,400,1.6,,,
4207,175,160,19,16.2,56.11111111,14.92424242,0.66,400,1.6,,,
4208,175,160,20,15.1,11.22222222,14.68181818,0.63,400,1.6,,,
4209,175,160,21,14.3,0,14.46363636,0.64,400,1.6,,,
4210,175,160,22,13.6,0,14.29393939,0.67,400,1.6,,,
4211,175,160,23,12.2,0,14.19393939,0.72,400,1.6,,,
4212,175,160,24,11.7,0,14.18181818,0.79,400,1.9,,,
4213,175,161,1,11.5,0,14.2030303,0.82,400,1.9,,,
4214,175,161,2,10.4,0,14.27272727,0.85,400,1.9,,,
4215,175,161,3,9.4,0,14.40909091,0.9,400,1.9,,,
4216,175,161,4,9.1,11.22222222,14.6030303,0.92,400,1.9,,,
4217,175,161,5,9.8,89.77777778,14.78484848,0.93,400,1.9,,,
4218,175,161,6,10.8,325.4444444,15.01818182,0.89,400,1.9,,,
4219,175,161,7,13.2,639.6666667,15.21818182,0.73,400,1.9,,,
4220,175,161,8,14.2,1043.666667,15.34545455,0.61,400,1.9,,,
4221,175,161,9,15.3,1380.333333,15.43939394,0.55,400,1.9,,,
4222,175,161,10,16.6,1470.111111,15.48181818,0.55,400,1.9,,,
4223,175,161,11,18,1414,15.45151515,0.53,400,1.9,,,
4224,176,161,12,17.2,1773.111111,15.43636364,0.49,400,1.9,,,
4225,176,161,13,18.5,1313,15.3030303,0.49,400,1.9,,,
4226,176,161,14,18.2,998.7777778,15.1030303,0.5,400,1.9,,,
4227,176,161,15,17.4,763.1111111,14.8969697,0.55,400,1.9,,,
4228,176,161,16,17.6,684.5555556,14.66666667,0.53,400,1.9,,,
4229,176,161,17,16.9,617.2222222,14.35454545,0.55,400,1.9,,,
4230,176,161,18,16.8,527.4444444,14.02727273,0.57,400,1.9,,,
4231,176,161,19,16.1,303,13.76363636,0.62,400,1.9,,,
4232,176,161,20,13.7,56.11111111,13.56060606,0.73,400,1.9,,,
4233,176,161,21,12.1,0,13.36666667,0.83,400,1.9,,,
4234,176,161,22,11.2,0,13.20606061,0.87,400,1.9,,,
4235,176,161,23,11,0,13.15454545,0.89,400,1.9,,,
4236,176,161,24,9.8,0,13.16969697,0.91,400,1.3,,,
4237,176,162,1,9.9,0,13.27878788,0.93,400,1.3,,,
4238,176,162,2,9.5,0,13.45151515,0.94,400,1.3,,,
4239,176,162,3,10.2,0,13.66363636,0.95,400,1.3,,,
4240,176,162,4,9.8,0,13.89393939,0.95,400,1.3,,,
4241,176,162,5,9.8,56.11111111,14.19090909,0.95,400,1.3,,,
4242,176,162,6,12.6,280.5555556,14.4969697,0.92,400,1.3,,,
4243,176,162,7,14.1,650.8888889,14.80909091,0.77,400,1.3,,,
4244,176,162,8,15.8,1021.222222,15.08181818,0.65,400,1.3,,,
4245,176,162,9,17.4,1369.111111,15.28181818,0.59,400,1.3,,,
4246,176,162,10,18.5,1582.333333,15.47878788,0.53,400,1.3,,,
4247,176,162,11,18,1515,15.61212121,0.5,400,1.3,,,
4248,177,162,12,19.2,1806.777778,15.6,0.48,400,1.3,,,
4249,177,162,13,19.2,1032.444444,15.51212121,0.47,400,1.3,,,
4250,177,162,14,20.1,695.7777778,15.40909091,0.48,400,1.3,,,
4251,177,162,15,19.8,1021.222222,15.29090909,0.46,400,1.3,,,
4252,177,162,16,19.8,314.2222222,15.17575758,0.48,400,1.3,,,
4253,177,162,17,20.7,785.5555556,15.04545455,0.42,400,1.3,,,
4254,177,162,18,19.7,549.8888889,14.90909091,0.53,400,1.3,,,
4255,177,162,19,16.2,157.1111111,14.7969697,0.64,400,1.3,,,
4256,177,162,20,15.1,22.44444444,14.68484848,0.64,400,1.3,,,
4257,177,162,21,13.8,0,14.58787879,0.72,400,1.3,,,
4258,177,162,22,14.6,0,14.55454545,0.75,400,1.3,,,
4259,177,162,23,14.4,0,14.54242424,0.78,400,1.3,,,
4260,177,162,24,13.1,0,14.57575758,0.93,400,2.3,,,
4261,177,163,1,13.1,0,14.63636364,0.95,400,2.3,,,
4262,177,163,2,13.2,0,14.75454545,0.96,400,2.3,,,
4263,177,163,3,13.1,0,14.92727273,0.97,400,2.3,,,
4264,177,163,4,12.9,0,15.11818182,0.97,400,2.3,,,
4265,177,163,5,12.6,0,15.2969697,0.96,400,2.3,,,
4266,177,163,6,11.7,67.33333333,15.43636364,0.96,400,2.3,,,
4267,177,163,7,12.3,224.4444444,15.57878788,0.92,400,2.3,,,
4268,177,163,8,13,325.4444444,15.67575758,0.87,400,2.3,,,
4269,177,163,9,13.7,482.5555556,15.73636364,0.82,400,2.3,,,
4270,177,163,10,15.6,909,15.76969697,0.76,400,2.3,,,
4271,177,163,11,15.8,1245.666667,15.67575758,0.68,400,2.3,,,
4272,178,163,12,16.1,583.5555556,15.53333333,0.69,400,2.3,,,
4273,178,163,13,14.4,493.7777778,15.39090909,0.85,400,2.3,,,
4274,178,163,14,14.5,1032.444444,15.18787879,0.83,400,2.3,,,
4275,178,163,15,15.8,1245.666667,14.96060606,0.75,400,2.3,,,
4276,178,163,16,16.1,1391.555556,14.71212121,0.72,400,2.3,,,
4277,178,163,17,16.9,998.7777778,14.48181818,0.65,400,2.3,,,
4278,178,163,18,14.3,359.1111111,14.25454545,0.84,400,2.3,,,
4279,178,163,19,13.8,157.1111111,13.94545455,0.81,400,2.3,,,
4280,178,163,20,13.3,44.88888889,13.64545455,0.83,400,2.3,,,
4281,178,163,21,12.5,0,13.44848485,0.87,400,2.3,,,
4282,178,163,22,11.7,0,13.30606061,0.91,400,2.3,,,
4283,178,163,23,11.9,0,13.24848485,0.93,400,2.3,,,
4284,178,163,24,12.2,0,13.22121212,0.93,400,2.8,,,
4285,178,164,1,12.3,0,13.24545455,0.92,400,2.8,,,
4286,178,164,2,10.5,0,13.34242424,0.93,400,2.8,,,
4287,178,164,3,9.8,0,13.48484848,0.95,400,2.8,,,
4288,178,164,4,9.7,0,13.67272727,0.96,400,2.8,,,
4289,178,164,5,10.4,67.33333333,13.89090909,0.97,400,2.8,,,
4290,178,164,6,11.9,246.8888889,14.15757576,0.95,400,2.8,,,
4291,178,164,7,13.7,493.7777778,14.41212121,0.87,400,2.8,,,
4292,178,164,8,15.2,707,14.70909091,0.82,400,2.8,,,
4293,178,164,9,16.3,774.3333333,14.99393939,0.8,400,2.8,,,
4294,178,164,10,17.8,1010,15.23030303,0.7,400,2.8,,,
4295,178,164,11,19.4,1223.222222,15.43030303,0.67,400,2.8,,,
4296,179,164,12,20.3,1290.555556,15.54848485,0.64,400,2.8,,,
4297,179,164,13,21.7,1616,15.6,0.6,400,2.8,,,
4298,179,164,14,21,1200.777778,15.5969697,0.61,400,2.8,,,
4299,179,164,15,21.5,1301.777778,15.62121212,0.6,400,2.8,,,
4300,179,164,16,21.7,998.7777778,15.61818182,0.57,400,2.8,,,
4301,179,164,17,20.8,886.5555556,15.50606061,0.61,400,2.8,,,
4302,179,164,18,20.3,516.2222222,15.36060606,0.63,400,2.8,,,
4303,179,164,19,19.5,202,15.15454545,0.64,400,2.8,,,
4304,179,164,20,17.5,22.44444444,15.01515152,0.67,400,2.8,,,
4305,179,164,21,16,0,14.9030303,0.72,400,2.8,,,
4306,179,164,22,15.2,0,14.82727273,0.69,400,2.8,,,
4307,179,164,23,14.4,0,14.82424242,0.71,400,2.8,,,
4308,179,164,24,12.1,0,14.92727273,0.82,400,1.9,,,
4309,179,165,1,11.3,0,15.10606061,0.86,400,1.9,,,
4310,179,165,2,10.1,0,15.33030303,0.87,400,1.9,,,
4311,179,165,3,9.7,0,15.58484848,0.9,400,1.9,,,
4312,179,165,4,10.1,0,15.93030303,0.92,400,1.9,,,
4313,179,165,5,10.8,78.55555556,16.32727273,0.86,400,1.9,,,
4314,179,165,6,12.4,291.7777778,16.71818182,0.86,400,1.9,,,
4315,179,165,7,15.1,594.7777778,17.12424242,0.66,400,1.9,,,
4316,179,165,8,17.8,942.6666667,17.4969697,0.62,400,1.9,,,
4317,179,165,9,19.6,1301.777778,17.79090909,0.6,400,1.9,,,
4318,179,165,10,20.7,1593.555556,18.01818182,0.59,400,1.9,,,
4319,179,165,11,21.9,1784.333333,18.2,0.54,400,1.9,,,
4320,180,165,12,22.9,1907.777778,18.29393939,0.52,400,1.9,,,
4321,180,165,13,22.6,1660.888889,18.25454545,0.54,400,1.9,,,
4322,180,165,14,23.8,1021.222222,18.16969697,0.49,400,1.9,,,
4323,180,165,15,24.2,1548.666667,18.02121212,0.49,400,1.9,,,
4324,180,165,16,23.4,1066.111111,17.87878788,0.52,400,1.9,,,
4325,180,165,17,22.7,875.3333333,17.7030303,0.5,400,1.9,,,
4326,180,165,18,22.3,415.2222222,17.46666667,0.54,400,1.9,,,
4327,180,165,19,20.9,280.5555556,17.24545455,0.59,400,1.9,,,
4328,180,165,20,18.1,44.88888889,17.01212121,0.68,400,1.9,,,
4329,180,165,21,17.5,0,16.81515152,0.7,400,1.9,,,
4330,180,165,22,16.8,0,16.72424242,0.68,400,1.9,,,
4331,180,165,23,16.3,0,16.71818182,0.73,400,1.9,,,
4332,180,165,24,15.7,0,16.79393939,0.76,400,1,,,
4333,180,166,1,13.9,0,16.97878788,0.84,400,1,,,
4334,180,166,2,13.5,0,17.28787879,0.85,400,1,,,
4335,180,166,3,12.6,0,17.64545455,0.92,400,1,,,
4336,180,166,4,13,0,18.05151515,0.93,400,1,,,
4337,180,166,5,14.5,78.55555556,18.51515152,0.88,400,1,,,
4338,180,166,6,15.8,303,18.93939394,0.83,400,1,,,
4339,180,166,7,17.7,617.2222222,19.36060606,0.75,400,1,,,
4340,180,166,8,20.5,965.1111111,19.71818182,0.66,400,1,,,
4341,180,166,9,22.3,1313,20.02424242,0.57,400,1,,,
4342,180,166,10,23.1,1582.333333,20.21818182,0.5,400,1,,,
4343,180,166,11,23.5,1784.333333,20.30909091,0.47,400,1,,,
4344,181,166,12,25,1806.777778,20.34545455,0.48,400,1,,,
4345,181,166,13,24.1,1481.333333,20.3030303,0.47,400,1,,,
4346,181,166,14,24.7,1806.777778,20.21818182,0.39,400,1,,,
4347,181,166,15,24.2,841.6666667,20.10606061,0.47,400,1,,,
4348,181,166,16,25.2,942.6666667,19.9,0.48,400,1,,,
4349,181,166,17,24.2,527.4444444,19.63939394,0.52,400,1,,,
4350,181,166,18,22.6,415.2222222,19.37575758,0.57,400,1,,,
4351,181,166,19,21.9,123.4444444,19.12424242,0.6,400,1,,,
4352,181,166,20,20.5,22.44444444,18.85151515,0.64,400,1,,,
4353,181,166,21,20.1,0,18.60606061,0.63,400,1,,,
4354,181,166,22,18.9,0,18.46363636,0.71,400,1,,,
4355,181,166,23,17,0,18.4,0.76,400,1,,,
4356,181,166,24,15.6,0,18.43636364,0.87,400,2.1,,,
4357,181,167,1,14.7,0,18.56969697,0.9,400,2.1,,,
4358,181,167,2,14.4,0,18.74848485,0.93,400,2.1,,,
4359,181,167,3,13.3,0,19.01818182,0.95,400,2.1,,,
4360,181,167,4,12.8,0,19.29090909,0.95,400,2.1,,,
4361,181,167,5,13.4,67.33333333,19.59393939,0.95,400,2.1,,,
4362,181,167,6,15.4,303,19.93333333,0.91,400,2.1,,,
4363,181,167,7,18,628.4444444,20.22727273,0.69,400,2.1,,,
4364,181,167,8,20.7,1010,20.47575758,0.6,400,2.1,,,
4365,181,167,9,21.6,1335.444444,20.61818182,0.55,400,2.1,,,
4366,181,167,10,22.8,1649.666667,20.68181818,0.46,400,2.1,,,
4367,181,167,11,22.5,1705.777778,20.65151515,0.49,400,2.1,,,
4368,182,167,12,22.6,1829.222222,20.53030303,0.49,400,2.1,,,
4369,182,167,13,24.2,1750.666667,20.32121212,0.44,400,2.1,,,
4370,182,167,14,24.2,1660.888889,20.02727273,0.46,400,2.1,,,
4371,182,167,15,24,1054.888889,19.72727273,0.47,400,2.1,,,
4372,182,167,16,22.4,628.4444444,19.38484848,0.52,400,2.1,,,
4373,182,167,17,22.6,808,19.06363636,0.51,400,2.1,,,
4374,182,167,18,21.3,628.4444444,18.67272727,0.47,400,2.1,,,
4375,182,167,19,19.1,291.7777778,18.35151515,0.49,400,2.1,,,
4376,182,167,20,16.6,44.88888889,18.08787879,0.62,400,2.1,,,
4377,182,167,21,15.3,0,17.83939394,0.73,400,2.1,,,
4378,182,167,22,14.2,0,17.61212121,0.81,400,2.1,,,
4379,182,167,23,13.4,0,17.41818182,0.85,400,2.1,,,
4380,182,167,24,13.6,0,17.28181818,0.87,400,2.3,,,
4381,182,168,1,12.3,0,17.24242424,0.9,400,2.3,,,
4382,182,168,2,13.6,0,17.26969697,0.9,400,2.3,,,
4383,182,168,3,13.9,0,17.35757576,0.92,400,2.3,,,
4384,182,168,4,13.7,0,17.47878788,0.9,400,2.3,,,
4385,182,168,5,13,78.55555556,17.63030303,0.88,400,2.3,,,
4386,182,168,6,13.7,325.4444444,17.82727273,0.83,400,2.3,,,
4387,182,168,7,14.4,662.1111111,18.02121212,0.75,400,2.3,,,
4388,182,168,8,15.7,1010,18.16969697,0.66,400,2.3,,,
4389,182,168,9,16.5,1369.111111,18.25454545,0.61,400,2.3,,,
4390,182,168,10,17.6,1616,18.24242424,0.58,400,2.3,,,
4391,182,168,11,18.4,1784.333333,18.18181818,0.52,400,2.3,,,
4392,183,168,12,18.3,1997.555556,18.04242424,0.51,400,2.3,,,
4393,183,168,13,19.3,1941.444444,17.81515152,0.51,400,2.3,,,
4394,183,168,14,19.8,1795.555556,17.55151515,0.49,400,2.3,,,
4395,183,168,15,20.3,1627.222222,17.2,0.46,400,2.3,,,
4396,183,168,16,20.8,1346.666667,16.85151515,0.46,400,2.3,,,
4397,183,168,17,20.3,987.5555556,16.46666667,0.44,400,2.3,,,
4398,183,168,18,19.6,628.4444444,16.15454545,0.41,400,2.3,,,
4399,183,168,19,18.2,303,15.76666667,0.49,400,2.3,,,
4400,183,168,20,15,44.88888889,15.41212121,0.61,400,2.3,,,
4401,183,168,21,13.9,0,15.0969697,0.66,400,2.3,,,
4402,183,168,22,12.6,0,14.92121212,0.73,400,2.3,,,
4403,183,168,23,12.7,0,14.84545455,0.74,400,2.3,,,
4404,183,168,24,11.3,0,14.85151515,0.75,400,1.2,,,
4405,183,169,1,12.1,0,14.94545455,0.75,400,1.2,,,
4406,183,169,2,9.8,0,15.08484848,0.84,400,1.2,,,
4407,183,169,3,9.6,0,15.3,0.86,400,1.2,,,
4408,183,169,4,8.7,11.22222222,15.49090909,0.89,400,1.2,,,
4409,183,169,5,10.8,89.77777778,15.7030303,0.85,400,1.2,,,
4410,183,169,6,12.8,359.1111111,15.94242424,0.83,400,1.2,,,
4411,183,169,7,14.4,695.7777778,16.23333333,0.72,400,1.2,,,
4412,183,169,8,16.5,1043.666667,16.52121212,0.61,400,1.2,,,
4413,183,169,9,18.2,1391.555556,16.8,0.54,400,1.2,,,
4414,183,169,10,19.4,1694.555556,17.03333333,0.39,400,1.2,,,
4415,183,169,11,19.9,1907.777778,17.21818182,0.37,400,1.2,,,
4416,184,169,12,20.9,2031.222222,17.32424242,0.31,400,1.2,,,
4417,184,169,13,21.6,2008.777778,17.34848485,0.29,400,1.2,,,
4418,184,169,14,22.6,1874.111111,17.32121212,0.34,400,1.2,,,
4419,184,169,15,23.2,1660.888889,17.23636364,0.35,400,1.2,,,
4420,184,169,16,23.6,1335.444444,17.0969697,0.34,400,1.2,,,
4421,184,169,17,23.4,998.7777778,16.87575758,0.36,400,1.2,,,
4422,184,169,18,22.6,617.2222222,16.61212121,0.39,400,1.2,,,
4423,184,169,19,21.1,235.6666667,16.37878788,0.51,400,1.2,,,
4424,184,169,20,19.2,33.66666667,16.16969697,0.54,400,1.2,,,
4425,184,169,21,17.4,0,15.99393939,0.63,400,1.2,,,
4426,184,169,22,16.5,0,15.93939394,0.74,400,1.2,,,
4427,184,169,23,15.2,0,15.93939394,0.74,400,1.2,,,
4428,184,169,24,13,0,16.0030303,0.81,400,3,,,
4429,184,170,1,12.1,0,16.08181818,0.88,400,3,,,
4430,184,170,2,12.6,0,16.21818182,0.89,400,3,,,
4431,184,170,3,12.7,0,16.35454545,0.91,400,3,,,
4432,184,170,4,12.4,0,16.56969697,0.9,400,3,,,
4433,184,170,5,13.2,33.66666667,16.83333333,0.85,400,3,,,
4434,184,170,6,13.9,112.2222222,17.12121212,0.79,400,3,,,
4435,184,170,7,14.7,202,17.33939394,0.75,400,3,,,
4436,184,170,8,15.3,258.1111111,17.45454545,0.72,400,3,,,
4437,184,170,9,15.8,303,17.55151515,0.72,400,3,,,
4438,184,170,10,16.6,370.3333333,17.57575758,0.71,400,3,,,
4439,184,170,11,16.9,471.3333333,17.53030303,0.71,400,3,,,
4440,185,170,12,18.3,729.4444444,17.43636364,0.67,400,3,,,
4441,185,170,13,18.2,639.6666667,17.26969697,0.65,400,3,,,
4442,185,170,14,18,505,17.02727273,0.65,400,3,,,
4443,185,170,15,16.6,482.5555556,16.75151515,0.78,400,3,,,
4444,185,170,16,17.6,392.7777778,16.4030303,0.82,400,3,,,
4445,185,170,17,17.3,325.4444444,16.0030303,0.85,400,3,,,
4446,185,170,18,16.7,213.2222222,15.56969697,0.85,400,3,,,
4447,185,170,19,16.3,168.3333333,15.10606061,0.7,400,3,,,
4448,185,170,20,14.4,22.44444444,14.66363636,0.68,400,3,,,
4449,185,170,21,12.9,0,14.3,0.65,400,3,,,
4450,185,170,22,12.5,0,14.00909091,0.7,400,3,,,
4451,185,170,23,11.1,0,13.83030303,0.76,400,3,,,
4452,185,170,24,10,0,13.73939394,0.79,400,2.9,,,
4453,185,171,1,9.3,0,13.72121212,0.84,400,2.9,,,
4454,185,171,2,8.1,0,13.80606061,0.88,400,2.9,,,
4455,185,171,3,8,0,13.88181818,0.9,400,2.9,,,
4456,185,171,4,9.1,11.22222222,13.93333333,0.91,400,2.9,,,
4457,185,171,5,9.6,78.55555556,13.9969697,0.91,400,2.9,,,
4458,185,171,6,11.5,359.1111111,14.06969697,0.85,400,2.9,,,
4459,185,171,7,13.5,695.7777778,14.13636364,0.69,400,2.9,,,
4460,185,171,8,14.6,864.1111111,14.2,0.61,400,2.9,,,
4461,185,171,9,15.8,1301.777778,14.24545455,0.5,400,2.9,,,
4462,185,171,10,14.6,673.3333333,14.26969697,0.57,400,2.9,,,
4463,185,171,11,14.3,695.7777778,14.27272727,0.56,400,2.9,,,
4464,186,171,12,14.8,897.7777778,14.21212121,0.52,400,2.9,,,
4465,186,171,13,14.8,965.1111111,14.07575758,0.48,400,2.9,,,
4466,186,171,14,15.4,1200.777778,13.84545455,0.48,400,2.9,,,
4467,186,171,15,16,1043.666667,13.56363636,0.45,400,2.9,,,
4468,186,171,16,16.2,1088.555556,13.30606061,0.43,400,2.9,,,
4469,186,171,17,16.1,875.3333333,13.01212121,0.41,400,2.9,,,
4470,186,171,18,15.9,549.8888889,12.68484848,0.46,400,2.9,,,
4471,186,171,19,14.6,291.7777778,12.36969697,0.48,400,2.9,,,
4472,186,171,20,12.4,56.11111111,12.04242424,0.56,400,2.9,,,
4473,186,171,21,10.7,0,11.72727273,0.65,400,2.9,,,
4474,186,171,22,8.9,0,11.5030303,0.71,400,2.9,,,
4475,186,171,23,9.5,0,11.38484848,0.74,400,2.9,,,
4476,186,171,24,6.9,0,11.36666667,0.83,400,1.1,,,
4477,186,172,1,6.8,0,11.47575758,0.86,400,1.1,,,
4478,186,172,2,6.9,0,11.65757576,0.87,400,1.1,,,
4479,186,172,3,5.9,0,11.85151515,0.9,400,1.1,,,
4480,186,172,4,5.9,11.22222222,12.12424242,0.92,400,1.1,,,
4481,186,172,5,7,89.77777778,12.40909091,0.93,400,1.1,,,
4482,186,172,6,9,370.3333333,12.66666667,0.9,400,1.1,,,
4483,186,172,7,11.9,673.3333333,12.8969697,0.77,400,1.1,,,
4484,186,172,8,14.7,1032.444444,13.09090909,0.66,400,1.1,,,
4485,186,172,9,16,1335.444444,13.23333333,0.54,400,1.1,,,
4486,186,172,10,15.7,1133.444444,13.33636364,0.5,400,1.1,,,
4487,186,172,11,17.1,1537.444444,13.40606061,0.42,400,1.1,,,
4488,187,172,12,17.4,1167.111111,13.48181818,0.41,400,1.1,,,
4489,187,172,13,17.6,1930.222222,13.52121212,0.42,400,1.1,,,
4490,187,172,14,17.2,740.6666667,13.43030303,0.41,400,1.1,,,
4491,187,172,15,17.9,606,13.28484848,0.42,400,1.1,,,
4492,187,172,16,18.2,841.6666667,13.11818182,0.39,400,1.1,,,
4493,187,172,17,18,695.7777778,12.91818182,0.42,400,1.1,,,
4494,187,172,18,18.1,617.2222222,12.73636364,0.44,400,1.1,,,
4495,187,172,19,17.1,269.3333333,12.5030303,0.48,400,1.1,,,
4496,187,172,20,15.6,44.88888889,12.26666667,0.51,400,1.1,,,
4497,187,172,21,11.8,0,12.04848485,0.7,400,1.1,,,
4498,187,172,22,10,0,11.96363636,0.7,400,1.1,,,
4499,187,172,23,9.9,0,11.99393939,0.74,400,1.1,,,
4500,187,172,24,9.4,0,12.23636364,0.72,400,1.2,,,
4501,187,173,1,10.2,0,12.50909091,0.68,400,1.2,,,
4502,187,173,2,8.4,0,12.86060606,0.8,400,1.2,,,
4503,187,173,3,8.1,0,13.20909091,0.86,400,1.2,,,
4504,187,173,4,7.4,0,13.6030303,0.9,400,1.2,,,
4505,187,173,5,9.6,78.55555556,14.03333333,0.88,400,1.2,,,
4506,187,173,6,11.7,325.4444444,14.51515152,0.79,400,1.2,,,
4507,187,173,7,16.9,650.8888889,14.93636364,0.66,400,1.2,,,
4508,187,173,8,18.5,976.3333333,15.28181818,0.5,400,1.2,,,
