t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC
2894,107,2,4.5,0,5.346,0.96,400,4.6,80
2895,107,3,5.1,0,5.347,0.96,400,4.6,80
2896,107,4,5.5,0,5.401,0.95,400,4.6,80
2897,107,5,5.8,0,5.489,0.95,400,4.6,80
2898,107,6,6.2,0,5.6,0.94,400,4.6,80
2899,107,7,6.6,0,5.712,0.94,400,4.6,80
2900,107,8,7.1,0,5.84,0.93,400,4.6,80
2901,107,9,7.2,11.22222222,6.001,0.95,400,4.6,80
2902,107,10,7.7,33.66666667,6.203,0.95,400,4.6,80
2903,107,11,7.6,33.66666667,6.433,0.95,400,4.6,80
2904,107,12,5.2,516.2222222,5.84,0.95,400,2.9,80
2905,107,13,5.6,549.8888889,6.264,0.88,400,2.9,80
2906,107,14,4.8,392.7777778,5.415,0.92,400,2.9,80
2907,107,15,3.6,157.1111111,6.223,0.95,400,2.9,80
2908,107,16,3.5,22.44444444,5.957,0.96,400,2.9,80
2909,107,17,3.6,0,5.733,0.97,400,2.9,80
2910,107,18,3.7,0,5.59,0.98,400,2.9,80
2911,107,19,3.9,0,5.511,0.99,400,2.9,80
2912,107,20,3.9,0,5.48,0.99,400,2.9,80
2913,107,21,4.4,0,5.455,0.99,400,2.9,80
2914,107,22,4.7,0,5.45,0.99,400,2.9,80
2915,107,23,4.4,0,5.466,0.99,400,2.9,80
2916,107,24,4.3,0,5.445,0.98,400,4.6,80
2917,108,1,4.5,0,5.385,0.96,400,4.6,80
2918,108,2,4.5,0,5.346,0.96,400,4.6,80
2919,108,3,5.1,0,5.347,0.96,400,4.6,80
2920,108,4,5.5,0,5.401,0.95,400,4.6,80
2921,108,5,5.8,0,5.489,0.95,400,4.6,80
2922,108,6,6.2,0,5.6,0.94,400,4.6,80
2923,108,7,6.6,0,5.712,0.94,400,4.6,80
2924,108,8,7.1,0,5.84,0.93,400,4.6,80
2925,108,9,7.2,11.22222222,6.001,0.95,400,4.6,80
2926,108,10,7.7,33.66666667,6.203,0.95,400,4.6,80
2927,108,11,7.6,33.66666667,6.433,0.95,400,4.6,80
2928,108,12,5.2,516.2222222,5.84,0.95,400,2.9,80
2929,108,13,5.6,549.8888889,6.264,0.88,400,2.9,80
2930,108,14,4.8,392.7777778,5.415,0.92,400,2.9,80
2931,108,15,3.6,157.1111111,6.223,0.95,400,2.9,80
2932,108,16,3.5,22.44444444,5.957,0.96,400,2.9,80
2933,108,17,3.6,0,5.733,0.97,400,2.9,80
2934,108,18,3.7,0,5.59,0.98,400,2.9,80
2935,108,19,3.9,0,5.511,0.99,400,2.9,80
2936,108,20,3.9,0,5.48,0.99,400,2.9,80
2937,108,21,4.4,0,5.455,0.99,400,2.9,80
2938,108,22,4.7,0,5.45,0.99,400,2.9,80
2939,108,23,4.4,0,5.466,0.99,400,2.9,80
2940,108,24,4.3,0,5.445,0.98,400,4.6,80
2941,109,1,4.5,0,5.385,0.96,400,4.6,80
2942,109,2,4.5,0,5.346,0.96,400,4.6,80
2943,109,3,5.1,0,5.347,0.96,400,4.6,80
2944,109,4,5.5,0,5.401,0.95,400,4.6,80
2945,109,5,5.8,0,5.489,0.95,400,4.6,80
2946,109,6,6.2,0,5.6,0.94,400,4.6,80
2947,109,7,6.6,0,5.712,0.94,400,4.6,80
2948,109,8,7.1,0,5.84,0.93,400,4.6,80
2949,109,9,7.2,11.22222222,6.001,0.95,400,4.6,80
2950,109,10,7.7,33.66666667,6.203,0.95,400,4.6,80
2951,109,11,7.6,33.66666667,6.433,0.95,400,4.6,80
2952,109,12,5.2,516.2222222,5.84,0.95,400,2.9,80
2953,109,13,5.6,549.8888889,6.264,0.88,400,2.9,80
2954,109,14,4.8,392.7777778,5.415,0.92,400,2.9,80
2955,109,15,3.6,157.1111111,6.223,0.95,400,2.9,80
2956,109,16,3.5,22.44444444,5.957,0.96,400,2.9,80
2957,109,17,3.6,0,5.733,0.97,400,2.9,80
2958,109,18,3.7,0,5.59,0.98,400,2.9,80
2959,109,19,3.9,0,5.511,0.99,400,2.9,80
2960,109,20,3.9,0,5.48,0.99,400,2.9,80
2961,109,21,4.4,0,5.455,0.99,400,2.9,80
2962,109,22,4.7,0,5.45,0.99,400,2.9,80
2963,109,23,4.4,0,5.466,0.99,400,2.9,80
2964,109,24,4.3,0,5.445,0.98,400,4.6,80
2965,110,1,4.5,0,5.385,0.96,400,4.6,80
2966,110,2,4.5,0,5.346,0.96,400,4.6,80
2967,110,3,5.1,0,5.347,0.96,400,4.6,80
2968,110,4,5.5,0,5.401,0.95,400,4.6,80
2969,110,5,5.8,0,5.489,0.95,400,4.6,80
2970,110,6,6.2,0,5.6,0.94,400,4.6,80
2971,110,7,6.6,0,5.712,0.94,400,4.6,80
2972,110,8,7.1,0,5.84,0.93,400,4.6,80
2973,110,9,7.2,11.22222222,6.001,0.95,400,4.6,80
2974,110,10,7.7,33.66666667,6.203,0.95,400,4.6,80
2975,110,11,7.6,33.66666667,6.433,0.95,400,4.6,80
2976,110,12,5.2,516.2222222,5.84,0.95,400,2.9,80
2977,110,13,5.6,549.8888889,6.264,0.88,400,2.9,80
2978,110,14,4.8,392.7777778,5.415,0.92,400,2.9,80
2979,110,15,3.6,157.1111111,6.223,0.95,400,2.9,80
2980,110,16,3.5,22.44444444,5.957,0.96,400,2.9,80
2981,110,17,3.6,0,5.733,0.97,400,2.9,80
2982,110,18,3.7,0,5.59,0.98,400,2.9,80
2983,110,19,3.9,0,5.511,0.99,400,2.9,80
2984,110,20,3.9,0,5.48,0.99,400,2.9,80
2985,110,21,4.4,0,5.455,0.99,400,2.9,80
2986,110,22,4.7,0,5.45,0.99,400,2.9,80
2987,110,23,4.4,0,5.466,0.99,400,2.9,80
2988,110,24,4.3,0,5.445,0.98,400,4.6,80
2989,111,1,4.5,0,5.385,0.96,400,4.6,80
2990,111,2,4.5,0,5.346,0.96,400,4.6,80
2991,111,3,5.1,0,5.347,0.96,400,4.6,80
2992,111,4,5.5,0,5.401,0.95,400,4.6,80
2993,111,5,5.8,0,5.489,0.95,400,4.6,80
2994,111,6,6.2,0,5.6,0.94,400,4.6,80
2995,111,7,6.6,0,5.712,0.94,400,4.6,80
2996,111,8,7.1,0,5.84,0.93,400,4.6,80
2997,111,9,7.2,11.22222222,6.001,0.95,400,4.6,80
2998,111,10,7.7,33.66666667,6.203,0.95,400,4.6,80
2999,111,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3000,111,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3001,111,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3002,111,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3003,111,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3004,111,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3005,111,17,3.6,0,5.733,0.97,400,2.9,80
3006,111,18,3.7,0,5.59,0.98,400,2.9,80
3007,111,19,3.9,0,5.511,0.99,400,2.9,80
3008,111,20,3.9,0,5.48,0.99,400,2.9,80
3009,111,21,4.4,0,5.455,0.99,400,2.9,80
3010,111,22,4.7,0,5.45,0.99,400,2.9,80
3011,111,23,4.4,0,5.466,0.99,400,2.9,80
3012,111,24,4.3,0,5.445,0.98,400,4.6,80
3013,112,1,4.5,0,5.385,0.96,400,4.6,80
3014,112,2,4.5,0,5.346,0.96,400,4.6,80
3015,112,3,5.1,0,5.347,0.96,400,4.6,80
3016,112,4,5.5,0,5.401,0.95,400,4.6,80
3017,112,5,5.8,0,5.489,0.95,400,4.6,80
3018,112,6,6.2,0,5.6,0.94,400,4.6,80
3019,112,7,6.6,0,5.712,0.94,400,4.6,80
3020,112,8,7.1,0,5.84,0.93,400,4.6,80
3021,112,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3022,112,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3023,112,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3024,112,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3025,112,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3026,112,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3027,112,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3028,112,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3029,112,17,3.6,0,5.733,0.97,400,2.9,80
3030,112,18,3.7,0,5.59,0.98,400,2.9,80
3031,112,19,3.9,0,5.511,0.99,400,2.9,80
3032,112,20,3.9,0,5.48,0.99,400,2.9,80
3033,112,21,4.4,0,5.455,0.99,400,2.9,80
3034,112,22,4.7,0,5.45,0.99,400,2.9,80
3035,112,23,4.4,0,5.466,0.99,400,2.9,80
3036,112,24,4.3,0,5.445,0.98,400,4.6,80
3037,113,1,4.5,0,5.385,0.96,400,4.6,80
3038,113,2,4.5,0,5.346,0.96,400,4.6,80
3039,113,3,5.1,0,5.347,0.96,400,4.6,80
3040,113,4,5.5,0,5.401,0.95,400,4.6,80
3041,113,5,5.8,0,5.489,0.95,400,4.6,80
3042,113,6,6.2,0,5.6,0.94,400,4.6,80
3043,113,7,6.6,0,5.712,0.94,400,4.6,80
3044,113,8,7.1,0,5.84,0.93,400,4.6,80
3045,113,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3046,113,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3047,113,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3048,113,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3049,113,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3050,113,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3051,113,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3052,113,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3053,113,17,3.6,0,5.733,0.97,400,2.9,80
3054,113,18,3.7,0,5.59,0.98,400,2.9,80
3055,113,19,3.9,0,5.511,0.99,400,2.9,80
3056,113,20,3.9,0,5.48,0.99,400,2.9,80
3057,113,21,4.4,0,5.455,0.99,400,2.9,80
3058,113,22,4.7,0,5.45,0.99,400,2.9,80
3059,113,23,4.4,0,5.466,0.99,400,2.9,80
3060,113,24,4.3,0,5.445,0.98,400,4.6,80
3061,114,1,4.5,0,5.385,0.96,400,4.6,80
3062,114,2,4.5,0,5.346,0.96,400,4.6,80
3063,114,3,5.1,0,5.347,0.96,400,4.6,80
3064,114,4,5.5,0,5.401,0.95,400,4.6,80
3065,114,5,5.8,0,5.489,0.95,400,4.6,80
3066,114,6,6.2,0,5.6,0.94,400,4.6,80
3067,114,7,6.6,0,5.712,0.94,400,4.6,80
3068,114,8,7.1,0,5.84,0.93,400,4.6,80
3069,114,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3070,114,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3071,114,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3072,114,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3073,114,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3074,114,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3075,114,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3076,114,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3077,114,17,3.6,0,5.733,0.97,400,2.9,80
3078,114,18,3.7,0,5.59,0.98,400,2.9,80
3079,114,19,3.9,0,5.511,0.99,400,2.9,80
3080,114,20,3.9,0,5.48,0.99,400,2.9,80
3081,114,21,4.4,0,5.455,0.99,400,2.9,80
3082,114,22,4.7,0,5.45,0.99,400,2.9,80
3083,114,23,4.4,0,5.466,0.99,400,2.9,80
3084,114,24,4.3,0,5.445,0.98,400,4.6,80
3085,115,1,4.5,0,5.385,0.96,400,4.6,80
3086,115,2,4.5,0,5.346,0.96,400,4.6,80
3087,115,3,5.1,0,5.347,0.96,400,4.6,80
3088,115,4,5.5,0,5.401,0.95,400,4.6,80
3089,115,5,5.8,0,5.489,0.95,400,4.6,80
3090,115,6,6.2,0,5.6,0.94,400,4.6,80
3091,115,7,6.6,0,5.712,0.94,400,4.6,80
3092,115,8,7.1,0,5.84,0.93,400,4.6,80
3093,115,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3094,115,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3095,115,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3096,115,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3097,115,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3098,115,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3099,115,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3100,115,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3101,115,17,3.6,0,5.733,0.97,400,2.9,80
3102,115,18,3.7,0,5.59,0.98,400,2.9,80
3103,115,19,3.9,0,5.511,0.99,400,2.9,80
3104,115,20,3.9,0,5.48,0.99,400,2.9,80
3105,115,21,4.4,0,5.455,0.99,400,2.9,80
3106,115,22,4.7,0,5.45,0.99,400,2.9,80
3107,115,23,4.4,0,5.466,0.99,400,2.9,80
3108,115,24,4.3,0,5.445,0.98,400,4.6,80
3109,116,1,4.5,0,5.385,0.96,400,4.6,80
3110,116,2,4.5,0,5.346,0.96,400,4.6,80
3111,116,3,5.1,0,5.347,0.96,400,4.6,80
3112,116,4,5.5,0,5.401,0.95,400,4.6,80
3113,116,5,5.8,0,5.489,0.95,400,4.6,80
3114,116,6,6.2,0,5.6,0.94,400,4.6,80
3115,116,7,6.6,0,5.712,0.94,400,4.6,80
3116,116,8,7.1,0,5.84,0.93,400,4.6,80
3117,116,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3118,116,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3119,116,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3120,116,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3121,116,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3122,116,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3123,116,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3124,116,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3125,116,17,3.6,0,5.733,0.97,400,2.9,80
3126,116,18,3.7,0,5.59,0.98,400,2.9,80
3127,116,19,3.9,0,5.511,0.99,400,2.9,80
3128,116,20,3.9,0,5.48,0.99,400,2.9,80
3129,116,21,4.4,0,5.455,0.99,400,2.9,80
3130,116,22,4.7,0,5.45,0.99,400,2.9,80
3131,116,23,4.4,0,5.466,0.99,400,2.9,80
3132,116,24,4.3,0,5.445,0.98,400,4.6,80
3133,117,1,4.5,0,5.385,0.96,400,4.6,80
3134,117,2,4.5,0,5.346,0.96,400,4.6,80
3135,117,3,5.1,0,5.347,0.96,400,4.6,80
3136,117,4,5.5,0,5.401,0.95,400,4.6,80
3137,117,5,5.8,0,5.489,0.95,400,4.6,80
3138,117,6,6.2,0,5.6,0.94,400,4.6,80
3139,117,7,6.6,0,5.712,0.94,400,4.6,80
3140,117,8,7.1,0,5.84,0.93,400,4.6,80
3141,117,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3142,117,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3143,117,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3144,117,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3145,117,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3146,117,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3147,117,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3148,117,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3149,117,17,3.6,0,5.733,0.97,400,2.9,80
3150,117,18,3.7,0,5.59,0.98,400,2.9,80
3151,117,19,3.9,0,5.511,0.99,400,2.9,80
3152,117,20,3.9,0,5.48,0.99,400,2.9,80
3153,117,21,4.4,0,5.455,0.99,400,2.9,80
3154,117,22,4.7,0,5.45,0.99,400,2.9,80
3155,117,23,4.4,0,5.466,0.99,400,2.9,80
3156,117,24,4.3,0,5.445,0.98,400,4.6,80
3157,118,1,4.5,0,5.385,0.96,400,4.6,80
3158,118,2,4.5,0,5.346,0.96,400,4.6,80
3159,118,3,5.1,0,5.347,0.96,400,4.6,80
3160,118,4,5.5,0,5.401,0.95,400,4.6,80
3161,118,5,5.8,0,5.489,0.95,400,4.6,80
3162,118,6,6.2,0,5.6,0.94,400,4.6,80
3163,118,7,6.6,0,5.712,0.94,400,4.6,80
3164,118,8,7.1,0,5.84,0.93,400,4.6,80
3165,118,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3166,118,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3167,118,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3168,118,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3169,118,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3170,118,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3171,118,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3172,118,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3173,118,17,3.6,0,5.733,0.97,400,2.9,80
3174,118,18,3.7,0,5.59,0.98,400,2.9,80
3175,118,19,3.9,0,5.511,0.99,400,2.9,80
3176,118,20,3.9,0,5.48,0.99,400,2.9,80
3177,118,21,4.4,0,5.455,0.99,400,2.9,80
3178,118,22,4.7,0,5.45,0.99,400,2.9,80
3179,118,23,4.4,0,5.466,0.99,400,2.9,80
3180,118,24,4.3,0,5.445,0.98,400,4.6,80
3181,119,1,4.5,0,5.385,0.96,400,4.6,80
3182,119,2,4.5,0,5.346,0.96,400,4.6,80
3183,119,3,5.1,0,5.347,0.96,400,4.6,80
3184,119,4,5.5,0,5.401,0.95,400,4.6,80
3185,119,5,5.8,0,5.489,0.95,400,4.6,80
3186,119,6,6.2,0,5.6,0.94,400,4.6,80
3187,119,7,6.6,0,5.712,0.94,400,4.6,80
3188,119,8,7.1,0,5.84,0.93,400,4.6,80
3189,119,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3190,119,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3191,119,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3192,119,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3193,119,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3194,119,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3195,119,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3196,119,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3197,119,17,3.6,0,5.733,0.97,400,2.9,80
3198,119,18,3.7,0,5.59,0.98,400,2.9,80
3199,119,19,3.9,0,5.511,0.99,400,2.9,80
3200,119,20,3.9,0,5.48,0.99,400,2.9,80
3201,119,21,4.4,0,5.455,0.99,400,2.9,80
3202,119,22,4.7,0,5.45,0.99,400,2.9,80
3203,119,23,4.4,0,5.466,0.99,400,2.9,80
3204,119,24,4.3,0,5.445,0.98,400,4.6,80
3205,120,1,4.5,0,5.385,0.96,400,4.6,80
3206,120,2,4.5,0,5.346,0.96,400,4.6,80
3207,120,3,5.1,0,5.347,0.96,400,4.6,80
3208,120,4,5.5,0,5.401,0.95,400,4.6,80
3209,120,5,5.8,0,5.489,0.95,400,4.6,80
3210,120,6,6.2,0,5.6,0.94,400,4.6,80
3211,120,7,6.6,0,5.712,0.94,400,4.6,80
3212,120,8,7.1,0,5.84,0.93,400,4.6,80
3213,120,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3214,120,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3215,120,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3216,120,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3217,120,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3218,120,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3219,120,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3220,120,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3221,120,17,3.6,0,5.733,0.97,400,2.9,80
3222,120,18,3.7,0,5.59,0.98,400,2.9,80
3223,120,19,3.9,0,5.511,0.99,400,2.9,80
3224,120,20,3.9,0,5.48,0.99,400,2.9,80
3225,120,21,4.4,0,5.455,0.99,400,2.9,80
3226,120,22,4.7,0,5.45,0.99,400,2.9,80
3227,120,23,4.4,0,5.466,0.99,400,2.9,80
3228,120,24,4.3,0,5.445,0.98,400,4.6,80
3229,121,1,4.5,0,5.385,0.96,400,4.6,80
3230,121,2,4.5,0,5.346,0.96,400,4.6,80
3231,121,3,5.1,0,5.347,0.96,400,4.6,80
3232,121,4,5.5,0,5.401,0.95,400,4.6,80
3233,121,5,5.8,0,5.489,0.95,400,4.6,80
3234,121,6,6.2,0,5.6,0.94,400,4.6,80
3235,121,7,6.6,0,5.712,0.94,400,4.6,80
3236,121,8,7.1,0,5.84,0.93,400,4.6,80
3237,121,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3238,121,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3239,121,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3240,121,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3241,121,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3242,121,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3243,121,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3244,121,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3245,121,17,3.6,0,5.733,0.97,400,2.9,80
3246,121,18,3.7,0,5.59,0.98,400,2.9,80
3247,121,19,3.9,0,5.511,0.99,400,2.9,80
3248,121,20,3.9,0,5.48,0.99,400,2.9,80
3249,121,21,4.4,0,5.455,0.99,400,2.9,80
3250,121,22,4.7,0,5.45,0.99,400,2.9,80
3251,121,23,4.4,0,5.466,0.99,400,2.9,80
3252,121,24,4.3,0,5.445,0.98,400,4.6,80
3253,122,1,4.5,0,5.385,0.96,400,4.6,80
3254,122,2,4.5,0,5.346,0.96,400,4.6,80
3255,122,3,5.1,0,5.347,0.96,400,4.6,80
3256,122,4,5.5,0,5.401,0.95,400,4.6,80
3257,122,5,5.8,0,5.489,0.95,400,4.6,80
3258,122,6,6.2,0,5.6,0.94,400,4.6,80
3259,122,7,6.6,0,5.712,0.94,400,4.6,80
3260,122,8,7.1,0,5.84,0.93,400,4.6,80
3261,122,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3262,122,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3263,122,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3264,122,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3265,122,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3266,122,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3267,122,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3268,122,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3269,122,17,3.6,0,5.733,0.97,400,2.9,80
3270,122,18,3.7,0,5.59,0.98,400,2.9,80
3271,122,19,3.9,0,5.511,0.99,400,2.9,80
3272,122,20,3.9,0,5.48,0.99,400,2.9,80
3273,122,21,4.4,0,5.455,0.99,400,2.9,80
3274,122,22,4.7,0,5.45,0.99,400,2.9,80
3275,122,23,4.4,0,5.466,0.99,400,2.9,80
3276,122,24,4.3,0,5.445,0.98,400,4.6,80
3277,123,1,4.5,0,5.385,0.96,400,4.6,80
3278,123,2,4.5,0,5.346,0.96,400,4.6,80
3279,123,3,5.1,0,5.347,0.96,400,4.6,80
3280,123,4,5.5,0,5.401,0.95,400,4.6,80
3281,123,5,5.8,0,5.489,0.95,400,4.6,80
3282,123,6,6.2,0,5.6,0.94,400,4.6,80
3283,123,7,6.6,0,5.712,0.94,400,4.6,80
3284,123,8,7.1,0,5.84,0.93,400,4.6,80
3285,123,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3286,123,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3287,123,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3288,123,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3289,123,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3290,123,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3291,123,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3292,123,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3293,123,17,3.6,0,5.733,0.97,400,2.9,80
3294,123,18,3.7,0,5.59,0.98,400,2.9,80
3295,123,19,3.9,0,5.511,0.99,400,2.9,80
3296,123,20,3.9,0,5.48,0.99,400,2.9,80
3297,123,21,4.4,0,5.455,0.99,400,2.9,80
3298,123,22,4.7,0,5.45,0.99,400,2.9,80
3299,123,23,4.4,0,5.466,0.99,400,2.9,80
3300,123,24,4.3,0,5.445,0.98,400,4.6,80
3301,124,1,4.5,0,5.385,0.96,400,4.6,80
3302,124,2,4.5,0,5.346,0.96,400,4.6,80
3303,124,3,5.1,0,5.347,0.96,400,4.6,80
3304,124,4,5.5,0,5.401,0.95,400,4.6,80
3305,124,5,5.8,0,5.489,0.95,400,4.6,80
3306,124,6,6.2,0,5.6,0.94,400,4.6,80
3307,124,7,6.6,0,5.712,0.94,400,4.6,80
3308,124,8,7.1,0,5.84,0.93,400,4.6,80
3309,124,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3310,124,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3311,124,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3312,124,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3313,124,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3314,124,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3315,124,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3316,124,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3317,124,17,3.6,0,5.733,0.97,400,2.9,80
3318,124,18,3.7,0,5.59,0.98,400,2.9,80
3319,124,19,3.9,0,5.511,0.99,400,2.9,80
3320,124,20,3.9,0,5.48,0.99,400,2.9,80
3321,124,21,4.4,0,5.455,0.99,400,2.9,80
3322,124,22,4.7,0,5.45,0.99,400,2.9,80
3323,124,23,4.4,0,5.466,0.99,400,2.9,80
3324,124,24,4.3,0,5.445,0.98,400,4.6,80
3325,125,1,4.5,0,5.385,0.96,400,4.6,80
3326,125,2,4.5,0,5.346,0.96,400,4.6,80
3327,125,3,5.1,0,5.347,0.96,400,4.6,80
3328,125,4,5.5,0,5.401,0.95,400,4.6,80
3329,125,5,5.8,0,5.489,0.95,400,4.6,80
3330,125,6,6.2,0,5.6,0.94,400,4.6,80
3331,125,7,6.6,0,5.712,0.94,400,4.6,80
3332,125,8,7.1,0,5.84,0.93,400,4.6,80
3333,125,9,7.2,11.22222222,6.001,0.95,400,4.6,80
3334,125,10,7.7,33.66666667,6.203,0.95,400,4.6,80
3335,125,11,7.6,33.66666667,6.433,0.95,400,4.6,80
3336,125,12,5.2,516.2222222,5.84,0.95,400,2.9,80
3337,125,13,5.6,549.8888889,6.264,0.88,400,2.9,80
3338,125,14,4.8,392.7777778,5.415,0.92,400,2.9,80
3339,125,15,3.6,157.1111111,6.223,0.95,400,2.9,80
3340,125,16,3.5,22.44444444,5.957,0.96,400,2.9,80
3341,125,17,3.6,0,5.733,0.97,400,2.9,80
3342,125,18,3.7,0,5.59,0.98,400,2.9,80
3343,125,19,3.9,0,5.511,0.99,400,2.9,80
3344,125,20,3.9,0,5.48,0.99,400,2.9,80
3345,125,21,4.4,0,5.455,0.99,400,2.9,80
3346,125,22,4.7,0,5.45,0.99,400,2.9,80
3347,125,23,4.4,0,5.466,0.99,400,2.9,80
3348,125,24,4.3,0,5.445,0.98,400,4.6,80
3349,126,1,4.5,0,5.385,0.96,400,4.6,80
3350,126,2,4.5,0,5.346,0.96,400,4.6,80
3351,126,3,5.1,0,5.347,0.96,400,4.6,80
3352,126,4,5.5,0,5.401,0.95,400,4.6,80
3353,126,5,5.8,0,5.489,0.95,400,4.6,80
