t,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind,SRWC_optimal,PARi,SRWC
473,6,5,7,0,10,0.75,400,3,80,0,65.2
474,6,6,7,0,10,0.75,400,3,80,3.206349206,65
475,6,7,13,0,10,0.75,400,3,80,81.76190476,64.8
476,6,8,13,0,10,0.75,400,3,80,138.2698413,64.6
477,6,9,13,145.8888889,10,0.75,400,3,80,338.6666667,64.4
478,6,10,13,347.8888889,10,0.75,400,3,80,474.3333333,64.2
479,6,11,13,527.4444444,10,0.75,400,3,80,535.650794,64
480,6,12,13,628.4444444,10,0.75,400,3,80,649.476191,63.8
481,6,13,13,617.2222222,10,0.75,400,3,80,795.968254,63.6
482,6,14,13,505,10,0.75,400,3,80,635.650793,63.4
483,6,15,13,325.4444444,10,0.75,400,3,80,529.4444444,63.2
484,6,16,13,112.2222222,10,0.75,400,3,80,379.3492063,63
485,6,17,13,0,10,0.75,400,3,80,148.4920635,62.8
486,6,18,13,0,10,0.75,400,3,80,52.9047619,62.6
487,6,19,13,0,10,0.75,400,3,80,0,62.4
488,6,20,7,0,10,0.75,400,3,80,0,62.2
489,6,21,7,0,10,0.75,400,3,80,0,62
490,6,22,7,0,10,0.75,400,3,80,0,61.8
491,6,23,7,0,10,0.75,400,3,80,0,61.6
492,6,24,7,0,10,0.75,400,3,80,0,61.4
493,7,1,7,0,10,0.75,400,3,80,0,61.2
494,7,2,7,0,10,0.75,400,3,80,0,61
495,7,3,7,0,10,0.75,400,3,80,0,60.8
496,7,4,7,0,10,0.75,400,3,80,0,60.6
497,7,5,7,0,10,0.75,400,3,80,0,60.4
498,7,6,7,0,10,0.75,400,3,80,3.206349206,60.2
499,7,7,13,0,10,0.75,400,3,80,81.76190476,60
500,7,8,13,0,10,0.75,400,3,80,138.2698413,59.8
501,7,9,13,11.22222222,10,0.75,400,3,80,338.6666667,59.6
502,7,10,13,11.22222222,10,0.75,400,3,80,474.3333333,59.4
503,7,11,13,101,10,0.75,400,3,80,535.650794,59.2
504,7,12,13,179.5555556,10,0.75,400,3,80,649.476191,59
505,7,13,13,101,10,0.75,400,3,80,795.968254,58.8
506,7,14,13,123.4444444,10,0.75,400,3,80,635.650793,58.6
507,7,15,13,168.3333333,10,0.75,400,3,80,529.4444444,58.4
508,7,16,13,78.55555556,10,0.75,400,3,80,379.3492063,58.2
509,7,17,13,0,10,0.75,400,3,80,148.4920635,58
510,7,18,13,0,10,0.75,400,3,80,52.9047619,57.8
511,7,19,13,0,10,0.75,400,3,80,0,57.6
512,7,20,7,0,10,0.75,400,3,80,0,57.4
513,7,21,7,0,10,0.75,400,3,80,0,57.2
514,7,22,7,0,10,0.75,400,3,80,0,57
515,7,23,7,0,10,0.75,400,3,80,0,56.8
516,7,24,7,0,10,0.75,400,3,80,0,56.6
517,8,1,7,0,10,0.75,400,3,80,0,56.4
518,8,2,7,0,10,0.75,400,3,80,0,56.2
519,8,3,7,0,10,0.75,400,3,80,0,56
520,8,4,7,0,10,0.75,400,3,80,0,55.8
521,8,5,7,0,10,0.75,400,3,80,0,55.6
522,8,6,7,0,10,0.75,400,3,80,3.206349206,55.4
523,8,7,13,0,10,0.75,400,3,80,81.76190476,55.2
524,8,8,13,0,10,0.75,400,3,80,138.2698413,55
525,8,9,13,145.8888889,10,0.75,400,3,80,338.6666667,54.8
526,8,10,13,202,10,0.75,400,3,80,474.3333333,54.6
527,8,11,13,460.1111111,10,0.75,400,3,80,535.650794,54.4
528,8,12,13,258.1111111,10,0.75,400,3,80,649.476191,54.2
529,8,13,13,303,10,0.75,400,3,80,795.968254,54
530,8,14,13,258.1111111,10,0.75,400,3,80,635.650793,53.8
531,8,15,13,101,10,0.75,400,3,80,529.4444444,53.6
532,8,16,13,33.66666667,10,0.75,400,3,80,379.3492063,53.4
533,8,17,13,0,10,0.75,400,3,80,148.4920635,53.2
534,8,18,13,0,10,0.75,400,3,80,52.9047619,53
535,8,19,13,0,10,0.75,400,3,80,0,52.8
536,8,20,7,0,10,0.75,400,3,80,0,52.6
537,8,21,7,0,10,0.75,400,3,80,0,52.4
538,8,22,7,0,10,0.75,400,3,80,0,52.2
539,8,23,7,0,10,0.75,400,3,80,0,52
540,8,24,7,0,10,0.75,400,3,80,0,51.8
541,9,1,7,0,10,0.75,400,3,80,0,51.6
542,9,2,7,0,10,0.75,400,3,80,0,51.4
543,9,3,7,0,10,0.75,400,3,80,0,51.2
544,9,4,7,0,10,0.75,400,3,80,0,51
545,9,5,7,0,10,0.75,400,3,80,0,50.8
546,9,6,7,0,10,0.75,400,3,80,3.206349206,50.6
547,9,7,13,0,10,0.75,400,3,80,81.76190476,50.4
548,9,8,13,0,10,0.75,400,3,80,138.2698413,50.2
549,9,9,13,78.55555556,10,0.75,400,3,80,338.6666667,50
550,9,10,13,112.2222222,10,0.75,400,3,80,474.3333333,49.8
551,9,11,13,224.4444444,10,0.75,400,3,80,535.650794,49.6
552,9,12,13,303,10,0.75,400,3,80,649.476191,49.4
553,9,13,13,381.5555556,10,0.75,400,3,80,795.968254,49.2
554,9,14,13,269.3333333,10,0.75,400,3,80,635.650793,49
555,9,15,13,258.1111111,10,0.75,400,3,80,529.4444444,48.8
556,9,16,13,56.11111111,10,0.75,400,3,80,379.3492063,48.6
557,9,17,13,0,10,0.75,400,3,80,148.4920635,48.4
558,9,18,13,0,10,0.75,400,3,80,52.9047619,48.2
559,9,19,13,0,10,0.75,400,3,80,0,48
560,9,20,7,0,10,0.75,400,3,80,0,47.8
561,9,21,7,0,10,0.75,400,3,80,0,47.6
562,9,22,7,0,10,0.75,400,3,80,0,47.4
563,9,23,7,0,10,0.75,400,3,80,0,47.2
564,9,24,7,0,10,0.75,400,3,80,0,47
565,10,1,7,0,10,0.75,400,3,80,0,46.8
566,10,2,7,0,10,0.75,400,3,80,0,46.6
567,10,3,7,0,10,0.75,400,3,80,0,46.4
568,10,4,7,0,10,0.75,400,3,80,0,46.2
569,10,5,7,0,10,0.75,400,3,80,0,46
570,10,6,7,0,10,0.75,400,3,80,3.206349206,45.8
571,10,7,13,0,10,0.75,400,3,80,81.76190476,45.6
572,10,8,13,0,10,0.75,400,3,80,138.2698413,45.4
573,10,9,13,56.11111111,10,0.75,400,3,80,338.6666667,45.2
574,10,10,13,101,10,0.75,400,3,80,474.3333333,45
575,10,11,13,112.2222222,10,0.75,400,3,80,535.650794,44.8
576,10,12,13,190.7777778,10,0.75,400,3,80,649.476191,44.6
577,10,13,13,258.1111111,10,0.75,400,3,80,795.968254,44.4
578,10,14,13,213.2222222,10,0.75,400,3,80,635.650793,44.2
579,10,15,13,190.7777778,10,0.75,400,3,80,529.4444444,44
580,10,16,13,56.11111111,10,0.75,400,3,80,379.3492063,43.8
581,10,17,13,0,10,0.75,400,3,80,148.4920635,43.6
582,10,18,13,0,10,0.75,400,3,80,52.9047619,43.4
583,10,19,13,0,10,0.75,400,3,80,0,43.2
584,10,20,7,0,10,0.75,400,3,80,0,43
585,10,21,7,0,10,0.75,400,3,80,0,42.8
586,10,22,7,0,10,0.75,400,3,80,0,42.6
587,10,23,7,0,10,0.75,400,3,80,0,42.4
588,10,24,7,0,10,0.75,400,3,80,0,42.2
589,11,1,7,0,10,0.75,400,3,80,0,42
590,11,2,7,0,10,0.75,400,3,80,0,41.8
591,11,3,7,0,10,0.75,400,3,80,0,41.6
592,11,4,7,0,10,0.75,400,3,80,0,41.4
593,11,5,7,0,10,0.75,400,3,80,0,41.2
594,11,6,7,0,10,0.75,400,3,80,3.206349206,41
595,11,7,13,0,10,0.75,400,3,80,81.76190476,40.8
596,11,8,13,0,10,0.75,400,3,80,138.2698413,40.6
597,11,9,13,78.55555556,10,0.75,400,3,80,338.6666667,40.4
598,11,10,13,213.2222222,10,0.75,400,3,80,474.3333333,40.2
599,11,11,13,314.2222222,10,0.75,400,3,80,535.650794,40
600,11,12,13,370.3333333,10,0.75,400,3,80,649.476191,39.8
601,11,13,13,437.6666667,10,0.75,400,3,80,795.968254,39.6
602,11,14,13,280.5555556,10,0.75,400,3,80,635.650793,39.4
603,11,15,13,235.6666667,10,0.75,400,3,80,529.4444444,39.2
604,11,16,13,134.6666667,10,0.75,400,3,80,379.3492063,39
605,11,17,13,0,10,0.75,400,3,80,148.4920635,38.8
606,11,18,13,0,10,0.75,400,3,80,52.9047619,38.6
607,11,19,13,0,10,0.75,400,3,80,0,38.4
608,11,20,7,0,10,0.75,400,3,80,0,38.2
609,11,21,7,0,10,0.75,400,3,80,0,38
610,11,22,7,0,10,0.75,400,3,80,0,37.8
611,11,23,7,0,10,0.75,400,3,80,0,37.6
612,11,24,7,0,10,0.75,400,3,80,0,37.4
613,12,1,7,0,10,0.75,400,3,80,0,37.2
614,12,2,7,0,10,0.75,400,3,80,0,37
615,12,3,7,0,10,0.75,400,3,80,0,36.8
616,12,4,7,0,10,0.75,400,3,80,0,36.6
617,12,5,7,0,10,0.75,400,3,80,0,36.4
618,12,6,7,0,10,0.75,400,3,80,3.206349206,36.2
619,12,7,13,0,10,0.75,400,3,80,81.76190476,36
620,12,8,13,22.44444444,10,0.75,400,3,80,138.2698413,35.8
621,12,9,13,157.1111111,10,0.75,400,3,80,338.6666667,35.6
622,12,10,13,145.8888889,10,0.75,400,3,80,474.3333333,35.4
623,12,11,13,168.3333333,10,0.75,400,3,80,535.650794,35.2
624,12,12,13,190.7777778,10,0.75,400,3,80,649.476191,35
625,12,13,13,224.4444444,10,0.75,400,3,80,795.968254,34.8
626,12,14,13,168.3333333,10,0.75,400,3,80,635.650793,34.6
627,12,15,13,123.4444444,10,0.75,400,3,80,529.4444444,34.4
628,12,16,13,33.66666667,10,0.75,400,3,80,379.3492063,34.2
629,12,17,13,0,10,0.75,400,3,80,148.4920635,34
630,12,18,13,0,10,0.75,400,3,80,52.9047619,33.8
631,12,19,13,0,10,0.75,400,3,80,0,33.6
632,12,20,7,0,10,0.75,400,3,80,0,33.4
633,12,21,7,0,10,0.75,400,3,80,0,33.2
634,12,22,7,0,10,0.75,400,3,80,0,33
635,12,23,7,0,10,0.75,400,3,80,0,32.8
636,12,24,7,0,10,0.75,400,3,80,0,32.6
637,13,1,7,0,10,0.75,400,3,80,0,32.4
638,13,2,7,0,10,0.75,400,3,80,0,32.2
639,13,3,7,0,10,0.75,400,3,80,0,32
640,13,4,7,0,10,0.75,400,3,80,0,31.8
641,13,5,7,0,10,0.75,400,3,80,0,31.6
642,13,6,7,0,10,0.75,400,3,80,3.206349206,31.4
643,13,7,13,0,10,0.75,400,3,80,81.76190476,31.2
644,13,8,13,0,10,0.75,400,3,80,138.2698413,31
645,13,9,13,179.5555556,10,0.75,400,3,80,338.6666667,30.8
646,13,10,13,235.6666667,10,0.75,400,3,80,474.3333333,30.6
647,13,11,13,549.8888889,10,0.75,400,3,80,535.650794,30.4
648,13,12,13,258.1111111,10,0.75,400,3,80,649.476191,30.2
649,13,13,13,516.2222222,10,0.75,400,3,80,795.968254,30
650,13,14,13,370.3333333,10,0.75,400,3,80,635.650793,29.8
651,13,15,13,134.6666667,10,0.75,400,3,80,529.4444444,29.6
652,13,16,13,33.66666667,10,0.75,400,3,80,379.3492063,29.4
653,13,17,13,0,10,0.75,400,3,80,148.4920635,29.2
654,13,18,13,0,10,0.75,400,3,80,52.9047619,29
655,13,19,13,0,10,0.75,400,3,80,0,28.8
656,13,20,7,0,10,0.75,400,3,80,0,28.6
657,13,21,7,0,10,0.75,400,3,80,0,28.4
658,13,22,7,0,10,0.75,400,3,80,0,28.2
659,13,23,7,0,10,0.75,400,3,80,0,28
660,13,24,7,0,10,0.75,400,3,80,0,27.8
661,14,1,7,0,10,0.75,400,3,80,0,27.6
662,14,2,7,0,10,0.75,400,3,80,0,27.4
663,14,3,7,0,10,0.75,400,3,80,0,27.2
664,14,4,7,0,10,0.75,400,3,80,0,27
665,14,5,7,0,10,0.75,400,3,80,0,26.8
666,14,6,7,0,10,0.75,400,3,80,3.206349206,26.6
667,14,7,13,0,10,0.75,400,3,80,81.76190476,26.4
668,14,8,13,0,10,0.75,400,3,80,138.2698413,26.2
669,14,9,13,123.4444444,10,0.75,400,3,80,338.6666667,26
670,14,10,13,392.7777778,10,0.75,400,3,80,474.3333333,25.8
671,14,11,13,572.3333333,10,0.75,400,3,80,535.650794,25.6
672,14,12,13,460.1111111,10,0.75,400,3,80,649.476191,25.4
673,14,13,13,527.4444444,10,0.75,400,3,80,795.968254,25.2
674,14,14,13,516.2222222,10,0.75,400,3,80,635.650793,25
675,14,15,13,224.4444444,10,0.75,400,3,80,529.4444444,24.8
676,14,16,13,134.6666667,10,0.75,400,3,80,379.3492063,24.6
677,14,17,13,11.22222222,10,0.75,400,3,80,148.4920635,24.4
678,14,18,13,0,10,0.75,400,3,80,52.9047619,24.2
679,14,19,13,0,10,0.75,400,3,80,0,24
680,14,20,7,0,10,0.75,400,3,80,0,23.8
681,14,21,7,0,10,0.75,400,3,80,0,23.6
682,14,22,7,0,10,0.75,400,3,80,0,23.4
683,14,23,7,0,10,0.75,400,3,80,0,23.2
684,14,24,7,0,10,0.75,400,3,80,0,23
685,15,1,7,0,10,0.75,400,3,80,0,22.8
686,15,2,7,0,10,0.75,400,3,80,0,22.6
687,15,3,7,0,10,0.75,400,3,80,0,22.4
688,15,4,7,0,10,0.75,400,3,80,0,22.2
689,15,5,7,0,10,0.75,400,3,80,0,22
690,15,6,7,0,10,0.75,400,3,80,3.206349206,21.8
691,15,7,13,0,10,0.75,400,3,80,81.76190476,21.6
692,15,8,13,11.22222222,10,0.75,400,3,80,138.2698413,21.4
693,15,9,13,112.2222222,10,0.75,400,3,80,338.6666667,21.2
694,15,10,13,303,10,0.75,400,3,80,474.3333333,21
695,15,11,13,460.1111111,10,0.75,400,3,80,535.650794,20.8
696,15,12,13,561.1111111,10,0.75,400,3,80,649.476191,20.6
697,15,13,13,482.5555556,10,0.75,400,3,80,795.968254,20.4
698,15,14,13,415.2222222,10,0.75,400,3,80,635.650793,20.2
699,15,15,13,280.5555556,10,0.75,400,3,80,529.4444444,20
700,15,16,13,67.33333333,10,0.75,400,3,80,379.3492063,20.2
701,15,17,13,11.22222222,10,0.75,400,3,80,148.4920635,20.4
702,15,18,13,0,10,0.75,400,3,80,52.9047619,20.6
703,15,19,13,0,10,0.75,400,3,80,0,20.8
704,15,20,7,0,10,0.75,400,3,80,0,21
705,15,21,7,0,10,0.75,400,3,80,0,21.2
706,15,22,7,0,10,0.75,400,3,80,0,21.4
707,15,23,7,0,10,0.75,400,3,80,0,21.6
708,15,24,7,0,10,0.75,400,3,80,0,21.8
709,16,1,7,0,10,0.75,400,3,80,0,22
710,16,2,7,0,10,0.75,400,3,80,0,22.2
711,16,3,7,0,10,0.75,400,3,80,0,22.4
712,16,4,7,0,10,0.75,400,3,80,0,22.6
713,16,5,7,0,10,0.75,400,3,80,0,22.8
714,16,6,7,0,10,0.75,400,3,80,3.206349206,23
715,16,7,13,0,10,0.75,400,3,80,81.76190476,23.2
716,16,8,13,0,10,0.75,400,3,80,138.2698413,23.4
717,16,9,13,33.66666667,10,0.75,400,3,80,338.6666667,23.6
718,16,10,13,89.77777778,10,0.75,400,3,80,474.3333333,23.8
719,16,11,13,157.1111111,10,0.75,400,3,80,535.650794,24
720,16,12,13,280.5555556,10,0.75,400,3,80,649.476191,24.2
721,16,13,13,179.5555556,10,0.75,400,3,80,795.968254,24.4
722,16,14,13,78.55555556,10,0.75,400,3,80,635.650793,24.6
723,16,15,13,67.33333333,10,0.75,400,3,80,529.4444444,24.8
724,16,16,13,33.66666667,10,0.75,400,3,80,379.3492063,25
725,16,17,13,0,10,0.75,400,3,80,148.4920635,25.2
726,16,18,13,0,10,0.75,400,3,80,52.9047619,25.4
727,16,19,13,0,10,0.75,400,3,80,0,25.6
728,16,20,7,0,10,0.75,400,3,80,0,25.8
729,16,21,7,0,10,0.75,400,3,80,0,26
730,16,22,7,0,10,0.75,400,3,80,0,26.2
731,16,23,7,0,10,0.75,400,3,80,0,26.4
732,16,24,7,0,10,0.75,400,3,80,0,26.6
733,17,1,7,0,10,0.75,400,3,80,0,26.8
734,17,2,7,0,10,0.75,400,3,80,0,27
735,17,3,7,0,10,0.75,400,3,80,0,27.2
736,17,4,7,0,10,0.75,400,3,80,0,27.4
737,17,5,7,0,10,0.75,400,3,80,0,27.6
738,17,6,7,0,10,0.75,400,3,80,3.206349206,27.8
739,17,7,13,0,10,0.75,400,3,80,81.76190476,28
740,17,8,13,0,10,0.75,400,3,80,138.2698413,28.2
741,17,9,13,22.44444444,10,0.75,400,3,80,338.6666667,28.4
742,17,10,13,67.33333333,10,0.75,400,3,80,474.3333333,28.6
743,17,11,13,157.1111111,10,0.75,400,3,80,535.650794,28.8
744,17,12,13,157.1111111,10,0.75,400,3,80,649.476191,29
745,17,13,13,291.7777778,10,0.75,400,3,80,795.968254,29.2
746,17,14,13,314.2222222,10,0.75,400,3,80,635.650793,29.4
747,17,15,13,179.5555556,10,0.75,400,3,80,529.4444444,29.6
748,17,16,13,67.33333333,10,0.75,400,3,80,379.3492063,29.8
749,17,17,13,11.22222222,10,0.75,400,3,80,148.4920635,30
750,17,18,13,0,10,0.75,400,3,80,52.9047619,30.2
751,17,19,13,0,10,0.75,400,3,80,0,30.4
752,17,20,7,0,10,0.75,400,3,80,0,30.6
753,17,21,7,0,10,0.75,400,3,80,0,30.8
754,17,22,7,0,10,0.75,400,3,80,0,31
755,17,23,7,0,10,0.75,400,3,80,0,31.2
756,17,24,7,0,10,0.75,400,3,80,0,31.4
757,18,1,7,0,10,0.75,400,3,80,0,31.6
758,18,2,7,0,10,0.75,400,3,80,0,31.8
759,18,3,7,0,10,0.75,400,3,80,0,32
760,18,4,7,0,10,0.75,400,3,80,0,32.2
761,18,5,7,0,10,0.75,400,3,80,0,32.4
762,18,6,7,0,10,0.75,400,3,80,3.206349206,32.6
763,18,7,13,0,10,0.75,400,3,80,81.76190476,32.8
764,18,8,13,11.22222222,10,0.75,400,3,80,138.2698413,33
765,18,9,13,269.3333333,10,0.75,400,3,80,338.6666667,33.2
766,18,10,13,448.8888889,10,0.75,400,3,80,474.3333333,33.4
767,18,11,13,606,10,0.75,400,3,80,535.650794,33.6
768,18,12,13,740.6666667,10,0.75,400,3,80,649.476191,33.8
769,18,13,13,729.4444444,10,0.75,400,3,80,795.968254,34
770,18,14,13,606,10,0.75,400,3,80,635.650793,34.2
771,18,15,13,381.5555556,10,0.75,400,3,80,529.4444444,34.4
772,18,16,13,101,10,0.75,400,3,80,379.3492063,34.6
773,18,17,13,0,10,0.75,400,3,80,148.4920635,34.8
774,18,18,13,0,10,0.75,400,3,80,52.9047619,35
775,18,19,13,0,10,0.75,400,3,80,0,35.2
776,18,20,7,0,10,0.75,400,3,80,0,35.4
777,18,21,7,0,10,0.75,400,3,80,0,35.6
778,18,22,7,0,10,0.75,400,3,80,0,35.8
779,18,23,7,0,10,0.75,400,3,80,0,36
780,18,24,7,0,10,0.75,400,3,80,0,36.2
781,19,1,7,0,10,0.75,400,3,80,0,36.4
782,19,2,7,0,10,0.75,400,3,80,0,36.6
783,19,3,7,0,10,0.75,400,3,80,0,36.8
784,19,4,7,0,10,0.75,400,3,80,0,37
785,19,5,7,0,10,0.75,400,3,80,0,37.2
786,19,6,7,0,10,0.75,400,3,80,3.206349206,37.4
787,19,7,13,0,10,0.75,400,3,80,81.76190476,37.6
788,19,8,13,11.22222222,10,0.75,400,3,80,138.2698413,37.8
789,19,9,13,123.4444444,10,0.75,400,3,80,338.6666667,38
790,19,10,13,145.8888889,10,0.75,400,3,80,474.3333333,38.2
791,19,11,13,280.5555556,10,0.75,400,3,80,535.650794,38.4
792,19,12,13,347.8888889,10,0.75,400,3,80,649.476191,38.6
793,19,13,13,426.4444444,10,0.75,400,3,80,795.968254,38.8
794,19,14,13,269.3333333,10,0.75,400,3,80,635.650793,39
795,19,15,13,157.1111111,10,0.75,400,3,80,529.4444444,39.2
796,19,16,13,67.33333333,10,0.75,400,3,80,379.3492063,39.4
797,19,17,13,0,10,0.75,400,3,80,148.4920635,39.6
798,19,18,13,0,10,0.75,400,3,80,52.9047619,39.8
799,19,19,13,0,10,0.75,400,3,80,0,40
800,19,20,7,0,10,0.75,400,3,80,0,40.2
801,19,21,7,0,10,0.75,400,3,80,0,40.4
802,19,22,7,0,10,0.75,400,3,80,0,40.6
803,19,23,7,0,10,0.75,400,3,80,0,40.8
804,19,24,7,0,10,0.75,400,3,80,0,41
805,20,1,7,0,10,0.75,400,3,80,0,41.2
806,20,2,7,0,10,0.75,400,3,80,0,41.4
807,20,3,7,0,10,0.75,400,3,80,0,41.6
808,20,4,7,0,10,0.75,400,3,80,0,41.8
809,20,5,7,0,10,0.75,400,3,80,0,42
810,20,6,7,0,10,0.75,400,3,80,3.206349206,42.2
811,20,7,13,0,10,0.75,400,3,80,81.76190476,42.4
812,20,8,13,11.22222222,10,0.75,400,3,80,138.2698413,42.6
813,20,9,13,67.33333333,10,0.75,400,3,80,338.6666667,42.8
814,20,10,13,123.4444444,10,0.75,400,3,80,474.3333333,43
815,20,11,13,258.1111111,10,0.75,400,3,80,535.650794,43.2
816,20,12,13,291.7777778,10,0.75,400,3,80,649.476191,43.4
817,20,13,13,303,10,0.75,400,3,80,795.968254,43.6
818,20,14,13,314.2222222,10,0.75,400,3,80,635.650793,43.8
819,20,15,13,179.5555556,10,0.75,400,3,80,529.4444444,44
820,20,16,13,44.88888889,10,0.75,400,3,80,379.3492063,44.2
821,20,17,13,0,10,0.75,400,3,80,148.4920635,44.4
822,20,18,13,0,10,0.75,400,3,80,52.9047619,44.6
823,20,19,13,0,10,0.75,400,3,80,0,44.8
824,20,20,7,0,10,0.75,400,3,80,0,45
825,20,21,7,0,10,0.75,400,3,80,0,45.2
826,20,22,7,0,10,0.75,400,3,80,0,45.4
827,20,23,7,0,10,0.75,400,3,80,0,45.6
828,20,24,7,0,10,0.75,400,3,80,0,45.8
829,21,1,7,0,10,0.75,400,3,80,0,46
830,21,2,7,0,10,0.75,400,3,80,0,46.2
831,21,3,7,0,10,0.75,400,3,80,0,46.4
832,21,4,7,0,10,0.75,400,3,80,0,46.6
833,21,5,7,0,10,0.75,400,3,80,0,46.8
834,21,6,7,0,10,0.75,400,3,80,3.206349206,47
835,21,7,13,0,10,0.75,400,3,80,81.76190476,47.2
836,21,8,13,0,10,0.75,400,3,80,138.2698413,47.4
837,21,9,13,78.55555556,10,0.75,400,3,80,338.6666667,47.6
838,21,10,13,101,10,0.75,400,3,80,474.3333333,47.8
839,21,11,13,134.6666667,10,0.75,400,3,80,535.650794,48
840,21,12,13,336.6666667,10,0.75,400,3,80,649.476191,48.2
841,21,13,13,448.8888889,10,0.75,400,3,80,795.968254,48.4
842,21,14,13,325.4444444,10,0.75,400,3,80,635.650793,48.6
843,21,15,13,202,10,0.75,400,3,80,529.4444444,48.8
844,21,16,13,67.33333333,10,0.75,400,3,80,379.3492063,49
845,21,17,13,11.22222222,10,0.75,400,3,80,148.4920635,49.2
846,21,18,13,0,10,0.75,400,3,80,52.9047619,49.4
847,21,19,13,0,10,0.75,400,3,80,0,49.6
848,21,20,7,0,10,0.75,400,3,80,0,49.8
849,21,21,7,0,10,0.75,400,3,80,0,50
850,21,22,7,0,10,0.75,400,3,80,0,50.2
851,21,23,7,0,10,0.75,400,3,80,0,50.4
852,21,24,7,0,10,0.75,400,3,80,0,50.6
853,22,1,7,0,10,0.75,400,3,80,0,50.8
854,22,2,7,0,10,0.75,400,3,80,0,51
855,22,3,7,0,10,0.75,400,3,80,0,51.2
856,22,4,7,0,10,0.75,400,3,80,0,51.4
857,22,5,7,0,10,0.75,400,3,80,0,51.6
858,22,6,7,0,10,0.75,400,3,80,3.206349206,51.8
859,22,7,13,0,10,0.75,400,3,80,81.76190476,52
860,22,8,13,0,10,0.75,400,3,80,138.2698413,52.2
861,22,9,13,78.55555556,10,0.75,400,3,80,338.6666667,52.4
862,22,10,13,134.6666667,10,0.75,400,3,80,474.3333333,52.6
863,22,11,13,123.4444444,10,0.75,400,3,80,535.650794,52.8
864,22,12,13,168.3333333,10,0.75,400,3,80,649.476191,53
865,22,13,13,213.2222222,10,0.75,400,3,80,795.968254,53.2
866,22,14,13,101,10,0.75,400,3,80,635.650793,53.4
867,22,15,13,78.55555556,10,0.75,400,3,80,529.4444444,53.6
868,22,16,13,44.88888889,10,0.75,400,3,80,379.3492063,53.8
869,22,17,13,0,10,0.75,400,3,80,148.4920635,54
870,22,18,13,0,10,0.75,400,3,80,52.9047619,54.2
871,22,19,13,0,10,0.75,400,3,80,0,54.4
872,22,20,7,0,10,0.75,400,3,80,0,54.6
873,22,21,7,0,10,0.75,400,3,80,0,54.8
874,22,22,7,0,10,0.75,400,3,80,0,55
875,22,23,7,0,10,0.75,400,3,80,0,55.2
876,22,24,7,0,10,0.75,400,3,80,0,55.4
877,23,1,7,0,10,0.75,400,3,80,0,55.6
878,23,2,7,0,10,0.75,400,3,80,0,55.8
879,23,3,7,0,10,0.75,400,3,80,0,56
880,23,4,7,0,10,0.75,400,3,80,0,56.2
881,23,5,7,0,10,0.75,400,3,80,0,56.4
882,23,6,7,0,10,0.75,400,3,80,3.206349206,56.6
883,23,7,13,0,10,0.75,400,3,80,81.76190476,56.8
884,23,8,13,11.22222222,10,0.75,400,3,80,138.2698413,57
885,23,9,13,78.55555556,10,0.75,400,3,80,338.6666667,57.2
886,23,10,13,157.1111111,10,0.75,400,3,80,474.3333333,57.4
887,23,11,13,370.3333333,10,0.75,400,3,80,535.650794,57.6
888,23,12,13,583.5555556,10,0.75,400,3,80,649.476191,57.8
889,23,13,13,448.8888889,10,0.75,400,3,80,795.968254,58
890,23,14,13,527.4444444,10,0.75,400,3,80,635.650793,58.2
891,23,15,13,392.7777778,10,0.75,400,3,80,529.4444444,58.4
892,23,16,13,101,10,0.75,400,3,80,379.3492063,58.6
893,23,17,13,11.22222222,10,0.75,400,3,80,148.4920635,58.8
894,23,18,13,0,10,0.75,400,3,80,52.9047619,59
895,23,19,13,0,10,0.75,400,3,80,0,59.2
896,23,20,7,0,10,0.75,400,3,80,0,59.4
897,23,21,7,0,10,0.75,400,3,80,0,59.6
898,23,22,7,0,10,0.75,400,3,80,0,59.8
899,23,23,7,0,10,0.75,400,3,80,0,60
900,23,24,7,0,10,0.75,400,3,80,0,60.2
901,24,1,7,0,10,0.75,400,3,80,0,60.4
902,24,2,7,0,10,0.75,400,3,80,0,60.6
903,24,3,7,0,10,0.75,400,3,80,0,60.8
904,24,4,7,0,10,0.75,400,3,80,0,61
905,24,5,7,0,10,0.75,400,3,80,0,61.2
906,24,6,7,0,10,0.75,400,3,80,3.206349206,61.4
907,24,7,13,0,10,0.75,400,3,80,81.76190476,61.6
908,24,8,13,0,10,0.75,400,3,80,138.2698413,61.8
909,24,9,13,22.44444444,10,0.75,400,3,80,338.6666667,62
910,24,10,13,56.11111111,10,0.75,400,3,80,474.3333333,62.2
911,24,11,13,112.2222222,10,0.75,400,3,80,535.650794,62.4
912,24,12,13,145.8888889,10,0.75,400,3,80,649.476191,62.6
913,24,13,13,157.1111111,10,0.75,400,3,80,795.968254,62.8
914,24,14,13,202,10,0.75,400,3,80,635.650793,63
915,24,15,13,123.4444444,10,0.75,400,3,80,529.4444444,63.2
916,24,16,13,44.88888889,10,0.75,400,3,80,379.3492063,63.4
917,24,17,13,11.22222222,10,0.75,400,3,80,148.4920635,63.6
918,24,18,13,0,10,0.75,400,3,80,52.9047619,63.8
919,24,19,13,0,10,0.75,400,3,80,0,64
920,24,20,7,0,10,0.75,400,3,80,0,64.2
921,24,21,7,0,10,0.75,400,3,80,0,64.4
922,24,22,7,0,10,0.75,400,3,80,0,64.6
